prompt_id,bank,family_id,cluster_id,token_bank_id,input_ids,target_token_id,distractor_token_id_1,distractor_token_id_2,key_positions,source_value_positions,source_key_position,source_value_position,query_position,sequence_length,repeat_gap
qseq_52f1b1128f7f8827,head_fit,length_32_gap_8,qcluster_head_fit_0076,qbank_head_fit_ccb91506f310,108601 26361 59476 29034 123600 136160 98700 97475 80915 21333 64505 119945 11952 55000 8545 64910 137324 9841 22587 11516 131766 68672 20908 148396 148506 79726 23332 47003 44037 1312 81389 148396,148506,11516,47003,23 18 26,24 19 27,23,24,31,32,8
qseq_88a092b0fd661ed1,head_fit,length_32_gap_8,qcluster_head_fit_0077,qbank_head_fit_ccb91506f310,128369 25676 147334 63336 21700 64947 41716 73696 108265 13758 26699 25193 13009 103933 51087 92214 66731 118411 7404 28395 97784 31069 64648 37142 116512 71437 121709 121224 7046 124152 5653 37142,116512,13758,31069,23 8 20,24 9 21,23,24,31,32,8
qseq_12b593066a357cf1,head_fit,length_32_gap_8,qcluster_head_fit_0078,qbank_head_fit_ccb91506f310,62954 103990 78313 102921 148506 96811 32350 91424 119121 66978 19335 32668 70775 55287 67813 15390 5575 129404 30555 105940 32111 143124 51259 107554 65785 95930 126063 102882 9670 118170 34361 107554,65785,103990,34361,23 0 29,24 1 30,23,24,31,32,8
qseq_9af5a8ae0b097090,head_fit,length_32_gap_8,qcluster_head_fit_0079,qbank_head_fit_ccb91506f310,118794 70843 50797 18215 81857 134026 74868 52252 103162 20488 143490 52067 139640 123585 150227 11747 72979 88477 132728 142137 119835 131953 65971 100696 8278 115521 128409 22891 49728 109295 119286 100696,8278,128409,11747,23 25 14,24 26 15,23,24,31,32,8
qseq_39ccbd7064d0319a,head_fit,length_32_gap_8,qcluster_head_fit_0080,qbank_head_fit_ccb91506f310,74136 76170 57554 44485 94580 91271 11535 84228 82924 76773 1312 26718 75669 79176 122743 23839 133681 6711 113753 101714 127524 43595 37760 38119 66534 9192 126832 139965 11771 54652 96565 38119,66534,113753,37760,23 17 21,24 18 22,23,24,31,32,8
qseq_2018905d8179afe8,head_fit,length_32_gap_8,qcluster_head_fit_0081,qbank_head_fit_ccb91506f310,110321 79977 131608 105279 136445 145874 44893 119850 28681 128547 148210 147010 94527 5608 85214 58556 114473 61754 128149 70411 132823 120574 150948 49227 78282 74545 17559 25438 52146 91283 72658 49227,78282,119850,147010,23 6 10,24 7 11,23,24,31,32,8
qseq_0a76113655166270,head_fit,length_32_gap_8,qcluster_head_fit_0082,qbank_head_fit_ccb91506f310,89002 122666 19173 91506 30737 55243 53439 112167 23362 78647 128139 125469 18936 64314 50723 47832 102895 134641 89969 103339 28211 92294 75669 120533 116041 91869 53193 42019 32165 36987 145343 120533,116041,28211,53439,23 19 5,24 20 6,23,24,31,32,8
qseq_0477073ce518fb60,head_fit,length_32_gap_8,qcluster_head_fit_0083,qbank_head_fit_ccb91506f310,62348 34478 78492 117100 99321 137909 74353 75899 50483 142357 141386 272 108190 47003 65647 78069 32504 14001 65693 116508 107133 97778 35016 133254 78896 389 114886 54974 119286 89531 103034 133254,78896,34478,32504,23 0 15,24 1 16,23,24,31,32,8
qseq_011646271725ae08,head_fit,length_32_gap_8,qcluster_head_fit_0084,qbank_head_fit_ccb91506f310,79793 42922 150423 86070 44345 14234 106089 112466 115936 108601 82644 114379 33597 93964 130480 89531 42949 18114 40033 147804 35895 60418 82928 136180 78961 2270 127643 106667 110224 138708 65971 136180,78961,14234,18114,23 4 16,24 5 17,23,24,31,32,8
qseq_b592f6abbb02f055,head_fit,length_32_gap_8,qcluster_head_fit_0085,qbank_head_fit_ccb91506f310,101377 125375 133681 95009 73027 119849 123166 3098 22950 54324 28989 27408 96873 78001 58680 123481 36285 102603 27006 112167 150979 1482 150394 72917 46387 33637 42338 64183 150258 120247 88168 72917,46387,73027,1482,23 3 20,24 4 21,23,24,31,32,8
qseq_05f13a28471ab531,head_fit,length_32_gap_8,qcluster_head_fit_0086,qbank_head_fit_ccb91506f310,95552 15236 18171 110673 93401 4083 100262 71130 117185 71813 150747 74814 121668 106986 51671 143872 4884 131050 127217 110961 63816 146074 104877 10911 21700 143005 95930 128426 107567 142642 47569 10911,21700,104877,18171,23 21 1,24 22 2,23,24,31,32,8
qseq_78c02fc838c8832e,head_fit,length_32_gap_8,qcluster_head_fit_0087,qbank_head_fit_ccb91506f310,28989 90084 5687 148506 119036 135598 88013 11470 123600 82231 76948 43585 137536 143400 30649 96528 82176 43040 18397 108974 117609 30708 2808 63050 134817 90581 82695 12818 97778 3846 124855 63050,134817,137536,2808,23 11 21,24 12 22,23,24,31,32,8
qseq_ef053ee48a778a2d,head_fit,length_32_gap_8,qcluster_head_fit_0088,qbank_head_fit_ccb91506f310,56222 119426 41747 76834 2202 88397 102882 151171 118635 52146 88404 35204 105363 30862 63751 44901 92360 81049 73348 132244 130000 111223 52893 101066 95930 85688 53287 128426 77512 93310 106828 101066,95930,81049,44901,23 16 14,24 17 15,23,24,31,32,8
qseq_69c73cbcd904971f,head_fit,length_32_gap_8,qcluster_head_fit_0089,qbank_head_fit_ccb91506f310,75364 34223 53392 107897 72492 53321 145267 45782 20160 53287 111979 57203 95597 100812 134037 14918 146703 57169 129700 86719 24872 19657 126888 106778 126483 121710 98522 43512 87605 84303 128994 106778,126483,86719,111979,23 18 9,24 19 10,23,24,31,32,8
qseq_8345587890d3c14f,head_fit,length_32_gap_8,qcluster_head_fit_0090,qbank_head_fit_ccb91506f310,133910 113685 32606 31476 139542 128850 31624 83922 112382 63446 104755 5238 137348 88792 44598 35505 100437 42338 14230 91891 12873 857 4822 46161 105973 107339 145882 121799 40359 82834 21759 46161,105973,139542,32606,23 3 1,24 4 2,23,24,31,32,8
qseq_22c03949d4376662,head_fit,length_32_gap_8,qcluster_head_fit_0091,qbank_head_fit_ccb91506f310,4780 117654 103454 128139 33637 113994 81884 70644 4678 49227 148833 76736 8136 133769 93735 74183 31520 135710 27162 98748 116518 138037 3213 150747 116512 107613 130480 7184 78890 31108 14001 150747,116512,103454,8136,23 1 11,24 2 12,23,24,31,32,8
qseq_a5bf6a2c1904f4e6,head_fit,length_32_gap_8,qcluster_head_fit_0092,qbank_head_fit_ccb91506f310,3815 88792 80542 136160 77106 18600 92995 142909 68082 56561 82388 89225 125117 140817 59113 117116 63174 127341 36105 23362 115819 1311 96290 74394 9503 8147 35919 63151 41747 50434 41114 74394,9503,82388,92995,23 9 5,24 10 6,23,24,31,32,8
qseq_4da58de5cf93ae4a,head_fit,length_32_gap_8,qcluster_head_fit_0093,qbank_head_fit_ccb91506f310,50487 62777 103032 53959 34127 101714 81960 106867 72412 139640 119616 35355 142137 9217 60903 31469 5186 27408 717 48518 88056 146904 100197 130000 110045 4822 81987 4884 109422 145330 18724 130000,110045,5186,81987,23 15 25,24 16 26,23,24,31,32,8
qseq_46afeffe5dd0d89f,head_fit,length_32_gap_8,qcluster_head_fit_0094,qbank_head_fit_ccb91506f310,45474 72141 96345 45369 21333 19301 108637 99393 505 2870 107814 110779 74860 26518 128426 146658 81019 38097 47835 57601 34127 95759 35919 113018 22524 94171 121883 113810 138563 105728 1318 113018,22524,99393,74860,23 6 11,24 7 12,23,24,31,32,8
qseq_d1683ee62330cc0f,head_fit,length_32_gap_8,qcluster_head_fit_0095,qbank_head_fit_ccb91506f310,64187 44299 107195 13941 137385 99378 123184 82699 126566 131580 22044 123966 99393 32968 97778 103956 121541 40508 27405 30304 70411 44888 57948 26518 105132 134073 32845 34223 118104 82928 27564 26518,105132,126566,32845,23 7 25,24 8 26,23,24,31,32,8
qseq_5e6685ba720055c7,head_fit,length_32_gap_8,qcluster_head_fit_0096,qbank_head_fit_ccb91506f310,72492 63336 50487 64255 137839 115658 53287 28774 142130 114473 35006 150056 24426 20440 24815 98746 90084 100432 106403 98277 73780 2749 40363 85978 7234 4822 42416 105973 9691 76603 127434 85978,7234,106403,20440,23 17 12,24 18 13,23,24,31,32,8
qseq_4f7d17e7760e0386,head_fit,length_32_gap_8,qcluster_head_fit_0097,qbank_head_fit_ccb91506f310,36605 96873 116869 59173 138684 122083 49793 61811 128651 112382 53193 76773 91308 118257 110961 102921 61937 20795 78599 67813 44667 130161 111554 96290 96528 54139 77271 76165 104616 44227 26155 96290,96528,76773,138684,23 10 3,24 11 4,23,24,31,32,8
qseq_0c35e3bea7b8c471,head_fit,length_32_gap_8,qcluster_head_fit_0098,qbank_head_fit_ccb91506f310,61586 94988 14555 81155 126564 52584 89372 41990 3036 81960 53753 38120 100203 25193 59751 78308 15137 36142 27088 138154 54280 31016 46609 76509 20120 10122 93313 11741 103127 4947 106312 76509,20120,14555,54280,23 1 19,24 2 20,23,24,31,32,8
qseq_2232308bba387df3,head_fit,length_32_gap_8,qcluster_head_fit_0099,qbank_head_fit_ccb91506f310,56241 49754 35767 131682 68082 132930 85868 129640 123915 65820 33183 93574 48319 93654 45719 33724 145052 151171 60981 8711 101178 63923 100600 92559 52977 100232 132831 4263 61577 79011 142658 92559,52977,61577,63923,23 27 20,24 28 21,23,24,31,32,8
qseq_6dcb73595af0c591,head_fit,length_32_gap_8,qcluster_head_fit_0100,qbank_head_fit_ccb91506f310,141698 124114 144896 128141 91283 51710 134023 68537 81439 138563 82699 42854 67687 43512 101377 60563 91033 119036 115936 73122 17451 85188 148010 136350 89471 94253 22847 41611 125461 60010 127188 136350,89471,91283,17451,23 3 19,24 4 20,23,24,31,32,8
qseq_427a148ec25e50fb,head_fit,length_32_gap_8,qcluster_head_fit_0101,qbank_head_fit_ccb91506f310,7006 135094 91637 93025 2870 50929 105835 53757 42802 42922 52067 93310 91033 86212 47003 14646 24353 150113 129317 44938 145584 90314 84076 93446 83820 91921 130238 40143 11795 17879 74638 93446,83820,14646,84076,23 14 21,24 15 22,23,24,31,32,8
qseq_b5c59e25abaa4090,head_fit,length_32_gap_8,qcluster_head_fit_0102,qbank_head_fit_ccb91506f310,85593 100299 99871 14260 129255 149173 52841 121088 7057 101148 23582 114055 82166 39214 82349 66682 14490 76509 117101 64517 45150 117620 6028 131580 24209 23839 104319 57169 108801 16162 2230 131580,24209,129255,45150,23 3 19,24 4 20,23,24,31,32,8
qseq_7a437f205edc0979,head_fit,length_32_gap_8,qcluster_head_fit_0103,qbank_head_fit_ccb91506f310,128994 149760 43618 19225 129255 114599 114816 8594 21839 14282 150747 48912 20077 92891 109483 99976 128832 23695 48199 74055 128651 51106 106549 81788 26361 81019 132962 107941 66780 46851 116204 81788,26361,149760,150747,23 0 9,24 1 10,23,24,31,32,8
qseq_7250a016e00a2609,head_fit,length_32_gap_8,qcluster_head_fit_0104,qbank_head_fit_ccb91506f310,29686 31905 115329 65206 103412 71522 10137 102270 60903 33016 840 17375 74860 120062 34779 116508 51351 102653 134199 73383 105739 85631 47003 50797 29034 84315 105727 67301 65558 50793 143124 50797,29034,105727,47003,23 25 21,24 26 22,23,24,31,32,8
qseq_78f768b1d88f1428,head_fit,length_32_gap_8,qcluster_head_fit_0105,qbank_head_fit_ccb91506f310,50087 88056 101714 118232 72979 20742 123915 875 100313 103032 28103 151007 68672 122446 132739 96740 82176 113035 65348 11670 24815 119556 31116 122426 110523 51710 109878 81884 113524 73313 78492 122426,110523,31116,118232,23 21 2,24 22 3,23,24,31,32,8
qseq_8efc9f11c7cf051c,head_fit,length_32_gap_8,qcluster_head_fit_0106,qbank_head_fit_ccb91506f310,36793 13031 56356 133874 74107 143664 124404 40283 119469 90324 83501 106061 72478 139568 151446 148848 92549 108580 121088 63151 17734 76138 40033 113176 119487 61257 85384 88989 140812 35824 91746 113176,119487,108580,74107,23 16 3,24 17 4,23,24,31,32,8
qseq_180eebb2cbbbcfc3,head_fit,length_32_gap_8,qcluster_head_fit_0107,qbank_head_fit_ccb91506f310,147059 46429 100299 86902 100525 105277 47723 115632 74545 41742 127484 105973 127716 9433 47854 3555 27187 90108 147722 19418 109453 139676 1575 128601 4647 57131 73656 92214 123850 80497 122458 128601,4647,47854,27187,23 13 15,24 14 16,23,24,31,32,8
qseq_4e294cfbb31deac6,head_fit,length_32_gap_8,qcluster_head_fit_0108,qbank_head_fit_ccb91506f310,106986 2509 45888 42842 141751 102732 88157 49281 71522 37636 77665 77736 26718 106107 123172 107404 82171 19339 74576 5340 34361 29145 69490 117416 67333 71405 118593 110270 123873 147927 103550 117416,67333,88157,110270,23 5 26,24 6 27,23,24,31,32,8
qseq_d0b29249fa160784,head_fit,length_32_gap_8,qcluster_head_fit_0109,qbank_head_fit_ccb91506f310,48055 30642 115602 126483 66710 21557 57601 136733 71394 33092 146658 109863 82176 90163 10983 135728 125695 96006 94524 142176 56186 122299 101962 50001 73737 29129 61009 144305 109734 10137 31857 50001,73737,122299,30642,23 20 0,24 21 1,23,24,31,32,8
qseq_f1250fa423e1545e,head_fit,length_32_gap_8,qcluster_head_fit_0110,qbank_head_fit_ccb91506f310,89077 150747 80198 73139 76816 27764 19910 114178 48304 45212 90741 79625 26155 59922 122743 114440 90084 42945 109520 34690 129700 42428 17330 84161 37603 104616 25532 81115 53362 39387 18034 84161,37603,129700,42945,23 19 16,24 20 17,23,24,31,32,8
qseq_3d813b4e2f642750,head_fit,length_32_gap_8,qcluster_head_fit_0111,qbank_head_fit_ccb91506f310,43486 83820 129587 150384 63832 74545 8497 78001 21889 73313 110006 80398 83808 116015 80412 71255 7697 19387 69555 67524 104130 70539 117620 41443 11318 62725 70366 102200 58644 67540 52214 41443,11318,80412,21889,23 13 7,24 14 8,23,24,31,32,8
qseq_5e1931c0544e4f7a,head_fit,length_32_gap_8,qcluster_head_fit_0112,qbank_head_fit_ccb91506f310,97778 11898 60673 73696 48795 132244 72412 98259 122366 12264 31476 17375 129824 59173 88884 4319 37669 126220 133874 10536 57668 121088 124855 76037 66978 138475 101201 28211 73485 93735 15111 76037,66978,98259,59173,23 6 12,24 7 13,23,24,31,32,8
qseq_e567d70325ae22f0,head_fit,length_32_gap_8,qcluster_head_fit_0113,qbank_head_fit_ccb91506f310,104243 37329 129244 86751 12522 102770 150979 119426 101083 89181 116045 99110 73656 127874 52596 110673 42945 136028 148853 71826 119121 28449 50167 59235 42842 128832 83214 35881 13752 56372 54216 59235,42842,35881,42945,23 26 15,24 27 16,23,24,31,32,8
qseq_676b73120ca2a061,head_fit,length_32_gap_8,qcluster_head_fit_0114,qbank_head_fit_ccb91506f310,8865 109422 109489 143872 53439 4690 79176 109700 33637 8672 37986 68385 143124 29549 150196 55158 125018 110977 100778 37060 33183 23986 100135 65558 47476 19702 6832 23591 67033 6651 100362 65558,47476,53439,8672,23 3 8,24 4 9,23,24,31,32,8
qseq_a17078d2a6b4b999,head_fit,length_32_gap_8,qcluster_head_fit_0115,qbank_head_fit_ccb91506f310,3170 38743 132472 4645 122453 119027 113279 10983 90626 151171 80073 141562 118360 43210 131760 95200 12951 148260 50752 20908 20688 103956 144670 128601 130391 5339 30848 79293 106867 67765 10063 128601,130391,43210,148260,23 12 16,24 13 17,23,24,31,32,8
qseq_db732a487a875289,head_fit,length_32_gap_8,qcluster_head_fit_0116,qbank_head_fit_ccb91506f310,100002 103158 21260 139303 73313 10983 143664 28158 44485 28395 103454 131682 18985 65820 86198 64947 67824 105808 144450 115819 36987 123224 42026 137936 77259 32094 3036 110116 14260 89077 86425 137936,77259,18985,86425,23 11 29,24 12 30,23,24,31,32,8
qseq_9b6175db59f82d77,head_fit,length_32_gap_8,qcluster_head_fit_0117,qbank_head_fit_ccb91506f310,18506 59113 123616 112476 139230 76207 136828 28529 42770 31051 92891 100002 150187 37657 120559 95489 62375 133134 46312 14278 8594 112712 6484 5291 90337 35505 82086 30649 66538 142325 5186 5291,90337,30649,120559,23 26 13,24 27 14,23,24,31,32,8
qseq_9c1391f827e05414,head_fit,length_32_gap_8,qcluster_head_fit_0118,qbank_head_fit_ccb91506f310,5394 143252 20158 113383 5339 61549 23538 61263 46846 50929 128865 111534 128149 9022 116494 67464 51710 146565 25361 66284 130907 91963 28970 850 81019 68892 14006 114583 78827 22231 95312 850,81019,46846,14006,23 7 25,24 8 26,23,24,31,32,8
qseq_029bb1fad3e341b6,head_fit,length_32_gap_8,qcluster_head_fit_0119,qbank_head_fit_ccb91506f310,13348 12012 46846 84298 143671 56015 59548 149384 36142 48456 34223 147010 71190 68388 127905 123585 71661 52586 28983 14471 99260 75306 55684 68832 91850 109068 93025 37965 78858 113465 42978 68832,91850,99260,34223,23 19 9,24 20 10,23,24,31,32,8
qseq_cc858cdf93bf98e2,head_fit,length_32_gap_8,qcluster_head_fit_0120,qbank_head_fit_ccb91506f310,41443 132749 23018 82644 146703 112719 132145 19838 121050 48929 129297 29351 32672 59821 133798 23362 8896 41177 67639 119616 90660 75013 118028 25547 67917 119469 63336 63476 77184 103454 94230 25547,67917,63336,75013,23 25 20,24 26 21,23,24,31,32,8
qseq_e6cf75cbae2d9b57,head_fit,length_32_gap_8,qcluster_head_fit_0121,qbank_head_fit_ccb91506f310,79960 63497 62687 119026 135951 121668 31001 143124 64251 82256 138868 55243 80130 61586 67813 71824 113489 26693 147334 21333 112943 31921 97319 88084 20795 39189 114339 28363 42019 118969 19335 88084,20795,135951,61586,23 3 12,24 4 13,23,24,31,32,8
qseq_be668b350207317c,head_fit,length_32_gap_8,qcluster_head_fit_0122,qbank_head_fit_ccb91506f310,109661 146096 51710 39214 111534 39855 61048 25193 112465 118635 28115 61937 69028 59687 30642 127589 66567 62725 23544 141440 98259 119945 22692 111979 118803 144450 101783 61428 149173 77885 62777 111979,118803,25193,39855,23 6 4,24 7 5,23,24,31,32,8
qseq_00cb1c1a51bbd477,head_fit,length_32_gap_8,qcluster_head_fit_0123,qbank_head_fit_ccb91506f310,76634 107281 101663 40363 28035 20173 17013 131199 85861 125697 129284 136944 88397 99999 105728 117630 62729 49728 68463 70770 132472 39370 85277 88989 125630 113489 100359 64675 112929 132920 100025 88989,125630,88397,17013,23 11 5,24 12 6,23,24,31,32,8
qseq_bb44694bf88faab7,head_fit,length_32_gap_8,qcluster_head_fit_0124,qbank_head_fit_ccb91506f310,103339 120934 27405 89911 111923 840 114991 75209 103562 143627 39855 98267 31905 137409 79132 56356 89372 18397 21207 83243 47560 83025 58787 50888 109123 61978 4697 16137 124660 144126 116524 50888,109123,137409,144126,23 12 28,24 13 29,23,24,31,32,8
qseq_853d3b3976d2d021,head_fit,length_32_gap_8,qcluster_head_fit_0125,qbank_head_fit_ccb91506f310,74107 52067 91921 116692 52333 134503 118232 54868 89593 23968 18936 89977 104530 118223 2232 64059 3729 17013 122979 25879 105541 3888 112463 95200 12195 23538 14909 145343 13997 115364 36582 95200,12195,122979,52333,23 17 3,24 18 4,23,24,31,32,8
qseq_8b0497deeb8bcaef,head_fit,length_32_gap_8,qcluster_head_fit_0126,qbank_head_fit_ccb91506f310,35671 82171 26585 79473 77532 135533 102895 20779 84751 47200 73384 1575 58862 31113 126167 1312 48953 34361 53362 67941 101083 96793 108316 24850 17734 12135 52214 93713 85633 63923 66457 24850,17734,73384,48953,23 9 15,24 10 16,23,24,31,32,8
qseq_5ec5e362aa1979c8,head_fit,length_32_gap_8,qcluster_head_fit_0127,qbank_head_fit_ccb91506f310,89864 110889 34846 46903 56068 37220 99075 94867 150147 134026 119426 118414 27350 70770 105062 43595 52468 4780 29823 81478 48856 126871 112795 19322 45049 116843 24280 70539 119945 87554 78313 19322,45049,34846,87554,23 1 28,24 2 29,23,24,31,32,8
qseq_34dfa74fc3998d0f,head_fit,length_32_gap_16,qcluster_head_fit_0000,qbank_head_fit_ccb91506f310,68826 19173 145330 107404 129178 116015 35363 113032 60462 100432 142163 122522 77269 16548 148913 31328 138511 122056 22730 79625 73384 139034 99757 88604 83955 89471 85436 7762 80083 121883 78695 31328,138511,80083,35363,15 27 5,16 28 6,15,16,31,32,16
qseq_aefc8d73e6c96541,head_fit,length_32_gap_16,qcluster_head_fit_0001,qbank_head_fit_ccb91506f310,137600 145230 57197 103956 39179 91869 107720 283 3729 104936 93654 70183 22891 139954 112042 995 107828 48912 65206 112416 49922 105363 77255 75934 1784 101066 75826 102751 116961 139139 126833 995,107828,145230,49922,15 0 19,16 1 20,15,16,31,32,16
qseq_6e327f35153c27c8,head_fit,length_32_gap_16,qcluster_head_fit_0002,qbank_head_fit_ccb91506f310,26733 116075 61312 145240 64543 11898 144670 150622 90657 94872 108190 124114 2230 87542 15137 9217 79473 14320 140288 111502 41583 121222 21852 148850 90108 869 34644 31102 136918 118223 134340 9217,79473,121222,11898,15 20 4,16 21 5,15,16,31,32,16
qseq_28162ddd0e57de44,head_fit,length_32_gap_16,qcluster_head_fit_0003,qbank_head_fit_ccb91506f310,72590 53439 9533 147804 18771 128369 123025 93332 90952 44580 16180 22145 126577 138502 84585 105080 132863 13499 57668 119026 108316 106101 105165 137536 40650 76890 16768 66581 126453 150113 132664 105080,132863,66581,108316,15 26 19,16 27 20,15,16,31,32,16
qseq_98487b25edb3051f,head_fit,length_32_gap_16,qcluster_head_fit_0004,qbank_head_fit_ccb91506f310,65465 138916 50929 73318 112063 115072 150622 122203 81572 116542 96618 150585 90421 143030 72455 50091 40143 84228 61625 116027 88056 4923 61577 108974 17734 31520 128387 48370 21218 26417 101054 50091,40143,90421,17734,15 11 23,16 12 24,15,16,31,32,16
qseq_dee021939107fbde,head_fit,length_32_gap_16,qcluster_head_fit_0005,qbank_head_fit_ccb91506f310,48298 67604 73141 54216 60010 116431 105296 81115 71711 118843 126871 118826 10178 53111 82050 121709 22950 147569 12951 52841 11479 139641 30993 78029 129284 76074 127637 121419 20342 96076 110351 121709,22950,129284,20342,15 23 27,16 24 28,15,16,31,32,16
qseq_2a530f25c94c88b0,head_fit,length_32_gap_16,qcluster_head_fit_0006,qbank_head_fit_ccb91506f310,50179 119644 73007 51351 146066 45150 60574 14564 61348 86902 65785 116623 108047 109422 90108 35006 28740 88013 114169 68986 135107 69329 25550 58920 4850 1549 9469 76736 138496 134889 132135 35006,28740,65785,4850,15 9 23,16 10 24,15,16,31,32,16
qseq_09fb5653d2bc8015,head_fit,length_32_gap_16,qcluster_head_fit_0007,qbank_head_fit_ccb91506f310,18701 126931 64947 19838 58929 13541 1347 27405 138475 88084 86234 38449 121034 66647 8769 39387 46846 88957 125630 46236 22026 95965 60722 53759 100087 94783 42540 51991 29317 44227 42865 39387,46846,125630,29317,15 17 27,16 18 28,15,16,31,32,16
qseq_8f50f78f44338cba,head_fit,length_32_gap_16,qcluster_head_fit_0008,qbank_head_fit_ccb91506f310,21069 104469 126888 150304 10522 1757 125697 10353 54813 20046 22524 50377 122337 41771 61048 118391 127523 71522 63751 96345 128651 61978 118906 58920 50121 68537 78954 111046 45369 140733 90084 118391,127523,140733,128651,15 28 19,16 29 20,15,16,31,32,16
qseq_affe6175ca94dda2,head_fit,length_32_gap_16,qcluster_head_fit_0009,qbank_head_fit_ccb91506f310,27764 26693 99003 21171 39403 38681 7672 105363 95200 137936 12696 717 105822 25438 91285 85547 23417 1369 98504 22692 12135 129244 51351 27155 42543 137648 364 53759 135951 111397 127243 85547,23417,25438,717,15 12 10,16 13 11,15,16,31,32,16
qseq_9b65b35ce09e05fc,head_fit,length_32_gap_16,qcluster_head_fit_0010,qbank_head_fit_ccb91506f310,149686 33384 35 37140 75649 14282 149218 23544 19418 74965 104616 77255 50752 37504 64138 143400 18682 74576 95112 25953 37858 81096 137348 57954 134960 123480 42918 104136 45333 65931 131964 143400,18682,42918,50752,15 25 11,16 26 12,15,16,31,32,16
qseq_26373f955087f971,head_fit,length_32_gap_16,qcluster_head_fit_0011,qbank_head_fit_ccb91506f310,5672 33417 111531 82302 33637 136675 21983 62777 100437 111979 91497 82315 5608 29826 13414 122366 35505 10911 42338 6307 53111 12778 4806 30288 45719 121063 20335 108801 3555 64576 14918 122366,35505,108801,12778,15 26 20,16 27 21,15,16,31,32,16
qseq_9966ff37eb81ef5e,head_fit,length_32_gap_16,qcluster_head_fit_0012,qbank_head_fit_ccb91506f310,28740 99846 13458 5843 137035 76165 7428 77532 118906 21083 93620 33728 51588 126483 47476 140757 13348 90421 117936 19695 55702 35962 48929 133507 119556 60903 12951 96811 103541 117153 38397 140757,13348,5843,103541,15 2 27,16 3 28,15,16,31,32,16
qseq_b90ee294cda3f4ef,head_fit,length_32_gap_16,qcluster_head_fit_0013,qbank_head_fit_ccb91506f310,129700 274 92159 138496 132230 102201 12532 91295 145053 140817 106867 63020 91262 82511 48370 35843 60981 82928 28158 127484 40637 121420 8133 97853 107897 81740 8449 137324 63025 106549 37104 35843,60981,40637,63020,15 19 10,16 20 11,15,16,31,32,16
qseq_a28e2ec155ecc582,head_fit,length_32_gap_16,qcluster_head_fit_0014,qbank_head_fit_ccb91506f310,55685 102467 69028 88685 29145 142191 58555 27682 75741 21801 116741 146644 14985 54173 32323 30862 120373 79088 82834 145053 104688 126931 148506 92891 25235 18215 110687 35843 134023 150622 100752 30862,120373,58555,29145,15 5 3,16 6 4,15,16,31,32,16
qseq_b4281d845cf8791c,head_fit,length_32_gap_16,qcluster_head_fit_0015,qbank_head_fit_ccb91506f310,136160 23204 9613 44381 41177 94541 75209 32056 117090 32350 2064 31691 104862 140757 44299 132472 35 79470 128251 33787 107860 98818 142090 107004 14939 148757 78647 120934 49825 151446 16335 132472,35,128251,44299,15 17 13,16 18 14,15,16,31,32,16
qseq_ee49c796752d8710,head_fit,length_32_gap_16,qcluster_head_fit_0016,qbank_head_fit_ccb91506f310,21260 121227 2202 78499 101603 54586 74576 134363 119286 10608 2320 95122 31763 33999 151547 144764 116135 44597 62471 133592 104130 39367 30096 1311 100571 23582 31310 142704 29147 137443 128369 144764,116135,2202,74576,15 1 5,16 2 6,15,16,31,32,16
qseq_cfd0f3fa73dabac6,head_fit,length_32_gap_16,qcluster_head_fit_0017,qbank_head_fit_ccb91506f310,66731 147190 111968 102539 74467 143872 122587 99846 133592 107339 67053 18602 4315 99559 82695 149805 15168 144221 140139 72329 91262 85048 144958 144136 90405 28395 104413 79696 114647 42945 56015 149805,15168,85048,90405,15 20 23,16 21 24,15,16,31,32,16
qseq_2f710e8798ec9e71,head_fit,length_32_gap_16,qcluster_head_fit_0018,qbank_head_fit_ccb91506f310,28989 47571 135951 87589 85070 35505 116135 144136 9433 139533 82594 131953 88112 35 135965 66731 44597 52067 91842 100299 143075 132962 41583 112817 13950 12685 142427 135092 44474 117416 34694 66731,44597,139533,88112,15 8 11,16 9 12,15,16,31,32,16
qseq_0319d5aa3b7a2109,head_fit,length_32_gap_16,qcluster_head_fit_0019,qbank_head_fit_ccb91506f310,52844 79343 58590 34690 9433 52067 108316 126931 81546 86425 128251 1840 131057 79011 36681 55685 89605 77264 31694 65558 122432 71396 110224 18617 84751 80342 39116 63151 30626 143421 42713 55685,89605,58590,81546,15 1 7,16 2 8,15,16,31,32,16
qseq_40e242d4558d7961,head_fit,length_32_gap_16,qcluster_head_fit_0020,qbank_head_fit_ccb91506f310,19934 5723 65820 66922 117936 145706 49560 128387 66342 43511 132659 128215 143380 74860 86425 20120 48325 13389 35363 24280 1968 78499 77504 82200 80750 52844 106803 76849 119945 4822 137247 20120,48325,128387,35363,15 6 17,16 7 18,15,16,31,32,16
qseq_d47d6698f9c15dab,head_fit,length_32_gap_16,qcluster_head_fit_0021,qbank_head_fit_ccb91506f310,55043 78308 147276 32822 82522 60673 31313 80412 39367 54280 78130 26067 67801 7234 32255 25193 115521 56 50167 29019 82302 62725 151424 101632 137839 5006 149760 123184 139023 72033 20242 25193,115521,101632,26067,15 22 10,16 23 11,15,16,31,32,16
