seed,archetype_index,x1,x2,rho_target,bias_target,relative_offset,direction_support_fraction,manipulability_denominator,direction_target_gain_error,direction_solver_iterations,z0,zhat0,target_ref,initial_true_error,initial_observer_error,initial_mismatch,observer_gain,true_symmetric_gain,rho_measured,observer_pole,certificate_final_error,pole_only_final_error,bias_only_final_error,actual_final_error,shadow_final_error,certificate_residual,actual_integrated_squared_error,shadow_integrated_squared_error,final_suffix_value,final_shadow_value,final_suffix_shadow_abs_gap,final_suffix_move_abs,scalar_displacement,residual_displacement_l2,direction_norm,max_abs_action,would_clip_fraction
2,3,1,1,1.25,0.25,-0.25,0.4331267016615621,0.15760130862159327,-0.0008944034576414683,1,1.7497000694274902,1.4997000694274902,1.4997000694274902,-0.25,0.0,0.25,0.85,1.9116055965423584,1.2489477606380686,0.7025,-0.25,0.0,-0.25,-0.25,-0.25,0.0,1.0,1.0,1.7497000694274902,1.7497000694274902,0.0,0.0,0.0,0.0,5.414989566721109,0.0,0.0
2,3,1,1,1.25,0.25,0.25,0.4331267016615621,0.15760130862159327,-0.0008944034576414683,1,1.7497000694274902,1.4997000694274902,1.9997000694274902,0.25,0.5,0.25,0.85,1.9116055965423584,1.2489477606380686,0.7025,-0.8688421182218397,0.0025041764845603913,-0.2474958235154396,-0.5789368152618408,-0.8688421209146604,0.28990530295999883,3.831087295943064,8.14438613721564,2.578636884689331,2.8685421903421506,0.2899053056528196,0.8289368152618408,0.5852892055444809,3.1693349415378513,5.414989566721109,0.175,0.0
2,3,1,1,1.25,0.25,0.5,0.4331267016615621,0.15760130862159327,-0.0008944034576414683,1,1.7497000694274902,1.4997000694274902,2.2497000694274902,0.5,0.75,0.25,0.85,1.9116055965423584,1.2489477606380686,0.7025,-1.1782631773327594,0.003756264726840587,-0.2462437352731594,-0.5269021987915039,-1.1782630160943448,0.6513609785412555,3.358091183557292,14.74044167725408,2.776602268218994,3.427963085521835,0.6513608173028409,1.026902198791504,0.877933721856603,4.754001944126138,5.414989566721109,0.26249999999999996,0.0
3,0,0,0,-1.25,-0.25,-0.5,0.9566608202254635,0.12623250553349546,-2.3117661476140805e-05,1,-0.0022721514105796814,0.24772784858942032,-0.5022721514105797,-0.5,-0.75,-0.25,0.8499999999999999,-0.21252311766147614,-1.2500271972487955,0.7025000000000001,-0.6865812295948202,-0.003756264726840596,0.2462437352731594,-0.647691123187542,-0.6865812366051555,0.03889010640727819,6.18092872433892,6.768706811782302,0.14541897177696228,0.1843090851945758,0.03889011341761353,0.14769112318754196,-0.877933839189942,2.1961374165986975,2.5014839599132492,0.26249999999999996,0.0
3,0,0,0,-1.25,-0.25,-0.25,0.9566608202254635,0.12623250553349546,-2.3117661476140805e-05,1,-0.0022721514105796814,0.24772784858942032,-0.2522721514105797,-0.25,-0.5,-0.25,0.8499999999999999,-0.21252311766147614,-1.2500271972487955,0.7025000000000001,-0.37438748639654673,-0.0025041764845603973,0.2474958235154396,-0.3560998737812042,-0.37438748481418294,0.018287612615342508,1.8171206325672735,1.9669559813029767,0.10382772237062454,0.12211533340360327,0.018287611032978726,0.10609987378120422,-0.5852891966902034,1.4640915374310546,2.5014839599132492,0.175,0.0
3,0,0,0,-1.25,-0.25,0.25,0.9566608202254635,0.12623250553349546,-2.3117661476140805e-05,1,-0.0022721514105796814,0.24772784858942032,0.24772784858942032,0.25,0.0,-0.25,0.8499999999999999,-0.21252311766147614,-1.2500271972487955,0.7025000000000001,0.25,0.0,0.25,0.25,0.25,0.0,1.0,1.0,-0.0022721514105796814,-0.0022721514105796814,0.0,0.0,0.0,0.0,2.5014839599132492,0.0,0.0
3,0,0,0,-1.25,-0.25,0.5,0.9566608202254635,0.12623250553349546,-2.3117661476140805e-05,1,-0.0022721514105796814,0.24772784858942032,0.4977278485894203,0.5,0.25,-0.25,0.8499999999999999,-0.21252311766147614,-1.2500271972487955,0.7025000000000001,0.5621937431982733,0.0012520882422801987,0.2512520882422802,0.5674922838807106,0.5621937507956993,0.005298540682437292,4.902117185614416,4.83479495466433,-0.06976443529129028,-0.06446590220627899,0.005298533085011298,0.0674922838807106,0.2926446378166092,0.7320458674528703,2.5014839599132492,0.0875,0.0
3,0,0,0,-1.25,0.0,-0.5,0.9566608202254635,0.12623250553349546,-2.3117661476140805e-05,1,-0.0022721514105796814,-0.0022721514105796814,-0.5022721514105797,-0.5,-0.5,0.0,0.8499999999999999,-0.21252311766147614,-1.2500271972487955,0.7025000000000001,-0.6243874863965467,-0.0025041764845603973,-0.0025041764845603973,-0.6060998737812042,-0.6243874848141829,0.018287612615342508,5.502805529572832,5.757697109234806,0.10382772237062454,0.12211533340360327,0.018287611032978726,0.10609987378120422,-0.5852891966902034,1.4640915374310546,2.5014839599132492,0.175,0.0
3,0,0,0,-1.25,0.0,-0.25,0.9566608202254635,0.12623250553349546,-2.3117661476140805e-05,1,-0.0022721514105796814,-0.0022721514105796814,-0.2522721514105797,-0.25,-0.25,0.0,0.8499999999999999,-0.21252311766147614,-1.2500271972487955,0.7025000000000001,-0.31219374319827337,-0.0012520882422801987,-0.0012520882422801987,-0.30736228823661804,-0.312193755485329,0.004831454961655324,1.4056916871198397,1.4394243344220048,0.05509013682603836,0.05992160407474935,0.004831467248710988,0.05736228823661804,-0.2926446598830544,0.7320459226517289,2.5014839599132492,0.0875,0.0
3,0,0,0,-1.25,0.0,0.25,0.9566608202254635,0.12623250553349546,-2.3117661476140805e-05,1,-0.0022721514105796814,-0.0022721514105796814,0.24772784858942032,0.25,0.25,0.0,0.8499999999999999,-0.21252311766147614,-1.2500271972487955,0.7025000000000001,0.31219374319827337,0.0012520882422801987,0.0012520882422801987,0.3174922838807106,0.31219375079569933,0.005298540682437236,1.4766742180505483,1.4394243400171007,-0.06976443529129028,-0.06446590220627899,0.005298533085011298,0.0674922838807106,0.2926446378166092,0.7320458674528703,2.5014839599132492,0.0875,0.0
3,0,0,0,-1.25,0.0,0.5,0.9566608202254635,0.12623250553349546,-2.3117661476140805e-05,1,-0.0022721514105796814,-0.0022721514105796814,0.4977278485894203,0.5,0.5,0.0,0.8499999999999999,-0.21252311766147614,-1.2500271972487955,0.7025000000000001,0.6243874863965467,0.0025041764845603973,0.0025041764845603973,0.6463152542710304,0.6243874928157835,0.021927767874483695,6.068024963730178,5.757697177821587,-0.1485874056816101,-0.12665964422636328,0.02192776145524683,0.14631525427103043,0.5852892343406988,1.464091631613165,2.5014839599132492,0.175,0.0
3,0,0,0,-1.25,0.25,-0.5,0.9566608202254635,0.12623250553349546,-2.3117661476140805e-05,1,-0.0022721514105796814,-0.2522721514105797,-0.5022721514105797,-0.5,-0.25,0.25,0.8499999999999999,-0.21252311766147614,-1.2500271972487955,0.7025000000000001,-0.5621937431982733,-0.0012520882422801987,-0.2512520882422802,-0.557362288236618,-0.562193755485329,0.004831454961655268,4.773430980844138,4.834794944495989,0.05509013682603836,0.05992160407474935,0.004831467248710988,0.05736228823661804,-0.2926446598830544,0.7320459226517289,2.5014839599132492,0.0875,0.0
3,0,0,0,-1.25,0.25,-0.25,0.9566608202254635,0.12623250553349546,-2.3117661476140805e-05,1,-0.0022721514105796814,-0.2522721514105797,-0.2522721514105797,-0.25,0.0,0.25,0.8499999999999999,-0.21252311766147614,-1.2500271972487955,0.7025000000000001,-0.25,0.0,-0.25,-0.25,-0.25,0.0,1.0,1.0,-0.0022721514105796814,-0.0022721514105796814,0.0,0.0,0.0,0.0,2.5014839599132492,0.0,0.0
3,0,0,0,-1.25,0.25,0.25,0.9566608202254635,0.12623250553349546,-2.3117661476140805e-05,1,-0.0022721514105796814,-0.2522721514105797,0.24772784858942032,0.25,0.5,0.25,0.8499999999999999,-0.21252311766147614,-1.2500271972487955,0.7025000000000001,0.37438748639654673,0.0025041764845603973,-0.2474958235154396,0.3963152542710304,0.3743874928157836,0.021927767874483695,2.153006371700369,1.9669560222018805,-0.1485874056816101,-0.12665964422636328,0.02192776145524683,0.14631525427103043,0.5852892343406988,1.464091631613165,2.5014839599132492,0.175,0.0
3,0,0,0,-1.25,0.25,0.5,0.9566608202254635,0.12623250553349546,-2.3117661476140805e-05,1,-0.0022721514105796814,-0.2522721514105797,0.4977278485894203,0.5,0.75,0.25,0.8499999999999999,-0.21252311766147614,-1.2500271972487955,0.7025000000000001,0.6865812295948202,0.003756264726840596,-0.2462437352731594,0.7368120029568672,0.6865812351519655,0.050230773362047065,7.559746493128433,6.768706920283418,-0.2390841543674469,-0.1888533865625451,0.050230767804901794,0.23681200295686722,0.8779338323521443,2.1961373994940567,2.5014839599132492,0.26249999999999996,0.0
3,0,0,0,-0.75,-0.25,-0.5,0.9918163931833042,0.12623250553349546,-1.0335445404047183e-05,1,-0.0022721514105796814,0.24772784858942032,-0.5022721514105797,-0.5,-0.75,-0.25,0.8499999999999999,0.21248966455459595,-0.7500121593475342,0.7025000000000001,-0.31344814001863247,-0.003756264726840596,0.2462437352731594,-0.33167239278554916,-0.3134481181779125,-0.018224252766916693,2.163154717172811,2.0245085613346285,-0.17059975862503052,-0.1888240332326672,0.018224274607636676,0.16832760721445084,-0.8779339089885753,2.090357966499966,2.380996957855478,0.26249999999999996,0.0
3,0,0,0,-0.75,-0.25,-0.25,0.9918163931833042,0.12623250553349546,-1.0335445404047183e-05,1,-0.0022721514105796814,0.24772784858942032,-0.2522721514105797,-0.25,-0.5,-0.25,0.8499999999999999,0.21248966455459595,-0.7500121593475342,0.7025000000000001,-0.125632093345755,-0.0025041764845603973,0.2474958235154396,-0.13355059921741486,-0.12563208373136406,-0.007918505871659848,0.41042408216843174,0.38554268688705884,-0.11872155219316483,-0.12664006767921562,0.007918515486050798,0.11644940078258514,-0.5852892493822047,1.3935719222445457,2.380996957855478,0.175,0.0
3,0,0,0,-0.75,-0.25,0.25,0.9918163931833042,0.12623250553349546,-1.0335445404047183e-05,1,-0.0022721514105796814,0.24772784858942032,0.24772784858942032,0.25,0.0,-0.25,0.8499999999999999,0.21248966455459595,-0.7500121593475342,0.7025000000000001,0.25,0.0,0.25,0.25,0.25,0.0,1.0,1.0,-0.0022721514105796814,-0.0022721514105796814,0.0,0.0,0.0,0.0,2.380996957855478,0.0,0.0
3,0,0,0,-0.75,-0.25,0.5,0.9918163931833042,0.12623250553349546,-1.0335445404047183e-05,1,-0.0022721514105796814,0.24772784858942032,0.4977278485894203,0.5,0.25,-0.25,0.8499999999999999,0.21248966455459595,-0.7500121593475342,0.7025000000000001,0.4378160466728775,0.0012520882422801987,0.2512520882422802,0.43611541390419006,0.4378160492933362,-0.0017006327686874267,3.2361911346872483,3.2534232073859513,0.061612434685230255,0.059911799296084124,0.001700635389146131,0.06388458609580994,0.2926445897357356,0.696785877893651,2.380996957855478,0.0875,0.0
3,0,0,0,-0.75,0.0,-0.5,0.9918163931833042,0.12623250553349546,-1.0335445404047183e-05,1,-0.0022721514105796814,-0.0022721514105796814,-0.5022721514105797,-0.5,-0.5,0.0,0.8499999999999999,0.21248966455459595,-0.7500121593475342,0.7025000000000001,-0.37563209334575504,-0.0025041764845603973,-0.0025041764845603973,-0.38355059921741486,-0.37563208373136403,-0.00791850587165982,2.6646780284131486,2.594925959566777,-0.11872155219316483,-0.12664006767921562,0.007918515486050798,0.11644940078258514,-0.5852892493822047,1.3935719222445457,2.380996957855478,0.175,0.0
3,0,0,0,-0.75,0.0,-0.25,0.9918163931833042,0.12623250553349546,-1.0335445404047183e-05,1,-0.0022721514105796814,-0.0022721514105796814,-0.2522721514105797,-0.25,-0.25,0.0,0.8499999999999999,0.21248966455459595,-0.7500121593475342,0.7025000000000001,-0.18781604667287752,-0.0012520882422801987,-0.0012520882422801987,-0.18972717225551605,-0.18781604643107006,-0.0019111255826385343,0.6571226898549323,0.6487315267772903,-0.06254497915506363,-0.06445610497950963,0.0019111258244459972,0.06027282774448395,-0.29264460320587843,0.6967859099660201,2.380996957855478,0.0875,0.0
3,0,0,0,-0.75,0.0,0.25,0.9918163931833042,0.12623250553349546,-1.0335445404047183e-05,1,-0.0022721514105796814,-0.0022721514105796814,0.24772784858942032,0.25,0.25,0.0,0.8499999999999999,0.21248966455459595,-0.7500121593475342,0.7025000000000001,0.18781604667287752,0.0012520882422801987,0.0012520882422801987,0.18611541390419006,0.1878160492933362,-0.0017006327686874545,0.6412460801859532,0.6487315252530305,0.061612434685230255,0.059911799296084124,0.001700635389146131,0.06388458609580994,0.2926445897357356,0.696785877893651,2.380996957855478,0.0875,0.0
3,0,0,0,-0.75,0.0,0.5,0.9918163931833042,0.12623250553349546,-1.0335445404047183e-05,1,-0.0022721514105796814,-0.0022721514105796814,0.4977278485894203,0.5,0.5,0.0,0.8499999999999999,0.21248966455459595,-0.7500121593475342,0.7025000000000001,0.37563209334575504,0.0025041764845603973,0.0025041764845603973,0.3694692924618721,0.37563207643866114,-0.006162800883882935,2.5402405061447784,2.5949259491787804,0.12825855612754822,0.12209577215075919,0.00616278397678903,0.1305307075381279,0.585289283702476,1.3935720039610073,2.380996957855478,0.175,0.0
3,0,0,0,-0.75,0.25,-0.5,0.9918163931833042,0.12623250553349546,-1.0335445404047183e-05,1,-0.0022721514105796814,-0.2522721514105797,-0.5022721514105797,-0.5,-0.25,0.25,0.8499999999999999,0.21248966455459595,-0.7500121593475342,0.7025000000000001,-0.4378160466728775,-0.0012520882422801987,-0.2512520882422802,-0.43972717225551605,-0.4378160464310701,-0.001911125582638562,3.272658537697626,3.253423210833083,-0.06254497915506363,-0.06445610497950963,0.0019111258244459972,0.06027282774448395,-0.29264460320587843,0.6967859099660201,2.380996957855478,0.0875,0.0
3,0,0,0,-0.75,0.25,-0.25,0.9918163931833042,0.12623250553349546,-1.0335445404047183e-05,1,-0.0022721514105796814,-0.2522721514105797,-0.2522721514105797,-0.25,0.0,0.25,0.8499999999999999,0.21248966455459595,-0.7500121593475342,0.7025000000000001,-0.25,0.0,-0.25,-0.25,-0.25,0.0,1.0,1.0,-0.0022721514105796814,-0.0022721514105796814,0.0,0.0,0.0,0.0,2.380996957855478,0.0,0.0
3,0,0,0,-0.75,0.25,0.25,0.9918163931833042,0.12623250553349546,-1.0335445404047183e-05,1,-0.0022721514105796814,-0.2522721514105797,0.24772784858942032,0.25,0.5,0.25,0.8499999999999999,0.21248966455459595,-0.7500121593475342,0.7025000000000001,0.125632093345755,0.0025041764845603973,-0.2474958235154396,0.1194692924618721,0.12563207643866114,-0.006162800883882907,0.36655135309936254,0.38554268384485263,0.12825855612754822,0.12209577215075919,0.00616278397678903,0.1305307075381279,0.585289283702476,1.3935720039610073,2.380996957855478,0.175,0.0
3,0,0,0,-0.75,0.25,0.5,0.9918163931833042,0.12623250553349546,-1.0335445404047183e-05,1,-0.0022721514105796814,-0.2522721514105797,0.4977278485894203,0.5,0.75,0.25,0.8499999999999999,0.21248966455459595,-0.7500121593475342,0.7025000000000001,0.31344814001863247,0.003756264726840596,-0.2462437352731594,0.3013826385140419,0.3134481329785742,-0.01206550150459057,1.9323272569529892,2.0245085997904235,0.19634521007537842,0.1842797156108461,0.012065494464532311,0.1986173614859581,0.8779338393350146,2.09035780065505,2.380996957855478,0.26249999999999996,0.0
3,0,0,0,0.0,-0.25,-0.5,0.813592292769199,0.12623250553349546,3.3879280090354236e-05,1,-0.0022721514105796814,0.24772784858942032,-0.5022721514105797,-0.5,-0.75,-0.25,0.8499999999999999,0.8500338792800903,3.985797657701796e-05,0.7025000000000001,0.24627347903848068,-0.003756264726840596,0.2462437352731594,0.13194356113672256,0.24627339635637124,-0.11432991790175812,0.4937688268915483,0.8546206222448668,-0.6342157125473022,-0.7485455477669509,0.11432983521964868,0.6319435611367226,-0.8779337089345242,2.7973695649758668,3.1863106935155776,0.26249999999999996,0.0
3,0,0,0,0.0,-0.25,-0.25,0.813592292769199,0.12623250553349546,3.3879280090354236e-05,1,-0.0022721514105796814,0.24772784858942032,-0.2522721514105797,-0.25,-0.5,-0.25,0.8499999999999999,0.8500338792800903,3.985797657701796e-05,0.7025000000000001,0.24751565269232045,-0.0025041764845603973,0.2474958235154396,0.19539491087198257,0.24751568611445823,-0.05212074182033788,0.4348369592593703,0.6563026663492693,-0.44766706228256226,-0.4997878375250379,0.05212077524247566,0.4453949108719826,-0.5852892434544064,1.8649133752184173,3.1863106935155776,0.175,0.0
3,0,0,0,0.0,-0.25,0.25,0.813592292769199,0.12623250553349546,3.3879280090354236e-05,1,-0.0022721514105796814,0.24772784858942032,0.24772784858942032,0.25,0.0,-0.25,0.8499999999999999,0.8500338792800903,3.985797657701796e-05,0.7025000000000001,0.25,0.0,0.25,0.25,0.25,0.0,1.0,1.0,-0.0022721514105796814,-0.0022721514105796814,0.0,0.0,0.0,0.0,3.1863106935155776,0.0,0.0
3,0,0,0,0.0,-0.25,0.5,0.813592292769199,0.12623250553349546,3.3879280090354236e-05,1,-0.0022721514105796814,0.24772784858942032,0.4977278485894203,0.5,0.25,-0.25,0.8499999999999999,0.8500338792800903,3.985797657701796e-05,0.7025000000000001,0.2512421736538398,0.0012520882422801987,0.2512520882422802,0.23723498731851578,0.25124215330676536,-0.014007186335323996,1.4577437118092447,1.542015467550058,0.26049286127090454,0.24648569528265493,0.014007165988249609,0.2627650126814842,0.2926446260046862,0.9324567012385986,3.1863106935155776,0.0875,0.0
3,0,0,0,0.0,0.0,-0.5,0.813592292769199,0.12623250553349546,3.3879280090354236e-05,1,-0.0022721514105796814,-0.0022721514105796814,-0.5022721514105797,-0.5,-0.5,0.0,0.8499999999999999,0.8500338792800903,3.985797657701796e-05,0.7025000000000001,-0.0024843473076795546,-0.0025041764845603973,-0.0025041764845603973,-0.054605089128017426,-0.002484313885541767,-0.05212074182033787,0.5701057703958545,0.49355598048397237,-0.44766706228256226,-0.4997878375250379,0.05212077524247566,0.4453949108719826,-0.5852892434544064,1.8649133752184173,3.1863106935155776,0.175,0.0
3,0,0,0,0.0,0.0,-0.25,0.813592292769199,0.12623250553349546,3.3879280090354236e-05,1,-0.0022721514105796814,-0.0022721514105796814,-0.2522721514105797,-0.25,-0.25,0.0,0.8499999999999999,0.8500338792800903,3.985797657701796e-05,0.7025000000000001,-0.0012421736538397773,-0.0012520882422801987,-0.0012520882422801987,-0.014618806540966034,-0.0012421514052787241,-0.013376632887126257,0.1314888617370401,0.12338898092219372,-0.23765334486961365,-0.25103000000530096,0.01337665513568731,0.23538119345903397,-0.29264462824164017,0.9324567083662288,3.1863106935155776,0.0875,0.0
3,0,0,0,0.0,0.0,0.25,0.813592292769199,0.12623250553349546,3.3879280090354236e-05,1,-0.0022721514105796814,-0.0022721514105796814,0.24772784858942032,0.25,0.25,0.0,0.8499999999999999,0.8500338792800903,3.985797657701796e-05,0.7025000000000001,0.0012421736538397773,0.0012520882422801987,0.0012520882422801987,-0.012765012681484222,0.0012421533067653867,-0.014007186335323999,0.11876261983307901,0.1233889799866677,0.26049286127090454,0.24648569528265493,0.014007165988249609,0.2627650126814842,0.2926446260046862,0.9324567012385986,3.1863106935155776,0.0875,0.0
3,0,0,0,0.0,0.0,0.5,0.813592292769199,0.12623250553349546,3.3879280090354236e-05,1,-0.0022721514105796814,-0.0022721514105796814,0.4977278485894203,0.5,0.5,0.0,0.8499999999999999,0.8500338792800903,3.985797657701796e-05,0.7025000000000001,0.0024843473076795546,0.0025041764845603973,0.0025041764845603973,-0.05387427657842636,0.002484323101724528,-0.056358623886105914,0.4719118469614187,0.4935559746398635,0.5516021251678467,0.4952435254876958,0.05635859968015089,0.5538742765784264,0.5852892326122705,1.8649133406720038,3.1863106935155776,0.175,0.0
3,0,0,0,0.0,0.25,-0.5,0.813592292769199,0.12623250553349546,3.3879280090354236e-05,1,-0.0022721514105796814,-0.2522721514105797,-0.5022721514105797,-0.5,-0.25,0.25,0.8499999999999999,0.8500338792800903,3.985797657701796e-05,0.7025000000000001,-0.2512421736538398,-0.0012520882422801987,-0.2512520882422802,-0.26461880654096603,-0.2512421514052787,-0.01337663288712626,1.6264515688989434,1.5420154866528641,-0.23765334486961365,-0.25103000000530096,0.01337665513568731,0.23538119345903397,-0.29264462824164017,0.9324567083662288,3.1863106935155776,0.0875,0.0
3,0,0,0,0.0,0.25,-0.25,0.813592292769199,0.12623250553349546,3.3879280090354236e-05,1,-0.0022721514105796814,-0.2522721514105797,-0.2522721514105797,-0.25,0.0,0.25,0.8499999999999999,0.8500338792800903,3.985797657701796e-05,0.7025000000000001,-0.25,0.0,-0.25,-0.25,-0.25,0.0,1.0,1.0,-0.0022721514105796814,-0.0022721514105796814,0.0,0.0,0.0,0.0,3.1863106935155776,0.0,0.0
3,0,0,0,0.0,0.25,0.25,0.813592292769199,0.12623250553349546,3.3879280090354236e-05,1,-0.0022721514105796814,-0.2522721514105797,0.24772784858942032,0.25,0.5,0.25,0.8499999999999999,0.8500338792800903,3.985797657701796e-05,0.7025000000000001,-0.24751565269232045,0.0025041764845603973,-0.2474958235154396,-0.30387427657842636,-0.24751567689827547,-0.05635862388610591,0.9556382627445856,0.6563026068549667,0.5516021251678467,0.4952435254876958,0.05635859968015089,0.5538742765784264,0.5852892326122705,1.8649133406720038,3.1863106935155776,0.175,0.0
3,0,0,0,0.0,0.25,0.5,0.813592292769199,0.12623250553349546,3.3879280090354236e-05,1,-0.0022721514105796814,-0.2522721514105797,0.4977278485894203,0.5,0.75,0.25,0.8499999999999999,0.8500338792800903,3.985797657701796e-05,0.7025000000000001,-0.24627347903848068,0.003756264726840596,-0.2462437352731594,-0.3688749894499779,-0.24627349633321072,-0.1226015104114972,1.5327984883366255,0.8546208653325915,0.8666028380393982,0.744001344922631,0.12260149311676716,0.8688749894499779,0.8779338265496474,2.7973699397341916,3.1863106935155776,0.26249999999999996,0.0
3,0,0,0,0.75,-0.25,-0.5,0.6716169965304648,0.12623250553349546,2.093315124507278e-05,1,-0.0022721514105796814,0.24772784858942032,-0.5022721514105797,-0.5,-0.75,-0.25,0.85,1.4875209331512451,0.750024627236759,0.7025,0.8059449146491775,-0.003756264726840587,0.2462437352731594,0.5656827464699745,0.805944966314013,-0.24026216817920298,3.530910962352913,6.820017276442995,-1.0679548978805542,-1.3082171177245927,0.2402622198440385,1.0656827464699745,-0.8779338409358908,4.030377712100628,4.5907533394591375,0.26249999999999996,0.0
3,0,0,0,0.75,-0.25,-0.25,0.6716169965304648,0.12623250553349546,2.093315124507278e-05,1,-0.0022721514105796814,0.24772784858942032,-0.2522721514105797,-0.25,-0.5,-0.25,0.85,1.4875209331512451,0.750024627236759,0.7025,0.6206299430994516,-0.0025041764845603913,0.2474958235154396,0.5128738656640053,0.6206298567662559,-0.10775607743544635,2.8547472221649266,4.098227972319846,-0.765146017074585,-0.8729020081768356,0.10775599110225065,0.7628738656640053,-0.5852891460975049,2.6869181019963078,4.5907533394591375,0.175,0.0
3,0,0,0,0.75,-0.25,0.25,0.6716169965304648,0.12623250553349546,2.093315124507278e-05,1,-0.0022721514105796814,0.24772784858942032,0.24772784858942032,0.25,0.0,-0.25,0.85,1.4875209331512451,0.750024627236759,0.7025,0.25,0.0,0.25,0.25,0.25,0.0,1.0,1.0,-0.0022721514105796814,-0.0022721514105796814,0.0,0.0,0.0,0.0,4.5907533394591375,0.0,0.0
3,0,0,0,0.75,-0.25,0.5,0.6716169965304648,0.12623250553349546,2.093315124507278e-05,1,-0.0022721514105796814,0.24772784858942032,0.4977278485894203,0.5,0.25,-0.25,0.85,1.4875209331512451,0.750024627236759,0.7025,0.06468502845027418,0.0012520882422801956,0.2512520882422802,0.03740350157022476,0.06468497292399278,-0.027281526880049423,0.5694367276590095,0.623559364432053,0.46032434701919556,0.43304287566542754,0.027281471353768016,0.46259649842977524,0.2926446393959729,1.3434593555818777,4.5907533394591375,0.0875,0.0
3,0,0,0,0.75,0.0,-0.5,0.6716169965304648,0.12623250553349546,2.093315124507278e-05,1,-0.0022721514105796814,-0.0022721514105796814,-0.5022721514105797,-0.5,-0.5,0.0,0.85,1.4875209331512451,0.750024627236759,0.7025,0.3706299430994516,-0.0025041764845603913,-0.0025041764845603913,0.2628738656640053,0.3706298567662559,-0.1077560774354463,0.9345670094585992,1.5635646080050338,-0.765146017074585,-0.8729020081768356,0.10775599110225065,0.7628738656640053,-0.5852891460975049,2.6869181019963078,4.5907533394591375,0.175,0.0
3,0,0,0,0.75,0.0,-0.25,0.6716169965304648,0.12623250553349546,2.093315124507278e-05,1,-0.0022721514105796814,-0.0022721514105796814,-0.2522721514105797,-0.25,-0.25,0.0,0.85,1.4875209331512451,0.750024627236759,0.7025,0.1853149715497258,-0.0012520882422801956,-0.0012520882422801956,0.15811876207590103,0.18531497622830784,-0.027196209473824756,0.3043764093997127,0.39089129163862113,-0.4103909134864807,-0.4375871276388875,0.027196214152406806,0.40811876207590103,-0.29264460521312663,1.343459198656862,4.5907533394591375,0.0875,0.0
3,0,0,0,0.75,0.0,0.25,0.6716169965304648,0.12623250553349546,2.093315124507278e-05,1,-0.0022721514105796814,-0.0022721514105796814,0.24772784858942032,0.25,0.25,0.0,0.85,1.4875209331512451,0.750024627236759,0.7025,-0.1853149715497258,0.0012520882422801956,0.0012520882422801956,-0.21259649842977524,-0.18531502707600722,-0.02728152688004945,0.4923951203088985,0.3908913840611557,0.46032434701919556,0.43304287566542754,0.027281471353768016,0.46259649842977524,0.2926446393959729,1.3434593555818777,4.5907533394591375,0.0875,0.0
3,0,0,0,0.75,0.0,0.5,0.6716169965304648,0.12623250553349546,2.093315124507278e-05,1,-0.0022721514105796814,-0.0022721514105796814,0.4977278485894203,0.5,0.5,0.0,0.85,1.4875209331512451,0.750024627236759,0.7025,-0.3706299430994516,0.0025041764845603913,0.0025041764845603913,-0.4712861403822899,-0.3706298828047061,-0.10065619728283831,2.367253733358791,1.5635648157936308,0.9690139889717102,0.8683577313941264,0.10065625757758379,0.9712861403822899,0.585289163602099,2.6869181823555817,4.5907533394591375,0.175,0.0
3,0,0,0,0.75,0.25,-0.5,0.6716169965304648,0.12623250553349546,2.093315124507278e-05,1,-0.0022721514105796814,-0.2522721514105797,-0.5022721514105797,-0.5,-0.25,0.25,0.85,1.4875209331512451,0.750024627236759,0.7025,-0.06468502845027418,-0.0012520882422801956,-0.2512520882422802,-0.09188123792409897,-0.06468502377169216,-0.027196209473824784,0.6920497911157257,0.6235593944522357,-0.4103909134864807,-0.4375871276388875,0.027196214152406806,0.40811876207590103,-0.29264460521312663,1.343459198656862,4.5907533394591375,0.0875,0.0
3,0,0,0,0.75,0.25,-0.25,0.6716169965304648,0.12623250553349546,2.093315124507278e-05,1,-0.0022721514105796814,-0.2522721514105797,-0.2522721514105797,-0.25,0.0,0.25,0.85,1.4875209331512451,0.750024627236759,0.7025,-0.25,0.0,-0.25,-0.25,-0.25,0.0,1.0,1.0,-0.0022721514105796814,-0.0022721514105796814,0.0,0.0,0.0,0.0,4.5907533394591375,0.0,0.0
3,0,0,0,0.75,0.25,0.25,0.6716169965304648,0.12623250553349546,2.093315124507278e-05,1,-0.0022721514105796814,-0.2522721514105797,0.24772784858942032,0.25,0.5,0.25,0.85,1.4875209331512451,0.750024627236759,0.7025,-0.6206299430994516,0.0025041764845603913,-0.2474958235154396,-0.7212861403822899,-0.6206298828047061,-0.10065619728283826,5.485280038348844,4.0982283328782865,0.9690139889717102,0.8683577313941264,0.10065625757758379,0.9712861403822899,0.585289163602099,2.6869181823555817,4.5907533394591375,0.175,0.0
