prompt_id,family_id,arm,effect
qseq_113d4eb30e80f449,length_64_gap_8,control,-0.16889858245849601
qseq_2b39be398c67bab2,length_64_gap_8,control,0.6293022632598877
qseq_30f17220f4146230,length_64_gap_8,control,0.71369171142578125
qseq_92c8fe810f71cd5a,length_64_gap_8,control,0.40823554992675781
qseq_f1e10d8005286cc4,length_64_gap_8,control,0.45696091651916498
qseq_26154f69facbda93,length_64_gap_8,control,-0.1344490051269531
qseq_7913f639d2da89a1,length_64_gap_8,control,0.92799377441406239
qseq_3d3ba0138900152d,length_64_gap_8,control,0.30108833312988281
qseq_14f3c077267960f1,length_64_gap_8,control,0.093418836593627902
qseq_7f148e1659b24518,length_64_gap_8,control,0.2118525505065918
qseq_4c4a77f38455dd02,length_64_gap_8,control,0.27269649505615229
qseq_c531e82285bf8da0,length_64_gap_8,control,-0.1125187873840332
qseq_15e43477b508b0c5,length_64_gap_8,control,0.041659355163574198
qseq_96ba7b8196886dac,length_64_gap_8,control,0.0426325798034667
qseq_0881c47fe958d19d,length_64_gap_8,control,0.45173978805541992
qseq_24a4988a7c71f9ca,length_64_gap_8,control,0.41257071495056152
qseq_649389517e8c37ea,length_64_gap_8,control,0.15845727920532221
qseq_164440021952c6e9,length_64_gap_8,control,0.1817750930786132
qseq_2f8c9b03a1fdf740,length_64_gap_8,control,-0.40638542175292958
qseq_dd21ba13e7e2b67d,length_64_gap_8,control,-0.31920933723449701
qseq_e34ef1b0b0763307,length_64_gap_8,control,0.1502666473388671
qseq_5e3f601fe70ec114,length_64_gap_8,control,-0.034356117248535101
qseq_f61df621dc4ad0b3,length_64_gap_8,control,0.062327384948730399
qseq_25d161b08202464e,length_64_gap_8,control,0.2232944965362548
qseq_4ed88e326b8adb8b,length_64_gap_8,control,0.57369136810302734
qseq_98d44e645a6350e8,length_64_gap_8,control,0.0054173469543456997
qseq_bdc76e5e8d7d09c2,length_64_gap_8,control,-0.42639827728271479
qseq_fca62c0b8ba609bf,length_64_gap_8,control,0.10925388336181641
qseq_d273025d0109ea09,length_64_gap_8,control,0.30308628082275391
qseq_204d25795743bb6b,length_64_gap_8,control,0.89557504653930664
qseq_515c998ba2d5ac5d,length_64_gap_8,control,0.39912605285644531
qseq_71334dcef05f435f,length_64_gap_8,control,-0.20578956604003901
qseq_1e4ec8a411bca8ce,length_64_gap_8,control,0.061771392822265597
qseq_11ba4dadc2005d77,length_64_gap_8,control,0.45022773742675781
qseq_4b4f63862441a314,length_64_gap_8,control,0.29421138763427729
qseq_f9d228504e570178,length_64_gap_8,control,-0.0018091201782226001
qseq_07eed7ae8088072a,length_64_gap_8,control,2.9773178100585938
qseq_97a6210bf7dcc93c,length_64_gap_8,control,-0.045538902282714802
qseq_17e4cb30a27bc210,length_64_gap_8,control,0.018848657608032199
qseq_9750fe8b80e8d265,length_64_gap_8,control,1.2648725509643557
qseq_96eee1dee4ccbd3d,length_64_gap_8,control,0.34558773040771479
qseq_60a9c0a9a0d672b9,length_64_gap_8,control,0.053999900817870997
qseq_a8a1125d90871c36,length_64_gap_8,control,-0.15624904632568351
qseq_ae64b6e30bc6243d,length_64_gap_8,control,-0.26580572128295887
qseq_04fc374551d0d2ec,length_64_gap_8,control,0.57644128799438465
qseq_e76e254b9b653126,length_64_gap_8,control,0.50420737266540516
qseq_71ee0d11e232a177,length_64_gap_8,control,-0.11459445953369141
qseq_d8a097bd9d7c99a4,length_64_gap_8,control,1.9978351593017576
qseq_95d2458e82dc658c,length_64_gap_8,control,0.095196723937988198
qseq_8604db7cac90c074,length_64_gap_8,control,0.2154517173767089
qseq_77813aea16db091d,length_64_gap_8,control,0.56139016151428223
qseq_0f91cb2cce6f36f0,length_64_gap_8,control,-0.2113800048828125
qseq_7c7a0ba3e87eea6c,length_64_gap_8,control,0.53118753433227528
qseq_8df8239eefa855c1,length_64_gap_8,control,0.1576209068298339
qseq_00aced17b82866ca,length_64_gap_8,control,0.1171875
qseq_032e4d04ae9ff13f,length_64_gap_8,control,0.0026187896728515
qseq_c09bc9caf23c874b,length_64_gap_8,control,0.40622472763061518
qseq_0390c900d04ec655,length_64_gap_8,control,0.4757313728332519
qseq_82d92fdbed97e830,length_64_gap_8,control,-0.13851761817932121
qseq_17d142d9c9fa61a8,length_64_gap_8,control,0.66893529891967773
qseq_09daa86ab457bd49,length_64_gap_8,control,-0.12717819213867179
qseq_c0d7ee653ccfea3f,length_64_gap_8,control,0.49151015281677241
qseq_4eefd512b20bc82e,length_64_gap_8,control,-0.048016548156738198
qseq_2c60761d05c9b79d,length_64_gap_8,control,-2.0674972534179688
qseq_fc2dd2c31eb21e13,length_64_gap_16,control,0.10409164428710931
qseq_55f0c18222945580,length_64_gap_16,control,0.48836231231689448
qseq_286a7a2577a69043,length_64_gap_16,control,0.47804808616638178
qseq_3501035fdf4b4775,length_64_gap_16,control,0.098879814147949205
qseq_a2abbaea7ab2c606,length_64_gap_16,control,-0.1373939514160156
qseq_a45bdc57cf2a245a,length_64_gap_16,control,0.4110035896301269
qseq_92904e65be26d57d,length_64_gap_16,control,-0.29540586471557612
qseq_453134988d66ad6c,length_64_gap_16,control,-0.027635335922241201
qseq_44e9d619ca06465e,length_64_gap_16,control,0.53320026397705067
qseq_f1fd9e587ec10af9,length_64_gap_16,control,0.038308143615722601
qseq_48d14c6a595f0252,length_64_gap_16,control,0.23379373550415031
qseq_07027b294fbb3fff,length_64_gap_16,control,-0.044838905334472601
qseq_bb41db5e7acf1e45,length_64_gap_16,control,0.031341552734375
qseq_447d26c86a20cdb1,length_64_gap_16,control,0.18118572235107419
qseq_86b8cbe28bdb9474,length_64_gap_16,control,0.81893014907836914
qseq_272cd57a429a87ae,length_64_gap_16,control,-0.016062736511230399
qseq_ad4c086ee10e62e1,length_64_gap_16,control,0.020750045776367101
qseq_f7181f80cd8b8879,length_64_gap_16,control,0.28711366653442377
qseq_dd323dd859dd78bf,length_64_gap_16,control,0.0118579864501953
qseq_6ad89e54fdc36a8c,length_64_gap_16,control,-0.95567989349365245
qseq_36afdac01fa21e9a,length_64_gap_16,control,-0.30396556854248041
qseq_88b9553c90eff862,length_64_gap_16,control,-0.171417236328125
qseq_0527707524f75e8e,length_64_gap_16,control,0.2066197395324707
qseq_17073681f00db52f,length_64_gap_16,control,0.031717300415039
qseq_abb1ccbdf1451f32,length_64_gap_16,control,-0.035321712493896401
qseq_626dd15215aaefbe,length_64_gap_16,control,1.081967830657959
qseq_3f5b2079552dd886,length_64_gap_16,control,0.74550962448120106
qseq_b1881cc5f3e75a60,length_64_gap_16,control,0.14064216613769531
qseq_7c09e0c6707c9961,length_64_gap_16,control,1.140625
qseq_83de5ac9caf88eda,length_64_gap_16,control,-0.028724193572997998
qseq_d4c6cacf26bc8532,length_64_gap_16,control,0.20424461364746091
qseq_0c7975bec4099348,length_64_gap_16,control,0.035057067871093701
qseq_6119b39ade273288,length_64_gap_16,control,1.2471771240234375
qseq_9dc40d1a49a14790,length_64_gap_16,control,-0.13379645347595209
qseq_92af7bf5ddf0820f,length_64_gap_16,control,0.39155960083007812
qseq_1df0d8f6ba9a46f9,length_64_gap_16,control,-0.0077695846557616997
qseq_f2ffc68c98e1a032,length_64_gap_16,control,0.33265304565429682
qseq_9894ee0ad330a618,length_64_gap_16,control,0.0078611373901366997
qseq_d17305be4807fa57,length_64_gap_16,control,0.066138267517089802
qseq_d7c98a85eae27daf,length_64_gap_16,control,-0.077776432037353502
qseq_fe0b19f7d3f6026c,length_64_gap_16,control,0.35993766784667958
qseq_affac3c9bcccc5fd,length_64_gap_16,control,-0.0037152767181395999
qseq_93f9d33c3015930e,length_64_gap_16,control,1.045741081237793
qseq_512591c1956b1c23,length_64_gap_16,control,-0.2194063663482666
qseq_9b29b2505ce8d558,length_64_gap_16,control,-0.24224472045898429
qseq_cd3dfbb0177e73c7,length_64_gap_16,control,0.01611328125
qseq_4ba0aca1cc673ab4,length_64_gap_16,control,0.1553125381469726
qseq_7d18daf2b292ae17,length_64_gap_16,control,0.11156249046325679
qseq_b44ffe3c7a02186a,length_64_gap_16,control,2.2131481170654297
qseq_10b8ecd77d286a8b,length_64_gap_16,control,-0.21630525588989249
qseq_20141a647277e685,length_64_gap_16,control,-0.1115059852600097
qseq_245f00a16fdc42ab,length_64_gap_16,control,0.3630304336547851
qseq_78a52463316ab637,length_64_gap_16,control,-0.015728950500488201
qseq_02db87e95444a4fb,length_64_gap_16,control,0.21387290954589841
qseq_9d9505f21a9750c7,length_64_gap_16,control,0.48180913925170887
qseq_f8dcb3bf560d84b2,length_64_gap_16,control,-0.0059852600097655998
qseq_15f7f10f712fc19f,length_64_gap_16,control,0.46384143829345698
qseq_9f149ba56d71c880,length_64_gap_16,control,-0.063637733459472601
qseq_15eba0729d060190,length_64_gap_16,control,0.10516476631164549
qseq_5ab33b1e0f81a8b8,length_64_gap_16,control,0.61439704895019531
qseq_b89bda75de3befa4,length_64_gap_16,control,-0.015901565551757799
qseq_fe34a8fbc05e0848,length_64_gap_16,control,0.1125078201293945
qseq_a3492020a6b9f0d7,length_64_gap_16,control,0.30778884887695312
qseq_a7737e9eae87c5b3,length_64_gap_16,control,0.5624241828918457
