prompt_id,family_id,arm,effect
qseq_2b39be398c67bab2,length_64_gap_8,control,1.0566310882568359
qseq_30f17220f4146230,length_64_gap_8,control,1.5206384658813477
qseq_92c8fe810f71cd5a,length_64_gap_8,control,0.54946708679199208
qseq_f1e10d8005286cc4,length_64_gap_8,control,1.1264146566390991
qseq_26154f69facbda93,length_64_gap_8,control,0.7543635368347168
qseq_7913f639d2da89a1,length_64_gap_8,control,1.1851797103881836
qseq_3d3ba0138900152d,length_64_gap_8,control,0.3438496589660644
qseq_14f3c077267960f1,length_64_gap_8,control,0.22638154029846189
qseq_7f148e1659b24518,length_64_gap_8,control,0.83870220184326172
qseq_4c4a77f38455dd02,length_64_gap_8,control,0.39490795135498041
qseq_c531e82285bf8da0,length_64_gap_8,control,0.1155743598937988
qseq_15e43477b508b0c5,length_64_gap_8,control,0.31723785400390619
qseq_96ba7b8196886dac,length_64_gap_8,control,0.25441503524780268
qseq_0881c47fe958d19d,length_64_gap_8,control,0.65460634231567383
qseq_24a4988a7c71f9ca,length_64_gap_8,control,0.64924824237823475
qseq_649389517e8c37ea,length_64_gap_8,control,0.80605268478393555
qseq_164440021952c6e9,length_64_gap_8,control,0.72709083557128895
qseq_2f8c9b03a1fdf740,length_64_gap_8,control,0.065914154052734306
qseq_dd21ba13e7e2b67d,length_64_gap_8,control,-0.11304879188537589
qseq_e34ef1b0b0763307,length_64_gap_8,control,-0.2029852867126464
qseq_5e3f601fe70ec114,length_64_gap_8,control,0.092560768127441406
qseq_f61df621dc4ad0b3,length_64_gap_8,control,0.031199455261230399
qseq_25d161b08202464e,length_64_gap_8,control,0.31578612327575678
qseq_4ed88e326b8adb8b,length_64_gap_8,control,1.2010619640350342
qseq_98d44e645a6350e8,length_64_gap_8,control,0.068501472473144503
qseq_bdc76e5e8d7d09c2,length_64_gap_8,control,-0.40991973876953119
qseq_fca62c0b8ba609bf,length_64_gap_8,control,0.31236648559570312
qseq_d273025d0109ea09,length_64_gap_8,control,0.58879184722900391
qseq_204d25795743bb6b,length_64_gap_8,control,1.4002223014831543
qseq_515c998ba2d5ac5d,length_64_gap_8,control,0.81794834136962891
qseq_71334dcef05f435f,length_64_gap_8,control,0.21739864349365229
qseq_1e4ec8a411bca8ce,length_64_gap_8,control,0.2182598114013671
qseq_11ba4dadc2005d77,length_64_gap_8,control,0.81446719169616688
qseq_4b4f63862441a314,length_64_gap_8,control,0.97314596176147461
qseq_f9d228504e570178,length_64_gap_8,control,0.2987213134765625
qseq_07eed7ae8088072a,length_64_gap_8,control,3.677947044372559
qseq_97a6210bf7dcc93c,length_64_gap_8,control,0.017810821533203101
qseq_17e4cb30a27bc210,length_64_gap_8,control,0.37954139709472651
qseq_9750fe8b80e8d265,length_64_gap_8,control,1.7940194606781006
qseq_96eee1dee4ccbd3d,length_64_gap_8,control,0.68919849395751953
qseq_60a9c0a9a0d672b9,length_64_gap_8,control,0.09375
qseq_a8a1125d90871c36,length_64_gap_8,control,-0.49999904632568348
qseq_ae64b6e30bc6243d,length_64_gap_8,control,0.42165088653564448
qseq_04fc374551d0d2ec,length_64_gap_8,control,0.84316301345825195
qseq_e76e254b9b653126,length_64_gap_8,control,0.40989565849304188
qseq_71ee0d11e232a177,length_64_gap_8,control,-0.090526580810546806
qseq_d8a097bd9d7c99a4,length_64_gap_8,control,2.6859235763549805
qseq_95d2458e82dc658c,length_64_gap_8,control,0.18821811676025391
qseq_8604db7cac90c074,length_64_gap_8,control,0.79204797744750965
qseq_77813aea16db091d,length_64_gap_8,control,0.75197219848632812
qseq_0f91cb2cce6f36f0,length_64_gap_8,control,0.22659397125244141
qseq_7c7a0ba3e87eea6c,length_64_gap_8,control,1.093472957611084
qseq_8df8239eefa855c1,length_64_gap_8,control,0.17925882339477531
qseq_00aced17b82866ca,length_64_gap_8,control,0.37733078002929682
qseq_032e4d04ae9ff13f,length_64_gap_8,control,0.15331220626831049
qseq_c09bc9caf23c874b,length_64_gap_8,control,1.4842894077301023
qseq_0390c900d04ec655,length_64_gap_8,control,1.7053890228271484
qseq_82d92fdbed97e830,length_64_gap_8,control,-0.2818539142608642
qseq_17d142d9c9fa61a8,length_64_gap_8,control,1.1199545860290527
qseq_09daa86ab457bd49,length_64_gap_8,control,-0.1291656494140625
qseq_c0d7ee653ccfea3f,length_64_gap_8,control,0.90590190887451161
qseq_4eefd512b20bc82e,length_64_gap_8,control,0.237335205078125
qseq_2c60761d05c9b79d,length_64_gap_8,control,-1.7186322212219238
qseq_fc2dd2c31eb21e13,length_64_gap_16,control,0.2750239372253418
qseq_55f0c18222945580,length_64_gap_16,control,0.65334510803222645
qseq_286a7a2577a69043,length_64_gap_16,control,0.83037257194519043
qseq_3501035fdf4b4775,length_64_gap_16,control,0.83418178558349598
qseq_a2abbaea7ab2c606,length_64_gap_16,control,0.49458503723144531
qseq_a45bdc57cf2a245a,length_64_gap_16,control,0.96498727798461925
qseq_92904e65be26d57d,length_64_gap_16,control,-0.2139739990234375
qseq_453134988d66ad6c,length_64_gap_16,control,0.77213597297668446
qseq_44e9d619ca06465e,length_64_gap_16,control,1.9365239143371584
qseq_f1fd9e587ec10af9,length_64_gap_16,control,0.44374418258666992
qseq_48d14c6a595f0252,length_64_gap_16,control,0.1486439704895019
qseq_07027b294fbb3fff,length_64_gap_16,control,0.57778644561767567
qseq_bb41db5e7acf1e45,length_64_gap_16,control,1.2816100120544434
qseq_447d26c86a20cdb1,length_64_gap_16,control,0.63279533386230458
qseq_86b8cbe28bdb9474,length_64_gap_16,control,0.62262058258056641
qseq_272cd57a429a87ae,length_64_gap_16,control,1.1987571716308594
qseq_ad4c086ee10e62e1,length_64_gap_16,control,0.50552272796630848
qseq_f7181f80cd8b8879,length_64_gap_16,control,0.66640615463256825
qseq_dd323dd859dd78bf,length_64_gap_16,control,0.2340245246887207
qseq_6ad89e54fdc36a8c,length_64_gap_16,control,-0.72801113128662098
qseq_36afdac01fa21e9a,length_64_gap_16,control,0.35867738723754877
qseq_88b9553c90eff862,length_64_gap_16,control,0.031707763671875
qseq_0527707524f75e8e,length_64_gap_16,control,0.72250962257385254
qseq_17073681f00db52f,length_64_gap_16,control,0.47371006011962891
qseq_abb1ccbdf1451f32,length_64_gap_16,control,1.0871028900146484
qseq_626dd15215aaefbe,length_64_gap_16,control,1.2694234848022461
qseq_3f5b2079552dd886,length_64_gap_16,control,0.46021080017089838
qseq_b1881cc5f3e75a60,length_64_gap_16,control,0.39668655395507812
qseq_7c09e0c6707c9961,length_64_gap_16,control,0.8278045654296875
qseq_83de5ac9caf88eda,length_64_gap_16,control,-0.26220703125
qseq_d4c6cacf26bc8532,length_64_gap_16,control,0.47951889038085932
qseq_0c7975bec4099348,length_64_gap_16,control,0.17950439453125
qseq_6119b39ade273288,length_64_gap_16,control,1.4343568086624146
qseq_9dc40d1a49a14790,length_64_gap_16,control,0.44808816909790028
qseq_92af7bf5ddf0820f,length_64_gap_16,control,0.2358598709106445
qseq_1df0d8f6ba9a46f9,length_64_gap_16,control,0.90186786651611317
qseq_f2ffc68c98e1a032,length_64_gap_16,control,0.50829505920410145
qseq_9894ee0ad330a618,length_64_gap_16,control,0.61548233032226562
qseq_d17305be4807fa57,length_64_gap_16,control,-0.2457857131958007
qseq_d7c98a85eae27daf,length_64_gap_16,control,0.029807567596435498
qseq_fe0b19f7d3f6026c,length_64_gap_16,control,0.43421363830566401
qseq_affac3c9bcccc5fd,length_64_gap_16,control,0.51515555381774902
qseq_93f9d33c3015930e,length_64_gap_16,control,0.87488842010498036
qseq_512591c1956b1c23,length_64_gap_16,control,0.44648361206054682
qseq_9b29b2505ce8d558,length_64_gap_16,control,0.1792185306549072
qseq_cd3dfbb0177e73c7,length_64_gap_16,control,0.37621974945068348
qseq_4ba0aca1cc673ab4,length_64_gap_16,control,0.5376429557800293
qseq_7d18daf2b292ae17,length_64_gap_16,control,1.3308084011077881
qseq_b44ffe3c7a02186a,length_64_gap_16,control,2.7977676391601558
qseq_10b8ecd77d286a8b,length_64_gap_16,control,0.65926361083984375
qseq_20141a647277e685,length_64_gap_16,control,0.38018035888671869
qseq_245f00a16fdc42ab,length_64_gap_16,control,0.4470913410186767
qseq_78a52463316ab637,length_64_gap_16,control,0.021333694458007799
qseq_02db87e95444a4fb,length_64_gap_16,control,0.93908977508544922
qseq_9d9505f21a9750c7,length_64_gap_16,control,0.95393800735473644
qseq_f8dcb3bf560d84b2,length_64_gap_16,control,0.56073093414306641
qseq_15f7f10f712fc19f,length_64_gap_16,control,1.1144194602966309
qseq_9f149ba56d71c880,length_64_gap_16,control,0.46856784820556641
qseq_15eba0729d060190,length_64_gap_16,control,0.53570723533630371
qseq_5ab33b1e0f81a8b8,length_64_gap_16,control,1.1940550804138184
qseq_b89bda75de3befa4,length_64_gap_16,control,0.4527134895324707
qseq_fe34a8fbc05e0848,length_64_gap_16,control,0.60600090026855458
qseq_a3492020a6b9f0d7,length_64_gap_16,control,0.82441139221191395
qseq_a7737e9eae87c5b3,length_64_gap_16,control,1.3824114799499512
