layer,head,kv_group,attention_to_target,attention_to_distractors,attention_specificity,direct_logit_attribution,output_norm,n_prompts
17,10,1,0.0040044337511062622,0.0034233331680297852,0.00058110058307647705,-0.00027109682559967041,0.40567794442176819,8
17,11,1,0.0031111985445022583,0.0023806393146514893,0.00073055922985076904,0.0029150843620300293,0.27061587572097778,8
17,12,1,0.065404415130615234,0.020953059196472168,0.044451355934143066,-0.0031086206436157227,0.7483595609664917,8
17,13,1,0.0010762214660644531,0.01091168075799942,-0.009835459291934967,0.0011295899748802185,0.41175201535224915,8
18,0,0,0.089829444885253906,0.011404633522033691,0.078424811363220215,0.0011255741119384766,0.78182452917098999,8
18,1,0,0.072048187255859375,0.010247707366943359,0.061800479888916016,-0.034061431884765625,1.2824876308441162,8
18,2,0,0.0020247474312782288,0.0041127204895019531,-0.0020879730582237244,0.0031459331512451172,0.34101325273513794,8
18,3,0,0.0030079483985900879,0.0069781839847564697,-0.0039702355861663818,0.0029612109065055847,0.32448899745941162,8
18,4,0,0.022218227386474609,0.0069562196731567383,0.015262007713317871,0.00052380561828613281,0.46709719300270081,8
18,5,0,0.015030264854431152,0.006359100341796875,0.0086711645126342773,-0.0028882026672363281,0.29705935716629028,8
18,6,0,0.027580738067626953,0.0078527331352233887,0.019728004932403564,-0.012213468551635742,0.79914844036102295,8
18,7,1,0.0070762932300567627,0.0048714876174926758,0.0022048056125640869,-0.003305092453956604,0.28792858123779297,8
18,8,1,0.0068177282810211182,0.0076476335525512695,-0.00082990527153015137,0.0046677589416503906,0.35214358568191528,8
18,9,1,0.010745346546173096,0.0067199915647506714,0.0040253549814224243,-0.023865938186645508,0.97358721494674683,8
18,10,1,0.014239251613616943,0.0065244436264038086,0.0077148079872131348,0.0012425035238265991,0.37044093012809753,8
18,11,1,0.030294656753540039,0.011132478713989258,0.019162178039550781,-0.0022029280662536621,0.67186135053634644,8
18,12,1,0.0077443122863769531,0.0097922384738922119,-0.0020479261875152588,0.0074977874755859375,0.60937446355819702,8
18,13,1,0.066934585571289062,0.012172102928161621,0.054762482643127441,0.0050840377807617188,0.76085329055786133,8
19,0,0,0.0087626129388809204,0.003019675612449646,0.0057429373264312744,0.0037584304809570312,0.49095627665519714,8
19,1,0,0.0077058449387550354,0.0055875182151794434,0.002118326723575592,-0.01882171630859375,0.98404312133789062,8
19,2,0,0.027819156646728516,0.0031199157238006592,0.024699240922927856,-0.001210331916809082,0.60651344060897827,8
19,3,0,0.0013223737478256226,0.049200177192687988,-0.047877803444862366,-0.0023371577262878418,1.8402343988418579,8
19,4,0,0.0051968395709991455,0.005107879638671875,8.8959932327270508e-05,-0.0042586922645568848,0.3749576210975647,8
19,5,0,0.006786733865737915,0.0075726509094238281,-0.00078591704368591309,0.0046522617340087891,0.79910606145858765,8
19,6,0,0.187164306640625,0.010183572769165039,0.17698073387145996,0.0033721923828125,1.9719116687774658,8
19,7,1,0.024405479431152344,0.0077871084213256836,0.01661837100982666,-0.01758575439453125,1.4571497440338135,8
19,8,1,0.0028425157070159912,0.011119082570075989,-0.0082765668630599976,-0.035678863525390625,2.8824615478515625,8
19,9,1,0.0085752010345458984,0.0079236626625061035,0.00065153837203979492,-0.00039577484130859375,1.6345757246017456,8
19,10,1,0.030447959899902344,0.00913238525390625,0.021315574645996094,-0.018337249755859375,1.9909937381744385,8
19,11,1,0.0038328617811203003,0.017549991607666016,-0.013717129826545715,-0.042791366577148438,2.8863620758056641,8
19,12,1,0.022442340850830078,0.012579679489135742,0.0098626613616943359,-0.026385068893432617,1.9345977306365967,8
19,13,1,0.0088700056076049805,0.0048553943634033203,0.0040146112442016602,-0.0056326389312744141,1.3568687438964844,8
20,0,0,0.00483664870262146,0.0041551589965820312,0.00068148970603942871,0.008228302001953125,0.58509159088134766,8
20,1,0,0.021764516830444336,0.024746179580688477,-0.0029816627502441406,-0.0090477466583251953,1.2628730535507202,8
20,2,0,0.026761531829833984,0.011569738388061523,0.015191793441772461,0.015181243419647217,1.4546353816986084,8
20,3,0,0.0054710507392883301,0.0058348774909973145,-0.00036382675170898438,-0.0060663521289825439,0.84489911794662476,8
20,4,0,0.010905265808105469,0.012850314378738403,-0.0019450485706329346,-0.017082095146179199,1.4059232473373413,8
20,5,0,0.014144420623779297,0.013145923614501953,0.00099849700927734375,-0.003975987434387207,0.94188588857650757,8
20,6,0,0.033415317535400391,0.013149261474609375,0.020266056060791016,0.0011394619941711426,0.89789092540740967,8
20,7,1,0.040600061416625977,0.0088058710098266602,0.031794190406799316,-0.0064849853515625,2.5108590126037598,8
20,8,1,0.15079021453857422,0.004786372184753418,0.1460038423538208,-0.0296173095703125,3.2245872020721436,8
20,9,1,0.01821446418762207,0.0054531693458557129,0.012761294841766357,-0.014204740524291992,1.2754248380661011,8
20,10,1,0.0946197509765625,0.024642765522003174,0.069976985454559326,0.0035250186920166016,2.2665235996246338,8
20,11,1,0.021081894636154175,0.0035506486892700195,0.017531245946884155,0.00091397762298583984,1.1656651496887207,8
20,12,1,0.082459449768066406,0.0065605640411376953,0.075898885726928711,0.010774016380310059,1.4707272052764893,8
20,13,1,0.00604286789894104,0.0052249282598495483,0.0008179396390914917,-0.0010869503021240234,1.1777733564376831,8
21,0,0,0.0054153203964233398,0.0042029619216918945,0.0012123584747314453,-0.012891173362731934,1.1918466091156006,8
21,1,0,0.11926984786987305,0.0051085948944091797,0.11416125297546387,0.035711288452148438,3.1254911422729492,8
21,2,0,0.077618598937988281,0.011373519897460938,0.066245079040527344,0.0046272873878479004,2.8301956653594971,8
21,3,0,0.053635597229003906,0.029776811599731445,0.023858785629272461,-0.043154478073120117,2.7832803726196289,8
21,4,0,0.059902191162109375,0.021205201745033264,0.038696989417076111,-0.0089440345764160156,2.9393904209136963,8
21,5,0,0.066529273986816406,0.01241147518157959,0.054117798805236816,0.038886547088623047,2.397620677947998,8
21,6,0,0.13441848754882812,0.007834702730178833,0.12658378481864929,-0.027341842651367188,4.2161502838134766,8
21,7,1,0.0028785392642021179,0.0030745565891265869,-0.00019601732492446899,0.0039373040199279785,0.63920247554779053,8
21,8,1,0.13025283813476562,0.0044826865196228027,0.12577015161514282,0.045251846313476562,3.5644738674163818,8
21,9,1,0.00030332803726196289,0.00025277584791183472,5.0552189350128174e-05,-0.404022216796875,16.626232147216797,8
21,10,1,0.11623954772949219,0.012545168399810791,0.1036943793296814,0.028800487518310547,3.2275741100311279,8
21,11,1,0.2208256721496582,0.0076453685760498047,0.2131803035736084,0.044521331787109375,8.0093832015991211,8
21,12,1,0.0066749453544616699,0.0040647387504577637,0.0026102066040039062,0.0052905082702636719,0.68748795986175537,8
21,13,1,0.11969470977783203,0.010334253311157227,0.1093604564666748,-0.021013259887695312,3.8822240829467773,8
22,0,0,0.045149803161621094,0.025105476379394531,0.020044326782226562,-0.022898674011230469,2.4823174476623535,8
22,1,0,0.080181121826171875,0.027551412582397461,0.052629709243774414,-0.023822128772735596,2.4875571727752686,8
22,2,0,0.094793319702148438,0.022378206253051758,0.07241511344909668,-0.041652202606201172,2.7293648719787598,8
22,3,0,0.068178653717041016,0.027404665946960449,0.040773987770080566,-0.043839931488037109,2.5959064960479736,8
22,4,0,0.054028511047363281,0.022274017333984375,0.031754493713378906,-0.026335000991821289,2.0450327396392822,8
22,5,0,0.16474103927612305,0.012498795986175537,0.15224224328994751,0.024053573608398438,3.2358579635620117,8
22,6,0,0.050087928771972656,0.018794059753417969,0.031293869018554688,0.022915840148925781,3.1348533630371094,8
22,7,1,0.13296413421630859,0.01559746265411377,0.11736667156219482,0.010335922241210938,2.8520221710205078,8
22,8,1,0.040281057357788086,0.026231527328491211,0.014049530029296875,0.0030412673950195312,2.4574437141418457,8
22,9,1,0.10422921180725098,0.01198124885559082,0.092247962951660156,-0.04196929931640625,3.716907262802124,8
22,10,1,0.12219524383544922,0.023935437202453613,0.098259806632995605,0.10073280334472656,3.44356369972229,8
22,11,1,0.082692623138427734,0.015049934387207031,0.067642688751220703,-0.0048928260803222656,3.0173659324645996,8
22,12,1,0.1006629467010498,0.011571526527404785,0.08909142017364502,-0.035272598266601562,4.302361011505127,8
22,13,1,0.13932085037231445,0.012590408325195312,0.12673044204711914,-0.010029971599578857,3.1645467281341553,8
23,0,0,0.02925872802734375,0.028559684753417969,0.00069904327392578125,-0.058529853820800781,3.1408636569976807,8
23,1,0,3.0547380447387695e-07,8.9406967163085938e-07,-5.8859586715698242e-07,-0.26029539108276367,13.541748046875,8
23,2,0,0.26349258422851562,0.019862651824951172,0.24362993240356445,-0.18072891235351562,3.0621638298034668,8
23,3,0,0.049683570861816406,0.017717719078063965,0.031965851783752441,-0.042280316352844238,2.887160062789917,8
23,4,0,0.00089790672063827515,0.00032350420951843262,0.00057440251111984253,-0.044943809509277344,7.0962491035461426,8
23,5,0,0.07059168815612793,0.024901509284973145,0.045690178871154785,-0.040234565734863281,4.408055305480957,8
23,6,0,0.021112203598022461,0.016542911529541016,0.0045692920684814453,-0.052854061126708984,3.15885329246521,8
23,7,1,0.056896686553955078,0.019994497299194336,0.036902189254760742,0.0121612548828125,2.9188153743743896,8
23,8,1,0.21590614318847656,0.014079511165618896,0.20182663202285767,0.24081802368164062,4.2726330757141113,8
23,9,1,0.083193778991699219,0.031896710395812988,0.05129706859588623,-0.053680896759033203,3.3576290607452393,8
23,10,1,0.12851810455322266,0.011609077453613281,0.11690902709960938,-0.014378547668457031,3.4568250179290771,8
23,11,1,0.086887955665588379,0.0094563961029052734,0.077431559562683105,0.028385944664478302,3.6118605136871338,8
23,12,1,0.30164527893066406,0.01874244213104248,0.28290283679962158,-0.20513486862182617,3.1500844955444336,8
23,13,1,0.069026470184326172,0.029359698295593262,0.03966677188873291,-0.0026841163635253906,3.3669276237487793,8
