measurement_budget,reference,candidate,repetition,oracle_regret_reduction,absolute_error_reduction,within_tolerance_improvement
40,count_additive,count_plus_PE_bin4,20,0.20491937398910523,0.20491937398910523,0.125
40,count_additive,count_plus_PE_bin4,21,0.09517378639429808,0.09517378639429808,0.1
40,count_additive,count_plus_PE_bin4,22,0.017069931700825693,0.017069931700825693,-0.1
40,count_additive,count_plus_PE_bin4,23,0.06990115530788898,0.06990115530788898,-0.125
40,count_additive,count_plus_PE_bin4,24,0.08358571212738752,0.08358571212738752,0.05
40,count_additive,count_plus_PE_bin4,25,0.053600330092012885,0.053600330092012885,0.125
40,count_additive,count_plus_PE_bin4,26,0.2608533035963774,0.2608533035963774,0.375
40,count_additive,count_plus_PE_bin4,27,-0.11788586992770433,-0.11788586992770433,-0.1
40,count_additive,count_plus_PE_bin4,28,0.0507757181301713,0.0507757181301713,0.1
40,count_additive,count_plus_PE_bin4,29,0.03710301481187343,0.03710301481187343,-0.15
40,count_additive,count_plus_all_bin4,0,0.08527631480246782,0.08527631480246782,0.025
40,count_additive,count_plus_all_bin4,1,0.0837151812389493,0.0837151812389493,0.125
40,count_additive,count_plus_all_bin4,2,-0.08440824076533318,-0.08440824076533318,-0.075
40,count_additive,count_plus_all_bin4,3,0.053686949983239175,0.053686949983239175,-0.025
40,count_additive,count_plus_all_bin4,4,0.05302971135824919,0.05302971135824919,0.125
40,count_additive,count_plus_all_bin4,5,-0.15568757969886066,-0.15568757969886066,-0.025
40,count_additive,count_plus_all_bin4,6,0.0797838756814599,0.0797838756814599,0.025
40,count_additive,count_plus_all_bin4,7,0.05603931285440922,0.05603931285440922,-0.05
40,count_additive,count_plus_all_bin4,8,-0.13042178712785243,-0.13042178712785243,0.0
40,count_additive,count_plus_all_bin4,9,-0.00244499109685421,-0.00244499109685421,0.125
40,count_additive,count_plus_all_bin4,10,-0.10547211561352014,-0.10547211561352014,0.0
40,count_additive,count_plus_all_bin4,11,-0.1911213368177414,-0.1911213368177414,-0.05
40,count_additive,count_plus_all_bin4,12,0.08333197105675935,0.08333197105675935,0.1
40,count_additive,count_plus_all_bin4,13,0.08137947972863913,0.08137947972863913,0.0
40,count_additive,count_plus_all_bin4,14,0.04674345850944519,0.04674345850944519,-0.05
40,count_additive,count_plus_all_bin4,15,0.09529780056327582,0.09529780056327582,0.2
40,count_additive,count_plus_all_bin4,16,-0.11904737856239081,-0.11904737856239081,-0.125
40,count_additive,count_plus_all_bin4,17,0.07668354753404856,0.07668354753404856,0.075
40,count_additive,count_plus_all_bin4,18,-0.004181385412812233,-0.004181385412812233,0.025
40,count_additive,count_plus_all_bin4,19,0.06316712591797113,0.06316712591797113,0.225
40,count_additive,count_plus_all_bin4,20,0.028533997759222985,0.028533997759222985,0.1
40,count_additive,count_plus_all_bin4,21,0.057232985831797124,0.057232985831797124,0.175
40,count_additive,count_plus_all_bin4,22,-0.018969094194471837,-0.018969094194471837,-0.125
40,count_additive,count_plus_all_bin4,23,0.11567181013524533,0.11567181013524533,0.025
40,count_additive,count_plus_all_bin4,24,-0.07750464119017124,-0.07750464119017124,0.025
40,count_additive,count_plus_all_bin4,25,0.03053379077464342,0.03053379077464342,0.15
40,count_additive,count_plus_all_bin4,26,0.1025181207805872,0.1025181207805872,0.175
40,count_additive,count_plus_all_bin4,27,-0.11080916877835989,-0.11080916877835989,-0.1
40,count_additive,count_plus_all_bin4,28,0.019174242578446864,0.019174242578446864,0.1
40,count_additive,count_plus_all_bin4,29,-0.18733272906392812,-0.18733272906392812,-0.275
80,additive_head,count_plus_PE_bin4,0,0.07727644424885512,0.07727644424885512,0.15
80,additive_head,count_plus_PE_bin4,1,0.0565214641392231,0.0565214641392231,0.125
80,additive_head,count_plus_PE_bin4,2,0.09532560389488935,0.09532560389488935,0.125
80,additive_head,count_plus_PE_bin4,3,0.09205025490373372,0.09205025490373372,0.2
80,additive_head,count_plus_PE_bin4,4,0.08752900399267674,0.08752900399267674,0.025
80,additive_head,count_plus_PE_bin4,5,0.01789246965199709,0.01789246965199709,0.15
80,additive_head,count_plus_PE_bin4,6,0.07502329610288143,0.07502329610288143,0.1
80,additive_head,count_plus_PE_bin4,7,0.1363762155175209,0.1363762155175209,0.125
80,additive_head,count_plus_PE_bin4,8,-0.021581650152802466,-0.021581650152802466,-0.125
80,additive_head,count_plus_PE_bin4,9,0.10045563410967588,0.10045563410967588,0.275
80,additive_head,count_plus_PE_bin4,10,0.029290091432631015,0.029290091432631015,0.075
80,additive_head,count_plus_PE_bin4,11,-0.003931339457631111,-0.003931339457631111,0.1
80,additive_head,count_plus_PE_bin4,12,0.010868947580456733,0.010868947580456733,0.025
80,additive_head,count_plus_PE_bin4,13,0.01663450002670288,0.01663450002670288,0.025
80,additive_head,count_plus_PE_bin4,14,0.05590648185461759,0.05590648185461759,0.2
80,additive_head,count_plus_PE_bin4,15,0.05697440225630999,0.05697440225630999,0.0
80,additive_head,count_plus_PE_bin4,16,-0.01887405700981617,-0.01887405700981617,0.1
80,additive_head,count_plus_PE_bin4,17,0.16557591147720813,0.16557591147720813,0.3
80,additive_head,count_plus_PE_bin4,18,0.05769041515886784,0.05769041515886784,0.0
80,additive_head,count_plus_PE_bin4,19,0.19173180516809224,0.19173180516809224,0.15
80,additive_head,count_plus_PE_bin4,20,0.08423296213150025,0.08423296213150025,0.125
80,additive_head,count_plus_PE_bin4,21,0.11588590256869793,0.11588590256869793,0.175
80,additive_head,count_plus_PE_bin4,22,0.07364198490977288,0.07364198490977288,0.05
80,additive_head,count_plus_PE_bin4,23,0.0607393516227603,0.0607393516227603,0.25
80,additive_head,count_plus_PE_bin4,24,0.05309349577873945,0.05309349577873945,0.025
80,additive_head,count_plus_PE_bin4,25,0.07825772538781166,0.07825772538781166,0.1
80,additive_head,count_plus_PE_bin4,26,0.05948099978268147,0.05948099978268147,0.1
80,additive_head,count_plus_PE_bin4,27,0.00022627562284469605,0.00022627562284469605,0.05
80,additive_head,count_plus_PE_bin4,28,0.10780441574752331,0.10780441574752331,0.275
80,additive_head,count_plus_PE_bin4,29,0.06682121101766825,0.06682121101766825,0.025
80,additive_head,count_plus_all_bin4,0,0.11420854572206736,0.11420854572206736,0.15
80,additive_head,count_plus_all_bin4,1,0.029475264810025693,0.029475264810025693,0.05
80,additive_head,count_plus_all_bin4,2,0.05912619214504957,0.05912619214504957,0.05
80,additive_head,count_plus_all_bin4,3,0.047884865663945675,0.047884865663945675,0.175
80,additive_head,count_plus_all_bin4,4,0.11167376916855573,0.11167376916855573,0.05
80,additive_head,count_plus_all_bin4,5,-0.012363949231803418,-0.012363949231803418,-0.05
80,additive_head,count_plus_all_bin4,6,-0.0019360750913619996,-0.0019360750913619996,-0.025
80,additive_head,count_plus_all_bin4,7,0.09052351601421833,0.09052351601421833,0.125
80,additive_head,count_plus_all_bin4,8,0.01609145142138004,0.01609145142138004,-0.025
80,additive_head,count_plus_all_bin4,9,0.11414620578289032,0.11414620578289032,0.175
80,additive_head,count_plus_all_bin4,10,0.05698318984359503,0.05698318984359503,0.05
80,additive_head,count_plus_all_bin4,11,-0.03738500103354454,-0.03738500103354454,0.075
80,additive_head,count_plus_all_bin4,12,0.08148623295128346,0.08148623295128346,0.05
80,additive_head,count_plus_all_bin4,13,-0.017180786840617655,-0.017180786840617655,0.0
80,additive_head,count_plus_all_bin4,14,0.06786011811345816,0.06786011811345816,0.175
80,additive_head,count_plus_all_bin4,15,0.07583977244794368,0.07583977244794368,0.0
80,additive_head,count_plus_all_bin4,16,0.016477956995368005,0.016477956995368005,0.175
80,additive_head,count_plus_all_bin4,17,0.14279042091220617,0.14279042091220617,0.275
80,additive_head,count_plus_all_bin4,18,-0.00205716285854578,-0.00205716285854578,-0.025
80,additive_head,count_plus_all_bin4,19,0.23285499662160875,0.23285499662160875,0.275
80,additive_head,count_plus_all_bin4,20,-0.020478904992341996,-0.020478904992341996,-0.075
80,additive_head,count_plus_all_bin4,21,0.1596796104684472,0.1596796104684472,0.175
80,additive_head,count_plus_all_bin4,22,0.14995773192495107,0.14995773192495107,0.2
80,additive_head,count_plus_all_bin4,23,0.11160000935196876,0.11160000935196876,0.4
80,additive_head,count_plus_all_bin4,24,0.07795995492488146,0.07795995492488146,0.15
80,additive_head,count_plus_all_bin4,25,0.09633240699768067,0.09633240699768067,0.05
80,additive_head,count_plus_all_bin4,26,0.10101356096565724,0.10101356096565724,0.05
80,additive_head,count_plus_all_bin4,27,0.0605724036693573,0.0605724036693573,0.025
80,additive_head,count_plus_all_bin4,28,0.08642584308981896,0.08642584308981896,0.15
80,additive_head,count_plus_all_bin4,29,0.104247254319489,0.104247254319489,0.1
80,count_additive,count_plus_PE_bin4,0,0.11235355250537396,0.11235355250537396,0.1
80,count_additive,count_plus_PE_bin4,1,0.08766715601086617,0.08766715601086617,0.1
80,count_additive,count_plus_PE_bin4,2,0.14022715017199516,0.14022715017199516,0.3
80,count_additive,count_plus_PE_bin4,3,0.0336933296173811,0.0336933296173811,0.0
80,count_additive,count_plus_PE_bin4,4,0.1579243902117014,0.1579243902117014,0.175
80,count_additive,count_plus_PE_bin4,5,0.15356404352933167,0.15356404352933167,0.25
80,count_additive,count_plus_PE_bin4,6,0.1487839648500085,0.1487839648500085,0.175
80,count_additive,count_plus_PE_bin4,7,0.10574005488306285,0.10574005488306285,-0.05
80,count_additive,count_plus_PE_bin4,8,-0.06880795992910863,-0.06880795992910863,-0.125
80,count_additive,count_plus_PE_bin4,9,0.09684568885713815,0.09684568885713815,0.25
80,count_additive,count_plus_PE_bin4,10,0.12556310072541238,0.12556310072541238,0.225
80,count_additive,count_plus_PE_bin4,11,0.007753854617476463,0.007753854617476463,0.025
80,count_additive,count_plus_PE_bin4,12,0.00439597200602293,0.00439597200602293,-0.025
80,count_additive,count_plus_PE_bin4,13,0.14732902385294439,0.14732902385294439,0.175
80,count_additive,count_plus_PE_bin4,14,0.03473554886877537,0.03473554886877537,0.0
80,count_additive,count_plus_PE_bin4,15,0.041664693132042886,0.041664693132042886,-0.025
80,count_additive,count_plus_PE_bin4,16,0.09788194093853235,0.09788194093853235,0.15
80,count_additive,count_plus_PE_bin4,17,0.1362762851640582,0.1362762851640582,0.225
80,count_additive,count_plus_PE_bin4,18,0.11002728249877691,0.11002728249877691,0.125
80,count_additive,count_plus_PE_bin4,19,0.09801965057849885,0.09801965057849885,0.075
80,count_additive,count_plus_PE_bin4,20,0.14194496143609286,0.14194496143609286,0.175
80,count_additive,count_plus_PE_bin4,21,0.10255476124584675,0.10255476124584675,0.1
80,count_additive,count_plus_PE_bin4,22,0.05677038375288248,0.05677038375288248,0.0
80,count_additive,count_plus_PE_bin4,23,0.05949786026030779,0.05949786026030779,0.075
80,count_additive,count_plus_PE_bin4,24,-0.028925567492842676,-0.028925567492842676,-0.225
80,count_additive,count_plus_PE_bin4,25,0.08396528661251068,0.08396528661251068,0.2
80,count_additive,count_plus_PE_bin4,26,0.09425258673727513,0.09425258673727513,0.225
80,count_additive,count_plus_PE_bin4,27,0.08417208902537823,0.08417208902537823,0.125
80,count_additive,count_plus_PE_bin4,28,0.12055328078567981,0.12055328078567981,0.2
80,count_additive,count_plus_PE_bin4,29,0.09828868042677641,0.09828868042677641,0.125
80,count_additive,count_plus_all_bin4,0,0.1492856539785862,0.1492856539785862,0.1
80,count_additive,count_plus_all_bin4,1,0.06062095668166876,0.06062095668166876,0.025
80,count_additive,count_plus_all_bin4,2,0.10402773842215537,0.10402773842215537,0.225
80,count_additive,count_plus_all_bin4,3,-0.01047205962240696,-0.01047205962240696,-0.025
80,count_additive,count_plus_all_bin4,4,0.1820691553875804,0.1820691553875804,0.2
80,count_additive,count_plus_all_bin4,5,0.12330762464553117,0.12330762464553117,0.05
80,count_additive,count_plus_all_bin4,6,0.07182459365576506,0.07182459365576506,0.05
80,count_additive,count_plus_all_bin4,7,0.05988735537976027,0.05988735537976027,-0.05
80,count_additive,count_plus_all_bin4,8,-0.03113485835492611,-0.03113485835492611,-0.025
80,count_additive,count_plus_all_bin4,9,0.11053626053035259,0.11053626053035259,0.15
80,count_additive,count_plus_all_bin4,10,0.1532561991363764,0.1532561991363764,0.2
80,count_additive,count_plus_all_bin4,11,-0.025699806958436967,-0.025699806958436967,0.0
80,count_additive,count_plus_all_bin4,12,0.07501325737684965,0.07501325737684965,0.0
80,count_additive,count_plus_all_bin4,13,0.11351373698562384,0.11351373698562384,0.15
80,count_additive,count_plus_all_bin4,14,0.046689185127615926,0.046689185127615926,-0.025
80,count_additive,count_plus_all_bin4,15,0.06053006332367659,0.06053006332367659,-0.025
80,count_additive,count_plus_all_bin4,16,0.13323395494371654,0.13323395494371654,0.225
80,count_additive,count_plus_all_bin4,17,0.11349079459905624,0.11349079459905624,0.2
80,count_additive,count_plus_all_bin4,18,0.0502797044813633,0.0502797044813633,0.1
80,count_additive,count_plus_all_bin4,19,0.13914284203201532,0.13914284203201532,0.2
80,count_additive,count_plus_all_bin4,20,0.037233094312250616,0.037233094312250616,-0.025
80,count_additive,count_plus_all_bin4,21,0.14634846914559602,0.14634846914559602,0.1
80,count_additive,count_plus_all_bin4,22,0.1330861307680607,0.1330861307680607,0.15
80,count_additive,count_plus_all_bin4,23,0.11035851798951626,0.11035851798951626,0.225
80,count_additive,count_plus_all_bin4,24,-0.004059108346700669,-0.004059108346700669,-0.1
80,count_additive,count_plus_all_bin4,25,0.10203996822237968,0.10203996822237968,0.15
80,count_additive,count_plus_all_bin4,26,0.1357851479202509,0.1357851479202509,0.175
80,count_additive,count_plus_all_bin4,27,0.14451821707189083,0.14451821707189083,0.1
80,count_additive,count_plus_all_bin4,28,0.09917470812797546,0.09917470812797546,0.075
80,count_additive,count_plus_all_bin4,29,0.13571472372859716,0.13571472372859716,0.2
