prompt_id,family_id,split,cluster_id,mask_id,mask_bits,clean_margin,ablated_margin,drop_from_clean,clean_candidate_correct,ablated_candidate_correct,clean_top1_correct,ablated_top1_correct,clean_target_nll,ablated_target_nll
qseq_1cc22b45e046b5f0,length_64_gap_16,calibration,qcluster_calibration_0013,qmask_b223032f5f64c4c5,00000101,5.7597432136535645,5.6836004257202148,0.076142787933349595,True,True,True,True,4.7631464004516602,4.8579373359680176
qseq_ec68d3be8a47c745,length_64_gap_16,calibration,qcluster_calibration_0014,qmask_b223032f5f64c4c5,00000101,6.04351806640625,5.7151098251342765,0.3284082412719726,True,True,False,False,4.381800651550293,4.6685934066772461
qseq_2ff31c8171de0258,length_64_gap_16,calibration,qcluster_calibration_0015,qmask_b223032f5f64c4c5,00000101,10.063020706176758,9.8912944793701154,0.1717262268066406,True,True,False,False,3.589838981628418,3.6424152851104736
qseq_fd8f1d657982d446,length_64_gap_16,calibration,qcluster_calibration_0016,qmask_b223032f5f64c4c5,00000101,7.0660972595214844,6.8954787254333496,0.17061853408813471,True,True,False,False,5.9252681732177725,6.0830578804016113
qseq_555e8743c33fb128,length_64_gap_16,calibration,qcluster_calibration_0017,qmask_b223032f5f64c4c5,00000101,7.8962178230285636,7.9543609619140625,-0.058143138885497998,True,True,False,False,5.0778961181640634,5.0545287132263184
qseq_c9ef1325647308a9,length_64_gap_16,calibration,qcluster_calibration_0018,qmask_b223032f5f64c4c5,00000101,10.616573333740234,10.093087196350098,0.52348613739013672,True,True,False,False,3.7302937507629399,4.1457233428955078
qseq_7e6f150cfe73e27f,length_64_gap_16,calibration,qcluster_calibration_0019,qmask_b223032f5f64c4c5,00000101,2.9851770401000977,2.9935839176177974,-0.0084068775177000999,True,True,False,False,7.0266819000244141,7.1120595932006836
qseq_be3941806adfe7fb,length_64_gap_16,calibration,qcluster_calibration_0020,qmask_b223032f5f64c4c5,00000101,3.3012979030609126,2.647974967956543,0.65332293510437012,True,True,False,False,8.1101150512695312,8.9256725311279297
qseq_1f27dea5a1423aaa,length_64_gap_16,calibration,qcluster_calibration_0021,qmask_b223032f5f64c4c5,00000101,4.6122922897338876,4.2640080451965332,0.34828424453735352,True,True,False,False,6.2692723274230957,6.616363525390625
qseq_9e84bd6057f414f1,length_64_gap_16,calibration,qcluster_calibration_0022,qmask_b223032f5f64c4c5,00000101,3.5100173950195312,3.186790943145752,0.3232264518737793,True,True,False,False,6.1384954452514648,6.5436186790466309
qseq_246ee89984874f24,length_64_gap_16,calibration,qcluster_calibration_0023,qmask_b223032f5f64c4c5,00000101,2.62567138671875,2.6839632987976074,-0.058291912078857401,True,True,False,False,8.921320915222168,8.8966388702392578
qseq_5eebb2cd9fc91853,length_64_gap_16,calibration,qcluster_calibration_0024,qmask_b223032f5f64c4c5,00000101,3.0045197010040283,2.8333830833435054,0.17113661766052241,True,True,False,False,8.4963779449462891,8.6366710662841797
qseq_19ab9649ec1e9bf4,length_64_gap_16,calibration,qcluster_calibration_0025,qmask_b223032f5f64c4c5,00000101,7.0485477447509766,6.5444440841674805,0.50410366058349598,True,True,False,False,8.3232870101928711,9.1756858825683594
qseq_a791a0b615f9ce82,length_64_gap_16,calibration,qcluster_calibration_0026,qmask_b223032f5f64c4c5,00000101,7.9527888298034659,7.8199925422668448,0.13279628753662101,True,True,True,True,3.4030900001525879,3.4571578502655029
qseq_baaca84d1e2b4f15,length_64_gap_16,calibration,qcluster_calibration_0027,qmask_b223032f5f64c4c5,00000101,7.1682858467102051,6.8620281219482413,0.30625772476196278,True,True,False,False,6.5272464752197275,6.7705459594726562
qseq_0a5c7134a2ee110d,length_64_gap_16,calibration,qcluster_calibration_0028,qmask_b223032f5f64c4c5,00000101,4.1061997413635245,3.7293071746826167,0.3768925666809082,True,True,False,False,9.6653184890747088,9.9537591934204102
qseq_735adff49e60172b,length_64_gap_16,calibration,qcluster_calibration_0029,qmask_b223032f5f64c4c5,00000101,2.240833044052124,2.2472212314605717,-0.0063881874084471997,True,True,False,False,9.0025997161865234,9.1086235046386737
qseq_2532af12e740b460,length_64_gap_16,calibration,qcluster_calibration_0030,qmask_b223032f5f64c4c5,00000101,3.9390654563903809,3.8166868686676025,0.12237858772277831,True,True,False,False,7.7462000846862784,7.7368984222412109
qseq_dbfdfa3c3d4e0fd4,length_64_gap_16,calibration,qcluster_calibration_0031,qmask_b223032f5f64c4c5,00000101,10.524319648742676,10.493917465209959,0.030402183532714799,True,True,False,False,2.6317358016967773,2.5723590850830078
qseq_9c430b0afb6f555c,length_64_gap_16,calibration,qcluster_calibration_0032,qmask_b223032f5f64c4c5,00000101,6.8121728897094727,6.5997772216796884,0.2123956680297851,True,True,False,False,5.9172859191894531,6.2046346664428711
qseq_0f8760518808ff11,length_64_gap_16,calibration,qcluster_calibration_0033,qmask_b223032f5f64c4c5,00000101,2.0905098915100098,1.8320779800415039,0.2584319114685058,True,True,False,False,8.7473697662353498,8.9818115234375
qseq_f11635608811c276,length_64_gap_16,calibration,qcluster_calibration_0034,qmask_b223032f5f64c4c5,00000101,6.8415083885192871,6.6883063316345215,0.1532020568847656,True,True,False,False,4.955204963684082,5.0620307922363281
qseq_ec7a48f824197560,length_64_gap_16,calibration,qcluster_calibration_0035,qmask_b223032f5f64c4c5,00000101,2.0925631523132324,2.0145938396453857,0.077969312667846596,True,True,False,False,10.227489471435549,10.271236419677734
qseq_cf93f853ed2aec25,length_64_gap_16,calibration,qcluster_calibration_0036,qmask_b223032f5f64c4c5,00000101,8.9843769073486328,9.0012483596801758,-0.016871452331542899,True,True,False,False,5.0007905960083008,4.9592094421386719
qseq_bf0cbb2580fc3b1b,length_64_gap_16,calibration,qcluster_calibration_0037,qmask_b223032f5f64c4c5,00000101,2.2029376029968266,1.8876924514770508,0.31524515151977528,True,True,False,False,10.890796661376951,11.115592956542969
qseq_558bee34d052f1e0,length_64_gap_16,calibration,qcluster_calibration_0038,qmask_b223032f5f64c4c5,00000101,8.6577548980712891,8.5487184524536133,0.1090364456176757,True,True,False,False,7.5463247299194336,7.5573244094848624
qseq_140c8e6ce228e60b,length_64_gap_16,calibration,qcluster_calibration_0039,qmask_b223032f5f64c4c5,00000101,4.8448653221130371,4.7318296432495117,0.11303567886352529,True,True,False,False,8.4924507141113281,8.6441707611083984
qseq_72be6fd870ec4fc1,length_64_gap_16,calibration,qcluster_calibration_0040,qmask_b223032f5f64c4c5,00000101,2.0526168346405029,1.8162631988525393,0.23635363578796381,True,True,False,False,10.353195190429688,10.6253662109375
qseq_4e1009eb44a8a8ed,length_64_gap_16,calibration,qcluster_calibration_0041,qmask_b223032f5f64c4c5,00000101,7.022641658782959,6.6743826866149902,0.34825897216796869,True,True,False,False,6.1481466293334961,6.4739775657653809
qseq_3e42716412d7d3aa,length_64_gap_16,calibration,qcluster_calibration_0042,qmask_b223032f5f64c4c5,00000101,6.4637594223022461,6.1484394073486328,0.31532001495361323,True,True,False,False,5.4017233848571777,5.5815939903259277
qseq_9979e8e85e5c2aca,length_64_gap_16,calibration,qcluster_calibration_0043,qmask_b223032f5f64c4c5,00000101,2.7487623691558838,2.2500224113464355,0.49873995780944819,True,True,False,False,8.1226987838745099,8.5960464477539062
qseq_e8cca88ae0d87f0c,length_64_gap_16,calibration,qcluster_calibration_0044,qmask_b223032f5f64c4c5,00000101,5.6666436195373535,5.6033134460449219,0.063330173492431599,True,True,True,True,3.3489480018615723,3.423559188842773
qseq_9781392e7d1432f4,length_64_gap_16,calibration,qcluster_calibration_0045,qmask_b223032f5f64c4c5,00000101,3.7020919322967529,3.7031569480896001,-0.0010650157928466001,True,True,False,False,8.3748989105224627,8.3888740539550781
qseq_938a531f5d49ae9f,length_64_gap_16,calibration,qcluster_calibration_0046,qmask_b223032f5f64c4c5,00000101,3.8994283676147456,3.1735067367553711,0.725921630859375,True,True,False,False,7.2402381896972656,7.7920570373535156
qseq_f87a934cb65c9c3f,length_64_gap_16,calibration,qcluster_calibration_0047,qmask_b223032f5f64c4c5,00000101,8.5562763214111328,8.3643007278442383,0.1919755935668945,True,True,False,False,4.5753970146179199,4.7170653343200684
qseq_f64413997792a575,length_64_gap_16,calibration,qcluster_calibration_0048,qmask_b223032f5f64c4c5,00000101,10.628211975097656,10.52690601348877,0.1013059616088867,True,True,False,False,3.2169971466064453,3.2791955471038814
qseq_43a72a2ed7c2f4ea,length_64_gap_16,calibration,qcluster_calibration_0049,qmask_b223032f5f64c4c5,00000101,12.785079002380373,12.621974945068359,0.16310405731201169,True,True,True,True,0.75496119260787964,0.86516720056533813
qseq_7d739324409fd6d1,length_64_gap_16,calibration,qcluster_calibration_0050,qmask_b223032f5f64c4c5,00000101,3.4299097061157227,3.382129430770874,0.047780275344848598,True,True,False,False,8.6343584060668945,8.7353267669677734
qseq_8b2a954502efad88,length_64_gap_16,calibration,qcluster_calibration_0051,qmask_b223032f5f64c4c5,00000101,5.024817943572998,5.087317943572998,-0.0625,True,True,False,False,4.5621252059936523,4.5224752426147452
qseq_ee569f22f3ae250b,length_64_gap_16,calibration,qcluster_calibration_0052,qmask_b223032f5f64c4c5,00000101,11.460666656494141,11.054416656494141,0.40625,True,True,True,True,4.744727611541748,5.0300202369689933
qseq_be706f1a14275ce5,length_64_gap_16,calibration,qcluster_calibration_0053,qmask_b223032f5f64c4c5,00000101,6.9759912490844727,6.8149361610412598,0.16105508804321281,True,True,True,True,4.1103601455688477,4.2210965156555176
qseq_0d4a12ac6609f992,length_64_gap_16,calibration,qcluster_calibration_0054,qmask_b223032f5f64c4c5,00000101,7.8007326126098624,7.2836446762084961,0.51708793640136708,True,True,False,False,5.0124993324279785,5.4822444915771484
qseq_320816d34c614941,length_64_gap_16,calibration,qcluster_calibration_0055,qmask_b223032f5f64c4c5,00000101,8.9110279083251953,8.4565982818603498,0.45442962646484369,True,True,False,False,4.3412599563598633,4.7739648818969727
qseq_25193281c205ed04,length_64_gap_16,calibration,qcluster_calibration_0056,qmask_b223032f5f64c4c5,00000101,14.708207130432127,14.747997283935549,-0.039790153503417899,True,True,True,True,2.6232519149780278,2.581700325012207
qseq_b045665f5c174dfc,length_64_gap_16,calibration,qcluster_calibration_0057,qmask_b223032f5f64c4c5,00000101,4.9811687469482413,4.9714293479919442,0.0097393989562988004,True,True,False,False,7.1304516792297363,7.1057639122009277
qseq_52226822b394abe1,length_64_gap_16,calibration,qcluster_calibration_0058,qmask_b223032f5f64c4c5,00000101,4.9206390380859375,4.3122782707214364,0.60836076736450195,True,True,False,False,7.0272693634033203,7.5662899017333984
qseq_2326900f42567a95,length_64_gap_16,calibration,qcluster_calibration_0059,qmask_b223032f5f64c4c5,00000101,7.2310028076171875,7.0827732086181641,0.14822959899902341,True,True,True,True,4.716702938079834,4.8673443794250488
qseq_aaaf29c263e79980,length_64_gap_16,calibration,qcluster_calibration_0060,qmask_b223032f5f64c4c5,00000101,4.4120197296142578,4.4018707275390634,0.0101490020751953,True,True,False,False,8.7971324920654297,8.773493766784668
qseq_2fac127defa553b1,length_64_gap_16,calibration,qcluster_calibration_0061,qmask_b223032f5f64c4c5,00000101,9.8861980438232422,9.8282098770141602,0.057988166809081997,True,True,True,True,1.8601176738739011,1.8936996459960935
qseq_c6719791fd52414c,length_64_gap_16,calibration,qcluster_calibration_0062,qmask_b223032f5f64c4c5,00000101,5.8946571350097656,5.7669782638549805,0.1276788711547851,True,True,False,False,7.1834321022033691,7.311363697052002
qseq_6ff77924024e3caf,length_64_gap_16,calibration,qcluster_calibration_0063,qmask_b223032f5f64c4c5,00000101,10.380436897277832,10.173905372619627,0.2065315246582031,True,True,True,True,1.4411606788635254,1.6092467308044434
qseq_c767dcde7de96c2f,length_32_gap_8,calibration,qcluster_calibration_0000,qmask_32f1960c0b93558b,00000011,2.9462099075317383,2.5946307182312007,0.35157918930053711,True,True,False,False,7.4854855537414542,7.7847065925598145
qseq_897390a0d0f857dd,length_32_gap_8,calibration,qcluster_calibration_0001,qmask_32f1960c0b93558b,00000011,10.119000434875488,9.6879100799560547,0.43109035491943348,True,True,True,True,3.0899577140808105,3.4378964900970455
qseq_284b47a1871f558d,length_32_gap_8,calibration,qcluster_calibration_0002,qmask_32f1960c0b93558b,00000011,8.0842056274414062,7.7850146293640128,0.29919099807739252,True,True,False,False,3.2517573833465576,3.4894115924835205
qseq_9564c335f860807a,length_32_gap_8,calibration,qcluster_calibration_0003,qmask_32f1960c0b93558b,00000011,9.2612857818603516,9.1806488037109357,0.080636978149413993,True,True,True,True,2.291015625,2.3269906044006348
qseq_b055e28768e5f9db,length_32_gap_8,calibration,qcluster_calibration_0004,qmask_32f1960c0b93558b,00000011,4.9616751670837402,4.8873324394226083,0.074342727661132799,True,True,False,False,6.5294814109802246,6.5662884712219238
qseq_0ba4f1526c5f729b,length_32_gap_8,calibration,qcluster_calibration_0005,qmask_32f1960c0b93558b,00000011,6.1143627166748047,5.8818874359130859,0.23247528076171869,True,True,False,False,7.3273100852966317,7.4529705047607422
qseq_bbd13a17725542ab,length_32_gap_8,calibration,qcluster_calibration_0006,qmask_32f1960c0b93558b,00000011,4.2902603149414062,4.3831939697265625,-0.092933654785156194,True,True,False,False,6.2452278137207031,6.2688331604003915
qseq_7a4e221d29fc3a2e,length_32_gap_8,calibration,qcluster_calibration_0007,qmask_32f1960c0b93558b,00000011,8.6505069732666016,8.5711946487426758,0.079312324523925698,True,True,False,False,3.6452600955963135,3.7603275775909424
qseq_913078c95f609050,length_32_gap_8,calibration,qcluster_calibration_0008,qmask_32f1960c0b93558b,00000011,6.9412646293640137,6.8801364898681641,0.061128139495849602,True,True,False,False,3.5339906215667725,3.5686044692993164
qseq_21ba8cdac201cc30,length_32_gap_8,calibration,qcluster_calibration_0009,qmask_32f1960c0b93558b,00000011,3.787869930267334,3.706279993057251,0.081589937210082994,True,True,False,False,7.613731861114502,7.7000102996826172
qseq_2d9b105d7e3736b7,length_32_gap_8,calibration,qcluster_calibration_0010,qmask_32f1960c0b93558b,00000011,5.6262378692626953,5.2197771072387695,0.40646076202392573,True,True,False,False,4.8362054824829102,5.1279964447021484
qseq_d61f332679c6ec3e,length_32_gap_8,calibration,qcluster_calibration_0011,qmask_32f1960c0b93558b,00000011,9.9936256408691388,9.9253520965576154,0.068273544311523396,True,True,True,True,2.6045970916748047,2.6855030059814453
qseq_72e2cd870c8a81c9,length_32_gap_8,calibration,qcluster_calibration_0012,qmask_32f1960c0b93558b,00000011,8.16876220703125,8.1921138763427734,-0.023351669311523399,True,True,True,False,3.525468111038208,3.5847902297973637
qseq_89e8b285b5f965c2,length_32_gap_8,calibration,qcluster_calibration_0013,qmask_32f1960c0b93558b,00000011,4.9458680152893066,4.413576602935791,0.53229141235351562,True,True,False,False,8.5723552703857422,9.0466499328613281
qseq_5184f25c7b85c53c,length_32_gap_8,calibration,qcluster_calibration_0014,qmask_32f1960c0b93558b,00000011,9.9009943008422852,9.9703388214111328,-0.069344520568847601,True,True,True,True,3.0564634799957275,3.0373249053955078
qseq_8a3b5e846ec7b1de,length_32_gap_8,calibration,qcluster_calibration_0015,qmask_32f1960c0b93558b,00000011,6.3770685195922852,6.3094134330749512,0.067655086517333901,True,True,True,True,3.4400472640991206,3.568770170211792
qseq_ac1a3e1869dc090c,length_32_gap_8,calibration,qcluster_calibration_0016,qmask_32f1960c0b93558b,00000011,7.3019909858703613,7.2109246253967276,0.091066360473632799,True,True,True,True,3.4240412712097168,3.4493846893310547
qseq_dc1d9c14a80d171c,length_32_gap_8,calibration,qcluster_calibration_0017,qmask_32f1960c0b93558b,00000011,8.6210861206054688,8.5155029296875,0.10558319091796869,True,True,False,False,4.9573874473571777,5.0007820129394531
qseq_99d34e9175e66222,length_32_gap_8,calibration,qcluster_calibration_0018,qmask_32f1960c0b93558b,00000011,7.4291472434997567,7.3676795959472656,0.0614676475524902,True,True,False,False,5.5702128410339364,5.6944923400878906
qseq_d6492c6ac00d3b0f,length_32_gap_8,calibration,qcluster_calibration_0019,qmask_32f1960c0b93558b,00000011,10.321548461914062,10.295637130737305,0.025911331176757799,True,True,True,True,3.0202357769012447,3.0152900218963623
qseq_690d86412dda754a,length_32_gap_8,calibration,qcluster_calibration_0020,qmask_32f1960c0b93558b,00000011,6.5624961853027344,6.1454310417175284,0.41706514358520502,True,True,False,False,5.3217949867248535,5.7314205169677725
qseq_b13027e33741a1ba,length_32_gap_8,calibration,qcluster_calibration_0021,qmask_32f1960c0b93558b,00000011,3.8572282791137695,3.4013853073120122,0.45584297180175781,True,True,False,False,7.5479822158813468,7.8328385353088388
qseq_ef057144bcaa8c78,length_32_gap_8,calibration,qcluster_calibration_0022,qmask_32f1960c0b93558b,00000011,9.6949291229248029,9.4060935974121094,0.28883552551269531,True,True,True,True,3.6895580291748047,3.8522651195526119
qseq_01f76172c615c93c,length_32_gap_8,calibration,qcluster_calibration_0023,qmask_32f1960c0b93558b,00000011,1.6465693712234497,1.7230240106582642,-0.076454639434814398,True,True,False,False,8.7947292327880859,8.7839536666870117
qseq_6913410b187e9bcd,length_32_gap_8,calibration,qcluster_calibration_0024,qmask_32f1960c0b93558b,00000011,4.900341033935546,4.7662978172302246,0.13404321670532221,True,True,False,False,8.5771045684814453,8.6996593475341797
qseq_6f2468350cf2a4c7,length_32_gap_8,calibration,qcluster_calibration_0025,qmask_32f1960c0b93558b,00000011,6.1921143531799316,6.1140213012695312,0.078093051910400293,True,True,False,False,3.342045783996582,3.4098360538482666
qseq_48fa6ccbcf85740a,length_32_gap_8,calibration,qcluster_calibration_0026,qmask_32f1960c0b93558b,00000011,5.4933662414550781,5.476494312286377,0.016871929168701099,True,True,True,True,4.3495516777038574,4.385101318359375
qseq_0a3d2a206ed1ac2f,length_32_gap_8,calibration,qcluster_calibration_0027,qmask_32f1960c0b93558b,00000011,10.2420654296875,9.8212738037109357,0.4207916259765625,True,True,True,True,2.1275115013122559,2.4233329296112061
qseq_4e6f3e53c5cffa8c,length_32_gap_8,calibration,qcluster_calibration_0028,qmask_32f1960c0b93558b,00000011,6.0872611999511719,6.1765232086181641,-0.089262008666992104,True,True,False,False,8.5176458358764648,8.4088897705078107
qseq_addd85868ee4c978,length_32_gap_8,calibration,qcluster_calibration_0029,qmask_32f1960c0b93558b,00000011,3.0789308547973637,3.0942442417144771,-0.015313386917114201,True,True,False,False,6.4572043418884277,6.4901080131530762
qseq_d488f6be0be8d667,length_32_gap_8,calibration,qcluster_calibration_0030,qmask_32f1960c0b93558b,00000011,9.55535888671875,9.53973388671875,0.015625,True,True,True,True,1.4513717889785769,1.4430793523788452
qseq_29bcc3b5e07adaa6,length_32_gap_8,calibration,qcluster_calibration_0031,qmask_32f1960c0b93558b,00000011,7.5494265556335458,7.5287766456604004,0.0206499099731445,True,True,False,False,3.9754664897918706,4.1129755973815918
qseq_f92f57b1f8bac576,length_32_gap_8,calibration,qcluster_calibration_0032,qmask_32f1960c0b93558b,00000011,3.842681884765625,3.8415505886077881,0.0011312961578369,True,True,False,False,6.3925557136535645,6.3885135650634766
qseq_caa06bf2219d5d30,length_32_gap_8,calibration,qcluster_calibration_0033,qmask_32f1960c0b93558b,00000011,9.6303396224975586,9.4543466567993146,0.1759929656982421,True,True,True,True,2.9562137126922607,3.0911722183227535
qseq_14140e7a95fa2fb9,length_32_gap_8,calibration,qcluster_calibration_0034,qmask_32f1960c0b93558b,00000011,3.9574613571166992,3.9139397144317623,0.043521642684936503,True,True,False,False,7.5561428070068368,7.6319727897644034
qseq_83326ff9f67b103f,length_32_gap_8,calibration,qcluster_calibration_0035,qmask_32f1960c0b93558b,00000011,8.6613779067993146,8.528569221496582,0.13280868530273429,True,True,True,True,2.3675370216369629,2.4726464748382568
qseq_9cae4833ac91d598,length_32_gap_8,calibration,qcluster_calibration_0036,qmask_32f1960c0b93558b,00000011,7.7165179252624512,7.2394962310791007,0.47702169418334961,True,True,False,False,4.7106227874755859,5.1224126815795898
qseq_cfb9d767fb841745,length_32_gap_8,calibration,qcluster_calibration_0037,qmask_32f1960c0b93558b,00000011,5.7846426963806152,5.8314824104309082,-0.046839714050292899,True,True,False,False,4.2976059913635245,4.3393397331237793
qseq_9a641dc8e553cdc9,length_32_gap_8,calibration,qcluster_calibration_0038,qmask_32f1960c0b93558b,00000011,7.6731810569763184,7.3683028221130371,0.30487823486328119,True,True,False,False,3.8886995315551758,4.1292834281921387
qseq_618c0004fec7a467,length_32_gap_8,calibration,qcluster_calibration_0039,qmask_32f1960c0b93558b,00000011,4.5934381484985352,4.5502023696899405,0.043235778808593701,True,True,False,False,7.3684349060058594,7.4323463439941406
qseq_02dd020751347c55,length_32_gap_8,calibration,qcluster_calibration_0040,qmask_32f1960c0b93558b,00000011,7.5618820190429696,7.4782848358154288,0.083597183227538993,True,True,False,False,5.5441646575927725,5.7140750885009766
qseq_c8384ab754451eef,length_32_gap_8,calibration,qcluster_calibration_0041,qmask_32f1960c0b93558b,00000011,2.8867654800415039,3.1029431819915767,-0.21617770195007319,True,True,False,False,6.4263396263122559,6.1936435699462891
qseq_ba05bbb94039b0ae,length_32_gap_8,calibration,qcluster_calibration_0042,qmask_32f1960c0b93558b,00000011,6.9410629272460938,6.3274097442626953,0.61365318298339844,True,True,False,False,6.4121508598327637,6.8106751441955566
qseq_4e8da5b186698007,length_32_gap_8,calibration,qcluster_calibration_0043,qmask_32f1960c0b93558b,00000011,3.9103949069976807,4.0899477005004883,-0.17955279350280759,True,True,False,False,5.7231903076171884,5.6658139228820801
qseq_e0e24ca7df1361da,length_32_gap_8,calibration,qcluster_calibration_0044,qmask_32f1960c0b93558b,00000011,7.8520965576171875,7.8328180313110352,0.019278526306152299,True,True,True,True,3.5322964191436768,3.5409221649169922
qseq_78b8701a8c418992,length_32_gap_8,calibration,qcluster_calibration_0045,qmask_32f1960c0b93558b,00000011,12.092935562133787,12.043673515319824,0.049262046813964802,True,True,True,True,1.8507922887802124,1.852939248085022
qseq_9a84a9d452ad6692,length_32_gap_8,calibration,qcluster_calibration_0046,qmask_32f1960c0b93558b,00000011,12.39979076385498,12.26697826385498,0.1328125,True,True,True,True,1.4711474180221558,1.5869286060333252
qseq_37ed28aef12e4075,length_32_gap_8,calibration,qcluster_calibration_0047,qmask_32f1960c0b93558b,00000011,7.7470502853393555,7.5798678398132324,0.16718244552612299,True,True,False,False,5.7399635314941406,5.9378290176391602
qseq_4811292cd5272ac8,length_32_gap_8,calibration,qcluster_calibration_0048,qmask_32f1960c0b93558b,00000011,12.631054878234863,12.674843788146973,-0.043788909912109299,True,True,True,True,0.72314256429672241,0.70474159717559814
qseq_98e081c19e55b9c2,length_32_gap_8,calibration,qcluster_calibration_0049,qmask_32f1960c0b93558b,00000011,12.682595252990724,12.26518726348877,0.41740798950195312,True,True,True,True,0.98284471035003662,1.1395316123962402
qseq_77a729a7d6333b5f,length_32_gap_8,calibration,qcluster_calibration_0050,qmask_32f1960c0b93558b,00000011,9.8840513229370117,9.9317340850830078,-0.047682762145995997,True,True,True,True,2.4649307727813721,2.4540648460388184
qseq_f1ed764d9e898c1c,length_32_gap_8,calibration,qcluster_calibration_0051,qmask_32f1960c0b93558b,00000011,7.9027271270751953,7.8634963035583487,0.039230823516845703,True,True,False,False,3.6086373329162602,3.645682811737061
qseq_496b941feed234e5,length_32_gap_8,calibration,qcluster_calibration_0052,qmask_32f1960c0b93558b,00000011,10.570975303649902,10.379647254943848,0.1913280487060546,True,True,True,True,1.9457254409790039,2.027346134185791
qseq_226ec06b22020410,length_32_gap_8,calibration,qcluster_calibration_0053,qmask_32f1960c0b93558b,00000011,4.0046439170837402,3.2925474643707275,0.7120964527130127,True,True,False,False,5.9298787117004403,6.4202632904052734
qseq_433ffda24ef20d0d,length_32_gap_8,calibration,qcluster_calibration_0054,qmask_32f1960c0b93558b,00000011,11.523992538452148,11.443933486938477,0.080059051513671806,True,True,True,True,1.9860935211181641,2.1020548343658447
qseq_523dae664b4c02de,length_32_gap_8,calibration,qcluster_calibration_0055,qmask_32f1960c0b93558b,00000011,7.298861026763916,7.4004878997802734,-0.10162687301635739,True,True,False,False,5.2400894165039054,5.132561206817627
qseq_5729a944eb6aec71,length_32_gap_8,calibration,qcluster_calibration_0056,qmask_32f1960c0b93558b,00000011,5.9918761253356925,5.8593173027038574,0.13255882263183591,True,True,False,False,6.1922821998596191,6.394505500793457
qseq_769e2a1fc1ef4d7b,length_32_gap_8,calibration,qcluster_calibration_0057,qmask_32f1960c0b93558b,00000011,5.8826560974121085,5.7080106735229492,0.1746454238891601,True,True,False,False,4.2826414108276367,4.4696264266967765
qseq_8e34020e948679cd,length_32_gap_8,calibration,qcluster_calibration_0058,qmask_32f1960c0b93558b,00000011,12.325122833251951,12.38927173614502,-0.064148902893066406,True,True,True,True,0.57106560468673695,0.52805888652801514
qseq_4dd4a4938a07566b,length_32_gap_8,calibration,qcluster_calibration_0059,qmask_32f1960c0b93558b,00000011,8.2067251205444336,8.2754125595092773,-0.068687438964843694,True,True,False,False,5.3227534294128418,5.212407112121582
qseq_e3083089db559adf,length_32_gap_8,calibration,qcluster_calibration_0060,qmask_32f1960c0b93558b,00000011,4.1828722953796396,4.15289306640625,0.029979228973388599,True,True,False,False,8.0441598892211896,8.0959596633911133
qseq_848e9ef4c7e3ec69,length_32_gap_8,calibration,qcluster_calibration_0061,qmask_32f1960c0b93558b,00000011,3.010735034942627,2.7341265678405762,0.27660846710205073,True,True,False,False,8.75469970703125,9.0004539489746094
qseq_c6a305d74eb4ea8c,length_32_gap_8,calibration,qcluster_calibration_0062,qmask_32f1960c0b93558b,00000011,12.760897636413574,12.712802886962892,0.048094749450683497,True,True,True,True,2.5183990001678467,2.5442936420440674
qseq_047ab7fab5d21e65,length_32_gap_8,calibration,qcluster_calibration_0063,qmask_32f1960c0b93558b,00000011,9.3766708374023455,9.1071319580078107,0.26953887939453119,True,True,True,True,1.6373200416564939,1.8537851572036743
qseq_d5d3c27cb4f6aa62,length_32_gap_16,calibration,qcluster_calibration_0000,qmask_32f1960c0b93558b,00000011,10.261236190795898,9.8595848083496076,0.40165138244628901,True,True,True,True,1.8210828304290767,2.1449465751647949
qseq_510f6ba562b151ba,length_32_gap_16,calibration,qcluster_calibration_0001,qmask_32f1960c0b93558b,00000011,6.1617345809936523,6.2380504608154297,-0.076315879821777302,True,True,False,False,4.4547247886657724,4.4359369277954093
qseq_d31cbd228c6caa2a,length_32_gap_16,calibration,qcluster_calibration_0002,qmask_32f1960c0b93558b,00000011,6.5365819931030273,5.9272651672363281,0.60931682586669922,True,True,True,True,3.9104421138763432,4.400263786315918
qseq_de0d7f232024ba9f,length_32_gap_16,calibration,qcluster_calibration_0003,qmask_32f1960c0b93558b,00000011,7.5591278076171875,6.99664306640625,0.5624847412109375,True,True,True,False,3.391716480255127,3.9133400917053218
qseq_ecff6144c5b1ec9e,length_32_gap_16,calibration,qcluster_calibration_0004,qmask_32f1960c0b93558b,00000011,4.2342753410339364,4.2808284759521484,-0.0465531349182128,True,True,False,False,5.1763725280761719,5.1756181716918954
qseq_85822104052b367f,length_32_gap_16,calibration,qcluster_calibration_0005,qmask_32f1960c0b93558b,00000011,10.054932594299316,9.8716669082641602,0.18326568603515619,True,True,True,True,1.7099177837371826,1.6438157558441162
qseq_979f53b108929796,length_32_gap_16,calibration,qcluster_calibration_0006,qmask_32f1960c0b93558b,00000011,4.9758586883544922,5.3692507743835449,-0.39339208602905268,True,True,False,False,4.4220132827758789,4.2975902557373047
qseq_cc41c56efbdb7f10,length_32_gap_16,calibration,qcluster_calibration_0007,qmask_32f1960c0b93558b,00000011,11.400108337402344,11.03341007232666,0.36669826507568348,True,True,True,True,1.4519690275192261,1.6796358823776243
