prompt_id,family_id,candidate_margin,candidate_correct,top1_correct,target_nll,target_token_id,candidate_predicted_token_id,predicted_token_id,candidate_logits_finite
qseq_ee569f22f3ae250b,length_64_gap_16,11.460666656494141,True,True,4.744727611541748,28563,28563,28563,True
qseq_be706f1a14275ce5,length_64_gap_16,6.9759912490844727,True,True,4.1103601455688477,42159,42159,42159,True
qseq_0d4a12ac6609f992,length_64_gap_16,7.8007326126098633,True,False,5.0124993324279785,93714,93714,62,True
qseq_320816d34c614941,length_64_gap_16,8.9110279083251953,True,False,4.3412599563598633,45681,45681,3482,True
qseq_25193281c205ed04,length_64_gap_16,14.708207130432129,True,True,2.6232519149780273,54612,54612,54612,True
qseq_b045665f5c174dfc,length_64_gap_16,4.9811687469482422,True,False,7.1304516792297363,43999,43999,220,True
qseq_52226822b394abe1,length_64_gap_16,4.9206390380859375,True,False,7.0272693634033203,137010,137010,23364,True
qseq_2326900f42567a95,length_64_gap_16,7.2310028076171875,True,True,4.716702938079834,102815,102815,102815,True
qseq_aaaf29c263e79980,length_64_gap_16,4.4120197296142578,True,False,8.7971324920654297,131206,131206,220,True
qseq_2fac127defa553b1,length_64_gap_16,9.8861980438232422,True,True,1.8601176738739014,107154,107154,107154,True
qseq_c6719791fd52414c,length_64_gap_16,5.8946571350097656,True,False,7.1834321022033691,6220,6220,82,True
qseq_6ff77924024e3caf,length_64_gap_16,10.380436897277832,True,True,1.4411606788635254,102158,102158,102158,True
