measurement_budget,model,mask_id,mask_bits,predicted_mean_effect,n_heads,observed_mean_effect,error,absolute_error,squared_error
16,quadratic,qmask_d3a70a2b122bfec6,10110100,1.5969067180290517,4,1.5357698266161606,0.061136891412891137,0.061136891412891137,0.0037377194916316421
16,quadratic,qmask_d474d772a2156911,10111001,1.81314892496578,5,1.828692025388591,-0.01554310042281104,0.01554310042281104,0.00024158797075358874
16,quadratic,qmask_d49846da5aa54e5e,01001011,1.1126651617841159,4,1.2790283985668793,-0.16636323678276344,0.16636323678276344,0.027676726552837812
16,quadratic,qmask_d79394fce5af8530,11011111,2.8843203108035111,7,3.2903841841616668,-0.40606387335815564,0.40606387335815564,0.16488786924662827
16,quadratic,qmask_d7d102c2537b80f1,11100110,2.5562556420543294,5,2.4982705628499389,0.057985079204390555,0.057985079204390555,0.0033622694103394462
16,quadratic,qmask_d9d8505932b1a835,11000100,2.120059111145713,3,2.1535914920968935,-0.033532380951180496,0.033532380951180496,0.0011244205722550926
16,quadratic,qmask_ddc0ed6fecc12d09,11011011,2.7200469739573632,6,3.0705931494012475,-0.35054617544388433,0.35054617544388433,0.12288262111833453
16,quadratic,qmask_ddede699aac8de6a,11111010,2.9557789430567363,6,3.1610516650252976,-0.20527272196856128,0.20527272196856128,0.042136890384382258
16,quadratic,qmask_e003b3ec0121953b,11011001,2.6253983218370007,5,2.9340027997968718,-0.30860447795987112,0.30860447795987112,0.095236723816884583
16,quadratic,qmask_e217ee83fae37141,11110010,2.6810793089627407,5,2.6557967687258497,0.025282540236891027,0.025282540236891027,0.00063920684083001382
16,quadratic,qmask_e28959d82dee3e38,10001110,1.3356101217005958,4,1.3825813269941136,-0.046971205293517837,0.046971205293517837,0.002206294126725798
16,quadratic,qmask_e7b741d3e896dac1,01101010,1.3958721116635131,4,1.4593830674421042,-0.063510955778591116,0.063510955778591116,0.0040336415039101559
16,quadratic,qmask_e8f30cbb6e37ce0d,10101011,1.6187005733315831,5,1.5752934699412435,0.043407103390339596,0.043407103390339596,0.0018841766247396313
16,quadratic,qmask_e907033eeed311b5,00101010,0.66964533944524895,3,0.64355513779446483,0.026090201650784128,0.026090201650784128,0.00068069862217857882
16,quadratic,qmask_ecc5bb9003043fc6,10000101,1.0720777451751196,3,1.0807273811660707,-0.0086496359909511433,0.0086496359909511433,7.4816202775957372e-05
16,quadratic,qmask_ece46f8d3d79b53f,00011111,0.78223229065148436,5,0.91379167861305177,-0.13155938796156741,0.13155938796156741,0.017307872560822207
16,quadratic,qmask_ecfec3b493d7256a,01100110,1.3040029108213125,4,1.3007338811876252,0.0032690296336872482,0.0032690296336872482,1.0686554745925383e-05
16,quadratic,qmask_ed854a1bc1c21a23,01111011,1.7211366046412302,6,1.9779821189003997,-0.25684551425916946,0.25684551425916946,0.065969618195057228
16,quadratic,qmask_f61f977e6689b2ed,10001111,1.4414260313894771,5,1.4804851553635672,-0.03905912397409006,0.03905912397409006,0.0015256151656233368
16,quadratic,qmask_f820e84b827bfd6b,10101101,1.6883252580573691,5,1.6521399395423941,0.036185318514974973,0.036185318514974973,0.0013093772760301907
16,quadratic,qmask_f9ff1c9f8ba69f2e,11100101,2.5674228996228488,5,2.5781934462720528,-0.010770546649204071,0.010770546649204071,0.00011600467512268105
16,quadratic,qmask_fa363a52954060a1,10110110,1.6915553701494137,5,1.6502095905598253,0.041345779589588405,0.041345779589588405,0.0017094734898708251
16,quadratic,qmask_fac74048988e3cbb,01010001,1.0514933679183964,3,1.1583479508990422,-0.10685458298064576,0.10685458298064576,0.011417901903967711
16,quadratic,qmask_fe024629e8134fa2,11110111,2.95116855549777,7,3.0202224202221259,-0.069053864724355929,0.069053864724355929,0.0047684362333696483
16,quadratic,qmask_fe9b859e1804ec08,00011010,0.5704149920361965,3,0.70458802557550371,-0.13417303353930721,0.13417303353930721,0.018002402929140057
40,additive,qmask_03e03e6bad3167c1,00110101,1.0400984269483478,4,0.78110911161638796,0.25898931533195979,0.25898931533195979,0.067075465456117297
40,additive,qmask_04e99e00df510b89,10100010,1.3997671827370206,3,1.168105891556479,0.23166129118054157,0.23166129118054157,0.053666953831435667
40,additive,qmask_05031e6a7405856b,00111110,1.417545340168165,5,1.1515382962534204,0.26600704391474461,0.26600704391474461,0.070759747412260862
40,additive,qmask_06e53efa12c0c89c,01010011,1.4401785845683617,4,1.2667675270931795,0.17341105747518215,0.17341105747518215,0.030071394854660927
40,additive,qmask_07e4d5ad11974b66,01010100,1.3501957292085205,3,1.2360670811031014,0.11412864810541912,0.11412864810541912,0.013025348318370586
40,additive,qmask_0cd7ddfc8c2186ca,00110100,0.87469706117368462,3,0.70514048729091883,0.16955657388276579,0.16955657388276579,0.028749431746861814
40,additive,qmask_14432725d56e8049,10011100,1.7770472733652352,4,1.657465138239786,0.11958213512544913,0.11958213512544913,0.014299887041161174
40,additive,qmask_168ecc77c6d9bec7,00100011,0.59418332231491722,3,0.46551199280656869,0.12867132950834853,0.12867132950834853,0.016556311037446002
40,additive,qmask_17b31d3e8666d651,01011101,1.8828083499277544,5,1.7623814434045926,0.12042690652316179,0.12042690652316179,0.014502639814738347
40,additive,qmask_1d6d1ddc1980f1fe,10111000,1.9618380078502895,4,1.7391383822541684,0.22269962559612111,0.22269962559612111,0.049595123240652524
40,additive,qmask_22c3d94ed895c2d5,10010110,1.5854730424705741,4,1.3779948428273201,0.20747819964325398,0.20747819964325398,0.043047203327205956
40,additive,qmask_239a2dd293cc8eaf,11000001,1.86503019249661,3,2.1243782427045517,-0.25934805020794172,0.25934805020794172,0.067261411146661051
40,additive,qmask_2678a15f3a1887ca,10110001,1.7600281186803823,4,1.4760047848685645,0.28402333381181788,0.28402333381181788,0.080669254149579331
40,additive,qmask_282cb65c9e54d1f9,01101110,1.9583936829341797,5,1.6544453725218773,0.30394831041230241,0.30394831041230241,0.092384575402493341
40,additive,qmask_2def687a70c0189d,11100100,2.3865306301364653,4,2.3986410595243797,-0.012110429387914401,0.012110429387914401,0.00014666249995966076
40,additive,qmask_30f1d2fade2e7178,01001010,1.2714918795196608,3,1.1769095683703199,0.094582311149340903,0.094582311149340903,0.0089458135823507357
40,additive,qmask_31a763e8bc0202e0,00101110,1.0470487459495568,4,0.80309577449224889,0.24395297145730788,0.24395297145730788,0.059513052282850074
40,additive,qmask_323b67f1b27b5893,11111100,3.1242384792996445,6,3.2386084526660852,-0.11436997336644072,0.11436997336644072,0.013080490807840361
40,additive,qmask_330533bb35dfe50c,10001011,1.4965335345064681,4,1.29825533577241,0.19827819873405805,0.19827819873405805,0.039314244093222622
40,additive,qmask_3745eec79815ddf1,10011011,1.8670301287250759,5,1.687601285520941,0.17942884320413488,0.17942884320413488,0.032194709773574019
40,additive,qmask_39ecce4dbde1e7f4,11001001,2.2322414474411807,4,2.4928785060765222,-0.26063705863534148,0.26063705863534148,0.067931676334082439
40,additive,qmask_3b86e07f9bac3525,10001010,1.3311321687318047,3,1.1970709530869499,0.13406121564485485,0.13406121564485485,0.017972409540176273
40,additive,qmask_424f9867dfadb061,10110000,1.5946267529057192,3,1.3647634562803432,0.22986329662537597,0.22986329662537597,0.052837135135485581
40,additive,qmask_427363983d4a675f,11011110,2.8640292343997675,6,3.1862844168790616,-0.32225518247929408,0.32225518247929408,0.10384840263476312
40,additive,qmask_47a8b0e6e63f5071,10111110,2.3885305663649321,6,2.0418868507258594,0.3466437156390727,0.3466437156390727,0.12016186559206229
40,additive,qmask_494f47beb25cae41,11111001,3.038584310609576,6,3.1456068953848444,-0.10702258477526838,0.10702258477526838,0.011453833651979507
40,additive,qmask_4cc030241e0f1e44,01100010,1.3401268935248769,3,1.1169555995147675,0.22317129401010938,0.22317129401010938,0.049805426470146685
40,additive,qmask_4dc7fd92c7b096a2,11101001,2.6680877163909678,5,2.7276042170124128,-0.05951650062144509,0.05951650062144509,0.0035422138462224738
40,additive,qmask_4f926e356a625a67,01111100,2.1532532531028776,5,1.9498111478751525,0.2034421052277251,0.2034421052277251,0.04138869017948877
40,additive,qmask_5106913f39c2ea0e,01100101,1.580946769714362,4,1.3356919153593481,0.24525485435501393,0.24525485435501393,0.060149943584699092
40,additive,qmask_514b410bbe7f097e,11010111,2.6622193452298601,6,2.791066549369134,-0.12884720413927386,0.12884720413927386,0.016601602014507711
40,additive,qmask_527883050feb9009,11001011,2.4078784714910904,5,2.5983999788295478,-0.19052150733845741,0.19052150733845741,0.03629844475851788
40,additive,qmask_55cbf5fefb67a9c9,10010100,1.4098360184206644,3,1.2625266911927611,0.14730932722790335,0.14730932722790335,0.02170003788833751
40,additive,qmask_56332775d253c008,10100101,1.6405870589265059,4,1.3771057435078546,0.26348131541865127,0.26348131541865127,0.069422403574742803
40,additive,qmask_581f449a19375ab8,00011100,0.80606204716846874,3,0.74419685988686979,0.061865187281598955,0.061865187281598955,0.0038273013973873131
40,additive,qmask_58970516f324daa1,11011000,2.4373366758851258,4,2.8196284897858277,-0.38229181390070188,0.38229181390070188,0.14614703097548887
40,additive,qmask_58d4e1dd95e5c5b0,00111111,1.5829467059428282,6,1.2108201982919127,0.37212650765091548,0.37212650765091548,0.13847813769646686
40,additive,qmask_5a3f155888c60ff4,10001001,1.3208965104565582,3,1.2026978967478499,0.11819861370870832,0.11819861370870832,0.013970912282660451
40,additive,qmask_5febbac13cd7abee,00010110,0.61448781627380755,3,0.50459148501977324,0.10989633125403431,0.10989633125403431,0.012077203623096437
40,additive,qmask_6227c96ae46c75f8,01111001,2.0675990844128087,5,1.856147114536725,0.21145196987608372,0.21145196987608372,0.044711935564476217
40,additive,qmask_649dfffca1027d37,11101111,3.0947802749056086,7,3.0417988740955479,0.052981400810060642,0.052981400810060642,0.0028070288317962942
40,additive,qmask_68ff8f889255b0e9,00001111,0.77660384277443295,4,0.56959780282340944,0.20700603995102351,0.20700603995102351,0.042851500576204744
40,additive,qmask_693dc55993aa4fa9,11001111,2.658934005955822,6,2.8204959781724028,-0.16156197221658086,0.16156197221658086,0.026102270866511245
40,additive,qmask_6d08de407943319e,11101101,2.9191432508556989,6,2.9320829708594829,-0.012939720003783961,0.012939720003783961,0.00016743635377632678
40,additive,qmask_6d873abcf3a8f6b9,01001001,1.2612562212444145,3,1.1787893635919318,0.082466857652482739,0.082466857652482739,0.0068007826110748513
40,additive,qmask_7496171506cc1757,10011111,2.1180856631898082,6,1.8642889453331009,0.25379671785670732,0.25379671785670732,0.064412773994837094
40,additive,qmask_75e6dad44fc41222,01100100,1.4155454039396989,3,1.211178250843659,0.20436715309603981,0.20436715309603981,0.041765933264580175
40,additive,qmask_7c330068eacbeec8,01111110,2.3288902771527877,6,2.0838132037315518,0.24507707342123597,0.24507707342123597,0.060062771916717883
40,additive,qmask_7c7f09c2f082e17d,01111000,1.902197718638146,4,1.7644698424264789,0.13772787621166716,0.13772787621166716,0.01896896788577631
40,additive,qmask_7c849c67ebb1b4f9,10111111,2.5539319321395948,7,2.1225573561969213,0.43137457594267348,0.43137457594267348,0.18608402476972136
40,additive,qmask_7f50455f5507bafe,10010011,1.4998188737805054,4,1.2993115155259147,0.20050735825459065,0.20050735825459065,0.040203200714234763
40,additive,qmask_81b5d6cd2a60bf37,11110101,2.9224285901297367,6,2.8991960381390527,0.023232551990683969,0.023232551990683969,0.00053975147199983363
40,additive,qmask_83013e5a4235b8ec,00010111,0.7798891820484708,4,0.56913000950589776,0.21075917254257304,0.21075917254257304,0.044419428810830074
40,additive,qmask_849e90ce5ffd4bc1,00111010,1.1664898057034332,4,0.99540104274637997,0.17108876295705322,0.17108876295705322,0.029271364810174744
40,additive,qmask_84e1013c62ab0342,10110111,2.1867206771950238,6,1.7548199238954112,0.43190075329961264,0.43190075329961264,0.18653826070077287
40,additive,qmask_85812c22f52f55f2,10101111,2.1834353379209861,6,1.7537292267661542,0.42970611115483193,0.42970611115483193,0.18464734196380878
40,additive,qmask_8630d2328962fa10,00111000,0.99085278165352364,3,0.88449073437368497,0.10636204727983867,0.10636204727983867,0.011312885101558636
40,additive,qmask_87bb9cc60085dcff,11011101,2.853793576124521,6,3.14625046326546,-0.29245688714093898,0.29245688714093898,0.085531030836167921
40,additive,qmask_87c7efb1f0502cb1,01001101,1.5123117557091461,4,1.3607886467361823,0.15152310897296384,0.15152310897296384,0.022959252552832675
40,additive,qmask_884363745844cf9e,10110011,1.935665142730292,5,1.5806412721285596,0.35502387060173235,0.35502387060173235,0.12604194869703558
40,additive,qmask_88b9054a02247dd1,11000010,1.8752658507718565,3,2.041161110275425,-0.16589525950356854,0.16589525950356854,0.027521237125756347
40,additive,qmask_8a4fe6aab0927861,11110001,2.671373055665005,5,2.700214946642518,-0.028841890977512996,0.028841890977512996,0.00083185467515874557
40,additive,qmask_8a58e1cfc4f87182,11010001,2.2355267867152184,4,2.4597879278007895,-0.22426114108557105,0.22426114108557105,0.050293059401002399
40,additive,qmask_8a9d405ad1968a90,11001000,2.0668400816665176,3,2.3458654715213925,-0.27902538985487491,0.27902538985487491,0.077855168183664933
40,additive,qmask_8ec53a11acfe0f00,11110110,2.9326642484049832,6,2.8763239511754364,0.05634029722954681,0.05634029722954681,0.00317422909191368
40,additive,qmask_8fc54aeb91caafc9,00111101,1.4073096818929185,5,1.1012560316594318,0.30605365023348674,0.30605365023348674,0.093668836821241441
40,additive,qmask_90dd78ad11f097b3,11110100,2.7570272243550731,5,2.7526827341644093,0.0043444901906637412,0.0043444901906637412,1.8874595016773472e-05
40,additive,qmask_92fdf63f6fed474e,00011001,0.72040787847840004,3,0.64584728702902794,0.074560591449372104,0.074560591449372104,0.0055592817972801804
40,additive,qmask_95b0a9234a9eee46,10101110,2.018033972146323,5,1.6477371226064861,0.37029684953983688,0.37029684953983688,0.1371197567791286
40,additive,qmask_95e119f889d86d43,00111011,1.3318911714780963,5,1.0565711288945749,0.27532004258352138,0.27532004258352138,0.075801125848192027
40,additive,qmask_96b494b452b77f8e,01110100,1.7860419981583071,4,1.5213524713180959,0.26468952684021119,0.26468952684021119,0.070060545618894882
40,additive,qmask_9a6bcdbfd54eac0e,10101001,1.7567427794063448,4,1.4841501670889556,0.27259261231738918,0.27259261231738918,0.07430673229001844
40,additive,qmask_9a86a5949df1b42b,01001100,1.346910389934483,3,1.2612992349313572,0.085611155003125772,0.085611155003125772,0.0073292698609692267
40,additive,qmask_9cf9f1f53520f88b,01111010,2.0778347426880561,5,1.8891862013842911,0.18864854130376507,0.18864854130376507,0.035588272136038358
40,additive,qmask_9df5cd7b1d191d30,00001110,0.61120247699976993,3,0.50337547343224287,0.10782700356752706,0.10782700356752706,0.011626662698351492
40,additive,qmask_9ef84ec72720c5bb,00100111,0.84523885677964905,4,0.61636404111050069,0.22887481566914836,0.22887481566914836,0.05238368124758664
40,additive,qmask_9f2a7299208a9ed1,01100111,1.7565837937642717,5,1.4262086724629626,0.33037512130130908,0.33037512130130908,0.10914772077485468
40,additive,qmask_a3ac1f42a70defe3,10110101,2.0110836531451146,5,1.6419435394927859,0.36914011365232868,0.36914011365232868,0.13626442350725412
40,additive,qmask_a4b7b621b0c57baf,10111100,2.212893542315022,5,1.9134222407592461,0.29947130155577595,0.29947130155577595,0.089683060455510499
40,additive,qmask_a6bb6d75ba01c741,11010000,2.0701254209405557,3,2.3085066117346287,-0.23838119079407294,0.23838119079407294,0.056825592124400207
40,additive,qmask_a9284c314595341d,11001010,2.2424771057164272,4,2.4536582843866199,-0.2111811786701927,0.2111811786701927,0.044597490224531855
40,additive,qmask_aa927932235c699d,11011100,2.6883922103498574,5,3.0390209021861665,-0.35062869183630907,0.35062869183630907,0.12294047953884139
40,additive,qmask_abc2c93f2a9da9d0,11100111,2.7275690199610381,6,2.6729349585948512,0.05463406136618687,0.05463406136618687,0.0029848806613642729
40,additive,qmask_ac55e1313a50fb45,01101101,1.9481580246589327,5,1.654345880728215,0.29381214393071775,0.29381214393071775,0.086325575921164799
40,additive,qmask_af3070b33fa6727a,01000111,1.320737524814485,4,1.1220659704413265,0.19867155437315853,0.19867155437315853,0.039470386517046888
40,additive,qmask_af6d0dc69e3d9a78,00011110,0.98169907121837841,4,0.86252314934972674,0.11917592186865167,0.11917592186865167,0.014202900353242967
40,additive,qmask_afbe22c87ad11ae4,10101100,1.8423969480964133,4,1.5439113726606593,0.29848557543575405,0.29848557543575405,0.089093638743213216
40,additive,qmask_b02b2d5954d58371,01011000,1.4663514496883594,3,1.4934279108420014,-0.02707646115364204,0.02707646115364204,0.00073313474860468646
40,additive,qmask_b0e252c8a061a875,00110011,0.96467991653352558,4,0.7284509299788624,0.23622898655466318,0.23622898655466318,0.055804134088643237
40,additive,qmask_b52a639547d6a0e9,10000111,1.380377814026629,4,1.1713219567900524,0.2090558572365766,0.2090558572365766,0.043704351444919895
40,additive,qmask_b996be105c0f3dda,10100110,1.6508227172017524,4,1.3440018486580811,0.3068208685436713,0.3068208685436713,0.094139045373892824
40,additive,qmask_ba4de66f5ec66b86,01010110,1.5258327532584302,4,1.3588676218641922,0.16696513139423796,0.16696513139423796,0.027877355101495149
40,additive,qmask_bad2b6dedfcd4ce3,11010101,2.48658232117995,5,2.6635401233797893,-0.17695780219983925,0.17695780219983925,0.031314063759397437
40,additive,qmask_bcbb878aab0fd0e6,10010101,1.5752373841953276,4,1.3580962343839929,0.2171411498113347,0.2171411498113347,0.047150278941388499
40,additive,qmask_bdc01c419cf655bf,01100001,1.3298912352496302,3,1.1661362221930176,0.16375501305661255,0.16375501305661255,0.026815704301171348
40,additive,qmask_bde177d3edcb1ae0,00110110,1.0503340852235945,4,0.80590349168051034,0.24443059354308416,0.24443059354308416,0.059746315059824417
40,additive,qmask_c76e2148877c5063,11010110,2.496817979455197,5,2.6524768957169726,-0.15565891626177564,0.15565891626177564,0.024229698211790478
40,additive,qmask_c7c095a611af1783,00101100,0.87141172189964711,3,0.70878222933970392,0.16262949255994319,0.16262949255994319,0.026448351850304617
40,additive,qmask_cb0a7c3a10da33f2,11001100,2.3178956161312487,4,2.5639096072409302,-0.24601399110968147,0.24601399110968147,0.060522883821714432
40,additive,qmask_cbd8bcbf0db11c8c,00110010,0.79927855075886245,3,0.65163962449878454,0.14763892626007791,0.14763892626007791,0.02179725254722872
40,additive,qmask_cc0414ee182789c1,01111111,2.4942916429274504,7,2.1668411089340225,0.32745053399342794,0.32745053399342794,0.1072238522125811
40,additive,qmask_cdd694ec938105ff,00011011,0.89604490252830971,4,0.75837844482157379,0.13766645770673591,0.13766645770673591,0.018952053577520507
40,additive,qmask_d350d740bff94567,00010011,0.52883364758373885,3,0.41479130648076529,0.11404234110297357,0.11404234110297357,0.013005655564246973
40,additive,qmask_d3a70a2b122bfec6,10110100,1.845682287370451,4,1.5357698266161606,0.30991246075429046,0.30991246075429046,0.096045733330779634
40,additive,qmask_d474d772a2156911,10111001,2.1272393736249526,5,1.828692025388591,0.29854734823636164,0.29854734823636164,0.089130519138963388
40,additive,qmask_d49846da5aa54e5e,01001011,1.4368932452943239,4,1.2790283985668793,0.15786484672744461,0.15786484672744461,0.024921309832279578
40,additive,qmask_d79394fce5af8530,11011111,3.0294306001744307,7,3.2903841841616668,-0.26095358398723612,0.26095358398723612,0.068096772995783497
40,additive,qmask_d7d102c2537b80f1,11100110,2.5621676541863749,5,2.4982705628499389,0.063897091336436063,0.063897091336436063,0.0040828382812568521
40,additive,qmask_d9d8505932b1a835,11000100,1.9506843611866789,3,2.1535914920968935,-0.20290713091021462,0.20290713091021462,0.041171303774214969
40,additive,qmask_ddc0ed6fecc12d09,11011011,2.7783750657096986,6,3.0705931494012475,-0.29221808369154889,0.29221808369154889,0.085391408436361074
40,additive,qmask_ddede699aac8de6a,11111010,3.0488199688848221,6,3.1610516650252976,-0.11223169614047546,0.11223169614047546,0.012595953618568013
40,additive,qmask_e003b3ec0121953b,11011001,2.6027380416597889,5,2.9340027997968718,-0.33126475813708289,0.33126475813708289,0.10973633998362002
40,additive,qmask_e217ee83fae37141,11110010,2.681608713940252,5,2.6557967687258497,0.025811945214402332,0.025811945214402332,0.00066625651575130749
40,additive,qmask_e28959d82dee3e38,10001110,1.5821877031965366,4,1.3825813269941136,0.19960637620242294,0.19960637620242294,0.039842705420663198
40,additive,qmask_e7b741d3e896dac1,01101010,1.7073381484694474,4,1.4593830674421042,0.2479550810273432,0.2479550810273432,0.061481722207276338
40,additive,qmask_e8f30cbb6e37ce0d,10101011,1.9323798034562545,5,1.5752934699412435,0.35708633351501096,0.35708633351501096,0.12751064958319364
40,additive,qmask_e907033eeed311b5,00101010,0.79599321148482494,3,0.64355513779446483,0.15243807369036011,0.15243807369036011,0.023237366310427658
40,additive,qmask_ecc5bb9003043fc6,10000101,1.2047407899767193,3,1.0807273811660707,0.1240134088106486,0.1240134088106486,0.015379325564837055
40,additive,qmask_ece46f8d3d79b53f,00011111,1.1471004369930415,5,0.91379167861305177,0.23330875837998977,0.23330875837998977,0.054432976736812445
40,additive,qmask_ecfec3b493d7256a,01100110,1.5911824279896083,4,1.3007338811876252,0.29044854680198307,0.29044854680198307,0.084360358339383754
40,additive,qmask_ed854a1bc1c21a23,01111011,2.2432361084627188,6,1.9779821189003997,0.26525398956231916,0.26525398956231916,0.070359678978726928
40,additive,qmask_f61f977e6689b2ed,10001111,1.7475890689711997,5,1.4804851553635672,0.26710391360763253,0.26710391360763253,0.071344500664513616
40,additive,qmask_f820e84b827bfd6b,10101101,2.0077983138710764,5,1.6521399395423941,0.3556583743286823,0.3556583743286823,0.12649287923012109
40,additive,qmask_f9ff1c9f8ba69f2e,11100101,2.5519319959111284,5,2.5781934462720528,-0.026261450360924421,0.026261450360924421,0.00068966377505929742
40,additive,qmask_fa363a52954060a1,10110110,2.0213193114203607,5,1.6502095905598253,0.3711097208605354,0.3711097208605354,0.1377224249171845
40,additive,qmask_fac74048988e3cbb,01010001,1.2645415605184518,3,1.1583479508990422,0.1061936096194096,0.1061936096194096,0.011277082723999564
40,additive,qmask_fe024629e8134fa2,11110111,3.0980656141796463,7,3.0202224202221259,0.077843193957520374,0.077843193957520374,0.0060595628455081367
40,additive,qmask_fe9b859e1804ec08,00011010,0.73064353675364646,3,0.70458802557550371,0.026055511178142754,0.026055511178142754,0.00067888966275432203
40,no_effect,qmask_03e03e6bad3167c1,00110101,0,4,0.78110911161638796,-0.78110911161638796,0.78110911161638796,0.61013144425014287
40,no_effect,qmask_04e99e00df510b89,10100010,0,3,1.168105891556479,-1.168105891556479,1.168105891556479,1.3644713738889567
40,no_effect,qmask_05031e6a7405856b,00111110,0,5,1.1515382962534204,-1.1515382962534204,1.1515382962534204,1.3260404477382302
40,no_effect,qmask_06e53efa12c0c89c,01010011,0,4,1.2667675270931795,-1.2667675270931795,1.2667675270931795,1.6046999676977693
40,no_effect,qmask_07e4d5ad11974b66,01010100,0,3,1.2360670811031014,-1.2360670811031014,1.2360670811031014,1.5278618289867409
40,no_effect,qmask_0cd7ddfc8c2186ca,00110100,0,3,0.70514048729091883,-0.70514048729091883,0.70514048729091883,0.49722310681687448
40,no_effect,qmask_14432725d56e8049,10011100,0,4,1.657465138239786,-1.657465138239786,1.657465138239786,2.7471906844802332
40,no_effect,qmask_168ecc77c6d9bec7,00100011,0,3,0.46551199280656869,-0.46551199280656869,0.46551199280656869,0.21670141544674285
40,no_effect,qmask_17b31d3e8666d651,01011101,0,5,1.7623814434045926,-1.7623814434045926,1.7623814434045926,3.1059883520568552
40,no_effect,qmask_1d6d1ddc1980f1fe,10111000,0,4,1.7391383822541684,-1.7391383822541684,1.7391383822541684,3.024602312629646
40,no_effect,qmask_22c3d94ed895c2d5,10010110,0,4,1.3779948428273201,-1.3779948428273201,1.3779948428273201,1.8988697868586906
40,no_effect,qmask_239a2dd293cc8eaf,11000001,0,3,2.1243782427045517,-2.1243782427045517,2.1243782427045517,4.5129829180764789
40,no_effect,qmask_2678a15f3a1887ca,10110001,0,4,1.4760047848685645,-1.4760047848685645,1.4760047848685645,2.1785901249548973
40,no_effect,qmask_282cb65c9e54d1f9,01101110,0,5,1.6544453725218773,-1.6544453725218773,1.6544453725218773,2.7371894906590533
40,no_effect,qmask_2def687a70c0189d,11100100,0,4,2.3986410595243797,-2.3986410595243797,2.3986410595243797,5.7534789324362388
40,no_effect,qmask_30f1d2fade2e7178,01001010,0,3,1.1769095683703199,-1.1769095683703199,1.1769095683703199,1.3851161321216128
40,no_effect,qmask_31a763e8bc0202e0,00101110,0,4,0.80309577449224889,-0.80309577449224889,0.80309577449224889,0.64496282300730512
40,no_effect,qmask_323b67f1b27b5893,11111100,0,6,3.2386084526660852,-3.2386084526660852,3.2386084526660852,10.488584709680215
40,no_effect,qmask_330533bb35dfe50c,10001011,0,4,1.29825533577241,-1.29825533577241,1.29825533577241,1.685466916861533
40,no_effect,qmask_3745eec79815ddf1,10011011,0,5,1.687601285520941,-1.687601285520941,1.687601285520941,2.8479980988919329
40,no_effect,qmask_39ecce4dbde1e7f4,11001001,0,4,2.4928785060765222,-2.4928785060765222,2.4928785060765222,6.2144432460583126
40,no_effect,qmask_3b86e07f9bac3525,10001010,0,3,1.1970709530869499,-1.1970709530869499,1.1970709530869499,1.4329788667244985
40,no_effect,qmask_424f9867dfadb061,10110000,0,3,1.3647634562803432,-1.3647634562803432,1.3647634562803432,1.8625792915982684
40,no_effect,qmask_427363983d4a675f,11011110,0,6,3.1862844168790616,-3.1862844168790616,3.1862844168790616,10.152408385246341
40,no_effect,qmask_47a8b0e6e63f5071,10111110,0,6,2.0418868507258594,-2.0418868507258594,2.0418868507258594,4.1693019111671683
40,no_effect,qmask_494f47beb25cae41,11111001,0,6,3.1456068953848444,-3.1456068953848444,3.1456068953848444,9.8948427402926793
40,no_effect,qmask_4cc030241e0f1e44,01100010,0,3,1.1169555995147675,-1.1169555995147675,1.1169555995147675,1.2475898112873938
40,no_effect,qmask_4dc7fd92c7b096a2,11101001,0,5,2.7276042170124128,-2.7276042170124128,2.7276042170124128,7.4398247646638982
40,no_effect,qmask_4f926e356a625a67,01111100,0,5,1.9498111478751525,-1.9498111478751525,1.9498111478751525,3.8017635123782201
40,no_effect,qmask_5106913f39c2ea0e,01100101,0,4,1.3356919153593481,-1.3356919153593481,1.3356919153593481,1.7840728927563239
40,no_effect,qmask_514b410bbe7f097e,11010111,0,6,2.791066549369134,-2.791066549369134,2.791066549369134,7.790052483007325
40,no_effect,qmask_527883050feb9009,11001011,0,5,2.5983999788295478,-2.5983999788295478,2.5983999788295478,6.7516824499813941
40,no_effect,qmask_55cbf5fefb67a9c9,10010100,0,3,1.2625266911927611,-1.2625266911927611,1.2625266911927611,1.5939736459741414
40,no_effect,qmask_56332775d253c008,10100101,0,4,1.3771057435078546,-1.3771057435078546,1.3771057435078546,1.8964202288023211
40,no_effect,qmask_581f449a19375ab8,00011100,0,3,0.74419685988686979,-0.74419685988686979,0.74419685988686979,0.55382896626547728
40,no_effect,qmask_58970516f324daa1,11011000,0,4,2.8196284897858277,-2.8196284897858277,2.8196284897858277,7.9503048204119073
40,no_effect,qmask_58d4e1dd95e5c5b0,00111111,0,6,1.2108201982919127,-1.2108201982919127,1.2108201982919127,1.4660855525916667
40,no_effect,qmask_5a3f155888c60ff4,10001001,0,3,1.2026978967478499,-1.2026978967478499,1.2026978967478499,1.4464822308417018
40,no_effect,qmask_5febbac13cd7abee,00010110,0,3,0.50459148501977324,-0.50459148501977324,0.50459148501977324,0.25461256675446003
40,no_effect,qmask_6227c96ae46c75f8,01111001,0,5,1.856147114536725,-1.856147114536725,1.856147114536725,3.4452821108030101
40,no_effect,qmask_649dfffca1027d37,11101111,0,7,3.0417988740955479,-3.0417988740955479,3.0417988740955479,9.2525403904489423
40,no_effect,qmask_68ff8f889255b0e9,00001111,0,4,0.56959780282340944,-0.56959780282340944,0.56959780282340944,0.3244416569812556
