repetition,fold,model,measurement_budget,n_measurements,n_fit_prompts,n_eval_prompts,n_candidates,target,selected_subset_idx,selected_head_count,predicted_effect,actual_effect,absolute_target_error,oracle_target_error,oracle_regret,same_size_oracle_target_error,same_size_oracle_regret,within_tolerance,cost_selected_subset_idx,cost_selected_head_count,cost_aware_loss,cost_aware_oracle_loss,cost_aware_regret
3,4,count_plus_PE_bin4,40,40,128,128,31,1.75,119,5,1.2311677639498746,0.4478682428598404,1.3021317571401596,0.1037042960524559,1.1984274610877037,0.9637898430228233,0.3383419141173363,0,128,4,1.6501054930686951,0.3037042960524559,1.3464011970162393
3,4,count_plus_PE_bin4,40,40,128,128,31,2.0,119,5,1.2311677639498746,0.4478682428598404,1.5521317571401596,0.3537042960524559,1.1984274610877037,1.2137898430228233,0.3383419141173363,0,128,4,1.9001054930686951,0.5537042960524559,1.3464011970162393
3,4,count_plus_all_bin4,40,40,128,128,31,0.25,42,3,0.16815499068935857,-0.08202268183231354,0.33202268183231354,0.002188652753829956,0.3298340290784836,0.26236100494861603,0.06966167688369751,0,42,3,0.39202268183231354,0.07407503992319107,0.31794764190912245
3,4,count_plus_all_bin4,40,40,128,128,31,0.5,58,4,0.49130326896064597,0.5186689421534538,0.018668942153453827,0.0022026970982551575,0.01646624505519867,0.01059122383594513,0.008077718317508698,1,58,4,0.09866894215345383,0.04220269709825516,0.05646624505519867
3,4,count_plus_all_bin4,40,40,128,128,31,0.75,143,9,0.7617155952491017,0.8603562116622925,0.11035621166229248,0.036210156977176666,0.07414605468511581,0.11035621166229248,0.0,1,62,2,0.29220269709825514,0.13621015697717667,0.15599254012107847
3,4,count_plus_all_bin4,40,40,128,128,31,1.0,18,5,0.9636518840626751,0.08447804301977158,0.9155219569802284,0.05486363172531128,0.8606583252549171,0.21378984302282333,0.7017321139574051,0,1,1,0.8240750399231911,0.17486363172531127,0.6492114081978798
3,4,count_plus_all_bin4,40,40,128,128,31,1.25,119,5,1.260893983363249,0.4478682428598404,0.8021317571401596,0.19513636827468872,0.6069953888654709,0.46378984302282333,0.3383419141173363,0,119,5,0.9021317571401596,0.3151363682746887,0.5869953888654709
3,4,count_plus_all_bin4,40,40,128,128,31,1.5,156,10,1.5209745928403011,1.646295703947544,0.1462957039475441,0.1462957039475441,0.0,0.1462957039475441,0.0,1,156,10,0.3462957039475441,0.3462957039475441,0.0
3,4,count_plus_all_bin4,40,40,128,128,31,1.75,156,10,1.5209745928403011,1.646295703947544,0.1037042960524559,0.1037042960524559,0.0,0.1037042960524559,0.0,1,156,10,0.3037042960524559,0.3037042960524559,0.0
3,4,count_plus_all_bin4,40,40,128,128,31,2.0,156,10,1.5209745928403011,1.646295703947544,0.3537042960524559,0.3537042960524559,0.0,0.3537042960524559,0.0,0,156,10,0.5537042960524559,0.5537042960524559,0.0
3,4,additive_head,80,80,128,128,31,0.25,58,4,0.29603593105562775,0.5186689421534538,0.2686689421534538,0.002188652753829956,0.26648028939962387,0.07010549306869507,0.19856344908475876,0,58,4,0.34866894215345384,0.07407503992319107,0.27459390223026275
3,4,additive_head,80,80,128,128,31,0.5,1,1,0.595433029077732,0.19592496007680893,0.30407503992319107,0.0022026970982551575,0.3018723428249359,0.30407503992319107,0.0,0,1,1,0.3240750399231911,0.04220269709825516,0.28187234282493595
3,4,additive_head,80,80,128,128,31,0.75,103,5,0.708900492152982,0.7862101569771767,0.036210156977176666,0.036210156977176666,0.0,0.036210156977176666,0.0,1,110,2,0.32452731668949125,0.13621015697717667,0.18831715971231458
3,4,additive_head,80,80,128,128,31,1.0,143,9,0.9450680201080054,0.8603562116622925,0.13964378833770752,0.05486363172531128,0.08478015661239624,0.13964378833770752,0.0,1,143,9,0.3196437883377075,0.17486363172531127,0.14478015661239624
3,4,additive_head,80,80,128,128,31,1.25,119,5,1.2349768777946188,0.4478682428598404,0.8021317571401596,0.19513636827468872,0.6069953888654709,0.46378984302282333,0.3383419141173363,0,119,5,0.9021317571401596,0.3151363682746887,0.5869953888654709
3,4,additive_head,80,80,128,128,31,1.5,152,6,1.589002422232323,0.6124592944979668,0.8875407055020332,0.1462957039475441,0.7412450015544891,0.4451363682746887,0.4424043372273445,0,152,6,1.0075407055020333,0.3462957039475441,0.6612450015544893
3,4,additive_head,80,80,128,128,31,1.75,152,6,1.589002422232323,0.6124592944979668,1.1375407055020332,0.1037042960524559,1.0338364094495773,0.6951363682746887,0.4424043372273445,0,152,6,1.2575407055020333,0.3037042960524559,0.9538364094495775
3,4,additive_head,80,80,128,128,31,2.0,152,6,1.589002422232323,0.6124592944979668,1.3875407055020332,0.3537042960524559,1.0338364094495773,0.9451363682746887,0.4424043372273445,0,152,6,1.5075407055020333,0.5537042960524559,0.9538364094495775
3,4,count_additive,80,80,128,128,31,0.25,114,4,0.2735551261771423,0.5105912238359451,0.26059122383594513,0.002188652753829956,0.2584025710821152,0.07010549306869507,0.19048573076725006,0,114,4,0.34059122383594514,0.07407503992319107,0.26651618391275406
3,4,count_additive,80,80,128,128,31,0.5,133,4,0.5227687009903413,-0.2379959151148796,0.7379959151148796,0.0022026970982551575,0.7357932180166245,0.01059122383594513,0.7274046912789345,0,1,1,0.3240750399231911,0.04220269709825516,0.28187234282493595
3,4,count_additive,80,80,128,128,31,0.75,62,2,0.7760636177023809,0.49779730290174484,0.25220269709825516,0.036210156977176666,0.2159925401210785,0.25220269709825516,0.0,0,62,2,0.29220269709825514,0.13621015697717667,0.15599254012107847
3,4,count_additive,80,80,128,128,31,1.0,143,9,1.0634565482186193,0.8603562116622925,0.13964378833770752,0.05486363172531128,0.08478015661239624,0.13964378833770752,0.0,1,110,2,0.5745273166894913,0.17486363172531127,0.39966368496418003
3,4,count_additive,80,80,128,128,31,1.25,110,2,1.1382990940482287,0.46547268331050873,0.7845273166894913,0.19513636827468872,0.5893909484148026,0.7522026970982552,0.032324619591236115,0,110,2,0.8245273166894913,0.3151363682746887,0.5093909484148026
3,4,count_additive,80,80,128,128,31,1.5,152,6,1.4918781275641515,0.6124592944979668,0.8875407055020332,0.1462957039475441,0.7412450015544891,0.4451363682746887,0.4424043372273445,0,152,6,1.0075407055020333,0.3462957039475441,0.6612450015544893
3,4,count_additive,80,80,128,128,31,1.75,156,10,1.5409982654704777,1.646295703947544,0.1037042960524559,0.1037042960524559,0.0,0.1037042960524559,0.0,1,152,6,1.2575407055020333,0.3037042960524559,0.9538364094495775
3,4,count_additive,80,80,128,128,31,2.0,156,10,1.5409982654704777,1.646295703947544,0.3537042960524559,0.3537042960524559,0.0,0.3537042960524559,0.0,0,152,6,1.5075407055020333,0.5537042960524559,0.9538364094495775
3,4,count_plus_PE_bin4,80,80,128,128,31,0.25,58,4,0.2523974492223408,0.5186689421534538,0.2686689421534538,0.002188652753829956,0.26648028939962387,0.07010549306869507,0.19856344908475876,0,58,4,0.34866894215345384,0.07407503992319107,0.27459390223026275
3,4,count_plus_PE_bin4,80,80,128,128,31,0.5,137,3,0.5157845227999011,-0.012361004948616028,0.512361004948616,0.0022026970982551575,0.5101583078503609,0.512361004948616,0.0,0,137,3,0.5723610049486161,0.04220269709825516,0.5301583078503609
3,4,count_plus_PE_bin4,80,80,128,128,31,0.75,1,1,0.7605686021037166,0.19592496007680893,0.5540750399231911,0.036210156977176666,0.5178648829460144,0.5540750399231911,0.0,0,1,1,0.5740750399231911,0.13621015697717667,0.43786488294601444
3,4,count_plus_PE_bin4,80,80,128,128,31,1.0,119,5,1.0144132419809746,0.4478682428598404,0.5521317571401596,0.05486363172531128,0.4972681254148483,0.21378984302282333,0.3383419141173363,0,119,5,0.6521317571401596,0.17486363172531127,0.4772681254148483
3,4,count_plus_PE_bin4,80,80,128,128,31,1.25,110,2,1.214035712211329,0.46547268331050873,0.7845273166894913,0.19513636827468872,0.5893909484148026,0.7522026970982552,0.032324619591236115,0,110,2,0.8245273166894913,0.3151363682746887,0.5093909484148026
3,4,count_plus_PE_bin4,80,80,128,128,31,1.5,156,10,1.3911275027777004,1.646295703947544,0.1462957039475441,0.1462957039475441,0.0,0.1462957039475441,0.0,1,156,10,0.3462957039475441,0.3462957039475441,0.0
3,4,count_plus_PE_bin4,80,80,128,128,31,1.75,156,10,1.3911275027777004,1.646295703947544,0.1037042960524559,0.1037042960524559,0.0,0.1037042960524559,0.0,1,156,10,0.3037042960524559,0.3037042960524559,0.0
3,4,count_plus_PE_bin4,80,80,128,128,31,2.0,156,10,1.3911275027777004,1.646295703947544,0.3537042960524559,0.3537042960524559,0.0,0.3537042960524559,0.0,0,156,10,0.5537042960524559,0.5537042960524559,0.0
3,4,count_plus_all_bin4,80,80,128,128,31,0.25,114,4,0.25639739541403217,0.5105912238359451,0.26059122383594513,0.002188652753829956,0.2584025710821152,0.07010549306869507,0.19048573076725006,0,114,4,0.34059122383594514,0.07407503992319107,0.26651618391275406
3,4,count_plus_all_bin4,80,80,128,128,31,0.5,137,3,0.4510300677271526,-0.012361004948616028,0.512361004948616,0.0022026970982551575,0.5101583078503609,0.512361004948616,0.0,0,137,3,0.5723610049486161,0.04220269709825516,0.5301583078503609
3,4,count_plus_all_bin4,80,80,128,128,31,0.75,141,7,0.7538289570754737,0.31679660081863403,0.43320339918136597,0.036210156977176666,0.3969932422041893,0.43320339918136597,0.0,0,128,4,0.650105493068695,0.13621015697717667,0.5138953360915184
3,4,count_plus_all_bin4,80,80,128,128,31,1.0,152,6,1.0680705397906944,0.6124592944979668,0.38754070550203323,0.05486363172531128,0.33267707377672195,0.05486363172531128,0.33267707377672195,0,1,1,0.8240750399231911,0.17486363172531127,0.6492114081978798
3,4,count_plus_all_bin4,80,80,128,128,31,1.25,143,9,1.2721757986282543,0.8603562116622925,0.3896437883377075,0.19513636827468872,0.1945074200630188,0.3896437883377075,0.0,0,110,2,0.8245273166894913,0.3151363682746887,0.5093909484148026
3,4,count_plus_all_bin4,80,80,128,128,31,1.5,156,10,1.5674727452360295,1.646295703947544,0.1462957039475441,0.1462957039475441,0.0,0.1462957039475441,0.0,1,156,10,0.3462957039475441,0.3462957039475441,0.0
3,4,count_plus_all_bin4,80,80,128,128,31,1.75,156,10,1.5674727452360295,1.646295703947544,0.1037042960524559,0.1037042960524559,0.0,0.1037042960524559,0.0,1,156,10,0.3037042960524559,0.3037042960524559,0.0
3,4,count_plus_all_bin4,80,80,128,128,31,2.0,156,10,1.5674727452360295,1.646295703947544,0.3537042960524559,0.3537042960524559,0.0,0.3537042960524559,0.0,0,156,10,0.5537042960524559,0.5537042960524559,0.0
3,4,additive_head,120,120,128,128,31,0.25,58,4,0.26608888071969594,0.5186689421534538,0.2686689421534538,0.002188652753829956,0.26648028939962387,0.07010549306869507,0.19856344908475876,0,58,4,0.34866894215345384,0.07407503992319107,0.27459390223026275
3,4,additive_head,120,120,128,128,31,0.5,1,1,0.5692616345796104,0.19592496007680893,0.30407503992319107,0.0022026970982551575,0.3018723428249359,0.30407503992319107,0.0,0,1,1,0.3240750399231911,0.04220269709825516,0.28187234282493595
3,4,additive_head,120,120,128,128,31,0.75,103,5,0.7453438392686746,0.7862101569771767,0.036210156977176666,0.036210156977176666,0.0,0.036210156977176666,0.0,1,103,5,0.13621015697717667,0.13621015697717667,0.0
3,4,additive_head,120,120,128,128,31,1.0,110,2,0.8375506346566373,0.46547268331050873,0.5345273166894913,0.05486363172531128,0.47966368496418,0.5022026970982552,0.032324619591236115,0,110,2,0.5745273166894913,0.17486363172531127,0.39966368496418003
3,4,additive_head,120,120,128,128,31,1.25,119,5,1.2482480400360287,0.4478682428598404,0.8021317571401596,0.19513636827468872,0.6069953888654709,0.46378984302282333,0.3383419141173363,0,119,5,0.9021317571401596,0.3151363682746887,0.5869953888654709
3,4,additive_head,120,120,128,128,31,1.5,152,6,1.5900864954878828,0.6124592944979668,0.8875407055020332,0.1462957039475441,0.7412450015544891,0.4451363682746887,0.4424043372273445,0,152,6,1.0075407055020333,0.3462957039475441,0.6612450015544893
3,4,additive_head,120,120,128,128,31,1.75,152,6,1.5900864954878828,0.6124592944979668,1.1375407055020332,0.1037042960524559,1.0338364094495773,0.6951363682746887,0.4424043372273445,0,152,6,1.2575407055020333,0.3037042960524559,0.9538364094495775
3,4,additive_head,120,120,128,128,31,2.0,152,6,1.5900864954878828,0.6124592944979668,1.3875407055020332,0.3537042960524559,1.0338364094495773,0.9451363682746887,0.4424043372273445,0,152,6,1.5075407055020333,0.5537042960524559,0.9538364094495775
3,4,count_additive,120,120,128,128,31,0.25,58,4,0.2578347214188283,0.5186689421534538,0.2686689421534538,0.002188652753829956,0.26648028939962387,0.07010549306869507,0.19856344908475876,0,58,4,0.34866894215345384,0.07407503992319107,0.27459390223026275
3,4,count_additive,120,120,128,128,31,0.5,62,2,0.5015713222830012,0.49779730290174484,0.0022026970982551575,0.0022026970982551575,0.0,0.0022026970982551575,0.0,1,62,2,0.04220269709825516,0.04220269709825516,0.0
3,4,count_additive,120,120,128,128,31,0.75,128,4,0.7598480004115662,0.17989450693130493,0.5701054930686951,0.036210156977176666,0.5338953360915184,0.23133105784654617,0.3387744352221489,0,137,3,0.8223610049486161,0.13621015697717667,0.6861508479714394
3,4,count_additive,120,120,128,128,31,1.0,110,2,0.9683740675596981,0.46547268331050873,0.5345273166894913,0.05486363172531128,0.47966368496418,0.5022026970982552,0.032324619591236115,0,110,2,0.5745273166894913,0.17486363172531127,0.39966368496418003
3,4,count_additive,120,120,128,128,31,1.25,119,5,1.1711717036411502,0.4478682428598404,0.8021317571401596,0.19513636827468872,0.6069953888654709,0.46378984302282333,0.3383419141173363,0,119,5,0.9021317571401596,0.3151363682746887,0.5869953888654709
3,4,count_additive,120,120,128,128,31,1.5,156,10,1.4592367092675405,1.646295703947544,0.1462957039475441,0.1462957039475441,0.0,0.1462957039475441,0.0,1,152,6,1.0075407055020333,0.3462957039475441,0.6612450015544893
3,4,count_additive,120,120,128,128,31,1.75,152,6,1.593332589367386,0.6124592944979668,1.1375407055020332,0.1037042960524559,1.0338364094495773,0.6951363682746887,0.4424043372273445,0,152,6,1.2575407055020333,0.3037042960524559,0.9538364094495775
3,4,count_additive,120,120,128,128,31,2.0,152,6,1.593332589367386,0.6124592944979668,1.3875407055020332,0.3537042960524559,1.0338364094495773,0.9451363682746887,0.4424043372273445,0,152,6,1.5075407055020333,0.5537042960524559,0.9538364094495775
3,4,count_plus_PE_bin4,120,120,128,128,31,0.25,133,4,0.2673182953484703,-0.2379959151148796,0.4879959151148796,0.002188652753829956,0.48580726236104965,0.07010549306869507,0.41789042204618454,0,133,4,0.5679959151148796,0.07407503992319107,0.4939208751916885
3,4,count_plus_PE_bin4,120,120,128,128,31,0.5,142,7,0.48712045296357687,0.3068877384066582,0.19311226159334183,0.0022026970982551575,0.19090956449508667,0.18320339918136597,0.00990886241197586,1,137,3,0.5723610049486161,0.04220269709825516,0.5301583078503609
3,4,count_plus_PE_bin4,120,120,128,128,31,0.75,143,9,0.7967532744106486,0.8603562116622925,0.11035621166229248,0.036210156977176666,0.07414605468511581,0.11035621166229248,0.0,1,62,2,0.29220269709825514,0.13621015697717667,0.15599254012107847
3,4,count_plus_PE_bin4,120,120,128,128,31,1.0,110,2,1.0554650780293215,0.46547268331050873,0.5345273166894913,0.05486363172531128,0.47966368496418,0.5022026970982552,0.032324619591236115,0,110,2,0.5745273166894913,0.17486363172531127,0.39966368496418003
3,4,count_plus_PE_bin4,120,120,128,128,31,1.25,156,10,1.2803470251852296,1.646295703947544,0.3962957039475441,0.19513636827468872,0.20115933567285538,0.3962957039475441,0.0,0,152,6,0.7575407055020332,0.3151363682746887,0.4424043372273445
3,4,count_plus_PE_bin4,120,120,128,128,31,1.5,156,10,1.2803470251852296,1.646295703947544,0.1462957039475441,0.1462957039475441,0.0,0.1462957039475441,0.0,1,156,10,0.3462957039475441,0.3462957039475441,0.0
3,4,count_plus_PE_bin4,120,120,128,128,31,1.75,156,10,1.2803470251852296,1.646295703947544,0.1037042960524559,0.1037042960524559,0.0,0.1037042960524559,0.0,1,156,10,0.3037042960524559,0.3037042960524559,0.0
3,4,count_plus_PE_bin4,120,120,128,128,31,2.0,156,10,1.2803470251852296,1.646295703947544,0.3537042960524559,0.3537042960524559,0.0,0.3537042960524559,0.0,0,156,10,0.5537042960524559,0.5537042960524559,0.0
3,4,count_plus_all_bin4,120,120,128,128,31,0.25,142,7,0.26685034806639446,0.3068877384066582,0.05688773840665817,0.002188652753829956,0.05469908565282822,0.044100530445575714,0.012787207961082458,1,133,4,0.5679959151148796,0.07407503992319107,0.4939208751916885
3,4,count_plus_all_bin4,120,120,128,128,31,0.5,137,3,0.489556486902956,-0.012361004948616028,0.512361004948616,0.0022026970982551575,0.5101583078503609,0.512361004948616,0.0,0,137,3,0.5723610049486161,0.04220269709825516,0.5301583078503609
3,4,count_plus_all_bin4,120,120,128,128,31,0.75,62,2,0.6763456880857064,0.49779730290174484,0.25220269709825516,0.036210156977176666,0.2159925401210785,0.25220269709825516,0.0,0,62,2,0.29220269709825514,0.13621015697717667,0.15599254012107847
3,4,count_plus_all_bin4,120,120,128,128,31,1.0,143,9,1.0396023582254925,0.8603562116622925,0.13964378833770752,0.05486363172531128,0.08478015661239624,0.13964378833770752,0.0,1,1,1,0.8240750399231911,0.17486363172531127,0.6492114081978798
3,4,count_plus_all_bin4,120,120,128,128,31,1.25,110,2,1.1314412686596973,0.46547268331050873,0.7845273166894913,0.19513636827468872,0.5893909484148026,0.7522026970982552,0.032324619591236115,0,110,2,0.8245273166894913,0.3151363682746887,0.5093909484148026
3,4,count_plus_all_bin4,120,120,128,128,31,1.5,156,10,1.3694113237978551,1.646295703947544,0.1462957039475441,0.1462957039475441,0.0,0.1462957039475441,0.0,1,156,10,0.3462957039475441,0.3462957039475441,0.0
3,4,count_plus_all_bin4,120,120,128,128,31,1.75,156,10,1.3694113237978551,1.646295703947544,0.1037042960524559,0.1037042960524559,0.0,0.1037042960524559,0.0,1,156,10,0.3037042960524559,0.3037042960524559,0.0
3,4,count_plus_all_bin4,120,120,128,128,31,2.0,156,10,1.3694113237978551,1.646295703947544,0.3537042960524559,0.3537042960524559,0.0,0.3537042960524559,0.0,0,156,10,0.5537042960524559,0.5537042960524559,0.0
4,0,additive_head,20,20,128,128,32,0.25,16,10,0.3856223217265929,-1.407976157963276,1.657976157963276,0.0007112249732017517,1.6572649329900742,1.3597989603877068,0.29817719757556915,0,135,6,0.4420836743712425,0.14071122497320177,0.30137244939804075
4,0,additive_head,20,20,128,128,32,0.5,33,3,0.5370322911675858,-0.24335353076457977,0.7433535307645798,0.005605630576610565,0.7377479001879692,0.7433535307645798,0.0,0,33,3,0.8033535307645798,0.05069784909486771,0.7526556816697121
4,0,additive_head,20,20,128,128,32,0.75,142,7,0.721756086139475,0.21932070702314377,0.5306792929768562,0.04269329458475113,0.4879859983921051,0.40780315548181534,0.1228761374950409,0,142,7,0.6706792929768562,0.1322042512893677,0.5384750416874886
4,0,additive_head,20,20,128,128,32,1.0,121,5,0.9576528681910648,-0.308554045855999,1.308554045855999,0.14189773052930832,1.1666563153266907,0.29269329458475113,1.0158607512712479,0,118,4,0.4987966734170914,0.2618977305293083,0.23689894288778307
4,0,additive_head,20,20,128,128,32,1.25,66,5,1.3095928982608476,0.7073067054152489,0.5426932945847511,0.35979896038770676,0.18289433419704437,0.5426932945847511,0.0,0,110,2,0.8006978490948677,0.5118977305293083,0.2888001185655594
4,0,additive_head,20,20,128,128,32,1.5,54,5,1.5848072549753085,-0.8821078762412071,2.382107876241207,0.10979896038770676,2.2723089158535004,0.7926932945847511,1.589414581656456,0,110,2,1.0506978490948677,0.30979896038770677,0.740898888707161
4,0,additive_head,20,20,128,128,32,1.75,92,5,1.7001341207993692,-0.2815081402659416,2.0315081402659416,0.12623658031225204,1.9052715599536896,1.0426932945847511,0.9888148456811905,0,92,5,2.1315081402659417,0.32623658031225206,1.8052715599536897
4,0,additive_head,20,20,128,128,32,2.0,99,4,2.231868072080233,0.6977957487106323,1.3022042512893677,0.12376341968774796,1.1784408316016197,1.3022042512893677,0.0,0,99,4,1.3822042512893677,0.32376341968774797,1.0584408316016198
4,0,count_additive,20,20,128,128,32,0.25,14,2,0.026233258821940275,-2.271684803068638,2.521684803068638,0.0007112249732017517,2.520973578095436,0.2393021509051323,2.2823826521635056,0,14,2,2.561684803068638,0.14071122497320177,2.420973578095436
4,0,count_additive,20,20,128,128,32,0.5,110,2,0.4818144202107503,0.4893021509051323,0.010697849094867706,0.005605630576610565,0.005092218518257141,0.010697849094867706,0.0,1,110,2,0.05069784909486771,0.05069784909486771,0.0
4,0,count_additive,20,20,128,128,32,0.75,41,3,0.8289459538534794,-1.107550010085106,1.857550010085106,0.04269329458475113,1.8148567155003548,0.9933535307645798,0.8641964793205261,0,41,3,1.917550010085106,0.1322042512893677,1.7853457587957382
4,0,count_additive,20,20,128,128,32,1.0,24,2,1.0476155661574647,-0.8851102218031883,1.8851102218031883,0.14189773052930832,1.74321249127388,0.5106978490948677,1.3744123727083206,0,24,2,1.9251102218031884,0.2618977305293083,1.66321249127388
4,0,count_additive,20,20,128,128,32,1.25,96,6,1.2290150465462673,0.49439436942338943,0.7556056305766106,0.35979896038770676,0.3958066701889038,0.3918977305293083,0.36370790004730225,0,47,4,0.673553327023983,0.5118977305293083,0.16165559649467465
4,0,count_additive,20,20,128,128,32,1.5,118,4,1.5243801487463373,0.5812033265829086,0.9187966734170914,0.10979896038770676,0.8089977130293846,0.8022042512893677,0.1165924221277237,0,118,4,0.9987966734170913,0.30979896038770677,0.6889977130293845
4,0,count_additive,20,20,128,128,32,1.75,141,7,1.6767965507225495,0.2610762417316437,1.4889237582683563,0.12623658031225204,1.3626871779561043,1.4078031554818153,0.08112060278654099,0,141,7,1.6289237582683564,0.32623658031225206,1.3026871779561044
4,0,count_additive,20,20,128,128,32,2.0,58,4,2.1121485608406125,0.5602972432971001,1.4397027567029,0.12376341968774796,1.315939337015152,1.3022042512893677,0.13749850541353226,0,58,4,1.5197027567029,0.32376341968774797,1.195939337015152
4,0,count_plus_PE_bin4,20,20,128,128,32,0.25,24,2,0.15622383654421035,-0.8851102218031883,1.1351102218031883,0.0007112249732017517,1.1343989968299866,0.2393021509051323,0.895808070898056,0,24,2,1.1751102218031884,0.14071122497320177,1.0343989968299865
4,0,count_plus_PE_bin4,20,20,128,128,32,0.5,16,10,0.5634550708511039,-1.407976157963276,1.907976157963276,0.005605630576610565,1.9023705273866653,1.1097989603877068,0.7981771975755692,0,153,6,0.4781022694706917,0.05069784909486771,0.427404420375824
4,0,count_plus_PE_bin4,20,20,128,128,32,0.75,54,5,0.7397461808875386,-0.8821078762412071,1.6321078762412071,0.04269329458475113,1.589414581656456,0.04269329458475113,1.589414581656456,0,58,4,0.26970275670289995,0.1322042512893677,0.13749850541353226
4,0,count_plus_PE_bin4,20,20,128,128,32,1.0,47,4,1.0729484472372852,0.656446672976017,0.343553327023983,0.14189773052930832,0.20165559649467468,0.3022042512893677,0.041349075734615326,0,47,4,0.423553327023983,0.2618977305293083,0.1616555964946747
4,0,count_plus_PE_bin4,20,20,128,128,32,1.25,142,7,1.2479062148766364,0.21932070702314377,1.0306792929768562,0.35979896038770676,0.6708803325891495,0.9078031554818153,0.1228761374950409,0,99,4,0.6322042512893676,0.5118977305293083,0.12030652076005932
4,0,count_plus_PE_bin4,20,20,128,128,32,1.5,66,5,1.4661263975746157,0.7073067054152489,0.7926932945847511,0.10979896038770676,0.6828943341970444,0.7926932945847511,0.0,0,110,2,1.0506978490948677,0.30979896038770677,0.740898888707161
4,0,count_plus_PE_bin4,20,20,128,128,32,1.75,110,2,1.5349598915582674,0.4893021509051323,1.2606978490948677,0.12623658031225204,1.1344612687826157,1.2606978490948677,0.0,0,110,2,1.3006978490948677,0.32623658031225206,0.9744612687826157
4,0,count_plus_PE_bin4,20,20,128,128,32,2.0,110,2,1.5349598915582674,0.4893021509051323,1.5106978490948677,0.12376341968774796,1.3869344294071198,1.5106978490948677,0.0,0,110,2,1.5506978490948677,0.32376341968774797,1.2269344294071198
4,0,count_plus_all_bin4,20,20,128,128,32,0.25,96,6,0.23824208114220638,0.49439436942338943,0.24439436942338943,0.0007112249732017517,0.24368314445018768,0.24439436942338943,0.0,1,96,6,0.36439436942338943,0.14071122497320177,0.22368314445018767
4,0,count_plus_all_bin4,20,20,128,128,32,0.5,58,4,0.5181536383982175,0.5602972432971001,0.06029724329710007,0.005605630576610565,0.0546916127204895,0.06029724329710007,0.0,1,58,4,0.14029724329710008,0.05069784909486771,0.08959939420223237
4,0,count_plus_all_bin4,20,20,128,128,32,0.75,142,7,0.6956606695842877,0.21932070702314377,0.5306792929768562,0.04269329458475113,0.4879859983921051,0.40780315548181534,0.1228761374950409,0,142,7,0.6706792929768562,0.1322042512893677,0.5384750416874886
4,0,count_plus_all_bin4,20,20,128,128,32,1.0,47,4,1.0420465962351237,0.656446672976017,0.343553327023983,0.14189773052930832,0.20165559649467468,0.3022042512893677,0.041349075734615326,0,47,4,0.423553327023983,0.2618977305293083,0.1616555964946747
4,0,count_plus_all_bin4,20,20,128,128,32,1.25,110,2,1.3045527507973331,0.4893021509051323,0.7606978490948677,0.35979896038770676,0.40089888870716095,0.7606978490948677,0.0,0,110,2,0.8006978490948677,0.5118977305293083,0.2888001185655594
4,0,count_plus_all_bin4,20,20,128,128,32,1.5,99,4,1.3337968289201396,0.6977957487106323,0.8022042512893677,0.10979896038770676,0.6924052909016609,0.8022042512893677,0.0,0,110,2,1.0506978490948677,0.30979896038770677,0.740898888707161
4,0,count_plus_all_bin4,20,20,128,128,32,1.75,148,10,1.9042002982651853,1.6097989603877068,0.14020103961229324,0.12623658031225204,0.013964459300041199,0.12623658031225204,0.013964459300041199,1,148,10,0.34020103961229325,0.32623658031225206,0.013964459300041199
4,0,count_plus_all_bin4,20,20,128,128,32,2.0,148,10,1.9042002982651853,1.6097989603877068,0.39020103961229324,0.12376341968774796,0.2664376199245453,0.12376341968774796,0.2664376199245453,0,148,10,0.5902010396122932,0.32376341968774797,0.26643761992454523
4,0,additive_head,40,40,128,128,32,0.25,140,6,0.2333804922259895,-0.09992687404155731,0.3499268740415573,0.0007112249732017517,0.34921564906835556,0.24439436942338943,0.10553250461816788,0,58,4,0.3902972432971001,0.14071122497320177,0.24958601832389832
4,0,additive_head,40,40,128,128,32,0.5,96,6,0.486285193467039,0.49439436942338943,0.005605630576610565,0.005605630576610565,0.0,0.005605630576610565,0.0,1,66,5,0.30730670541524885,0.05069784909486771,0.25660885632038116
4,0,additive_head,40,40,128,128,32,0.75,99,4,0.7289702952443231,0.6977957487106323,0.052204251289367676,0.04269329458475113,0.009510956704616547,0.052204251289367676,0.0,1,99,4,0.1322042512893677,0.1322042512893677,0.0
4,0,additive_head,40,40,128,128,32,1.0,156,10,0.9495722788221865,1.876236580312252,0.876236580312252,0.14189773052930832,0.7343388497829437,0.6097989603877068,0.2664376199245453,0,110,2,0.5506978490948677,0.2618977305293083,0.2888001185655594
4,0,additive_head,40,40,128,128,32,1.25,153,6,1.1188840135891087,0.8581022694706917,0.3918977305293083,0.35979896038770676,0.03209877014160156,0.3918977305293083,0.0,0,153,6,0.5118977305293083,0.5118977305293083,0.0
4,0,additive_head,40,40,128,128,32,1.5,153,6,1.1188840135891087,0.8581022694706917,0.6418977305293083,0.10979896038770676,0.5320987701416016,0.6418977305293083,0.0,0,153,6,0.7618977305293083,0.30979896038770677,0.45209877014160155
4,0,additive_head,40,40,128,128,32,1.75,153,6,1.1188840135891087,0.8581022694706917,0.8918977305293083,0.12623658031225204,0.7656611502170563,0.8918977305293083,0.0,0,153,6,1.0118977305293084,0.32623658031225206,0.6856611502170564
