prompt_id,split,family_id,cluster_id,token_bank_id,input_ids,target_token_id,distractor_token_id_1,distractor_token_id_2,source_key_position,source_value_position,query_position,sequence_length,repeat_gap
qseq_7d5646540d485bf1,train,length_64_gap_8,qcluster_calibration_0041,qbank_calibration_97bd6b8e0376,44144 33217 151553 24930 146857 115209 128532 67011 142810 119749 99766 104099 118655 15881 67696 14913 27097 87893 11703 39321 29578 136801 25952 67586 29984 1487 144823 134304 10574 77236 124140 32808 39104 151242 131075 151243 30122 145183 20457 106534 125019 67656 122963 21319 73041 46614 114891 123734 128201 11212 68831 26036 119024 60403 102119 91877 102275 60712 78517 150166 124065 131465 59210 91877,102275,39321,99766,55,56,63,64,8
qseq_27aa592082bb5ab0,train,length_64_gap_8,qcluster_calibration_0042,qbank_calibration_97bd6b8e0376,73041 117057 151246 882 65942 63888 108002 1663 107658 110462 130406 114411 129924 83508 142822 35359 25803 91530 71091 29984 114432 681 69702 25835 21899 43418 64482 78214 64095 113956 96602 140275 15289 106851 49629 140518 100154 138820 40490 110538 126614 6883 66850 8186 29898 84668 77238 96449 32474 9425 114861 89525 6635 39822 51174 23861 128817 3897 94322 122837 137997 98520 61633 23861,128817,6883,1663,55,56,63,64,8
qseq_e77426071e429b85,train,length_64_gap_8,qcluster_calibration_0043,qbank_calibration_97bd6b8e0376,113744 119574 84115 68864 21217 22164 836 18407 20941 137236 60403 80988 92461 41888 55612 45297 23863 36600 89942 13323 87541 59409 99333 48039 57465 104098 116547 30383 20195 113164 27183 70463 49394 49432 46611 9546 45541 32827 38641 2322 88791 41942 51892 80765 89147 36233 46553 18021 80248 137368 106049 47429 40004 22690 118858 56441 132428 17204 31274 125888 51493 66643 77581 56441,132428,137368,125888,55,56,63,64,8
qseq_15d6fe94ccde7978,train,length_64_gap_8,qcluster_calibration_0044,qbank_calibration_97bd6b8e0376,8455 137015 54825 78614 56861 150172 123623 64095 23883 111758 128846 58828 83491 77455 110831 70991 53233 33895 137924 113834 138225 119031 69746 106603 66304 9112 113793 97906 6105 63205 130965 16964 29811 133739 50391 102013 3898 23938 116408 106420 30228 45525 45442 47438 139485 25247 94845 60076 146760 31261 116982 46826 123626 28150 71605 84185 112050 51402 84001 91584 129862 126024 60680 84185,112050,53233,63205,55,56,63,64,8
qseq_e7749b4c2421b1f1,train,length_64_gap_8,qcluster_calibration_0045,qbank_calibration_97bd6b8e0376,30827 108416 42466 89438 68675 81980 85381 52702 114861 58413 121780 77805 90946 117855 11601 148495 57298 106203 9546 62861 70884 19304 130413 3328 110912 15649 57572 94414 114680 146972 62204 139384 31941 43461 13521 132734 16421 145078 125522 43646 21084 102883 130016 24613 47524 111225 131305 60868 21723 128846 9734 114953 108445 147788 117871 102924 41299 50391 74548 79301 33836 9425 126326 102924,41299,114861,24613,55,56,63,64,8
qseq_e22ac2783db10d72,train,length_64_gap_8,qcluster_calibration_0046,qbank_calibration_97bd6b8e0376,118054 115859 82152 125612 142822 100938 31207 91190 87771 56147 51496 102625 33213 145102 5350 50868 80451 14324 144498 62163 113051 43312 36931 114035 65405 15649 136574 38633 122135 130775 146951 142875 138266 75027 41304 54663 92717 64431 62177 135994 84716 73208 108306 31178 49547 22392 4792 72765 128593 7453 80387 94497 65608 30953 56658 85401 74592 38898 59038 123085 106919 21217 94166 85401,74592,62177,56147,55,56,63,64,8
qseq_469f84b8039133d7,train,length_64_gap_8,qcluster_calibration_0047,qbank_calibration_97bd6b8e0376,71333 100071 142493 8455 9702 136469 122159 118092 136056 113793 72663 133673 142604 48130 94064 128817 18931 54281 67453 78660 74671 97706 130098 46925 135239 127556 83018 139712 51493 128093 25492 68094 112778 13000 48015 33532 64017 52997 84921 134304 32571 4585 64283 4089 1109 98489 52342 11491 100291 30377 106603 4184 27695 59907 68100 91336 127518 3835 7963 101387 59038 82000 64046 91336,127518,118092,136469,55,56,63,64,8
qseq_fe02dcf64b76c145,train,length_64_gap_8,qcluster_calibration_0048,qbank_calibration_97bd6b8e0376,95776 122217 61235 127180 55612 139219 3085 139733 133364 94486 107751 144476 113546 13236 71549 32442 113164 501 107095 51561 15301 56522 22976 132799 83315 22577 13397 145339 10492 73650 87481 111364 146204 13199 59828 140335 146892 123132 62369 15988 126024 4453 61404 102594 59189 130318 5623 20477 29984 79811 9368 52632 132216 144547 91584 12296 8683 74499 15091 151075 143018 126877 8186 12296,8683,3085,107095,55,56,63,64,8
qseq_1f2d01e064d87bfe,train,length_64_gap_8,qcluster_calibration_0049,qbank_calibration_97bd6b8e0376,77834 138224 56441 144579 36084 63565 59782 74919 115435 111308 108886 25612 14554 84591 42478 23685 55440 123348 80233 102297 88649 71280 102331 36823 72117 7072 58465 18413 2886 135916 94685 104518 39854 27995 131732 28100 118348 143710 80464 91584 73528 41672 82946 150020 63793 130800 2814 22079 111687 120619 28561 21372 38898 11808 56539 109097 97706 143072 46510 78671 136574 57051 62688 109097,97706,131732,72117,55,56,63,64,8
qseq_749164d724503c72,train,length_64_gap_8,qcluster_calibration_0050,qbank_calibration_97bd6b8e0376,18407 50101 79331 11390 53148 92225 2356 52021 150734 124116 119925 52342 111990 82041 62041 81980 150779 99245 47438 16458 76289 57981 99684 75645 59314 95879 66932 75010 63345 77395 123383 74922 61404 138571 77674 101941 56840 93184 132836 100081 110987 85401 48651 79689 58302 31189 39061 100920 50868 30473 71091 23916 128108 61132 121575 68107 120036 37537 101048 109173 24504 75766 147291 68107,120036,85401,119925,55,56,63,64,8
qseq_34d02fbb7fa90281,train,length_64_gap_8,qcluster_calibration_0051,qbank_calibration_97bd6b8e0376,129805 87266 26036 2417 12070 50441 82400 30129 95802 24604 96359 144823 129762 130116 3348 21695 106701 63411 114139 83104 22252 7738 104202 132821 132362 28060 144495 4824 78614 58413 52326 45050 1109 55553 116495 143984 109912 98391 122115 61873 13305 44889 45228 149465 94924 5849 113128 56745 69851 140518 72045 27151 83339 17180 16421 85279 51174 122168 97561 29283 103216 261 15647 85279,51174,78614,50441,55,56,63,64,8
qseq_f3b44af70fefe357,train,length_64_gap_8,qcluster_calibration_0052,qbank_calibration_97bd6b8e0376,44092 150355 55918 117500 3887 86455 32008 43899 52743 104468 113128 14552 108234 54472 72125 128309 91584 124478 54976 52702 94023 19937 77581 149740 22452 85102 134385 32101 115317 114618 15301 24500 144606 146760 80079 82821 8242 124065 60712 149456 132799 91361 25800 60475 110538 94613 39861 25612 53263 14989 131732 49963 118092 101048 45412 123383 129762 90068 24811 146937 122611 6064 2251 123383,129762,91584,108234,55,56,63,64,8
qseq_615c3296205007af,train,length_64_gap_8,qcluster_calibration_0053,qbank_calibration_97bd6b8e0376,132310 42478 99063 65773 25247 69076 125399 69884 49963 139582 92726 83886 77614 59359 64025 149456 111885 70991 107128 119643 7738 143599 111960 6790 88388 98943 108378 104445 135437 21815 20165 48252 117065 15053 123425 84331 882 39563 91584 102834 20554 10558 47736 123195 85197 30334 61099 59481 66937 113963 20205 407 151591 132534 119597 5350 111063 142319 4961 0 97151 147221 7867 5350,111063,6790,59359,55,56,63,64,8
qseq_e29d42965347ef62,train,length_64_gap_8,qcluster_calibration_0054,qbank_calibration_97bd6b8e0376,6110 57465 882 110873 123425 76593 146878 130172 2078 7122 117147 39771 10407 93171 43375 67946 103391 108054 41222 126494 1061 146304 64414 2574 9368 133090 76044 104201 56840 91246 6768 31261 20554 108093 149758 21342 10328 144180 151019 31339 9565 128007 39861 18450 139270 3362 52326 84688 45912 95266 82863 85085 4820 89903 54852 130134 133799 134024 23314 124065 103978 94191 8455 130134,133799,10407,123425,55,56,63,64,8
qseq_e8b4cbf9e84d9d6f,train,length_64_gap_8,qcluster_calibration_0055,qbank_calibration_97bd6b8e0376,44351 79476 116547 13307 149503 14913 86098 59336 151075 139219 60571 52676 143734 103099 34068 72050 105282 114298 89825 45167 83931 12855 51781 114942 131728 64170 5948 65210 75877 101812 4543 24246 130543 130969 11608 47943 63793 32889 131166 71326 55131 55886 97985 15411 27139 70127 25537 94685 91873 143722 25629 110912 131424 50101 114432 124741 33658 63207 36868 80606 25244 85324 60466 124741,33658,63793,114298,55,56,63,64,8
qseq_3668b72ad0246cd5,train,length_64_gap_8,qcluster_calibration_0056,qbank_calibration_97bd6b8e0376,126494 142149 95829 12555 127277 70561 70991 83972 131911 24620 15411 24940 17934 28826 90843 68864 801 98647 131424 139428 10230 29123 8683 129296 71414 111308 66802 121000 149456 55445 119351 118045 37665 127219 128367 62841 49650 68306 45076 59024 108361 7867 14018 66494 64622 19176 81085 70463 101696 117800 115691 71918 146311 1663 85816 125618 57572 25388 79227 79367 93967 27151 22452 125618,57572,128367,79227,55,56,63,64,8
qseq_6d25af4a1b4fd7dc,train,length_64_gap_8,qcluster_calibration_0057,qbank_calibration_97bd6b8e0376,92461 144180 125151 124823 18287 32089 127140 3439 128899 116855 102625 74592 97488 81722 59788 138814 138454 126951 28257 115146 129862 83339 144547 21433 40862 9970 148132 43988 50101 7338 82152 25460 142604 32571 130756 75027 102034 143982 61647 50071 78386 137236 87927 131941 15256 46345 31030 15968 9112 124916 22452 120036 110966 101653 73184 34755 94166 19304 29649 143734 104982 28690 81313 34755,94166,87927,143734,55,56,63,64,8
qseq_70c5e99d3c97a1f1,train,length_64_gap_8,qcluster_calibration_0058,qbank_calibration_97bd6b8e0376,75551 32449 107594 88707 56154 68122 29924 20941 1028 145144 38289 149251 33839 113128 484 79804 128606 70978 83315 89090 64726 56745 133704 84716 120878 50708 25800 133966 130332 78332 132793 29898 141624 82068 25441 144746 6883 2555 12914 112196 118292 108361 45544 143602 127854 10082 28731 45837 99284 64750 75453 139672 138235 4748 19072 74578 72302 121642 99680 568 86010 59828 126774 74578,72302,144746,33839,55,56,63,64,8
qseq_38d771dc669dd24f,train,length_64_gap_8,qcluster_calibration_0059,qbank_calibration_97bd6b8e0376,126139 31765 54852 64206 55445 22800 50904 98603 25441 44144 130406 78386 148973 136909 116606 50101 102775 55503 87481 119080 145875 86917 24504 114005 84368 112120 144036 34604 114450 21372 131937 36322 27151 10187 46345 114035 94926 112544 44351 58020 114752 22153 103619 119004 83104 83491 43899 73528 133477 10480 67537 45642 43806 60814 60466 25629 116030 112807 51429 100071 57634 70978 143350 25629,116030,130406,114450,55,56,63,64,8
qseq_73842fbcf7277edc,train,length_64_gap_8,qcluster_calibration_0060,qbank_calibration_97bd6b8e0376,78927 86330 4360 130462 85169 22834 36322 20328 107095 123801 96386 10386 25878 7396 114218 80032 96949 85816 150793 122236 31178 1027 125126 47051 96406 112172 4675 123281 50343 122798 34604 102669 107751 146401 105017 29649 29984 115883 75285 120491 56380 143588 14397 110872 10218 150020 70807 137300 68204 112813 144606 9593 61006 112778 18246 127858 106899 80766 87777 23713 76487 114953 2159 127858,106899,114953,96406,55,56,63,64,8
qseq_d05001505d9c16d0,train,length_64_gap_8,qcluster_calibration_0061,qbank_calibration_97bd6b8e0376,44673 76298 57790 45912 23716 42084 76651 123195 51076 48394 5547 92461 51781 118847 60630 105140 109159 75408 120668 108054 19304 129133 60475 27695 9150 105304 99505 106851 139486 37665 30392 10590 35769 25864 27269 52212 16888 40626 126053 45211 78927 74152 132537 146021 91957 48512 57634 72774 34983 22592 59094 112479 57298 127490 112172 24774 38401 60681 132793 14704 34555 60576 115183 24774,38401,123195,60576,55,56,63,64,8
qseq_82e95560f835c211,train,length_64_gap_8,qcluster_calibration_0062,qbank_calibration_97bd6b8e0376,12753 1109 121363 15404 123485 72154 114307 9791 26471 95933 105803 88539 84197 99650 20435 69076 137997 94191 32008 92588 104527 35685 89909 140125 33259 42084 122965 116866 78837 87690 273 40490 6635 58034 17540 118023 116606 115146 20457 6768 100483 25864 4792 105140 43646 45211 1028 100157 2714 68177 60770 116645 130815 96575 4297 1555 38839 25135 34751 57634 144124 39822 143375 1555,38839,68177,84197,55,56,63,64,8
qseq_6bf499730190c207,train,length_64_gap_8,qcluster_calibration_0063,qbank_calibration_97bd6b8e0376,77308 130098 103435 28292 102387 131527 57013 82969 139162 149371 104614 82116 73184 89909 30383 59374 76487 110691 117486 58709 132793 113178 116408 83581 4099 148011 20852 32260 18450 130712 46126 113128 15647 151417 132677 93962 88512 70463 74873 108009 55891 112658 94488 34755 50854 51603 2978 33705 14804 3020 129762 34784 25641 140053 26494 83339 104152 45642 38339 32682 261 114497 3362 83339,104152,113178,28292,55,56,63,64,8
qseq_f956c3c7f1472bd3,train,length_64_gap_16,qcluster_calibration_0000,qbank_calibration_97bd6b8e0376,42084 134158 9457 20205 75833 33564 144631 97809 29811 135756 72543 50441 52175 132281 88956 65957 4656 13000 43352 55774 4849 31256 25478 144938 116341 19079 53615 33278 119597 675 16733 45161 61006 91997 61546 85085 139582 62517 4824 74295 30196 134946 78214 37455 20130 131689 35988 105310 58733 85570 70287 132237 136609 119679 107658 139384 568 5976 892 99833 94366 69752 105237 105310,58733,69752,16733,47,48,63,64,16
qseq_ccd008921b1b1b9c,train,length_64_gap_16,qcluster_calibration_0001,qbank_calibration_97bd6b8e0376,17077 2396 116453 126326 96797 51989 61680 108753 95518 9546 9368 13712 55886 68100 133180 84716 101745 7793 50610 64283 48394 78657 1291 107239 38633 125151 58789 72124 31274 80765 58051 35769 44114 114014 139327 2908 16569 29287 97801 37542 110090 77395 35359 37282 4579 36322 127936 43983 143242 131672 58100 45292 84090 64095 83632 27337 126416 32920 123213 130332 127006 22976 22079 43983,143242,61680,29287,47,48,63,64,16
qseq_187d62f769eb160e,train,length_64_gap_16,qcluster_calibration_0002,qbank_calibration_97bd6b8e0376,73712 66222 32571 130619 102294 131911 32808 115183 103974 764 21118 144476 17077 76186 112845 107186 16691 19103 49905 114861 10228 147685 34755 68177 131166 134999 143574 501 92655 6744 31217 136253 21073 131504 39321 73620 42478 43312 45642 146405 124683 96437 124077 102663 89810 119524 136106 58450 38339 117981 57707 10107 14700 27479 106831 32198 43319 142690 34843 65527 5976 111063 45544 58450,38339,65527,124077,47,48,63,64,16
qseq_920ba27da309af60,train,length_64_gap_16,qcluster_calibration_0003,qbank_calibration_97bd6b8e0376,9526 149503 64477 136515 126139 55787 130406 137145 13935 109159 106443 74094 116439 13961 51445 27139 142486 118023 16018 46745 38898 60691 114623 47524 96437 150779 97849 2813 99650 62526 123213 149538 43983 70937 143710 117214 5948 150842 15301 110564 66295 67537 8683 41116 70807 57209 9377 73712 85288 54076 144036 138814 7072 95266 2574 123383 37282 56859 56896 112813 143330 59409 48394 73712,85288,137145,97849,47,48,63,64,16
qseq_eaaa50b3ddd23297,train,length_64_gap_16,qcluster_calibration_0004,qbank_calibration_97bd6b8e0376,17479 71918 130697 68107 58753 2078 39321 20351 128060 105959 12817 75645 91406 119004 111838 112658 32089 82946 139673 11893 106276 74690 139582 51781 114279 87762 60576 72117 135113 10513 111225 13324 95920 11859 51709 69393 14201 9791 7793 134074 64622 116144 29123 9734 28013 131492 75877 24641 46611 58086 10082 892 4849 139733 71330 6613 57790 46032 114268 52945 124697 39854 73654 24641,46611,111225,71330,47,48,63,64,16
qseq_144ad2dc4a36d99b,train,length_64_gap_16,qcluster_calibration_0005,qbank_calibration_97bd6b8e0376,100081 83107 150066 73528 36931 118858 56686 128647 59782 144746 72540 96926 43806 100291 108700 82152 124516 57572 122236 127445 109849 59828 1358 31541 106996 45658 46553 82055 35359 85653 102669 123878 52390 21277 94406 56063 38984 65211 72461 122579 74346 115273 132428 130422 7338 53783 79929 14552 44699 149098 25251 11435 94642 97369 120668 28613 34345 117919 120036 10513 2322 70001 98868 14552,44699,59828,79929,47,48,63,64,16
qseq_807bae134b37f8b2,train,length_64_gap_16,qcluster_calibration_0006,qbank_calibration_97bd6b8e0376,108020 144590 38406 3935 41111 104673 2138 100942 85229 77936 11997 64742 70561 83104 123056 83018 127930 97375 119024 122159 135283 113297 7939 72795 49009 126053 75285 15882 85189 139764 90996 16018 2574 21319 126157 140026 78386 96797 71091 5671 20130 64206 122111 131527 106057 61613 80451 87481 61209 134946 19809 32132 148942 135144 124865 117351 37561 93237 36211 149538 68117 95933 42346 87481,61209,122111,21319,47,48,63,64,16
qseq_270d86dc936a8470,train,length_64_gap_16,qcluster_calibration_0007,qbank_calibration_97bd6b8e0376,52350 20165 67946 77308 127634 62364 61603 36457 23141 122137 93967 141624 9785 107046 123085 15404 117856 59631 131937 29190 7118 87418 59374 136731 11390 101041 113956 130756 101711 28613 131732 119031 28327 83931 71611 132537 30196 9048 15882 59314 85539 75637 142552 48015 130800 3897 142053 124272 28100 48365 87266 41131 78386 51680 70937 8336 48878 131424 119004 137997 112090 109159 65879 124272,28100,71611,30196,47,48,63,64,16
qseq_c403ee25661b2efd,train,length_64_gap_16,qcluster_calibration_0008,qbank_calibration_97bd6b8e0376,125522 30392 96437 130115 44144 132449 62841 40490 117682 72045 127602 61404 14957 149891 111591 10844 80782 21695 10590 122190 36814 19008 117583 108094 105068 57790 61873 15411 8656 135958 10771 136981 60545 71833 87438 120478 107647 48651 74922 110685 82385 85128 95393 121741 148132 128060 127438 119925 150328 53611 9526 54041 143072 60770 114307 92225 112647 57324 128470 36189 56270 139486 89815 119925,150328,56270,135958,47,48,63,64,16
qseq_c76adb9ddc653828,train,length_64_gap_16,qcluster_calibration_0009,qbank_calibration_97bd6b8e0376,119756 63487 112807 46855 123801 7807 132362 37143 31274 882 93481 49360 112221 87775 58101 26572 106003 99771 68831 129592 113657 134946 139538 73590 88025 138857 103634 45589 112065 145144 137236 86330 12877 61550 135437 92295 29475 44351 141624 75551 136033 124116 12753 119491 33658 43742 140015 106919 12974 51070 31288 69425 1513 141912 58020 11815 34755 8186 24500 129133 48619 15282 89525 106919,12974,92295,48619,47,48,63,64,16
qseq_029ecf851e7af257,train,length_64_gap_16,qcluster_calibration_0010,qbank_calibration_97bd6b8e0376,27674 143072 50143 69357 101545 30473 61099 122217 66598 73712 4681 56650 120381 88488 137191 116982 136253 117214 106476 125618 100017 2159 142967 131672 43806 101653 50127 149399 48205 114566 108521 108433 13432 135127 117981 77238 100271 49905 146972 116091 95041 44144 110987 22126 135932 20211 56232 89099 80765 5859 20941 52212 882 28690 7584 74686 131089 102669 8398 106420 135958 3348 122093 89099,80765,117214,108521,47,48,63,64,16
qseq_cc9debd87bb46552,train,length_64_gap_16,qcluster_calibration_0011,qbank_calibration_97bd6b8e0376,67536 58020 60223 90805 131607 43797 11461 46255 98909 38569 23883 134158 146173 145965 101701 4849 10224 56539 52900 27269 25041 74474 121519 96944 112050 31325 106534 31030 51478 151380 84469 140799 32260 55762 10590 24500 32008 103099 31796 100081 143330 2969 8242 108433 78752 113329 31217 43863 16457 10288 2537 30196 81558 52342 50131 9204 97679 1831 149775 52945 134020 43312 132534 43863,16457,2969,32008,47,48,63,64,16
qseq_004c6f8ab0657a08,train,length_64_gap_16,qcluster_calibration_0012,qbank_calibration_97bd6b8e0376,108002 6515 48763 150867 146407 96228 124667 120668 114497 36294 115146 82844 80027 99680 129917 58938 123883 23863 52997 41206 114014 117065 4824 61550 78876 57324 103435 106203 105418 1358 145144 13555 131898 65301 122611 59359 146229 91128 47051 13323 91402 85439 112275 116671 114623 134921 63078 20054 138454 31274 150749 30122 104947 36902 131166 114942 3835 117194 62163 3235 73970 31288 97406 20054,138454,30122,48763,47,48,63,64,16
qseq_18a9d71130956cdf,train,length_64_gap_16,qcluster_calibration_0013,qbank_calibration_97bd6b8e0376,142604 110870 139913 132216 94215 86964 34130 127399 45658 108020 58450 45343 114578 33839 2714 42478 77234 11461 10951 9113 98520 41673 33122 99458 29708 102297 121000 11608 128998 57993 114014 130098 115691 85955 87766 43828 22324 124077 121393 114623 125151 68461 55445 6978 70796 107751 64722 104731 47146 127219 142149 14804 84331 66381 16764 133002 69752 110625 148011 29300 106027 64206 136207 104731,47146,29300,22324,47,48,63,64,16
qseq_75ccefef0476ca79,train,length_64_gap_16,qcluster_calibration_0014,qbank_calibration_97bd6b8e0376,129893 54127 137643 35145 123383 115183 62182 108521 94755 30887 145339 1978 25887 114398 55787 114411 130800 74317 137628 9791 6769 116144 117871 147981 124158 141184 116786 76334 114841 145766 141465 92798 94471 93520 104686 48389 147851 124667 29924 118858 26140 24604 7793 117856 109912 136731 138513 98719 104518 10574 13000 62580 90843 136489 138760 30424 57981 9388 61183 94414 52702 119406 146314 98719,104518,61183,52702,47,48,63,64,16
qseq_9d517cf63e0b4665,train,length_64_gap_16,qcluster_calibration_0015,qbank_calibration_97bd6b8e0376,41175 142552 130178 27479 56686 101545 148472 69357 7557 20054 2814 25251 86098 80079 50171 139764 21033 87847 124625 143242 20176 73510 6613 98245 112861 124545 115564 112074 79539 69399 99684 29705 97136 107347 129394 55779 79177 61647 50391 56896 88539 62290 17063 25740 3897 42544 15601 16271 99505 29811 32060 99472 70561 71433 36902 92007 47069 146892 50221 66764 43569 50343 58091 16271,99505,80079,27479,47,48,63,64,16
qseq_a2e8727c50c5f767,train,length_64_gap_16,qcluster_calibration_0016,qbank_calibration_97bd6b8e0376,131380 55787 80278 82152 137032 111838 128201 107046 111078 51989 53293 356 37338 134183 27337 109354 30076 54076 116300 134904 100242 131732 94217 46411 55779 96031 62517 147647 88215 111682 57744 96376 95820 64237 147981 101545 147726 15024 141035 131607 125684 93325 104201 61404 151243 131269 10791 74474 138224 98800 85653 21433 78517 22452 61613 59849 130286 132576 134158 135003 14931 144776 69964 74474,138224,134158,85653,47,48,63,64,16
qseq_923667005fa99143,train,length_64_gap_16,qcluster_calibration_0017,qbank_calibration_97bd6b8e0376,104686 119597 31541 13469 93463 130571 33601 93889 76088 12753 35765 124140 144124 81548 52063 107285 96406 119351 124951 9791 40913 72461 89327 102161 8186 5350 61878 2537 38289 57946 62688 94263 15411 145044 27063 34068 32101 51630 147032 32060 151019 150435 73099 7970 107967 85381 91128 9590 89706 68864 54593 31189 3020 35359 30244 133976 140482 142787 74711 150255 15458 32595 146173 9590,89706,15411,93889,47,48,63,64,16
qseq_d351c122760f1925,train,length_64_gap_16,qcluster_calibration_0018,qbank_calibration_97bd6b8e0376,82946 144407 95801 104445 29984 119574 4114 16733 79115 145444 19293 28779 1400 6978 84716 70676 16446 87766 13236 55440 56840 140125 261 3412 9707 81330 26221 85401 25687 60087 92798 41206 150172 101185 29898 19304 49916 36574 58302 74592 35719 20928 113657 95802 62992 92772 136892 85955 87340 107591 94471 106645 129917 46004 13397 127006 97488 41051 127277 104183 61680 126494 56154 85955,87340,58302,95802,47,48,63,64,16
qseq_95f0c08f1c16a132,train,length_64_gap_16,qcluster_calibration_0019,qbank_calibration_97bd6b8e0376,45161 43740 99563 30129 70169 27674 62935 103099 118395 6105 5976 85439 65879 42285 150779 92614 130332 124028 146407 56380 83491 85128 132428 45050 14482 109613 144925 36211 77697 143016 18106 2322 102511 25261 51630 121145 33532 62841 40912 137919 105030 145444 74736 107285 135745 21697 65083 15994 97809 25887 16421 148942 138963 100159 14704 7453 51892 69702 52945 106719 99533 105455 64622 15994,97809,65083,7453,47,48,63,64,16
qseq_167a4250bddee906,train,length_64_gap_16,qcluster_calibration_0020,qbank_calibration_97bd6b8e0376,4824 48588 28257 124951 109041 7879 137924 143734 79689 121809 91650 50547 118600 137236 28105 63207 77674 3887 149986 55023 30065 57929 48619 2908 121145 122856 145661 52627 126017 102511 144631 136574 39635 128943 121909 11092 97607 83491 117981 125994 9953 72345 45579 85566 9175 106996 59481 105418 50554 148495 1977 71549 129805 124447 73712 36159 105700 96437 78332 61235 21342 68100 149758 105418,50554,85566,3887,47,48,63,64,16
qseq_c19f0a7c40ca526e,train,length_64_gap_16,qcluster_calibration_0021,qbank_calibration_97bd6b8e0376,81980 44144 69659 141912 7739 7584 93428 60868 40468 72045 26653 4458 134101 73510 38406 83734 117981 30615 105803 113128 87098 36730 801 42260 92686 68252 63934 64237 87101 25135 92772 126326 67691 27600 138820 127438 114801 140518 54314 109261 54472 101746 11608 6635 62741 69425 98862 93967 88512 25534 134391 59921 127602 33928 44167 9702 77559 114307 56270 116537 40421 38641 4715 93967,88512,109261,141912,47,48,63,64,16
qseq_f54e91fa2627aebf,train,length_64_gap_16,qcluster_calibration_0022,qbank_calibration_97bd6b8e0376,13961 2663 73654 13811 142298 146304 119679 131504 60534 143667 64742 62467 93844 54281 8790 136253 99833 83267 6411 50756 43747 4824 140125 128593 94926 51070 87541 3439 48763 130286 102003 133527 96041 99766 836 139764 145328 75645 64414 120777 97322 68846 4449 121616 109613 124683 68747 35960 112778 122856 10013 145531 111677 48651 57744 60558 4333 49629 22490 44582 20672 65375 77397 35960,112778,68747,131504,47,48,63,64,16
qseq_aa761d4d2d4470d1,train,length_64_gap_16,qcluster_calibration_0023,qbank_calibration_97bd6b8e0376,77859 36393 99553 43988 26164 119175 51913 83958 58101 31796 49886 117664 25552 151379 52997 102924 41678 36189 60429 99063 25878 62366 89147 34893 38339 136637 110711 133527 142431 106851 77936 43570 25400 112647 12852 149214 132060 68204 110685 117279 54715 27478 98296 93463 121741 120368 139871 107239 122449 83767 57892 67591 146878 143330 83267 119004 128846 29287 135127 57946 119954 84197 10798 107239,122449,84197,77936,47,48,63,64,16
qseq_f907ac99be8de89b,train,length_64_gap_16,qcluster_calibration_0024,qbank_calibration_97bd6b8e0376,85439 43695 130078 108129 40103 104306 100938 77783 1263 114942 73654 117351 99063 38339 64206 134812 90567 21118 82737 49629 43728 78752 53263 54976 93962 131166 51709 32280 4740 36675 104594 136489 64377 7494 76226 5972 71879 102387 84001 103450 64414 47069 85955 72435 120101 15988 96875 11461 3328 72765 23457 30129 34638 72405 50171 20112 111308 72045 62290 103435 117500 136033 110873 11461,3328,47069,110873,47,48,63,64,16
qseq_8ef8cf2de2f98991,train,length_64_gap_16,qcluster_calibration_0025,qbank_calibration_97bd6b8e0376,45167 28721 39554 97771 20328 146888 119120 104462 88649 45297 113023 130230 8790 143982 69667 141508 46611 60691 71341 147437 132644 49009 120193 118538 7738 25757 125952 33808 92426 27161 123623 35687 92667 28150 112090 13307 103451 60249 34638 35327 23916 94948 61633 134381 124158 66524 149615 50258 107123 112759 48872 133741 88793 72736 92913 77118 69631 40634 150779 51707 124516 75408 75486 50258,107123,34638,119120,47,48,63,64,16
qseq_de248eca68ae0495,train,length_64_gap_16,qcluster_calibration_0026,qbank_calibration_97bd6b8e0376,147221 101417 109613 44583 28025 58733 50273 89394 118092 132216 111950 145871 26063 48015 69851 75378 15404 111564 9149 13935 31137 26008 139485 69513 97985 23141 105098 21342 116439 16458 107602 25641 92694 149193 31540 101426 6769 109041 148861 66937 1023 115685 123383 119574 882 70965 43988 52021 128553 143670 41304 53982 6214 23457 40421 91509 125305 72050 150867 91530 79177 65802 120193 52021,128553,107602,89394,47,48,63,64,16
qseq_5ed68ddf4b585c7e,train,length_64_gap_16,qcluster_calibration_0027,qbank_calibration_97bd6b8e0376,101711 58529 126774 106049 49311 123626 52676 116645 122093 151553 126614 134304 52627 23861 144476 74980 52175 107285 134601 46070 56850 73712 89090 140818 70884 78386 8213 77249 55192 11859 41131 17479 62661 142146 24620 137100 100626 112296 9526 93151 105418 37665 103399 112201 36675 66299 116881 145328 85324 67226 128007 10107 20112 32008 90747 132281 21626 20211 123883 71167 150031 114752 122159 145328,85324,122159,24620,47,48,63,64,16
qseq_efcb5691417db11a,train,length_64_gap_16,qcluster_calibration_0028,qbank_calibration_97bd6b8e0376,119096 11000 47780 4748 119564 58020 358 112479 83481 122837 15882 30383 12404 51060 72736 88519 79106 87541 145147 23863 29898 123132 124703 35719 53901 21626 61550 143407 28561 83315 149214 112438 110161 56238 39631 88793 68270 2396 117247 25439 120578 81860 140275 43375 132362 100544 67853 28352 5782 49098 5214 32008 25218 52175 146219 74295 30129 20477 139913 45297 27928 21925 22316 28352,5782,53901,140275,47,48,63,64,16
