prompt_id,bank,family_id,cluster_id,token_bank_id,input_ids,target_token_id,distractor_token_id_1,distractor_token_id_2,key_positions,source_value_positions,source_key_position,source_value_position,query_position,sequence_length,repeat_gap
qseq_307008c3a6ff495a,head_fit,length_32_gap_16,qcluster_head_fit_0000,qbank_head_fit_e7f981d47353,8322 135088 25117 147978 84813 117362 146756 94101 107538 50217 32412 143990 89928 96324 45185 55803 69651 56135 33531 128983 15672 138141 119041 67361 2708 72341 100312 38026 38128 72660 62545 55803,69651,33531,32412,15 17 9,16 18 10,15,16,31,32,16
qseq_0b990d0069b12f61,head_fit,length_32_gap_16,qcluster_head_fit_0001,qbank_head_fit_e7f981d47353,113406 31989 113808 116633 89924 41592 56935 48234 22264 15672 75180 122255 132886 41665 75260 3122 63453 85646 86375 70531 33175 97642 93329 108114 144668 75245 62014 19530 14774 101079 13938 3122,63453,86375,101079,15 17 28,16 18 29,15,16,31,32,16
qseq_5ca9ff18a358b137,head_fit,length_32_gap_16,qcluster_head_fit_0002,qbank_head_fit_e7f981d47353,36651 2854 44343 126732 22948 45655 54984 84084 17372 69286 37202 105946 118771 34204 18806 57124 90545 18377 141019 63082 146160 36407 51223 103716 58324 75409 108802 142140 105963 43138 56904 57124,90545,84084,51223,15 6 21,16 7 22,15,16,31,32,16
qseq_ff9d8e1eba3f6b96,head_fit,length_32_gap_16,qcluster_head_fit_0003,qbank_head_fit_e7f981d47353,41953 142245 133077 1317 54820 106526 122234 36826 27180 43736 96847 43315 17323 38393 88380 1062 130241 6844 6719 92526 21829 763 148775 102784 41870 118419 37743 57673 5542 48184 114656 1062,130241,5542,133077,15 27 1,16 28 2,15,16,31,32,16
qseq_9a0717168af5ca59,head_fit,length_32_gap_16,qcluster_head_fit_0004,qbank_head_fit_e7f981d47353,70873 103641 123322 6209 139531 48184 43694 4641 60270 68631 56151 135397 29521 96171 127920 123595 128377 131466 32082 15650 85450 18910 89598 30094 98070 20998 135271 97834 88327 13200 105816 123595,128377,60270,97834,15 7 26,16 8 27,15,16,31,32,16
qseq_96c4afb0866b9b3e,head_fit,length_32_gap_16,qcluster_head_fit_0005,qbank_head_fit_e7f981d47353,8317 107008 84778 10000 118059 10720 20501 135148 15656 24773 90293 133884 56527 19680 45610 111277 73789 12402 85225 38306 3689 78083 54775 66133 53288 63790 90003 18193 123599 123333 6927 111277,73789,53288,18193,15 23 26,16 24 27,15,16,31,32,16
qseq_3b48c1157be6aec9,head_fit,length_32_gap_16,qcluster_head_fit_0006,qbank_head_fit_e7f981d47353,145032 16690 50162 37501 122872 27932 67836 97276 96204 87488 78396 130420 79341 97790 18195 93527 69862 1565 104482 46627 104805 80811 60187 129540 24773 38398 134124 117097 71570 113486 107746 93527,69862,117097,67836,15 26 5,16 27 6,15,16,31,32,16
qseq_80094039dcbecdf9,head_fit,length_32_gap_16,qcluster_head_fit_0007,qbank_head_fit_e7f981d47353,2338 86488 147565 40263 2291 6219 27180 33177 15553 12353 26912 64909 97041 103627 59996 138472 98070 35822 84494 66130 26425 111672 130035 141456 9121 87425 6755 89928 118180 33438 18436 138472,98070,26912,118180,15 9 27,16 10 28,15,16,31,32,16
qseq_55f3f42525dfa19e,head_fit,length_32_gap_16,qcluster_head_fit_0008,qbank_head_fit_e7f981d47353,123634 30591 1534 40605 60512 49509 139440 78041 111993 54010 44393 121997 142569 14969 47191 87969 42709 93841 58055 131438 135148 54893 8904 115981 18518 52130 65709 108064 31497 149082 131370 87969,42709,65709,44393,15 25 9,16 26 10,15,16,31,32,16
qseq_b0057f138453b95f,head_fit,length_32_gap_16,qcluster_head_fit_0009,qbank_head_fit_e7f981d47353,37631 42710 93206 61288 105412 50134 96891 10207 131268 142768 23349 135627 72331 100584 66414 120829 60849 135215 96320 143472 17552 136204 142078 137994 137456 129061 60177 57234 7190 75479 151234 120829,60849,75479,72331,15 28 11,16 29 12,15,16,31,32,16
qseq_2fbf7392548ef437,head_fit,length_32_gap_16,qcluster_head_fit_0010,qbank_head_fit_e7f981d47353,56189 144257 38306 76249 140022 13319 139818 25775 134902 88281 79560 46643 122121 71502 97276 21536 56781 32340 66050 103016 7001 89902 24168 70006 31989 147978 119133 30232 9513 104723 34605 21536,56781,13319,144257,15 4 0,16 5 1,15,16,31,32,16
qseq_2da2bdb28bc98df5,head_fit,length_32_gap_16,qcluster_head_fit_0011,qbank_head_fit_e7f981d47353,106338 116133 19063 47281 60848 132404 126137 144257 26942 27784 39259 113217 61246 70766 73048 138377 35307 46660 64770 82412 44480 101773 33677 107883 27010 32175 55996 148059 14969 106958 95126 138377,35307,55996,14969,15 25 27,16 26 28,15,16,31,32,16
qseq_dc7ec78a5633def2,head_fit,length_32_gap_16,qcluster_head_fit_0012,qbank_head_fit_e7f981d47353,99864 28500 58408 811 94773 91945 10377 124902 72253 75245 2708 46348 113291 63990 17198 147853 70492 96368 12248 25530 32576 2145 75524 104097 72053 150298 62883 141801 135268 35444 19007 147853,70492,32576,113291,15 19 11,16 20 12,15,16,31,32,16
qseq_2496ad568c1817e3,head_fit,length_32_gap_16,qcluster_head_fit_0013,qbank_head_fit_e7f981d47353,74562 82829 95727 113262 84211 46422 48732 106009 101675 2708 20476 128945 127675 50618 146645 60285 117362 123655 94730 60270 15684 107692 17630 150665 103037 70451 93688 14433 105963 20038 12612 60285,117362,127675,107692,15 11 20,16 12 21,15,16,31,32,16
qseq_53b41fc34f8a542d,head_fit,length_32_gap_16,qcluster_head_fit_0014,qbank_head_fit_e7f981d47353,110438 44929 93179 130392 51119 83777 86396 55358 49435 49373 4033 105407 45655 115215 125210 44970 107377 143158 149045 55887 16839 40605 106338 21325 45610 97618 1815 114848 144449 88652 127109 44970,107377,83777,130392,15 4 2,16 5 3,15,16,31,32,16
qseq_50207dfa51677009,head_fit,length_32_gap_16,qcluster_head_fit_0015,qbank_head_fit_e7f981d47353,128071 48167 24514 90732 33000 132102 90989 9524 136547 41218 73286 12067 145953 15467 61871 25024 148492 123306 63858 138566 145781 121614 50014 49746 151586 84045 39623 143086 123964 77448 123029 25024,148492,151586,12067,15 23 10,16 24 11,15,16,31,32,16
qseq_fcea193d470915c9,head_fit,length_32_gap_16,qcluster_head_fit_0016,qbank_head_fit_e7f981d47353,29393 6209 23349 137046 99591 134269 91862 69745 8905 97470 116400 89863 12076 123482 139215 85920 99864 50750 114205 95836 147456 60444 50289 53149 85451 47400 77448 2883 43690 14047 114161 85920,99864,97470,95836,15 8 18,16 9 19,15,16,31,32,16
qseq_be4e74dc8387d30b,head_fit,length_32_gap_16,qcluster_head_fit_0017,qbank_head_fit_e7f981d47353,61458 7862 72232 11674 86375 51024 34865 133204 55132 41107 69651 59079 46581 141778 60586 109352 92754 20291 2883 31569 138038 128557 123473 96092 124363 48649 5262 89928 110107 71922 44990 109352,92754,110107,2883,15 27 17,16 28 18,15,16,31,32,16
qseq_0d4c8f2f2035f9a0,head_fit,length_32_gap_16,qcluster_head_fit_0018,qbank_head_fit_e7f981d47353,76878 148888 142132 145035 56200 67802 32105 144820 108451 150298 127732 60519 69325 93754 102652 60254 28600 84045 129858 144482 1563 129976 91369 24136 147000 29818 28250 106558 94980 26177 95482 60254,28600,28250,102652,15 25 13,16 26 14,15,16,31,32,16
qseq_ff848256f0211ccc,head_fit,length_32_gap_16,qcluster_head_fit_0019,qbank_head_fit_e7f981d47353,18849 15834 130421 118470 97067 90989 97041 33171 135785 44377 44798 82617 44393 18174 89733 72147 118670 57112 87933 99860 58495 80425 128859 118443 44927 12248 22702 10042 81129 141560 145649 72147,118670,44798,130421,15 9 1,16 10 2,15,16,31,32,16
qseq_6e629c70e447913b,head_fit,length_32_gap_16,qcluster_head_fit_0020,qbank_head_fit_e7f981d47353,128945 30009 124438 135941 99860 60275 63585 92682 27976 132837 143323 147420 32664 83163 109646 28833 127189 80368 62570 135215 117248 23407 94980 94746 136204 7674 46209 8952 123964 110438 5127 28833,127189,135941,109646,15 2 13,16 3 14,15,16,31,32,16
qseq_8bd6599ee229f803,head_fit,length_32_gap_16,qcluster_head_fit_0021,qbank_head_fit_e7f981d47353,51119 77391 17366 35278 120120 69844 47953 140372 25937 32525 57395 108500 119197 108139 85228 5921 15825 39906 96399 67482 147420 141560 62166 89928 126452 74627 96632 19525 124387 73611 70451 5921,15825,19525,96399,15 26 17,16 27 18,15,16,31,32,16
qseq_4d6b5ac5bdb9652a,head_fit,length_32_gap_16,qcluster_head_fit_0022,qbank_head_fit_e7f981d47353,77622 65955 119439 100999 93665 51545 1972 70161 2065 57155 59167 78005 25833 72883 142665 10377 12353 50957 100105 62599 10720 144845 51077 60848 13482 5985 32722 147442 120115 58409 87279 10377,12353,100999,87279,15 2 29,16 3 30,15,16,31,32,16
qseq_72ce866daaf8353c,head_fit,length_32_gap_16,qcluster_head_fit_0023,qbank_head_fit_e7f981d47353,132904 23752 36861 82412 54929 80294 92526 7034 4511 61802 26153 24292 84104 49316 89913 140236 65112 51436 23407 89509 71922 37114 47243 133171 90906 110613 48717 8905 61380 126917 41208 140236,65112,110613,41208,15 24 29,16 25 30,15,16,31,32,16
qseq_290e47ad07ecedb2,head_fit,length_32_gap_16,qcluster_head_fit_0024,qbank_head_fit_e7f981d47353,29934 125330 37664 9597 3664 75277 54609 32009 126584 52130 27375 93527 44523 105965 132960 87435 116976 29685 19128 116795 54053 110942 123913 62166 127748 106967 65005 89509 37385 100871 113217 87435,116976,127748,32009,15 23 6,16 24 7,15,16,31,32,16
qseq_30eae26c1a69d2bf,head_fit,length_32_gap_16,qcluster_head_fit_0025,qbank_head_fit_e7f981d47353,129668 75524 22844 120697 66663 105347 42800 56783 118266 18109 72361 16468 115091 81327 25246 146295 109765 104806 72521 95727 46618 93020 94565 129877 18783 17448 90962 71215 124363 131438 39168 146295,109765,120697,39168,15 2 29,16 3 30,15,16,31,32,16
qseq_769812a3f15b7d39,head_fit,length_32_gap_16,qcluster_head_fit_0026,qbank_head_fit_e7f981d47353,19232 18068 15372 3664 11628 78396 135345 94363 49108 123866 14113 107644 59737 93200 72283 29160 92257 124450 109824 22702 14838 133596 131438 131860 118359 116657 107166 92603 107153 116031 113730 29160,92257,72283,133596,15 13 20,16 14 21,15,16,31,32,16
qseq_5fd4df1a132f1129,head_fit,length_32_gap_16,qcluster_head_fit_0027,qbank_head_fit_e7f981d47353,97960 76721 61356 91186 11419 105731 116657 16424 129976 133692 118433 98249 116951 34463 52524 135995 69277 148285 64961 31320 105989 31089 32072 119910 114161 106074 145781 33245 145968 70535 41095 135995,69277,52524,32072,15 13 21,16 14 22,15,16,31,32,16
qseq_4f83b0f5818ec8da,head_fit,length_32_gap_16,qcluster_head_fit_0028,qbank_head_fit_e7f981d47353,67361 109809 80558 43526 52947 19887 117126 42800 134972 10169 11495 61930 66377 23774 96436 32998 30990 55295 88152 85225 22994 113602 69951 33271 123029 2896 88587 35241 92261 89648 39909 32998,30990,33271,88587,15 22 25,16 23 26,15,16,31,32,16
qseq_f5cc6bd5ce7a4334,head_fit,length_32_gap_16,qcluster_head_fit_0029,qbank_head_fit_e7f981d47353,146694 81123 111929 94327 2145 130420 88439 96733 146780 136029 71498 32105 44377 107484 3618 102459 84389 32021 66612 69862 103697 35425 134876 149922 49909 125497 121532 90507 127366 116662 114640 102459,84389,111929,127366,15 1 27,16 2 28,15,16,31,32,16
qseq_92b185b38f5889da,head_fit,length_32_gap_16,qcluster_head_fit_0030,qbank_head_fit_e7f981d47353,14865 108950 100780 26177 25965 63901 95317 42186 132837 39259 116662 111220 57490 59653 119614 107944 19405 30243 126889 5542 96940 40386 29818 17630 25824 110583 34452 68943 33275 92164 6589 107944,19405,132837,59653,15 7 12,16 8 13,15,16,31,32,16
qseq_4cec3fba2e308736,head_fit,length_32_gap_16,qcluster_head_fit_0031,qbank_head_fit_e7f981d47353,148526 89384 148889 21577 121614 46581 116807 25836 74870 67510 71728 1085 69443 116983 112055 138644 94553 14130 76219 113443 83752 39671 149935 150490 80314 35056 52947 50730 29259 103648 150071 138644,94553,150071,29259,15 29 27,16 30 28,15,16,31,32,16
qseq_a2c60970dd639524,head_fit,length_32_gap_16,qcluster_head_fit_0032,qbank_head_fit_e7f981d47353,10355 106074 18377 105965 41218 89924 17448 40028 78427 97671 108400 98562 74114 6844 13052 150751 90344 81079 136794 85950 7862 1085 22948 24775 96660 127466 135670 95372 143964 60867 44922 150751,90344,78427,96660,15 7 23,16 8 24,15,16,31,32,16
qseq_0e51ca7c4e775e83,head_fit,length_32_gap_16,qcluster_head_fit_0033,qbank_head_fit_e7f981d47353,36104 17366 106941 116633 67547 147247 48855 86396 130501 113193 43315 10123 11268 87649 98301 88775 135627 119103 94327 108958 41966 125589 2135 67573 141560 17003 130241 25246 10000 149019 91884 88775,135627,141560,10123,15 23 10,16 24 11,15,16,31,32,16
qseq_28208d5cde00e8f7,head_fit,length_32_gap_16,qcluster_head_fit_0034,qbank_head_fit_e7f981d47353,29259 25911 130070 51613 131742 130081 132885 93687 89530 137160 29818 61965 57215 130304 37202 116400 30128 94773 48507 88439 135266 28066 88495 86228 49250 90551 93901 126518 22497 148339 67828 116400,30128,135266,93687,15 19 6,16 20 7,15,16,31,32,16
qseq_cf1896a270732336,head_fit,length_32_gap_16,qcluster_head_fit_0035,qbank_head_fit_e7f981d47353,53149 141772 114730 130950 12067 101570 60285 24591 145064 29755 12656 8757 64969 144306 113354 72002 144449 37281 31620 113730 64939 61344 103413 47224 55132 86375 150392 22362 131974 115056 42645 72002,144449,145064,113730,15 7 18,16 8 19,15,16,31,32,16
qseq_82ffb7222e242a27,head_fit,length_32_gap_16,qcluster_head_fit_0036,qbank_head_fit_e7f981d47353,65557 113444 32082 99116 68963 127528 16393 28399 125194 100237 150874 84504 98791 87183 12629 17119 96485 82132 130071 98268 149569 118503 123559 142594 32072 140342 68817 72810 6209 65598 73209 17119,96485,73209,16393,15 29 5,16 30 6,15,16,31,32,16
qseq_717e62ec6f3503a0,head_fit,length_32_gap_16,qcluster_head_fit_0037,qbank_head_fit_e7f981d47353,36932 132886 537 131959 150712 128123 80210 48507 105450 36223 77158 85744 59079 5030 33485 18435 15413 26383 149935 79555 101267 115994 22759 130372 141271 131148 102949 60573 46454 19667 62601 18435,15413,130372,102949,15 22 25,16 23 26,15,16,31,32,16
qseq_0a938c23db01a16b,head_fit,length_32_gap_16,qcluster_head_fit_0038,qbank_head_fit_e7f981d47353,58047 100780 98388 123482 127675 68002 8021 123306 131146 126452 109245 117439 121214 42800 74516 52815 130570 130576 39105 83611 449 90716 121046 111069 118789 127366 28069 44393 49909 58409 8375 52815,130570,39105,126452,15 17 8,16 18 9,15,16,31,32,16
qseq_430aa935dc956304,head_fit,length_32_gap_16,qcluster_head_fit_0039,qbank_head_fit_e7f981d47353,41369 106730 122769 50055 2831 76219 100832 45655 146756 13367 8635 28014 64460 69961 81553 100871 127366 107156 74232 52151 77511 4758 149045 63572 119680 3209 29160 71152 32759 138723 100881 100871,127366,13367,52151,15 8 18,16 9 19,15,16,31,32,16
qseq_415f344227df9c23,head_fit,length_32_gap_16,qcluster_head_fit_0040,qbank_head_fit_e7f981d47353,6041 4407 42645 53640 12280 129897 94301 78026 35957 83752 134249 124862 136736 144418 34204 142078 31245 124441 38787 135235 4901 35966 83171 148185 117891 34850 123599 135718 104493 49559 123145 142078,31245,78026,123599,15 6 25,16 7 26,15,16,31,32,16
qseq_a7d6e99f5b400d46,head_fit,length_32_gap_16,qcluster_head_fit_0041,qbank_head_fit_e7f981d47353,62641 88652 104871 132045 143262 146418 31089 130423 32722 26776 112260 57626 144003 102949 44929 73282 87694 124616 25824 19007 109451 129971 141135 16592 18068 109425 126294 107071 51279 69239 107314 73282,87694,109425,51279,15 24 27,16 25 28,15,16,31,32,16
qseq_b18a9ffd52497b0c,head_fit,length_32_gap_16,qcluster_head_fit_0042,qbank_head_fit_e7f981d47353,15193 128542 115125 116133 45079 123909 93129 134041 50931 70278 58451 19625 24100 83192 87435 149045 45198 53088 2291 20127 101737 48073 5697 54781 109425 122156 56864 75989 35475 54984 121046 149045,45198,93129,45079,15 5 3,16 6 4,15,16,31,32,16
qseq_6a395293a01fcb74,head_fit,length_32_gap_16,qcluster_head_fit_0043,qbank_head_fit_e7f981d47353,92576 73506 86241 15334 89048 148285 13148 90775 151549 141135 39278 77086 18917 50162 23658 105450 14774 95463 73539 97960 111111 21294 23942 105407 57367 59323 65063 79755 32662 135817 22264 105450,14774,18917,57367,15 11 23,16 12 24,15,16,31,32,16
qseq_8c57d30ae04daca9,head_fit,length_32_gap_16,qcluster_head_fit_0044,qbank_head_fit_e7f981d47353,13052 73222 44563 146160 121208 117910 46465 69354 150490 34817 135108 61965 137290 132045 128071 73048 46581 87279 8905 61504 23133 90716 130950 8323 77283 143024 132144 142238 84389 47669 128048 73048,46581,132045,84389,15 12 27,16 13 28,15,16,31,32,16
qseq_a44d6ff3e757a8d3,head_fit,length_32_gap_16,qcluster_head_fit_0045,qbank_head_fit_e7f981d47353,49245 91629 109043 27375 86295 111111 103144 123866 85137 145273 7862 34817 141135 131863 134805 69323 80374 132045 87933 143436 80038 144417 46063 79242 54053 89587 91884 17087 82549 41913 50134 69323,80374,91629,82549,15 0 27,16 1 28,15,16,31,32,16
qseq_39ff45d6ea66e39c,head_fit,length_32_gap_16,qcluster_head_fit_0046,qbank_head_fit_e7f981d47353,126448 37385 119615 104003 94565 85225 29275 12779 107103 9317 65790 4901 88775 43670 27881 97671 59185 61965 151373 127864 2883 48234 3552 147900 68345 148244 41889 17460 23133 52032 25833 97671,59185,3552,148244,15 21 24,16 22 25,15,16,31,32,16
qseq_05761515c7abb48b,head_fit,length_32_gap_16,qcluster_head_fit_0047,qbank_head_fit_e7f981d47353,125844 139215 1534 37012 36963 127297 101893 42710 77028 35056 43337 137054 86974 9509 74195 30030 107746 23577 104493 125685 71582 21812 72999 54090 28998 62124 27698 25824 19680 18096 82064 30030,107746,72999,77028,15 21 7,16 22 8,15,16,31,32,16
qseq_591292b7bbf14f10,head_fit,length_32_gap_16,qcluster_head_fit_0048,qbank_head_fit_e7f981d47353,147847 28341 79256 17893 72988 107103 133929 5542 141766 126470 97267 67255 49790 64498 1489 122952 2344 31497 44480 90775 99318 136204 12280 133884 12629 132951 78246 108400 7458 137160 28833 122952,2344,12280,28341,15 21 0,16 22 1,15,16,31,32,16
qseq_ec8c3b5ba1faf91b,head_fit,length_32_gap_16,qcluster_head_fit_0049,qbank_head_fit_e7f981d47353,151217 145079 105407 137684 83611 4309 127920 124775 65560 19057 148815 46361 10123 126375 129097 24133 133204 44927 44990 31855 54866 148452 62942 39728 127130 150379 21536 131731 69961 69999 88924 24133,133204,88924,10123,15 29 11,16 30 12,15,16,31,32,16
qseq_dd07d0bbb766d81a,head_fit,length_32_gap_16,qcluster_head_fit_0050,qbank_head_fit_e7f981d47353,14776 117665 135589 2795 108500 16653 150798 25030 18391 38327 56089 35618 136035 14708 110606 55732 98774 21455 96092 120611 88700 103021 37953 4804 72118 87515 80192 126375 139215 52947 96830 55732,98774,52947,25030,15 28 6,16 29 7,15,16,31,32,16
qseq_bddb0e2ede7c375d,head_fit,length_32_gap_16,qcluster_head_fit_0051,qbank_head_fit_e7f981d47353,101079 22480 143709 17490 66663 100237 14292 130735 53640 34866 142555 68422 31948 73314 59869 61344 141841 137684 140128 17817 69021 19012 113570 51937 105407 96909 133013 35808 48073 145781 74870 61344,141841,100237,59869,15 4 13,16 5 14,15,16,31,32,16
qseq_a0ad9de8d02ee10a,head_fit,length_32_gap_16,qcluster_head_fit_0052,qbank_head_fit_e7f981d47353,39719 130664 4309 1980 93841 46277 31873 64173 106281 127123 119103 85314 1029 63595 41741 87488 17463 85886 116983 73593 23774 29031 68208 135670 70278 54334 5483 132084 75857 96266 116976 87488,17463,116983,41741,15 17 13,16 18 14,15,16,31,32,16
qseq_a842c32afa90f976,head_fit,length_32_gap_16,qcluster_head_fit_0053,qbank_head_fit_e7f981d47353,111993 44661 35444 75135 32759 126479 73769 71861 54949 74561 22067 109852 61356 105104 36651 28020 151237 141681 35056 1500 113808 95252 88081 131444 128693 93194 128906 28341 52039 61634 89512 28020,151237,109852,35444,15 10 1,16 11 2,15,16,31,32,16
qseq_2ff99a7b9ae5fadb,head_fit,length_32_gap_16,qcluster_head_fit_0054,qbank_head_fit_e7f981d47353,96322 12223 81371 147409 59330 9538 75180 108046 32172 78693 28748 36977 101164 33852 67561 128923 77032 132842 41870 105684 52560 23774 16662 56095 124344 6492 33924 87786 793 145064 45345 128923,77032,28748,101164,15 9 11,16 10 12,15,16,31,32,16
qseq_e0b91418dfeda995,head_fit,length_32_gap_16,qcluster_head_fit_0055,qbank_head_fit_e7f981d47353,137900 80815 26110 11572 126789 4033 46348 5262 138256 142078 98334 149935 19128 86535 62207 60042 89735 40756 66469 44060 84330 8322 41889 81062 117462 90507 83192 53709 144295 49339 49763 60042,89735,138256,126789,15 7 3,16 8 4,15,16,31,32,16
qseq_ca06e8ca0b07d3b0,head_fit,length_32_gap_16,qcluster_head_fit_0056,qbank_head_fit_e7f981d47353,89291 87341 20378 25824 11674 57112 57504 123145 1062 19972 99591 107153 140138 133884 148889 61634 130749 148093 99564 60347 108451 54527 31989 117362 108680 133738 89902 9481 5262 30857 95372 61634,130749,140138,99564,15 11 17,16 12 18,15,16,31,32,16
qseq_1420f799e77f016e,head_fit,length_32_gap_16,qcluster_head_fit_0057,qbank_head_fit_e7f981d47353,28758 96185 79256 5597 108095 116784 115185 30243 59869 137054 139250 144845 128718 84778 143709 88775 130501 120745 85635 150350 147412 136916 108768 39168 101675 69951 137067 1972 92195 81555 145032 88775,130501,39168,59869,15 22 7,16 23 8,15,16,31,32,16
qseq_436b3def34bc2e85,head_fit,length_32_gap_16,qcluster_head_fit_0058,qbank_head_fit_e7f981d47353,20427 93206 109132 38377 137218 37245 104791 35808 11217 7222 111111 19352 53186 3787 43847 108095 30094 133197 108950 125732 94688 23407 95613 63989 109180 62737 91943 43453 47927 116662 139868 108095,30094,23407,104791,15 20 5,16 21 6,15,16,31,32,16
qseq_a81d594b9cae660d,head_fit,length_32_gap_16,qcluster_head_fit_0059,qbank_head_fit_e7f981d47353,42710 137456 63635 96256 116829 50750 30094 143260 131195 94980 149922 37721 150039 116662 9703 116200 9369 6287 148258 24397 124206 31855 51048 73593 130570 145379 39719 33275 130617 88741 84104 116200,9369,39719,116662,15 25 12,16 26 13,15,16,31,32,16
qseq_476780e005f57f85,head_fit,length_32_gap_16,qcluster_head_fit_0060,qbank_head_fit_e7f981d47353,68430 114719 27932 83314 117606 135108 123307 64909 55510 38026 79950 35743 95126 78693 131774 77282 63928 140821 125986 148381 48449 73152 72332 32172 98268 22362 141634 54249 138834 64934 33558 77282,63928,54249,114719,15 26 0,16 27 1,15,16,31,32,16
qseq_5ed68461a72d7079,head_fit,length_32_gap_16,qcluster_head_fit_0061,qbank_head_fit_e7f981d47353,69999 5745 30530 131438 94327 51535 93200 81123 29215 136034 32938 116986 59207 139999 26383 9145 61930 14751 1441 29755 2065 25024 144668 37667 79555 46338 87435 44208 74516 82943 119384 9145,61930,26383,25024,15 13 20,16 14 21,15,16,31,32,16
qseq_bf3bacc940b082f3,head_fit,length_32_gap_16,qcluster_head_fit_0062,qbank_head_fit_e7f981d47353,150300 85084 107166 56107 98334 76612 117135 43049 38767 50472 43436 48075 41095 63908 131731 76854 126917 14969 89924 91140 30706 67646 60849 20501 69961 39909 28961 38022 125913 64612 136360 76854,126917,41095,89924,15 11 17,16 12 18,15,16,31,32,16
qseq_e5bd353ebce983be,head_fit,length_32_gap_16,qcluster_head_fit_0063,qbank_head_fit_e7f981d47353,27623 138812 2986 125844 85649 6428 97258 74309 88721 121341 104402 99309 13482 97509 121582 36612 53667 49548 72810 81123 81354 33171 97276 103627 33438 94055 79324 8905 97648 39128 103922 36612,53667,33171,88721,15 20 7,16 21 8,15,16,31,32,16
qseq_df65efb6800f831e,head_fit,length_64_gap_8,qcluster_head_fit_0000,qbank_head_fit_e7f981d47353,138484 44070 38767 139746 128897 139215 24008 146374 52963 14292 3465 23773 33479 147305 37992 57925 48865 15334 93206 87488 56200 1441 70679 36157 106136 108064 20476 99940 111111 65557 71768 34452 133044 90716 73470 120683 110893 43436 81327 135978 19128 101349 117183 48649 32486 61458 92708 45057 124775 80996 46853 96655 39835 64939 69951 62888 10123 11674 94126 97716 46315 116756 112349 62888,10123,99940,57925,55 26 14,56 27 15,55,56,63,64,8
qseq_2608893f1db4d8c4,head_fit,length_64_gap_8,qcluster_head_fit_0001,qbank_head_fit_e7f981d47353,54609 81062 47791 37385 13272 27976 35475 2154 73346 78580 49373 60347 30591 148059 47953 151373 127682 73321 33175 106967 128953 122413 46727 151521 145453 133274 4479 90716 5483 65557 63079 57408 96891 125330 148889 13119 142284 55355 45802 97790 30101 58928 146374 56793 10722 6569 44480 80192 129877 33485 46422 32664 27869 125913 4033 58495 38781 35056 59330 62303 105731 48449 97107 58495,38781,106967,97107,55 18 61,56 19 62,55,56,63,64,8
qseq_7abeb60dfefa1dfe,head_fit,length_64_gap_8,qcluster_head_fit_0002,qbank_head_fit_e7f981d47353,118443 18774 7900 73311 102485 27698 60270 106973 80102 109288 103627 108064 138566 55358 90716 33558 74947 59207 39981 41953 77086 74870 13200 7001 78892 148730 88122 149299 98234 5697 40244 26245 440 49325 44480 142186 14962 57487 133304 148452 107160 116934 22759 88327 96485 23577 72331 88439 21731 115131 129897 47823 130420 72224 108950 82927 39671 9936 73346 145064 146246 70438 111066 82927,39671,7900,22759,55 1 41,56 2 42,55,56,63,64,8
qseq_3cbe80336558aba9,head_fit,length_64_gap_8,qcluster_head_fit_0003,qbank_head_fit_e7f981d47353,7222 57263 72224 26307 108680 68310 131974 143946 143158 89512 61648 116400 133278 120593 150874 69325 43049 65598 1563 4160 30998 61930 71728 14776 134569 147466 50217 108278 103021 141084 94980 130749 105411 69443 131259 115195 17777 71685 122930 82412 50582 91568 30243 79837 107008 13101 17119 141891 126793 111644 26912 149569 149922 48879 27991 44563 62581 105407 105684 29130 66270 61016 124732 44563,62581,143158,103021,55 7 27,56 8 28,55,56,63,64,8
qseq_81dbc19e063b6564,head_fit,length_64_gap_8,qcluster_head_fit_0004,qbank_head_fit_e7f981d47353,13451 39902 66813 135148 106136 75391 101737 121545 32461 104493 35709 147792 80920 119741 127675 5127 122121 48785 41755 135007 72521 39197 50930 74114 69543 135742 11783 75414 94101 52151 113194 151234 110613 21294 98234 25186 123909 11495 126959 31569 131146 60042 147486 28775 25417 68345 27991 89487 144003 83008 100506 75031 147840 29259 91503 46056 22866 17198 56135 32009 41870 117248 62207 46056,22866,28775,113194,55 42 29,56 43 30,55,56,63,64,8
qseq_9280d1c3f54234b7,head_fit,length_64_gap_8,qcluster_head_fit_0005,qbank_head_fit_e7f981d47353,8855 66443 130304 141681 110606 13272 12824 99767 49325 80210 74338 77502 42508 110377 6927 112135 41176 109245 33245 6733 142186 119430 137900 63858 87276 56285 71342 126389 74808 104326 59183 49339 43914 993 114096 7980 131974 89928 43013 42990 17003 111325 132045 127748 85950 69021 61285 88122 5693 71401 32021 73666 123263 137218 35724 107238 24916 75275 60316 118503 1317 134876 120702 107238,24916,71401,110377,55 48 12,56 49 13,55,56,63,64,8
