layer,head,prompt_id,family_id,effect
17,8,qseq_4279be38393632ff,length_64_gap_8,-0.1242387294769287
17,8,qseq_a128a3ad062f254f,length_64_gap_8,0.30634284019470209
17,8,qseq_40546941dd2db2c4,length_64_gap_8,0.031158447265625
17,8,qseq_bd1d709ea9de2442,length_64_gap_8,-0.2638788223266601
17,8,qseq_0701dad0bea1f82c,length_64_gap_8,-0.5381019115447998
17,8,qseq_1922d44b2343c70a,length_64_gap_8,0.015879631042480399
17,8,qseq_730ee300e88dbdc9,length_64_gap_8,1.2321373224258425
17,8,qseq_5b194ba92705c9b8,length_64_gap_8,-0.24423480033874509
17,8,qseq_021ce8a6eb41287d,length_64_gap_8,-0.061920166015625
17,8,qseq_039bccf871e60190,length_64_gap_8,-0.1240012645721435
17,8,qseq_c9895be6cd96e125,length_64_gap_8,-0.033172607421875
17,8,qseq_e517bd5620ecf760,length_64_gap_8,0.28876018524169922
17,8,qseq_05be70e9da000c21,length_64_gap_8,0.56544399261474598
17,8,qseq_9e0484c8cf5ddfc6,length_64_gap_8,0.15478038787841791
17,8,qseq_d8653dab52d91576,length_64_gap_8,0.063935279846191406
17,8,qseq_7c7ae2fc6a76be76,length_64_gap_8,0.027749061584472601
17,8,qseq_eea059d57beab37f,length_64_gap_8,-0.044793128967285101
17,8,qseq_8fee472e774e69bb,length_64_gap_8,-0.50081324577331543
17,8,qseq_6a6e891f0af35a46,length_64_gap_8,-0.41772556304931641
17,8,qseq_a6eb78d92d0c43ab,length_64_gap_8,0.10264682769775391
17,8,qseq_4eb4bdf24b06d78c,length_64_gap_8,-0.24677944183349601
17,8,qseq_772ec14d440e73c4,length_64_gap_8,0.52340579032897938
17,8,qseq_c9795ce42618194e,length_64_gap_8,-0.029083251953125
17,8,qseq_ad3d3bcb9795d514,length_64_gap_8,0.043243169784545801
17,8,qseq_1e356400a385b9c8,length_64_gap_8,-0.11117410659790029
17,8,qseq_200c199e7437db70,length_64_gap_8,0.48360919952392573
17,8,qseq_f93016a2d910f6d4,length_64_gap_8,-0.0645899772644042
17,8,qseq_b26f645287ad75c3,length_64_gap_8,0.020595073699951099
17,8,qseq_5dbd77e6301a4d88,length_64_gap_8,-0.26590442657470698
17,8,qseq_1f519fea8800a91a,length_64_gap_8,-0.20326519012451169
17,8,qseq_c22690e962dda79a,length_64_gap_8,0.045243978500366197
17,8,qseq_aa1bf93acfa1394f,length_64_gap_8,0.5011298656463623
17,8,qseq_c7e2bf5dffccfdb4,length_64_gap_8,-0.15651130676269531
17,8,qseq_f0b7c35e28157360,length_64_gap_8,0.1304445266723632
17,8,qseq_5b3541bc4ecd5520,length_64_gap_8,-0.25969505310058588
17,8,qseq_51105068c69885d2,length_64_gap_8,-0.238983154296875
17,8,qseq_1fa7df7dac6c2475,length_64_gap_8,0.090185165405273396
17,8,qseq_1f17912f3d8f9da9,length_64_gap_8,-0.5
17,8,qseq_492ddced5e4b2559,length_64_gap_8,-0.00023174285888669999
17,8,qseq_131de4ffcd89e6e9,length_64_gap_8,0.081918954849243095
17,8,qseq_2eba76d2215c33b9,length_64_gap_8,0.0421564579010009
17,8,qseq_a1c3fb56cf8462bb,length_64_gap_8,-0.23867011070251459
17,8,qseq_dcd58d81cb05e28d,length_64_gap_8,-0.18730044364929191
17,8,qseq_6715416239d80838,length_64_gap_8,0.31679058074951172
17,8,qseq_8d499f91b4526a3a,length_64_gap_8,0.49966716766357422
17,8,qseq_587220b2bc085b31,length_64_gap_8,-0.40736818313598627
17,8,qseq_69cc809df6a6f6c9,length_64_gap_8,-0.29993343353271479
17,8,qseq_b92aea251b1eff2b,length_64_gap_8,-0.1875
17,8,qseq_4f51e954884cdf48,length_64_gap_8,0.060159683227539
17,8,qseq_fe9ddd894232689b,length_64_gap_8,-0.044654130935668897
17,8,qseq_c12d62810ba631af,length_64_gap_8,-0.17398643493652341
17,8,qseq_5e9dad96f848721b,length_64_gap_8,-0.30161237716674799
17,8,qseq_32e4b0f9ec8b30ce,length_64_gap_8,0.1043939590454101
17,8,qseq_eab2e57f5041e3f9,length_64_gap_8,0.0625
17,8,qseq_845854475db5ae4a,length_64_gap_8,-0.041584014892578097
17,8,qseq_8688a95186e10f9c,length_64_gap_8,-0.47142457962036127
17,8,qseq_e8c2d067e77fc845,length_64_gap_8,-0.016457319259643499
17,8,qseq_c0d3d38e8bedac65,length_64_gap_8,0.024450302124023399
17,8,qseq_84ff4fbaaa20d8cc,length_64_gap_8,0.0447592735290527
17,8,qseq_a0de254948a6e5bf,length_64_gap_16,-0.28959131240844721
17,8,qseq_b0e4d687f94733dc,length_64_gap_16,0.019287824630737301
17,8,qseq_be52c9a76238a7d9,length_64_gap_16,0.1391446590423584
17,8,qseq_f37fbd079a3b6bde,length_64_gap_16,-0.034922122955322203
17,8,qseq_ecccef08f74a0d62,length_64_gap_16,-0.34148001670837402
17,8,qseq_3b5d281e4d3fc2c2,length_64_gap_16,0.059160232543945299
17,8,qseq_d1e08ad378e2d77d,length_64_gap_16,-0.36581945419311518
17,8,qseq_7e4b4a517eef4bbc,length_64_gap_16,0.2515108585357666
17,8,qseq_8b91b6dc4c4ad5a7,length_64_gap_16,-0.081952571868896401
17,8,qseq_61c50fa15c9aaf25,length_64_gap_16,-0.32796096801757812
17,8,qseq_eb6a949eb0642356,length_64_gap_16,-0.12567853927612299
17,8,qseq_ccbe5bac490d61b5,length_64_gap_16,-0.1075935363769531
17,8,qseq_ae9e47b71d61c01f,length_64_gap_16,0.67940521240234375
17,8,qseq_c423f0620a3bd358,length_64_gap_16,-0.15193676948547361
17,8,qseq_b7edc17d7108c749,length_64_gap_16,-0.048921585083007799
17,8,qseq_c0b98a93360f9565,length_64_gap_16,-0.19473934173583979
17,8,qseq_b6de0520ecba0cb7,length_64_gap_16,-0.062345504760742097
17,8,qseq_adc73ff9cfa008e2,length_64_gap_16,-0.15439605712890619
17,8,qseq_2940a4d578561754,length_64_gap_16,-0.16544961929321281
17,8,qseq_30994fe2dabf428d,length_64_gap_16,-0.16608333587646479
17,8,qseq_949a4801d597a033,length_64_gap_16,-0.21037197113037101
17,8,qseq_c5b16a3541c1277e,length_64_gap_16,0.0016360282897949
17,8,qseq_9431506847fefb45,length_64_gap_16,-0.1015625
17,8,qseq_5c36d742824efa4b,length_64_gap_16,-0.34863662719726562
17,8,qseq_05d8cddf3ea281a9,length_64_gap_16,0.35907316207885742
17,8,qseq_f17674cc4392f3bf,length_64_gap_16,0.49936676025390619
17,8,qseq_382e6ced8b87a663,length_64_gap_16,-0.074107050895690904
17,8,qseq_fe5cd0e334e253c1,length_64_gap_16,0.50670742988586415
17,8,qseq_b417731b953269a4,length_64_gap_16,0.1741876602172851
17,8,qseq_450cbb29b12c67b7,length_64_gap_16,0.078722000122070299
17,8,qseq_a30ec5f4c977bbc8,length_64_gap_16,-0.074167728424072196
17,8,qseq_f52fc5c697a8e7f5,length_64_gap_16,0.24615478515625
17,8,qseq_396aff10bb95400f,length_64_gap_16,-0.14117336273193351
17,8,qseq_82c1df8241dca3cf,length_64_gap_16,-0.023649215698242101
17,8,qseq_204175b8e8f592ff,length_64_gap_16,-0.18777704238891599
17,8,qseq_b7054e022b918880,length_64_gap_16,0.1095733642578125
17,8,qseq_ba8a8e9d30f030c0,length_64_gap_16,0.044336795806884703
17,8,qseq_57bd27a9adf994ef,length_64_gap_16,-0.1152276992797851
17,8,qseq_df9ba99fcdbb78f6,length_64_gap_16,-0.090633392333984306
17,8,qseq_c7f36be3fc9142a4,length_64_gap_16,-0.2264227867126464
17,8,qseq_bb25837841d78095,length_64_gap_16,-0.2447142601013183
17,8,qseq_89060805f114dcc8,length_64_gap_16,-0.030479907989501901
17,8,qseq_cfce5ff0ec658964,length_64_gap_16,-0.36442708969116211
17,8,qseq_84f8cb3faeb6a744,length_64_gap_16,-0.15671348571777341
17,8,qseq_42c429c411c30673,length_64_gap_16,-0.0432281494140625
17,8,qseq_1d8ea3a6efaf9fab,length_64_gap_16,-0.0079624652862547995
17,8,qseq_a1e47f7cb49b58b7,length_64_gap_16,0.2338647842407226
17,8,qseq_75975c5fcfe56f9f,length_64_gap_16,-0.10499191284179681
17,8,qseq_8a0db1772110a4a8,length_64_gap_16,-0.18560028076171869
17,8,qseq_5f7ce90f26f794f5,length_64_gap_16,-0.044479846954345703
17,8,qseq_f2f94c41d471f1c4,length_64_gap_16,-0.1746034622192382
17,8,qseq_d57f36c4148c49c6,length_64_gap_16,-0.1784663200378418
17,8,qseq_fdf96662daefa822,length_64_gap_16,-0.28951644897460932
17,8,qseq_4b71f66c27222d97,length_64_gap_16,-0.15025615692138669
17,8,qseq_a1e8b0d618f525ce,length_64_gap_16,0.025279998779296799
17,8,qseq_8597a5fd74382a82,length_64_gap_16,-0.175567626953125
17,8,qseq_2317dd357fbf5323,length_64_gap_16,-0.1094732284545898
17,8,qseq_44b93471651b7136,length_64_gap_16,0.095761775970458901
17,8,qseq_9936aeb4dac5517c,length_64_gap_16,-0.0843048095703125
17,8,qseq_4118977d719f3b17,length_64_gap_16,-0.25404620170593262
17,8,qseq_622c80501e6559b9,length_64_gap_16,-0.0235638618469238
17,8,qseq_995d48cc4618a5d7,length_64_gap_16,0.039071083068847601
17,8,qseq_2a1a4deb70ed1a8f,length_64_gap_16,0.33856105804443348
17,8,qseq_d83a3e748cb0801e,length_64_gap_16,0.040269851684570299
14,2,qseq_00cb1c1a51bbd477,length_32_gap_8,-0.042318105697631801
14,2,qseq_fdb0d02eb17a3ad5,length_32_gap_8,-0.035350799560546799
14,2,qseq_0fb480259789823d,length_32_gap_8,0.125732421875
14,2,qseq_a2e6bd810032888a,length_32_gap_8,-0.056070804595947203
14,2,qseq_5ce005c7be85e2b9,length_32_gap_8,0.026171684265136701
14,2,qseq_9c1391f827e05414,length_32_gap_8,0.11605930328369141
14,2,qseq_b5c59e25abaa4090,length_32_gap_8,0.0039248466491699002
14,2,qseq_9aa233d4f18630ef,length_32_gap_8,0.125
14,2,qseq_36581fc0e870746a,length_32_gap_8,0.00058364868164059995
14,2,qseq_f1250fa423e1545e,length_32_gap_8,-0.0516963005065917
14,2,qseq_82e41c38cbe9078a,length_32_gap_8,-0.034175395965576102
14,2,qseq_d0b29249fa160784,length_32_gap_8,-0.1443829536437988
14,2,qseq_05f13a28471ab531,length_32_gap_8,0.077042579650878906
14,2,qseq_f1b36b9fae18111b,length_32_gap_8,0.27268457412719721
14,2,qseq_83e6b8683b1256b2,length_32_gap_8,0.194000244140625
14,2,qseq_67044cfad9f21ecb,length_32_gap_8,0.0624585151672363
14,2,qseq_70ea623170fa926c,length_32_gap_8,-0.039328098297119099
14,2,qseq_5b73de916863d399,length_32_gap_8,0.0610547065734863
14,2,qseq_db732a487a875289,length_32_gap_8,0.077718734741210896
14,2,qseq_fd7563a3a3cec767,length_32_gap_8,-0.148716926574707
14,2,qseq_d6183e1df454b220,length_32_gap_8,0.22607612609863281
14,2,qseq_1355795077be0f50,length_32_gap_8,-0.015627861022949201
14,2,qseq_8b0497deeb8bcaef,length_32_gap_8,0.14927577972412101
14,2,qseq_1fb3a17d5dccef31,length_32_gap_8,-0.015625
14,2,qseq_a17078d2a6b4b999,length_32_gap_8,0.042778968811035101
14,2,qseq_9e89898b6bb8b44e,length_32_gap_8,0.073400497436523396
14,2,qseq_52f1b1128f7f8827,length_32_gap_8,-0.062619209289550698
14,2,qseq_d4bff5080bd4daa2,length_32_gap_8,-0.0308780670166015
14,2,qseq_bc537eed9a30ad79,length_32_gap_8,0.0625
14,2,qseq_4e294cfbb31deac6,length_32_gap_8,0.0207157135009765
14,2,qseq_a9426dae73873222,length_32_gap_8,0.095371007919311496
14,2,qseq_84c7ecb2a5f6fb74,length_32_gap_8,0.046369314193725503
14,2,qseq_2232308bba387df3,length_32_gap_8,-0.039944171905517502
14,2,qseq_c651ff600b8839df,length_32_gap_8,0.017555236816406201
14,2,qseq_bdd4291ac8449310,length_32_gap_8,0.032433509826660101
14,2,qseq_eee8756396fe6af2,length_32_gap_8,-0.1468133926391601
14,2,qseq_d27c4368416fdc93,length_32_gap_8,-0.032724380493164
14,2,qseq_1bc3d720581f5d2b,length_32_gap_8,0.18764686584472651
14,2,qseq_d1b8220e931c7fd7,length_32_gap_8,0.098412990570068304
14,2,qseq_f3612a27015ba1ca,length_32_gap_8,0.14144039154052729
14,2,qseq_983999860e3f68fa,length_32_gap_8,-0.093107461929321206
14,2,qseq_3cc6488c0780e435,length_32_gap_8,-0.0546875
14,2,qseq_896e75303fd36619,length_32_gap_8,0.0130338668823242
14,2,qseq_bb44694bf88faab7,length_32_gap_8,-0.1093401908874511
14,2,qseq_676b73120ca2a061,length_32_gap_8,0.054779052734375
14,2,qseq_03289c2c4536e699,length_32_gap_8,-0.097206115722656194
14,2,qseq_62632b972840b049,length_32_gap_8,0.0598697662353515
14,2,qseq_f5d56d42459ee9bc,length_32_gap_8,-0.1102166175842285
14,2,qseq_32bc0ad658c10a1c,length_32_gap_8,-0.044219017028808497
14,2,qseq_4da58de5cf93ae4a,length_32_gap_8,0.083456039428710896
14,2,qseq_5e6685ba720055c7,length_32_gap_8,-0.044736862182617097
14,2,qseq_2cfb75f54306c844,length_32_gap_8,-0.048338890075683497
14,2,qseq_8345587890d3c14f,length_32_gap_8,-0.2458314895629882
14,2,qseq_46afeffe5dd0d89f,length_32_gap_8,0.22108650207519531
14,2,qseq_b592f6abbb02f055,length_32_gap_8,0.080801963806152302
14,2,qseq_3d813b4e2f642750,length_32_gap_8,0.17396450042724601
14,2,qseq_c3ccf9967efbcd30,length_32_gap_8,0.022700786590576099
14,2,qseq_029bb1fad3e341b6,length_32_gap_8,-0.00042963027954100001
14,2,qseq_f0a1548c14cbff39,length_32_gap_8,0.065562248229980399
14,2,qseq_ce67b9d37322c254,length_32_gap_8,0.040911197662353502
14,2,qseq_1d5def43cbaaf204,length_32_gap_8,-0.0157113075256347
14,2,qseq_ef053ee48a778a2d,length_32_gap_8,0.048223495483398403
14,2,qseq_aad6bf2a44151808,length_32_gap_8,0.064342498779296806
14,2,qseq_8efc9f11c7cf051c,length_32_gap_8,0.0256948471069335
14,2,qseq_8e716ecd02e0f73a,length_32_gap_16,0.068486213684082003
14,2,qseq_1595750272a9182b,length_32_gap_16,-0.03125
14,2,qseq_bcb1e40d4e33a983,length_32_gap_16,0.0625
14,2,qseq_918b1e8c99f205fc,length_32_gap_16,-0.27609348297119141
14,2,qseq_9bcb64e386770afd,length_32_gap_16,0.026835441589355399
14,2,qseq_f308f77da35e5150,length_32_gap_16,0
14,2,qseq_3d452bb0ed05ae44,length_32_gap_16,-0.0237822532653808
14,2,qseq_5e121f37966766e3,length_32_gap_16,0.033114194869995103
14,2,qseq_7d05ec534f8e7970,length_32_gap_16,-0.014783859252929601
14,2,qseq_1a641e032f933a96,length_32_gap_16,-0.025543212890625
14,2,qseq_afb04c9fd38b4a73,length_32_gap_16,0.11080169677734369
14,2,qseq_0a7044add0a71938,length_32_gap_16,-0.00726318359375
14,2,qseq_ad84a1c2bee1922b,length_32_gap_16,-0.15410137176513669
14,2,qseq_0449b2f15993e9e3,length_32_gap_16,0.084232330322265597
14,2,qseq_e239bfe29ce1339d,length_32_gap_16,-0.18756198883056641
14,2,qseq_1c01b2c0b82e7c86,length_32_gap_16,0.063106060028076102
14,2,qseq_5a6f346a0090499e,length_32_gap_16,-0.11974525451660149
14,2,qseq_23e29e93fa14dc22,length_32_gap_16,0.0727386474609375
14,2,qseq_aed28d8945a5fd51,length_32_gap_16,0.042778015136718701
14,2,qseq_64af7706440b2eb6,length_32_gap_16,0.069299697875976493
14,2,qseq_9b65b35ce09e05fc,length_32_gap_16,0.0018734931945800001
14,2,qseq_9966ff37eb81ef5e,length_32_gap_16,0.070085525512695299
14,2,qseq_2f710e8798ec9e71,length_32_gap_16,-0.0011243820190429
14,2,qseq_11b039baed6684b4,length_32_gap_16,0.092991828918457003
14,2,qseq_60e817fc1eb4a770,length_32_gap_16,0.20323419570922849
14,2,qseq_704ee3aa78d74315,length_32_gap_16,0.12473726272582999
14,2,qseq_56aa2892fb9d4215,length_32_gap_16,-0.0078635215759276997
14,2,qseq_cfd0f3fa73dabac6,length_32_gap_16,0.017141342163085899
14,2,qseq_4d8b8abbf9e82df2,length_32_gap_16,-0.031260490417480399
14,2,qseq_dc290e31b0f7fee9,length_32_gap_16,0.1132049560546875
14,2,qseq_d59e491f27122012,length_32_gap_16,-0.044157981872558497
14,2,qseq_0d1644fe34089dc5,length_32_gap_16,0.1178102493286132
14,2,qseq_b0f1c882cbfc023b,length_32_gap_16,0.022097587585449201
14,2,qseq_ae326193ef533b6f,length_32_gap_16,-0.081387519836425698
14,2,qseq_b90113f916a4ef25,length_32_gap_16,-0.040480613708495997
14,2,qseq_47db8e82e82ab9ab,length_32_gap_16,0.2480549812316894
14,2,qseq_1bd1876170be1293,length_32_gap_16,0.03125
14,2,qseq_28a6625244b67550,length_32_gap_16,0.0322012901306152
14,2,qseq_0319d5aa3b7a2109,length_32_gap_16,-0.068299770355224595
14,2,qseq_b4281d845cf8791c,length_32_gap_16,0.030928611755371
14,2,qseq_eb72d6b6095aa9bf,length_32_gap_16,0.1550831794738769
14,2,qseq_2a530f25c94c88b0,length_32_gap_16,0.11176681518554681
14,2,qseq_b90ee294cda3f4ef,length_32_gap_16,0.0442700386047363
14,2,qseq_2194e53c28d8ac06,length_32_gap_16,0.12629222869873041
14,2,qseq_cd35a5d7a5f5a555,length_32_gap_16,0.0144777297973632
14,2,qseq_e3fd7e822923d545,length_32_gap_16,0.010366916656494101
14,2,qseq_3c1160a318793be3,length_32_gap_16,0.18785333633422849
14,2,qseq_a4167c2fe5df8c7f,length_32_gap_16,-0.23158836364746091
14,2,qseq_fa6f788e8ca0ef62,length_32_gap_16,0.065531253814697196
14,2,qseq_98487b25edb3051f,length_32_gap_16,0.0090107917785643993
14,2,qseq_1f823851ae16f13f,length_32_gap_16,-0.032090187072753899
14,2,qseq_b190b48533f45a2c,length_32_gap_16,0.093671798706054604
14,2,qseq_63d72c96ef626e2d,length_32_gap_16,0.098802566528320299
14,2,qseq_a28e2ec155ecc582,length_32_gap_16,0.1203975677490234
14,2,qseq_eb02fc157dd74784,length_32_gap_16,0.1601381301879882
14,2,qseq_e887c4a51d9b260c,length_32_gap_16,0.35610198974609369
14,2,qseq_dee021939107fbde,length_32_gap_16,-0.085979461669921806
14,2,qseq_affe6175ca94dda2,length_32_gap_16,0.12569284439086911
14,2,qseq_7be057ad143b9690,length_32_gap_16,0.1030778884887695
14,2,qseq_24f5b4f7f640338f,length_32_gap_16,0.040020942687988198
14,2,qseq_43ebed208484255f,length_32_gap_16,0.095164775848388602
14,2,qseq_c613b96c7912d379,length_32_gap_16,-0.040766000747680602
14,2,qseq_7f5aade052d4177f,length_32_gap_16,0.031164646148681599
14,2,qseq_ee49c796752d8710,length_32_gap_16,0.35113000869750971
14,2,qseq_b3f568f628b46423,length_64_gap_8,-0.054726123809814398
14,2,qseq_2fb25780aa1dbffa,length_64_gap_8,0.045360565185546799
14,2,qseq_fd1170e3dcd5f55e,length_64_gap_8,-0.3123559951782226
14,2,qseq_24b25ead5a4620eb,length_64_gap_8,0.2427039146423339
14,2,qseq_4074ee710223309a,length_64_gap_8,-0.0646967887878417
14,2,qseq_4279be38393632ff,length_64_gap_8,-0.098107099533080999
14,2,qseq_a128a3ad062f254f,length_64_gap_8,-0.1832358837127685
14,2,qseq_40546941dd2db2c4,length_64_gap_8,-0.043083190917968701
14,2,qseq_bd1d709ea9de2442,length_64_gap_8,0.1065478324890136
14,2,qseq_0701dad0bea1f82c,length_64_gap_8,0.098196268081664997
14,2,qseq_1922d44b2343c70a,length_64_gap_8,0.1429076194763183
14,2,qseq_730ee300e88dbdc9,length_64_gap_8,0.39147615432739252
14,2,qseq_5b194ba92705c9b8,length_64_gap_8,0.017648458480834898
14,2,qseq_021ce8a6eb41287d,length_64_gap_8,0.078268051147460896
14,2,qseq_039bccf871e60190,length_64_gap_8,-0.062416553497314398
14,2,qseq_c9895be6cd96e125,length_64_gap_8,0.42614507675170887
14,2,qseq_e517bd5620ecf760,length_64_gap_8,-0.15457439422607419
14,2,qseq_05be70e9da000c21,length_64_gap_8,0.17996883392333979
14,2,qseq_9e0484c8cf5ddfc6,length_64_gap_8,-0.046105861663818297
14,2,qseq_d8653dab52d91576,length_64_gap_8,0.031764984130859299
14,2,qseq_7c7ae2fc6a76be76,length_64_gap_8,-0.079585552215576102
14,2,qseq_eea059d57beab37f,length_64_gap_8,0.18307113647460929
14,2,qseq_8fee472e774e69bb,length_64_gap_8,-0.0011167526245117001
14,2,qseq_6a6e891f0af35a46,length_64_gap_8,-0.0063066482543945
14,2,qseq_a6eb78d92d0c43ab,length_64_gap_8,-0.046875
14,2,qseq_4eb4bdf24b06d78c,length_64_gap_8,0.1623573303222656
14,2,qseq_772ec14d440e73c4,length_64_gap_8,0.43727588653564448
14,2,qseq_c9795ce42618194e,length_64_gap_8,0.0045914649963378004
14,2,qseq_ad3d3bcb9795d514,length_64_gap_8,0.124225378036499
14,2,qseq_1e356400a385b9c8,length_64_gap_8,-0.01171875
14,2,qseq_200c199e7437db70,length_64_gap_8,0.12781810760498041
14,2,qseq_f93016a2d910f6d4,length_64_gap_8,-0.030445098876953101
14,2,qseq_b26f645287ad75c3,length_64_gap_8,0.026348114013671799
14,2,qseq_5dbd77e6301a4d88,length_64_gap_8,-0.1328620910644531
14,2,qseq_1f519fea8800a91a,length_64_gap_8,0.093609809875488198
14,2,qseq_c22690e962dda79a,length_64_gap_8,0.014415264129638601
14,2,qseq_aa1bf93acfa1394f,length_64_gap_8,0.4725117683410644
14,2,qseq_c7e2bf5dffccfdb4,length_64_gap_8,-0.028499603271484299
14,2,qseq_f0b7c35e28157360,length_64_gap_8,0.030036449432372998
14,2,qseq_5b3541bc4ecd5520,length_64_gap_8,0.091502189636230399
14,2,qseq_51105068c69885d2,length_64_gap_8,0.27287054061889637
14,2,qseq_1fa7df7dac6c2475,length_64_gap_8,0.0431418418884277
14,2,qseq_1f17912f3d8f9da9,length_64_gap_8,-0.00010013580322259999
14,2,qseq_492ddced5e4b2559,length_64_gap_8,0.062268257141113198
14,2,qseq_131de4ffcd89e6e9,length_64_gap_8,0.020884990692138599
14,2,qseq_2eba76d2215c33b9,length_64_gap_8,0.072504281997680595
14,2,qseq_a1c3fb56cf8462bb,length_64_gap_8,0.00060987472534169995
14,2,qseq_dcd58d81cb05e28d,length_64_gap_8,-0.1245944499969482
14,2,qseq_6715416239d80838,length_64_gap_8,0.0045804977416991997
14,2,qseq_8d499f91b4526a3a,length_64_gap_8,-0.074542045593261705
14,2,qseq_587220b2bc085b31,length_64_gap_8,0.3317804336547851
14,2,qseq_69cc809df6a6f6c9,length_64_gap_8,0.027486801147460899
14,2,qseq_b92aea251b1eff2b,length_64_gap_8,-0.125
14,2,qseq_4f51e954884cdf48,length_64_gap_8,0.0390625
14,2,qseq_fe9ddd894232689b,length_64_gap_8,-0.123340368270874
14,2,qseq_c12d62810ba631af,length_64_gap_8,0.14162778854370109
14,2,qseq_5e9dad96f848721b,length_64_gap_8,-0.073256492614745997
14,2,qseq_32e4b0f9ec8b30ce,length_64_gap_8,-0.67146778106689453
14,2,qseq_eab2e57f5041e3f9,length_64_gap_8,0.0625
14,2,qseq_845854475db5ae4a,length_64_gap_8,0.011068820953369101
14,2,qseq_8688a95186e10f9c,length_64_gap_8,0.1398773193359375
14,2,qseq_e8c2d067e77fc845,length_64_gap_8,-0.017395615577697698
14,2,qseq_c0d3d38e8bedac65,length_64_gap_8,0.083287239074707003
14,2,qseq_84ff4fbaaa20d8cc,length_64_gap_8,0.1173286437988281
14,2,qseq_a0de254948a6e5bf,length_64_gap_16,0.1069774627685546
14,2,qseq_b0e4d687f94733dc,length_64_gap_16,-0.16438412666320801
14,2,qseq_be52c9a76238a7d9,length_64_gap_16,-0.0595219135284423
14,2,qseq_f37fbd079a3b6bde,length_64_gap_16,0.1086926460266113
14,2,qseq_ecccef08f74a0d62,length_64_gap_16,0.10058212280273431
14,2,qseq_3b5d281e4d3fc2c2,length_64_gap_16,0
14,2,qseq_d1e08ad378e2d77d,length_64_gap_16,0.095067262649536105
14,2,qseq_7e4b4a517eef4bbc,length_64_gap_16,-0.0959973335266113
14,2,qseq_8b91b6dc4c4ad5a7,length_64_gap_16,0.167973518371582
14,2,qseq_61c50fa15c9aaf25,length_64_gap_16,0.062664031982421806
14,2,qseq_eb6a949eb0642356,length_64_gap_16,-0.1072282791137695
14,2,qseq_ccbe5bac490d61b5,length_64_gap_16,-0.13939666748046869
14,2,qseq_ae9e47b71d61c01f,length_64_gap_16,0.0326676368713378
14,2,qseq_c423f0620a3bd358,length_64_gap_16,0.0083110332489012995
14,2,qseq_b7edc17d7108c749,length_64_gap_16,0.060721397399902302
14,2,qseq_c0b98a93360f9565,length_64_gap_16,-0.091446876525878906
14,2,qseq_b6de0520ecba0cb7,length_64_gap_16,-0.0624747276306152
14,2,qseq_adc73ff9cfa008e2,length_64_gap_16,0.12698554992675781
14,2,qseq_2940a4d578561754,length_64_gap_16,0.00082254409790029999
14,2,qseq_30994fe2dabf428d,length_64_gap_16,-0.068952560424804604
14,2,qseq_949a4801d597a033,length_64_gap_16,-0.29799365997314448
14,2,qseq_c5b16a3541c1277e,length_64_gap_16,-0.14349365234375
14,2,qseq_9431506847fefb45,length_64_gap_16,0.1049253940582275
14,2,qseq_5c36d742824efa4b,length_64_gap_16,-0.0011110305786131999
14,2,qseq_05d8cddf3ea281a9,length_64_gap_16,0.17416238784790031
14,2,qseq_f17674cc4392f3bf,length_64_gap_16,0.037875175476074198
14,2,qseq_382e6ced8b87a663,length_64_gap_16,-0.1239959001541137
14,2,qseq_fe5cd0e334e253c1,length_64_gap_16,0.072989225387573201
14,2,qseq_b417731b953269a4,length_64_gap_16,0.085510730743408203
14,2,qseq_450cbb29b12c67b7,length_64_gap_16,0.0111865997314453
14,2,qseq_a30ec5f4c977bbc8,length_64_gap_16,0.13492822647094721
14,2,qseq_f52fc5c697a8e7f5,length_64_gap_16,0.069529533386230399
14,2,qseq_396aff10bb95400f,length_64_gap_16,0.031024932861328101
14,2,qseq_82c1df8241dca3cf,length_64_gap_16,0.054900169372558497
14,2,qseq_204175b8e8f592ff,length_64_gap_16,0.16417098045349121
14,2,qseq_b7054e022b918880,length_64_gap_16,0.0012373924255371001
14,2,qseq_ba8a8e9d30f030c0,length_64_gap_16,-0.055750370025634703
14,2,qseq_57bd27a9adf994ef,length_64_gap_16,-0.070299148559570299
14,2,qseq_df9ba99fcdbb78f6,length_64_gap_16,0.019382476806640601
14,2,qseq_c7f36be3fc9142a4,length_64_gap_16,0.18641805648803711
14,2,qseq_bb25837841d78095,length_64_gap_16,0.00013303756713859999
14,2,qseq_89060805f114dcc8,length_64_gap_16,0.058329105377197203
14,2,qseq_cfce5ff0ec658964,length_64_gap_16,0.055742740631103502
14,2,qseq_84f8cb3faeb6a744,length_64_gap_16,-0.1078166961669921
14,2,qseq_42c429c411c30673,length_64_gap_16,-0.030073165893554601
14,2,qseq_1d8ea3a6efaf9fab,length_64_gap_16,0.031271219253539997
14,2,qseq_a1e47f7cb49b58b7,length_64_gap_16,0.039342880249023403
14,2,qseq_75975c5fcfe56f9f,length_64_gap_16,0.0090007781982421008
14,2,qseq_8a0db1772110a4a8,length_64_gap_16,0.094190597534179604
14,2,qseq_5f7ce90f26f794f5,length_64_gap_16,-0.055276393890380797
14,2,qseq_f2f94c41d471f1c4,length_64_gap_16,0.066241025924682603
14,2,qseq_d57f36c4148c49c6,length_64_gap_16,0.070252895355224595
14,2,qseq_fdf96662daefa822,length_64_gap_16,0.38441276550292958
