prompt_id,split,family_id,cluster_id,token_bank_id,input_ids,target_token_id,distractor_token_id_1,distractor_token_id_2,source_key_position,source_value_position,query_position,sequence_length,repeat_gap
qseq_c86819fcdc03e7ac,train,length_64_gap_16,qcluster_calibration_0005,qbank_calibration_5ec8bc5b1acb,77752 10168 79695 84052 105031 132797 2342 47782 95300 95337 37411 139994 46153 113743 126695 41054 15565 48653 144514 135549 51147 30714 51557 143327 72787 78589 89730 12408 131562 127937 61794 56412 98812 109243 105001 23706 19878 78590 9067 33859 78202 51412 42420 136482 71814 8802 72801 44780 140684 88663 151239 28045 16706 121738 60775 3827 13322 91296 148632 149554 97554 101350 44425 44780,140684,44425,33859,47,48,63,64,16
qseq_c1e95f14fe34f7d9,train,length_64_gap_16,qcluster_calibration_0006,qbank_calibration_5ec8bc5b1acb,69133 17803 47340 79978 72092 76168 146127 135755 41683 98982 13090 101442 96854 134322 14917 78358 113770 7997 89228 114689 94376 133375 24015 31499 82515 33715 36648 116037 24761 66879 9189 61137 109064 52322 63704 37498 35366 30121 47490 143381 137352 70932 121923 54015 103473 76696 31165 116423 42915 133035 120359 114400 41234 10920 62878 25066 130264 66549 67566 31097 20101 22158 31556 116423,42915,143381,94376,47,48,63,64,16
qseq_71f90d3bdb66cca6,train,length_64_gap_16,qcluster_calibration_0007,qbank_calibration_5ec8bc5b1acb,50774 64745 30404 126091 107854 29026 82118 148632 28551 96008 129908 48690 111731 97587 3827 4607 98325 104122 115763 121215 91758 61391 112704 90186 112729 82107 101177 92764 139414 136712 68788 51508 10560 74684 143827 61352 101959 97831 136778 53843 130794 58969 49659 105682 38848 9941 129163 104923 101350 66323 142630 60844 133544 36850 85992 40014 21808 132670 54222 79415 53622 43186 53197 104923,101350,112729,115763,47,48,63,64,16
qseq_9df99be82ec07a58,train,length_64_gap_16,qcluster_calibration_0008,qbank_calibration_5ec8bc5b1acb,121141 26691 43156 65677 10794 111822 13795 149800 129034 123043 25237 96854 16657 132323 80754 129843 48100 123629 31326 53359 65428 115845 135706 43483 6809 72697 127457 129685 5635 64834 26462 108720 21231 28414 83411 61540 12458 36734 129687 88211 21401 140582 43861 39529 106699 118836 29919 17314 148448 93193 45857 98325 13195 45391 110586 92751 137658 144710 73917 72801 144442 36885 55458 17314,148448,26691,92751,47,48,63,64,16
qseq_f62f25ed707226fa,train,length_64_gap_16,qcluster_calibration_0009,qbank_calibration_5ec8bc5b1acb,79262 47291 113900 39126 108121 62298 50005 70206 149341 22317 142187 68155 40772 135408 70429 131497 146699 82939 2052 80821 90070 127657 41567 1058 20870 57802 45692 87545 52420 105384 127925 115066 81355 89730 11708 89940 31210 121594 147088 71729 137552 109199 59121 136712 16597 107250 93833 111177 86999 98499 5579 52996 123135 121579 146794 44228 61600 55118 84475 98325 57085 112247 77907 111177,86999,146794,135408,47,48,63,64,16
qseq_927873227de42566,train,length_64_gap_16,qcluster_calibration_0010,qbank_calibration_5ec8bc5b1acb,10036 8286 121722 138010 122533 96292 32513 99251 28560 147963 20420 13545 38144 135912 91875 99975 23782 82544 95340 14044 8754 109495 29374 114609 97934 51130 148372 23946 124950 60260 52513 97928 90851 46677 134762 32967 106198 46061 24356 132783 121922 130952 86140 37230 11708 118747 37672 144739 27593 87912 121631 52248 56969 10105 93198 134351 26691 5673 15914 131630 53421 121772 119533 144739,27593,114609,26691,47,48,63,64,16
qseq_ea6a4d8222ac0ecc,train,length_64_gap_16,qcluster_calibration_0011,qbank_calibration_5ec8bc5b1acb,133780 87944 89414 131059 32945 73273 32701 126086 52316 125376 41803 138216 62004 45391 135782 76966 137059 86597 3393 140348 18712 19147 125323 119240 43796 146178 78048 40772 75402 37014 119855 150759 100279 38809 24795 57287 8151 9067 49489 144534 87712 11563 27046 98812 151239 121550 31447 149632 90186 134299 107154 19984 148635 124284 15774 91934 29176 133106 46192 44359 47744 37418 86139 149632,90186,119240,138216,47,48,63,64,16
qseq_7ae63a86e3f463e2,train,length_64_gap_16,qcluster_calibration_0012,qbank_calibration_5ec8bc5b1acb,5696 10794 138057 136647 110421 30714 65246 46848 9196 36132 107016 98636 65095 130205 102002 32129 25124 65840 109435 10220 98016 13217 78358 51049 107667 136882 56991 38534 125012 114997 148141 115526 28157 74110 82181 83682 13018 116897 120803 5118 53459 61854 145805 113743 16675 129020 87794 101662 111846 4433 106629 3691 2796 145919 98295 22586 13813 117233 66549 8640 37952 109064 98812 101662,111846,2796,136647,47,48,63,64,16
qseq_1cc22b45e046b5f0,train,length_64_gap_16,qcluster_calibration_0013,qbank_calibration_5ec8bc5b1acb,20533 45063 48815 78600 101327 140067 96016 79340 12998 116554 84912 52060 25514 133608 80821 136974 25908 107754 45864 30189 124954 50986 82240 55954 14259 135167 10047 150770 29849 146236 58172 150059 29374 315 38399 125581 45751 126591 55118 6630 101453 90025 54806 144534 125220 50462 78909 25357 31302 3267 12899 10337 126695 57105 133009 39304 111625 146224 103539 135950 128919 122050 104383 25357,31302,54806,50986,47,48,63,64,16
qseq_ec68d3be8a47c745,train,length_64_gap_16,qcluster_calibration_0014,qbank_calibration_5ec8bc5b1acb,86258 45629 103878 88660 136647 123661 15150 110252 85163 72622 48902 31556 79565 84971 22822 97560 26540 38292 113012 4325 52739 114191 113738 129908 14044 126705 11278 25529 119459 89574 13870 44421 100570 135727 151295 134481 87125 86689 16811 65422 88609 39054 44228 123635 126028 121868 68633 38630 45063 22069 31165 53675 94525 143327 53090 58181 66160 73988 3910 77439 10376 108273 13798 38630,45063,16811,88609,47,48,63,64,16
qseq_2ff31c8171de0258,train,length_64_gap_16,qcluster_calibration_0015,qbank_calibration_5ec8bc5b1acb,2521 46153 147161 110586 83980 61600 67266 88015 16318 149075 95789 98038 20376 149129 87057 7269 56966 37952 25557 131497 20725 37307 111846 44885 52495 110928 110323 138216 7109 41067 98111 9128 139029 28546 10560 14211 98932 148343 12559 64850 119240 112218 4343 129225 23670 11563 47496 19984 79665 4445 100209 116228 98636 71316 1584 60352 12303 13322 23782 149418 83342 102487 93028 19984,79665,67266,93028,47,48,63,64,16
qseq_fd8f1d657982d446,train,length_64_gap_16,qcluster_calibration_0016,qbank_calibration_5ec8bc5b1acb,116037 10321 143327 56049 36693 64142 124391 123590 58587 89474 127925 117473 101268 13195 133665 44828 126990 99975 35273 98866 16642 97027 92916 80261 40823 54806 62102 51147 133084 17271 24359 50774 54015 82790 15388 117835 62971 108273 53843 12919 129020 35590 83791 138716 55011 77304 47363 59691 24226 54569 127248 10930 44341 315 67356 150571 55210 36734 69669 102430 15946 130234 104727 59691,24226,138716,89474,47,48,63,64,16
qseq_555e8743c33fb128,train,length_64_gap_16,qcluster_calibration_0017,qbank_calibration_5ec8bc5b1acb,81648 69891 91988 118996 63907 140200 84526 6406 6218 125376 95876 14614 74640 79527 25357 106300 140582 8286 19984 14206 31210 63213 112350 53463 140955 93318 26222 81329 96227 15565 44421 65186 105697 18380 123584 102230 101403 65730 114424 143827 134145 89697 458 15661 12841 128277 37497 40417 13795 148139 116406 143333 13813 142630 24953 124954 119533 138057 120974 124548 92105 115790 110967 40417,13795,96227,63213,47,48,63,64,16
qseq_c9ef1325647308a9,train,length_64_gap_16,qcluster_calibration_0018,qbank_calibration_5ec8bc5b1acb,59047 120713 123661 117897 28714 17858 45621 127802 115220 121464 30093 95796 2993 114191 140427 99606 148538 75039 124868 151008 56585 15348 139277 88339 103774 6192 48457 7157 60216 115583 105231 83472 87195 23172 146627 25529 2342 76254 54698 73999 100882 55305 53675 20605 41826 78303 9941 74280 12854 52316 78600 90851 56759 113844 18597 148856 26646 73687 1288 123099 120129 108720 60539 74280,12854,41826,117897,47,48,63,64,16
qseq_7e6f150cfe73e27f,train,length_64_gap_16,qcluster_calibration_0019,qbank_calibration_5ec8bc5b1acb,6248 58339 42159 133608 27703 94438 28553 32989 63842 63053 121722 31681 43892 113021 113763 119368 120643 5085 45039 145663 139704 124826 138396 131020 89474 109338 66773 129767 91632 34160 65905 136712 112862 31210 8877 104449 142611 98241 15876 30980 9738 54043 11080 83326 39577 84552 29335 15564 59778 123590 115288 15121 121771 25037 114349 7120 22158 3018 19014 60539 76810 100570 3042 15564,59778,30980,31681,47,48,63,64,16
qseq_be3941806adfe7fb,train,length_64_gap_16,qcluster_calibration_0020,qbank_calibration_5ec8bc5b1acb,89697 5461 83531 101423 108750 39529 101689 123135 143327 121723 37952 148518 32562 46539 8286 100813 5696 16597 5044 31777 32295 8453 137142 137859 44780 110363 59270 9120 23837 91459 118554 36497 65892 16757 16554 143373 6488 46587 106284 79084 17104 140248 89907 56277 25925 55185 102876 137948 140067 114324 145919 15550 13545 14697 76679 52149 52719 90217 141477 95339 117897 132783 127457 137948,140067,91459,9120,47,48,63,64,16
qseq_1f27dea5a1423aaa,train,length_64_gap_16,qcluster_calibration_0021,qbank_calibration_5ec8bc5b1acb,70374 121723 65190 45751 101728 61094 67191 33054 137312 136209 6029 48753 84061 110347 101666 11307 53459 86690 95340 123653 9363 24766 19142 78600 47632 74280 71802 24368 65186 30055 25557 87057 9987 82556 138716 30023 72525 94014 52194 31499 45795 92853 121771 87195 88660 82515 17803 81959 82415 53692 123665 143832 133459 110967 95876 145483 32887 59929 130264 103605 99801 148618 49992 81959,82415,99801,47632,47,48,63,64,16
qseq_9e84bd6057f414f1,train,length_64_gap_16,qcluster_calibration_0022,qbank_calibration_5ec8bc5b1acb,18583 64834 38535 11983 103878 110144 146165 116193 24226 93860 121550 143653 112892 66633 21388 56474 96214 110467 97787 146691 16597 144867 69147 120568 2435 147039 57287 34924 132132 87761 2839 117256 83665 109199 133009 123135 10584 130062 103741 108855 9681 112170 41551 80366 77045 69088 102910 92789 117477 119072 44885 130359 49707 72525 88660 115960 24859 138373 96423 90391 133969 6922 120979 92789,117477,115960,77045,47,48,63,64,16
qseq_246ee89984874f24,train,length_64_gap_16,qcluster_calibration_0023,qbank_calibration_5ec8bc5b1acb,71086 36244 70429 24953 148556 77923 44341 43186 89618 146277 27509 14821 5040 25200 8807 62298 114650 97540 111826 104383 5579 113021 120713 79423 23214 57740 106858 87412 138581 69465 60852 116562 15864 77127 144884 88826 69629 78788 1830 126214 83980 139976 22995 140348 54569 10047 119315 23999 53097 20376 83682 13926 9987 18347 133186 25522 29473 120308 54447 8219 71365 23177 52495 23999,53097,44341,69629,47,48,63,64,16
qseq_5eebb2cd9fc91853,train,length_64_gap_16,qcluster_calibration_0024,qbank_calibration_5ec8bc5b1acb,52208 11063 57550 143373 137948 29473 21293 16632 131059 42380 150773 82070 94285 93346 137854 3910 52246 67332 79310 28125 134421 65909 61522 83606 124284 8178 61540 13150 55859 19810 112247 33894 47716 5118 60802 82490 43029 117315 115369 123054 70793 118625 32129 121738 59589 32513 103194 123467 51057 81470 9223 10270 82413 91296 96178 133608 8482 75924 149800 38253 34567 10544 76810 123467,51057,11063,137948,47,48,63,64,16
qseq_19ab9649ec1e9bf4,train,length_64_gap_16,qcluster_calibration_0025,qbank_calibration_5ec8bc5b1acb,38848 47468 38144 9189 52194 135549 451 85853 110787 6642 65811 56480 81195 87390 12899 81310 144739 135146 98940 131173 98795 72266 143333 16153 106198 86211 33709 53899 123416 81159 10602 80252 144610 13205 4351 104101 27099 120964 76206 64585 22822 13322 18605 54826 123054 68788 100476 113399 127802 123234 138006 138057 91459 10794 110109 5999 40138 151073 132132 47716 27112 6220 139145 113399,127802,151073,85853,47,48,63,64,16
qseq_a791a0b615f9ce82,train,length_64_gap_16,qcluster_calibration_0026,qbank_calibration_5ec8bc5b1acb,66633 40160 96722 30982 70583 5620 51729 20576 121708 37498 78128 9201 30572 28114 77429 98333 141996 26360 54698 24253 14449 108101 131020 38331 135706 14755 67629 36429 23957 43852 99801 129380 29972 10794 111388 114219 136810 93366 49659 10456 81470 76187 60090 110421 91312 151452 55458 49361 30093 18583 24581 2660 116419 140385 128382 146627 102859 5474 140684 40352 6220 66481 86764 49361,30093,135706,76187,47,48,63,64,16
qseq_baaca84d1e2b4f15,train,length_64_gap_16,qcluster_calibration_0027,qbank_calibration_5ec8bc5b1acb,11936 38940 45273 46192 45023 119459 84102 133919 116554 376 31556 92789 110493 136882 54043 35871 126926 25843 32267 34183 112604 72367 146569 82312 127457 134675 37770 20263 110983 94353 56072 73189 115493 128560 19532 57105 105461 49957 82413 98940 134681 1325 66773 87057 76679 19370 118227 114689 87125 89658 67461 115510 91042 135301 94438 148372 78590 8239 27569 142477 22901 97974 79423 114689,87125,119459,98940,47,48,63,64,16
qseq_0a5c7134a2ee110d,train,length_64_gap_16,qcluster_calibration_0028,qbank_calibration_5ec8bc5b1acb,33715 98411 30045 82546 111257 75386 9997 146793 136313 62052 137996 116406 129212 3042 115787 45621 115763 65143 110967 23777 13498 10374 116423 127311 129294 128537 80754 3910 121464 13545 15199 119497 34919 63668 92043 123220 16675 24322 25335 46489 81695 17271 138731 33098 121579 101442 5620 144179 119315 142477 30798 70583 15774 73687 2839 7713 130128 37497 101959 1834 151559 129546 82118 144179,119315,24322,119497,47,48,63,64,16
qseq_735adff49e60172b,train,length_64_gap_16,qcluster_calibration_0029,qbank_calibration_5ec8bc5b1acb,102604 113152 11111 61922 102662 75104 39003 139704 147782 143385 144186 102815 82490 86369 97868 137610 28414 98625 133216 63704 117163 145919 85012 69795 103153 76168 103678 112629 9646 140200 23214 85209 33098 66121 47848 60775 55646 6655 72547 20456 132396 115787 78048 28557 148988 21401 75495 100279 67600 15661 21248 73687 8239 72181 18380 77923 140876 43029 114609 97563 5085 54753 11553 100279,67600,47848,113152,47,48,63,64,16
qseq_2532af12e740b460,train,length_64_gap_16,qcluster_calibration_0030,qbank_calibration_5ec8bc5b1acb,87794 86078 64195 108342 15371 143432 140720 140868 97288 57173 23542 82097 38292 29436 51557 13205 76360 81959 29303 126079 120980 91632 20533 100279 38590 150154 127925 122598 77410 25457 40974 94438 84277 36734 81329 45876 74110 133216 65280 10554 120637 136974 52265 8453 101952 42086 37230 51113 107683 127657 85283 29862 15199 95909 130441 132175 58748 103105 30041 96227 143615 87639 143537 51113,107683,29436,87639,47,48,63,64,16
qseq_dbfdfa3c3d4e0fd4,train,length_64_gap_16,qcluster_calibration_0031,qbank_calibration_5ec8bc5b1acb,120980 43275 121193 108960 92804 94878 50005 110983 19370 50011 88935 150059 64825 13174 137512 74305 68894 31734 151318 57587 25647 31258 19911 58311 120481 119459 124826 150154 113763 21248 135473 133665 10337 104371 143491 47468 30172 70887 23694 126705 14044 88273 6218 1445 62971 99629 121094 77304 30622 74370 123241 46954 90505 104993 43696 47643 78773 37770 145994 134243 136209 126402 130725 77304,30622,14044,94878,47,48,63,64,16
qseq_9c430b0afb6f555c,train,length_64_gap_16,qcluster_calibration_0032,qbank_calibration_5ec8bc5b1acb,51147 1325 31869 53675 12406 40759 124177 27141 49561 151295 65730 42086 51320 65326 5461 125822 61502 81386 120979 120690 57064 138057 54063 138233 110669 26507 66531 35043 29436 144109 11420 108356 112019 43999 149323 97289 7157 125838 115448 20420 121871 32945 107360 132236 32562 127248 32600 122563 146736 62542 112944 38848 19196 8113 144614 13764 118554 77610 117256 92043 55751 57637 144158 122563,146736,108356,27141,47,48,63,64,16
qseq_0f8760518808ff11,train,length_64_gap_16,qcluster_calibration_0033,qbank_calibration_5ec8bc5b1acb,15199 20218 147125 104563 79063 41910 17221 86140 43282 123278 51147 65110 149518 13798 100627 100336 31559 103878 81624 37411 85210 127592 19386 54806 71365 95616 61600 118455 47969 92789 98055 82883 108356 15505 114066 75397 83665 149075 50011 122665 39262 28563 27703 29026 125382 143131 63095 36244 50462 97934 22069 130648 23063 51538 133608 19277 38539 98111 151531 85455 48690 70035 96423 36244,50462,133608,39262,47,48,63,64,16
qseq_f11635608811c276,train,length_64_gap_16,qcluster_calibration_0034,qbank_calibration_5ec8bc5b1acb,11278 83784 48902 6248 102859 17809 56277 50632 142054 38640 5657 136407 136434 57550 79340 132359 16436 110399 451 94413 38535 110586 11744 73687 134351 71729 65840 84024 112503 64834 147096 105008 29176 146711 34615 107689 10036 95402 10794 138040 25522 128317 2684 39081 140451 84781 89940 67158 77045 107138 91340 97675 82229 132474 66305 58748 23112 24015 55755 104937 141697 75720 106154 67158,77045,112503,128317,47,48,63,64,16
qseq_ec7a48f824197560,train,length_64_gap_16,qcluster_calibration_0035,qbank_calibration_5ec8bc5b1acb,130374 139098 150759 136835 77429 129767 21754 142556 22666 8793 89053 58587 134810 115039 86280 2660 4688 90391 107079 120359 123135 60711 150985 56474 117997 142950 132697 77668 7269 93198 15121 87794 88186 27112 27892 79527 33032 81069 132971 130124 96372 129289 130725 130419 118996 89907 12008 117593 81901 117897 66006 103175 128962 97027 38590 80751 92043 15774 47836 45225 45489 86046 39300 117593,81901,33032,150985,47,48,63,64,16
qseq_cf93f853ed2aec25,train,length_64_gap_16,qcluster_calibration_0036,qbank_calibration_5ec8bc5b1acb,13795 41612 94413 42146 148518 117835 116396 146406 20605 65246 134145 122853 23112 27892 48650 91338 74074 137749 17367 78609 73399 29849 35074 112218 78824 120535 79748 19532 122771 117256 19196 47458 139849 8482 119344 68702 133973 20419 97813 9201 73086 120323 36417 4186 146297 124950 115960 51323 40478 143827 6442 69451 53191 82939 19725 81695 128443 132396 92853 18776 112704 150534 122823 51323,40478,47458,117256,47,48,63,64,16
qseq_bf0cbb2580fc3b1b,train,length_64_gap_16,qcluster_calibration_0037,qbank_calibration_5ec8bc5b1acb,41308 56966 57818 96394 42366 46524 111283 139820 59537 67614 150770 112503 115220 94309 135252 37277 25457 46302 124498 114445 148139 85874 131059 118629 126591 129908 146139 124548 85961 119119 53097 102779 50745 125629 111243 45692 142269 109515 17271 111271 128919 18070 106993 133602 77610 11007 28414 147260 144883 69147 10930 58181 87912 27099 128657 64211 137689 126402 64899 127916 134762 63170 26166 147260,144883,64211,46302,47,48,63,64,16
qseq_558bee34d052f1e0,train,length_64_gap_16,qcluster_calibration_0038,qbank_calibration_5ec8bc5b1acb,63668 133205 14998 109907 145105 86155 123278 148509 74382 51300 81575 102604 127657 89228 41266 123661 95773 121722 96394 137925 23837 149129 71323 432 30041 93517 4325 144514 41029 78609 88660 66293 118455 15550 103539 20419 146488 135727 52060 141610 137749 73999 148538 105461 70484 43784 100725 80548 12584 74370 112271 103596 103175 107530 93540 28563 65491 98321 59137 33709 102910 17994 28702 80548,12584,135727,145105,47,48,63,64,16
qseq_140c8e6ce228e60b,train,length_64_gap_16,qcluster_calibration_0039,qbank_calibration_5ec8bc5b1acb,8938 137027 46176 30622 77045 85289 108273 86925 30275 129034 151420 9681 81959 82676 86815 82097 88339 60711 127457 59655 76168 133260 72801 109545 4325 9189 101350 75338 131777 148635 79008 106357 25810 21293 125581 37713 55755 29374 86690 63053 12751 114657 71836 45039 143537 19671 72181 104059 42380 35445 22801 93361 83324 16374 16657 78461 149391 123733 40585 128512 8481 15307 131997 104059,42380,131777,72801,47,48,63,64,16
qseq_72be6fd870ec4fc1,train,length_64_gap_16,qcluster_calibration_0040,qbank_calibration_5ec8bc5b1acb,17497 63465 123196 10374 57802 12077 52246 5620 62439 2839 115220 28562 114191 17271 107360 132670 131071 136991 49446 46992 98055 47744 71372 132557 55845 98329 73999 63668 77892 81329 80976 136209 138516 55489 104470 50880 18712 45714 1462 56991 10544 11420 38331 120637 124940 74493 112974 73273 54669 103015 137669 90505 115066 73086 40585 33576 67733 122325 8802 131630 136006 82070 65182 73273,54669,17271,136209,47,48,63,64,16
qseq_4e1009eb44a8a8ed,train,length_64_gap_16,qcluster_calibration_0041,qbank_calibration_5ec8bc5b1acb,148632 136434 40318 32945 7247 133106 19865 76898 124846 36031 143333 1830 86530 9325 115448 7097 65840 62298 65872 90419 138815 29774 111625 139950 70378 93554 58088 79356 49780 42411 120815 89771 3113 52246 29436 145805 55956 66633 144514 79695 86143 16194 110840 111243 139364 107761 57733 104937 115039 94564 116002 24656 110399 103878 61173 86155 56966 141734 86597 86225 87626 150265 133459 104937,115039,61173,55956,47,48,63,64,16
qseq_3e42716412d7d3aa,train,length_64_gap_16,qcluster_calibration_0042,qbank_calibration_5ec8bc5b1acb,71471 77545 54068 142477 6464 81386 25557 71373 140937 71775 43363 1445 100725 58945 116562 87545 111822 82556 128560 96178 118212 2684 125679 15482 144642 120432 16389 61502 88505 62035 101666 59047 53521 111257 72787 52729 6192 142556 19653 119497 110928 10036 5118 25713 15199 62203 139820 77227 2636 124548 70206 135408 44228 12559 10293 35043 108012 64652 7228 55845 95826 66067 93597 77227,2636,142556,7228,47,48,63,64,16
qseq_9979e8e85e5c2aca,train,length_64_gap_16,qcluster_calibration_0043,qbank_calibration_5ec8bc5b1acb,76569 15876 128825 109795 10524 83380 121344 47382 6370 117473 66549 100725 78480 148448 92916 77589 5579 140684 80640 63863 77752 47632 1445 110672 87412 23946 76629 121193 132359 133665 108960 7875 25037 79593 108253 113399 141473 45882 3691 62317 116988 74382 86140 150701 21752 4024 119288 139730 130128 26056 38534 80976 83531 129452 148821 42159 145112 128836 91281 25721 39664 50005 38590 139730,130128,145112,21752,47,48,63,64,16
qseq_e8cca88ae0d87f0c,train,length_64_gap_16,qcluster_calibration_0044,qbank_calibration_5ec8bc5b1acb,117893 150725 59121 6418 137940 124565 58167 149261 140894 116315 8807 4467 105724 106305 81050 78480 37398 11353 19454 97650 22715 12559 105126 126086 132783 65913 14614 126091 64899 16672 134322 46783 63702 109199 42472 64089 98983 77832 77683 22822 6187 95339 55222 14449 138162 63399 94311 122853 99223 25919 11054 104563 144693 133969 75264 116343 23355 110237 123980 69451 7097 96372 6630 122853,99223,109199,59121,47,48,63,64,16
qseq_9781392e7d1432f4,train,length_64_gap_16,qcluster_calibration_0045,qbank_calibration_5ec8bc5b1acb,13795 81395 97886 51113 91934 9997 113763 116522 49431 47468 97563 46482 22995 123622 63598 99681 148808 71316 25237 132797 34819 18712 80753 8985 50745 36919 37418 12589 33090 56277 31472 61990 54063 4607 82143 65555 95589 70341 27112 139414 103539 37464 132942 119622 51591 124846 57550 39244 41532 52729 113944 136507 151295 10930 92183 26876 13293 106858 115790 69967 120803 65868 85855 39244,41532,92183,9997,47,48,63,64,16
qseq_938a531f5d49ae9f,train,length_64_gap_16,qcluster_calibration_0046,qbank_calibration_5ec8bc5b1acb,116265 90584 44896 139791 78202 135432 137205 81310 26474 88016 139197 93307 84277 4144 56480 63110 59413 18678 25721 47625 74305 127157 143657 20187 60216 56943 68478 142950 134810 70341 146117 62696 139145 117333 125220 101952 93521 90853 111243 79486 15550 82883 10456 44359 115133 62525 151614 98333 37750 111884 131777 48065 33688 24851 9189 137010 116048 151008 41033 59047 40863 7120 103105 98333,37750,131777,81310,47,48,63,64,16
qseq_f87a934cb65c9c3f,train,length_64_gap_16,qcluster_calibration_0047,qbank_calibration_5ec8bc5b1acb,64668 19229 94525 99445 97540 50511 12878 92793 9688 53083 95909 8113 122633 115108 32295 129698 103473 17271 105126 13174 65190 128726 126402 147096 146914 116290 91006 66549 104220 52927 121464 13795 140950 28114 62017 16153 4467 17202 100307 103374 143373 25179 108075 119958 120974 98585 91317 93366 20497 116897 29303 63042 112872 148591 25129 30313 15371 139950 88186 126776 90217 37811 95616 93366,20497,103374,17271,47,48,63,64,16
qseq_f64413997792a575,train,length_64_gap_16,qcluster_calibration_0048,qbank_calibration_5ec8bc5b1acb,19135 55185 80690 6069 125220 88505 150219 78316 127356 130794 138570 121464 134231 17715 59817 111244 126339 122853 95589 109545 81470 9646 124709 121579 114958 69311 44885 97002 33056 108356 59691 109907 96703 86947 84781 56474 83577 124950 31165 37019 25908 94353 18394 20576 81901 60539 104220 73877 51412 6220 78461 131658 86139 81007 53552 110046 133973 41683 131163 42525 41650 119072 129009 73877,51412,124709,55185,47,48,63,64,16
qseq_43a72a2ed7c2f4ea,train,length_64_gap_16,qcluster_calibration_0049,qbank_calibration_5ec8bc5b1acb,25881 92932 117473 37462 53445 137669 141940 99606 48994 45048 83791 136389 110967 122928 8553 133035 135860 31955 52420 8687 85210 130725 42501 58024 144514 121257 133972 116522 47402 52405 126332 66323 142950 67915 16194 66293 72801 116048 151008 36124 46633 132784 16153 100725 42958 99223 98812 78062 69129 148471 8151 126134 26622 1929 24148 113572 140451 86311 53692 133901 104771 44421 53359 78062,69129,133035,144514,47,48,63,64,16
qseq_7d739324409fd6d1,train,length_64_gap_16,qcluster_calibration_0050,qbank_calibration_5ec8bc5b1acb,37398 55879 76168 65311 41563 150154 82428 150985 66008 127774 93597 40699 17985 119368 135786 55210 55671 40115 32295 103105 14371 142166 18394 132797 113794 31432 116823 25146 98200 134351 98231 114736 88603 37750 120854 59015 43186 110363 10826 46190 40313 135146 144642 134810 81852 11553 111384 51876 107810 70692 118747 68478 97787 72092 39304 28702 16073 40491 20267 104059 96199 20605 47468 51876,107810,41563,55879,47,48,63,64,16
qseq_8b2a954502efad88,train,length_64_gap_16,qcluster_calibration_0051,qbank_calibration_5ec8bc5b1acb,144646 135299 62948 54015 130135 60442 130374 116290 22398 53451 121826 52064 62540 46482 30275 5237 110046 2117 66008 57064 10524 139994 23535 27792 48087 68070 129452 98055 36524 46489 111822 27178 129238 23782 52684 116571 102205 16666 151531 73189 120535 47344 96701 98087 16425 69670 101350 17606 21808 70589 121193 4482 48457 130419 139385 142472 9974 9824 62004 102002 72181 66293 72801 17606,21808,121826,9974,47,48,63,64,16
qseq_ee569f22f3ae250b,train,length_64_gap_16,qcluster_calibration_0052,qbank_calibration_5ec8bc5b1acb,122928 66121 128920 71471 28391 61848 146297 24859 40976 67266 115973 43696 127248 140735 17889 42515 50140 85152 84061 43282 24356 13633 46489 18605 74280 87912 150770 101177 39769 93669 10293 144347 150534 103880 69959 146127 35041 105008 30045 28157 128264 58165 24851 34844 46992 141477 55646 11310 28563 74515 33267 82415 89085 99983 28702 134762 36417 11353 63842 432 109318 144733 8900 11310,28563,89085,146127,47,48,63,64,16
qseq_be706f1a14275ce5,train,length_64_gap_16,qcluster_calibration_0053,qbank_calibration_5ec8bc5b1acb,140582 6866 81648 15388 110237 150759 93454 78047 36031 45307 56991 85199 128264 70932 138731 133106 22320 46653 7247 86530 131497 147655 136943 25810 77304 24148 65311 110363 106154 95796 16432 131630 36992 15505 73917 89599 41033 52719 8482 97528 138716 3910 52082 130448 87090 121753 128277 71729 42159 113794 87712 150469 123241 119083 138999 13635 72787 122325 137603 9085 75333 48100 144867 71729,42159,46653,136943,47,48,63,64,16
qseq_0d4a12ac6609f992,train,length_64_gap_16,qcluster_calibration_0054,qbank_calibration_5ec8bc5b1acb,63110 31869 59655 88321 56502 121594 62035 20809 31734 61061 20037 100340 67443 146165 11310 105439 39003 97993 2993 62045 3398 74515 82240 43156 79262 37689 44660 101668 130023 64142 58971 24761 97397 135432 46653 9459 84102 88339 139955 6139 46302 49659 144884 120209 74381 75338 75039 138842 93714 118640 5461 131018 8938 47338 59366 27178 103981 59193 144514 27112 10826 5660 113148 138842,93714,135432,27178,47,48,63,64,16
qseq_320816d34c614941,train,length_64_gap_16,qcluster_calibration_0055,qbank_calibration_5ec8bc5b1acb,139775 142920 45876 61129 139261 20037 44410 128041 60966 128726 144137 21231 9067 35446 22666 8859 139414 49780 70932 147509 5313 126826 39304 116526 19532 67835 107667 97616 64152 1830 83326 130135 112271 23706 72734 12899 131630 48343 130199 85251 60125 113021 9423 110492 25457 54996 127132 44896 45681 29132 140573 51934 33902 143866 65962 150124 31869 76988 131804 105461 151531 30980 135299 44896,45681,76988,150124,47,48,63,64,16
