prompt_id,bank,family_id,cluster_id,token_bank_id,input_ids,target_token_id,distractor_token_id_1,distractor_token_id_2,key_positions,source_value_positions,source_key_position,source_value_position,query_position,sequence_length,repeat_gap
qseq_84ff4fbaaa20d8cc,head_fit,length_64_gap_8,qcluster_head_fit_0063,qbank_head_fit_ccb91506f310,31466 13458 26089 103158 20274 7475 5575 5299 22843 132502 33554 110224 139540 146491 70291 112167 9092 111562 45908 41443 87317 130391 14234 107281 64648 64802 84303 150653 118843 13997 22088 140991 71431 79977 106089 62739 97167 55649 90973 131624 113088 54586 117084 76491 48325 30993 111502 111223 53362 24033 90945 150253 139230 65188 78742 143424 105734 79512 33584 82315 2935 137802 109276 143424,105734,111562,55649,55 16 36,56 17 37,55,56,63,64,8
qseq_a0de254948a6e5bf,head_fit,length_64_gap_16,qcluster_head_fit_0000,qbank_head_fit_ccb91506f310,96411 122299 47117 97403 71542 53051 79720 103361 136828 28364 131400 77319 37067 16003 134409 108587 35363 18024 127874 49728 140167 146305 74467 29018 38161 102047 56464 98832 11747 134275 33535 113849 69471 127051 111907 45481 54216 35780 29362 121799 142571 88013 109483 98522 27682 133681 120533 97164 110227 44901 974 81394 49895 58680 131760 12778 75364 20077 102882 122203 7404 63556 104929 97164,110227,97403,77319,47 2 10,48 3 11,47,48,63,64,16
qseq_b0e4d687f94733dc,head_fit,length_64_gap_16,qcluster_head_fit_0001,qbank_head_fit_ccb91506f310,119693 52841 117950 14564 5759 47579 86445 44696 116482 121420 58644 139291 124660 146074 150384 106089 103034 24426 116414 32647 122446 131682 133020 45888 147576 116075 25438 97430 39214 40837 54628 146730 147059 18034 71405 143124 83305 61811 83619 28740 55158 138561 60673 130270 102041 116623 142427 134298 88957 102974 27054 114339 32165 114647 90741 95119 58360 2431 1353 137425 52977 35599 105165 134298,88957,55158,150384,47 39 13,48 40 14,47,48,63,64,16
qseq_be52c9a76238a7d9,head_fit,length_64_gap_16,qcluster_head_fit_0002,qbank_head_fit_ccb91506f310,145874 79132 69098 98504 68385 51671 100680 13478 146838 79720 5843 27088 121799 126299 140805 37137 56561 70770 123025 44109 73396 25620 121311 112943 79176 60332 127609 20859 63215 68316 105734 123224 22088 34774 110321 82186 56 150147 82056 31469 93025 61048 64138 78100 143030 123120 145052 123146 129010 73696 14227 68261 150763 93002 31016 21501 75934 34047 35767 108507 50793 117121 129700 123146,129010,64138,68261,47 41 50,48 42 51,47,48,63,64,16
qseq_f37fbd079a3b6bde,head_fit,length_64_gap_16,qcluster_head_fit_0003,qbank_head_fit_ccb91506f310,22843 68784 125018 105553 13950 12532 14555 4884 138615 23028 34846 52638 44901 66534 14471 63050 146843 6291 96838 71424 14260 107814 131474 40838 77229 64449 42254 63530 38449 2270 68892 28991 21881 84206 14918 32672 104249 76207 145833 58556 7385 89077 115521 135139 125534 22950 9192 79176 107828 117694 67524 62729 102751 151050 50483 119139 27350 134807 82928 80486 140010 30304 19577 79176,107828,14260,125534,47 19 43,48 20 44,47,48,63,64,16
qseq_ecccef08f74a0d62,head_fit,length_64_gap_16,qcluster_head_fit_0004,qbank_head_fit_ccb91506f310,150253 8503 148055 115672 29696 3728 8486 136840 40828 93964 120373 20812 27187 54459 2717 69720 47459 80438 1387 112943 66534 128702 8497 74965 38625 102921 87568 141570 28991 98700 38397 59837 1784 131264 93310 47811 78675 111457 70416 55158 8471 10231 10986 128485 124566 144183 26718 3508 8198 109878 110673 29702 21501 25550 110542 127496 5340 100343 142781 77512 123146 106875 50434 3508,8198,80438,106875,47 16 60,48 17 61,47,48,63,64,16
qseq_3b5d281e4d3fc2c2,head_fit,length_64_gap_16,qcluster_head_fit_0005,qbank_head_fit_ccb91506f310,12264 151050 65188 58468 82644 112463 148010 49754 129208 124867 78647 122458 81063 8545 99122 26346 44080 102467 101344 40345 88056 127243 139640 6108 53243 8896 89531 129091 145595 122366 118742 35713 61706 46508 111554 850 107502 150206 67053 61625 4647 141783 77184 118515 33208 56941 101376 137936 8066 68826 145293 6971 88207 32255 77499 106778 63675 25259 32606 97164 1177 19418 129404 137936,8066,35713,6108,47 30 22,48 31 23,47,48,63,64,16
qseq_d1e08ad378e2d77d,head_fit,length_64_gap_16,qcluster_head_fit_0006,qbank_head_fit_ccb91506f310,5243 32350 36430 73696 19382 114991 71424 95795 73139 25428 71678 73027 119181 48812 94143 18114 140733 54180 81049 8232 140805 89700 98969 6950 115161 48662 94403 81394 39214 44696 5884 133910 48771 71813 126453 5006 141850 138508 22036 94106 103785 10112 150330 99084 90298 92312 100074 117100 19702 90626 10968 74117 61312 66208 56068 18617 115690 69900 82511 39855 81505 123600 14006 117100,19702,10112,18617,47 40 54,48 41 55,47,48,63,64,16
qseq_7e4b4a517eef4bbc,head_fit,length_64_gap_16,qcluster_head_fit_0007,qbank_head_fit_ccb91506f310,63677 107196 122517 35298 18617 1167 13481 82344 88056 24353 55439 26948 121799 31108 41114 61312 112903 107836 41155 112233 112372 51886 48232 27350 123347 30862 138475 6832 135094 80947 140223 36582 130014 27699 12873 86812 57189 29262 113090 4150 90324 24809 117697 88112 105296 20578 135965 150478 118414 135445 28900 129039 107984 82934 12135 115658 74107 10231 136723 146562 31691 42842 61907 150478,118414,13481,4150,47 5 38,48 6 39,47,48,63,64,16
qseq_8b91b6dc4c4ad5a7,head_fit,length_64_gap_16,qcluster_head_fit_0008,qbank_head_fit_ccb91506f310,7856 34127 5096 4312 13151 44893 95597 68045 15214 74868 108478 101136 113465 6484 14872 105835 74754 40011 2271 76736 138561 75209 30601 46582 147569 25472 58787 100074 14555 2270 36435 135915 103454 988 3508 45333 49938 68268 121541 77184 40650 53894 66342 131371 137909 22145 115607 16713 107897 149805 114522 66208 132230 124436 50830 140805 9745 49825 107554 49728 56187 96873 70644 16713,107897,103454,140805,47 31 54,48 32 55,47,48,63,64,16
qseq_61c50fa15c9aaf25,head_fit,length_64_gap_16,qcluster_head_fit_0009,qbank_head_fit_ccb91506f310,73016 67604 29203 145230 139092 90314 37858 149384 151330 78411 80059 143225 57601 122083 51259 56015 70707 119578 6199 116422 34375 4884 91815 107897 103990 18936 82928 74545 6271 21171 80198 50864 56187 91622 49828 21557 100135 58737 150585 42557 93371 20859 121815 68707 132831 82344 112871 28900 102681 68045 35843 32255 27350 57705 94990 73811 123600 84161 20688 74658 76699 10259 150187 28900,102681,112871,100135,47 45 35,48 46 36,47,48,63,64,16
qseq_eb6a949eb0642356,head_fit,length_64_gap_16,qcluster_head_fit_0010,qbank_head_fit_ccb91506f310,136160 111531 75546 97853 60903 45212 41694 68082 64059 113849 3344 140805 72917 80915 91025 3815 69172 135730 10134 58304 150197 64183 143075 147190 67813 105324 23948 111164 1245 149324 74658 68113 147059 151170 42922 119502 109402 119099 113035 78599 31763 93446 138508 71590 4647 32997 103317 67033 108704 86798 92152 78858 15871 85188 113857 20281 150098 32745 43788 52844 79132 129727 116840 67033,108704,15871,79132,47 51 59,48 52 60,47,48,63,64,16
qseq_ccbe5bac490d61b5,head_fit,length_64_gap_16,qcluster_head_fit_0011,qbank_head_fit_ccb91506f310,11747 36510 150098 119143 75238 41272 18422 32323 125461 76207 78742 14564 107133 70416 42540 3391 71453 83808 83435 80750 85346 54459 107196 140613 118411 83717 14872 85640 29363 131199 42751 99415 150304 32979 68268 72329 92125 108767 108184 62396 119835 79977 128141 99378 114760 119556 50228 31310 55158 31476 70644 61312 117416 45719 74394 90657 114979 13093 133956 2498 19716 6307 121222 31310,55158,54459,119835,47 20 39,48 21 40,47,48,63,64,16
qseq_ae9e47b71d61c01f,head_fit,length_64_gap_16,qcluster_head_fit_0012,qbank_head_fit_ccb91506f310,31520 101783 3451 73348 34420 69028 121615 119644 61263 118118 89541 111525 142130 126288 32899 119850 88723 89531 109276 36278 103562 112817 117416 6521 91673 50121 44888 9469 21557 71396 54324 131400 148205 55917 28983 65124 130823 101663 33728 105062 80517 88323 37504 128865 123172 32255 17096 64802 31857 22539 90314 67687 109032 70375 141074 129208 22730 137738 16180 19387 140839 4645 97319 64802,31857,9469,28983,47 26 33,48 27 34,47,48,63,64,16
qseq_c423f0620a3bd358,head_fit,length_64_gap_16,qcluster_head_fit_0013,qbank_head_fit_ccb91506f310,88207 117185 39853 112466 128485 65693 9544 2271 13093 103454 3901 115602 105226 60418 127515 126564 136733 31328 135784 31624 125472 109878 82924 8497 118346 37478 47482 132962 110175 32625 68082 30649 112719 114522 105821 149253 56980 33535 35355 74625 113207 92832 125817 46508 8471 1593 30184 1633 34869 10745 32668 59424 40828 8711 143030 102276 64449 85048 48953 147946 115607 34373 107830 1633,34869,47482,125472,47 25 19,48 26 20,47,48,63,64,16
qseq_b7edc17d7108c749,head_fit,length_64_gap_16,qcluster_head_fit_0014,qbank_head_fit_ccb91506f310,9611 7687 90755 10987 120559 147334 130984 68082 106550 29145 39403 79696 115223 89890 127874 90626 47811 52214 31001 36063 106549 56222 92759 148457 89864 59173 63649 52596 150171 2935 121419 118414 19316 74394 120165 85861 108637 61754 31905 58360 145330 91285 20257 71178 52584 39855 67524 6307 105822 96076 7208 79726 53543 125375 66068 60227 108316 112817 137909 81204 13478 150304 28330 6307,105822,108637,71178,47 35 42,48 36 43,47,48,63,64,16
qseq_c0b98a93360f9565,head_fit,length_64_gap_16,qcluster_head_fit_0015,qbank_head_fit_ccb91506f310,34361 71672 47571 36285 31691 6383 34846 139078 111600 60549 119945 52467 82522 104520 62675 142704 102974 17276 71453 23788 90741 6994 14001 107941 105808 90945 42026 28839 91637 114246 56561 107004 90973 65617 103785 27675 91991 32504 127484 138597 103034 103094 56356 41947 39095 93907 137127 134628 73384 100267 133736 79625 1347 61577 62742 50595 91727 11761 132863 40374 133956 10563 125630 134628,73384,71453,10563,47 17 60,48 18 61,47,48,63,64,16
qseq_b6de0520ecba0cb7,head_fit,length_64_gap_16,qcluster_head_fit_0016,qbank_head_fit_ccb91506f310,26089 125534 87170 128707 107897 148795 102201 101722 143490 36817 133798 129404 80316 132940 99757 58536 62103 857 135840 4319 24353 90581 44476 7475 76822 44669 50149 69698 8818 61937 124152 68113 113858 79293 81671 46387 10481 125960 75348 76740 136028 148853 32255 19301 64576 67735 16491 840 65051 132485 25193 69816 60045 89906 123428 54813 76207 19712 37137 16334 90108 148205 58895 840,65051,76740,76207,47 38 55,48 39 56,47,48,63,64,16
qseq_adc73ff9cfa008e2,head_fit,length_64_gap_16,qcluster_head_fit_0017,qbank_head_fit_ccb91506f310,144670 106625 150896 70843 73318 134889 18215 88157 140139 4263 14230 140805 142163 130014 148537 55917 51259 75649 95874 108123 144317 125767 43585 16003 70318 131264 46387 80915 75382 50377 97112 14564 11535 79343 95269 115364 48929 115309 36285 120550 107196 71824 112006 130781 89225 117534 64682 5248 112416 139965 26693 90163 118826 121710 37137 142213 149324 85346 88989 132377 23788 111074 101722 5248,112416,142213,118826,47 54 51,48 55 52,47,48,63,64,16
qseq_2940a4d578561754,head_fit,length_64_gap_16,qcluster_head_fit_0018,qbank_head_fit_ccb91506f310,71155 11761 6484 26550 81439 54273 79927 103034 34420 115536 123850 43210 129284 50595 103420 27817 25123 20077 114647 7234 100680 31016 32979 140288 52920 42922 54201 95131 63691 119849 89823 16335 57126 8136 102895 147993 92995 8497 40026 9745 90405 119469 96770 56561 140139 46622 103412 37760 91025 103162 67588 100961 51199 63215 26625 111239 49089 15366 71711 122337 51087 52584 94143 37760,91025,92995,114647,47 35 17,48 36 18,47,48,63,64,16
qseq_30994fe2dabf428d,head_fit,length_64_gap_16,qcluster_head_fit_0019,qbank_head_fit_ccb91506f310,36301 131474 79696 150258 99757 49636 28991 48812 144481 117100 44485 78492 78930 150098 49754 130014 10134 7054 70696 71392 143005 22730 58151 111223 112042 136550 42978 138868 44345 123745 72478 42854 124436 138128 64675 84283 128547 142160 49938 68784 126903 76822 91850 134087 144645 121883 37060 27405 11349 108601 89002 30245 84076 85010 32111 43040 56241 21983 103162 3136 22795 96811 35298 27405,11349,68784,22730,47 38 20,48 39 21,47,48,63,64,16
qseq_949a4801d597a033,head_fit,length_64_gap_16,qcluster_head_fit_0020,qbank_head_fit_ccb91506f310,109483 50087 150187 137821 103361 113980 47934 74718 5100 23028 107195 151599 116292 48055 151007 17117 22692 58148 30848 71190 28510 59994 18397 26417 80198 149474 12400 511 48929 140924 69263 123850 21988 20859 35843 49281 1418 34779 60549 92294 137600 45333 141053 92496 105734 123675 91637 97853 115940 113849 49752 6291 108044 1616 23582 4564 114169 57131 77796 58531 46312 122432 69900 97853,115940,137600,140924,47 39 28,48 40 29,47,48,63,64,16
qseq_c5b16a3541c1277e,head_fit,length_64_gap_16,qcluster_head_fit_0021,qbank_head_fit_ccb91506f310,71996 63497 11741 120673 143075 143490 149102 68388 4263 19577 80059 43657 137425 108044 133240 129284 112042 133134 47560 147799 148833 89700 137783 29696 75754 143047 105940 107860 145787 59144 117899 110180 47476 48298 139641 114055 149083 26058 150171 121668 30288 116960 109068 100232 53757 79643 94172 126423 64187 95965 92294 19657 93446 27229 122324 136971 20488 96618 109295 36522 24209 88685 110224 126423,64187,136971,80059,47 54 9,48 55 10,47,48,63,64,16
qseq_9431506847fefb45,head_fit,length_64_gap_16,qcluster_head_fit_0022,qbank_head_fit_ccb91506f310,126833 43673 113207 27147 1318 53111 137443 58536 149324 9163 36108 22463 75826 97430 44109 133507 139230 3929 6271 116843 73485 18314 141783 122522 100680 6832 121478 123412 26625 81130 69248 19695 147276 88346 100232 124808 47385 71530 39755 16050 72235 67917 139640 27006 124086 49227 33384 10536 106828 50048 39095 14985 304 129284 149173 38287 46831 67127 8818 75382 109295 129404 107562 10536,106828,129404,46831,47 60 55,48 61 56,47,48,63,64,16
qseq_5c36d742824efa4b,head_fit,length_64_gap_16,qcluster_head_fit_0023,qbank_head_fit_ccb91506f310,29203 45474 65051 78905 51728 81394 88346 119121 67714 36807 66330 30555 17013 76736 118635 61586 146730 93025 106410 80075 144896 62395 141074 135730 89154 135228 29129 9092 75169 148174 109453 139291 73007 145330 30288 114599 91727 68121 90298 53753 27350 112267 13894 86234 11771 49825 72329 103361 12135 53273 26948 54273 124404 104249 36301 47117 9433 130639 111554 68832 21763 78441 14490 103361,12135,109453,30555,47 29 10,48 30 11,47,48,63,64,16
qseq_05d8cddf3ea281a9,head_fit,length_64_gap_16,qcluster_head_fit_0024,qbank_head_fit_ccb91506f310,37760 6794 104877 100437 83243 151558 4263 101178 113706 92559 72917 100203 104130 67540 125464 129297 35923 136962 58737 80186 141972 32779 30862 67524 21083 117899 51886 87554 117134 68234 122889 58468 118223 48812 62214 88112 79793 36592 36004 28246 136625 138496 131821 63809 121311 20257 130480 60045 82403 29823 47571 138868 13348 117694 121067 26518 27522 125697 5793 114045 92214 43909 58151 60045,82403,30862,125464,47 21 13,48 22 14,47,48,63,64,16
qseq_f17674cc4392f3bf,head_fit,length_64_gap_16,qcluster_head_fit_0025,qbank_head_fit_ccb91506f310,99378 139317 64187 104243 24249 125695 22092 100809 90108 147059 88346 16180 50048 28577 81802 85431 116204 109489 138511 137802 71255 109975 26625 48132 4491 12951 127578 78695 90657 9691 27147 76123 11699 82186 92152 145053 34902 70302 511 6794 72705 65126 38570 101132 83501 8471 63158 87838 139230 145286 101136 27699 104778 71590 59144 64255 13941 76118 109077 64517 112233 145504 134409 87838,139230,64255,8471,47 54 44,48 55 45,47,48,63,64,16
qseq_382e6ced8b87a663,head_fit,length_64_gap_16,qcluster_head_fit_0026,qbank_head_fit_ccb91506f310,143845 28530 2749 102603 138496 23099 107984 75754 114816 137343 53894 26067 104528 134073 62687 55418 29549 34201 47559 80517 89759 4806 58556 67464 7467 131433 105727 18600 94154 103990 5394 134960 119929 2320 136675 134026 84076 128427 57379 141386 41050 106738 46972 78647 94776 23401 138708 32547 65617 135915 66330 77229 116041 120338 143177 118561 35 71996 6552 71194 34774 41694 44474 32547,65617,26067,71996,47 10 56,48 11 57,47,48,63,64,16
qseq_fe5cd0e334e253c1,head_fit,length_64_gap_16,qcluster_head_fit_0027,qbank_head_fit_ccb91506f310,28158 78441 16703 17879 121419 136521 134640 117116 13348 48370 102974 101178 63832 70586 77925 94988 132831 27564 8497 36367 139568 143124 145413 117084 5238 111174 56425 92952 64187 146658 107890 142176 66367 141833 120165 25735 49227 7892 91262 13541 35919 511 90324 7971 5933 119275 76634 47835 121420 103127 87499 14234 28035 32547 114979 128601 41716 120574 87568 88604 5653 134298 71392 47835,121420,90324,8497,47 41 17,48 42 18,47,48,63,64,16
qseq_b417731b953269a4,head_fit,length_64_gap_16,qcluster_head_fit_0028,qbank_head_fit_ccb91506f310,59113 102050 10914 105808 59548 1593 95437 71522 29129 3213 105062 138916 13031 73312 78296 94990 83305 92496 108998 35298 15435 142879 8769 93848 77259 2816 56425 42686 110687 150196 60734 90084 149170 112903 31108 111457 7006 93713 32979 7020 141714 70616 54162 63050 2270 102420 91295 6088 146582 9841 54868 93401 62776 94539 137343 109520 30238 58590 74117 8471 52249 132664 35919 6088,146582,77259,78296,47 23 13,48 24 14,47,48,63,64,16
qseq_450cbb29b12c67b7,head_fit,length_64_gap_16,qcluster_head_fit_0029,qbank_head_fit_ccb91506f310,71711 113858 69765 124086 93169 6981 2857 30288 80094 126299 84751 66457 103585 90952 124114 129091 115329 27817 88084 122979 71661 122426 511 98259 36142 72105 3213 121521 73665 40143 988 117950 145343 32899 35422 112817 101722 47334 142325 1177 64008 142909 23204 20277 61577 40838 34972 138037 131371 54280 139690 31856 25193 67524 89034 91295 60010 46622 37950 90405 29363 144896 67053 138037,131371,29363,25193,47 59 51,48 60 52,47,48,63,64,16
qseq_a30ec5f4c977bbc8,head_fit,length_64_gap_16,qcluster_head_fit_0030,qbank_head_fit_ccb91506f310,25953 110175 114886 121227 119644 114299 26361 4697 42665 58619 11318 101785 85010 78675 52214 11741 81670 55885 19702 22757 111600 47385 7224 7741 140805 56015 70948 139975 1100 136675 118418 134073 143225 141440 86751 26330 118223 117514 148055 151446 54974 22587 83955 26346 51395 48518 111352 132377 6028 94339 39396 13009 103988 12696 129284 47835 111562 147190 127956 14855 125461 91497 3423 132377,6028,22587,70948,47 40 25,48 41 26,47,48,63,64,16
qseq_f52fc5c697a8e7f5,head_fit,length_64_gap_16,qcluster_head_fit_0031,qbank_head_fit_ccb91506f310,95874 37140 41694 141562 93401 15593 77324 53915 81370 25588 59424 150653 117908 81389 144317 87838 133020 86819 63747 95009 112382 119037 128302 28395 36105 125472 20342 100362 47559 38305 53757 40650 3929 76074 32297 132421 111457 99633 143332 87605 32892 114055 107830 85859 114991 13481 109337 118388 102041 133592 70843 118561 133134 121491 82934 4263 139092 80075 63430 128426 20277 71437 6307 118388,102041,107830,32297,47 41 33,48 42 34,47,48,63,64,16
qseq_396aff10bb95400f,head_fit,length_64_gap_16,qcluster_head_fit_0032,qbank_head_fit_ccb91506f310,121709 84206 104795 85114 149324 44485 137648 72590 1418 70128 142397 79548 30924 68068 107897 22648 118514 47476 121786 113617 3170 10783 58895 85307 102674 100571 33338 90923 138508 88207 135965 45212 37157 53174 111907 62375 56187 50048 50752 58536 22092 56534 136840 140812 45369 81857 60045 68537 131608 90657 38625 128369 62813 123824 91025 148853 31905 124564 37986 24196 107613 71522 131295 68537,131608,88207,142397,47 28 9,48 29 10,47,48,63,64,16
qseq_82c1df8241dca3cf,head_fit,length_64_gap_16,qcluster_head_fit_0033,qbank_head_fit_ccb91506f310,93371 6033 83025 111562 47569 24280 107897 147946 61811 68672 89759 128601 122743 121521 82050 112267 35422 23695 79088 11470 32979 44696 114045 25438 121306 25123 98522 73016 89582 21852 44669 31226 76074 55535 111554 11718 2230 95200 37392 62954 140757 81389 106828 127388 389 119628 58680 72590 45333 4678 85384 136550 101353 35630 49120 2310 6484 14909 98638 20440 30708 108149 110374 72590,45333,95200,127388,47 36 42,48 37 43,47,48,63,64,16
qseq_204175b8e8f592ff,head_fit,length_64_gap_16,qcluster_head_fit_0034,qbank_head_fit_ccb91506f310,99393 84161 83808 51671 95875 129297 99976 37986 20046 90314 52893 117100 124436 4647 12837 30555 113018 67765 116294 71916 51312 83922 2202 104616 58862 104862 68388 131371 90108 46429 23544 13997 4263 29147 15168 129587 102227 132472 136180 137904 130907 140924 111393 55243 71661 66534 82924 54974 48953 63158 5096 50377 23695 46972 44669 6552 123120 53188 78100 90973 100665 119581 66243 54974,48953,116294,104862,47 17 24,48 18 25,47,48,63,64,16
qseq_b7054e022b918880,head_fit,length_64_gap_16,qcluster_head_fit_0035,qbank_head_fit_ccb91506f310,7773 129091 128139 89977 147276 85032 119026 56186 18205 13752 114266 14001 69248 18215 73869 150147 32779 49089 7385 64505 65348 83501 91351 21889 11718 64802 54459 113706 118742 53188 35134 106223 90741 99757 51087 98259 121224 36435 18927 116015 4136 150948 132930 48771 92066 50048 74138 128801 87076 97909 23538 45786 97609 149060 95447 67301 35799 31466 132750 138675 102396 22950 86662 128801,87076,90741,23538,47 31 49,48 32 50,47,48,63,64,16
qseq_ba8a8e9d30f030c0,head_fit,length_64_gap_16,qcluster_head_fit_0036,qbank_head_fit_ccb91506f310,118346 19173 15168 79470 32702 117514 82834 72033 58929 144810 105821 97909 88157 117899 116229 52893 37329 88572 76170 5248 141074 144305 91335 129610 109276 27408 88723 11699 25588 118232 63430 106986 140313 1071 31116 150208 100700 25646 95112 17451 54415 106697 123166 123146 29147 28774 6861 29825 125578 25438 10983 121063 22192 25193 83808 53959 127956 75538 119275 91506 47707 113962 91025 29825,125578,88723,144305,47 25 20,48 26 21,47,48,63,64,16
qseq_57bd27a9adf994ef,head_fit,length_64_gap_16,qcluster_head_fit_0037,qbank_head_fit_ccb91506f310,80342 4281 37636 113524 2613 82036 114440 34361 71353 90923 102603 57548 118867 126832 28449 35962 60549 61048 21976 105734 25550 25139 17653 128141 143047 74868 43007 34375 142458 148848 113383 146096 37973 85861 48618 40650 77796 99122 5759 139284 127038 25676 72492 26560 101201 70770 81370 36108 50091 110321 150646 82224 138037 109572 114045 141833 119581 63025 118635 142325 1633 148984 78890 36108,50091,81370,141833,47 45 54,48 46 55,47,48,63,64,16
qseq_df9ba99fcdbb78f6,head_fit,length_64_gap_16,qcluster_head_fit_0038,qbank_head_fit_ccb91506f310,95875 93574 72226 94872 81960 81802 142614 4923 119416 21189 116542 104530 142213 32668 21759 35903 57515 49281 151330 116518 99633 104520 25187 102396 137035 24815 66337 72507 62729 71405 48771 120373 105728 90033 46228 38119 143005 114976 148850 85640 85188 18171 48298 80186 107836 59476 144183 107872 25139 81063 88586 25472 132750 1311 91315 82928 143535 141714 141562 42978 127243 39214 16768 107872,25139,32668,132750,47 12 51,48 13 52,47,48,63,64,16
qseq_c7f36be3fc9142a4,head_fit,length_64_gap_16,qcluster_head_fit_0039,qbank_head_fit_ccb91506f310,107004 82196 16703 4419 71619 65836 79512 134807 107890 148210 83808 79348 116960 109863 128646 108132 110351 129700 82349 91424 144831 150384 91012 62162 50434 118170 98832 106810 66367 49754 3929 118388 51588 18771 115602 147010 51302 91495 137127 68784 136550 96156 13481 115936 37478 135840 104570 150585 20120 82231 1318 57337 60981 19766 76502 111531 110523 138135 142781 144810 98746 85431 129339 150585,20120,118170,91495,47 24 36,48 25 37,47,48,63,64,16
qseq_bb25837841d78095,head_fit,length_64_gap_16,qcluster_head_fit_0040,qbank_head_fit_ccb91506f310,42557 74117 139676 103412 138069 77255 16516 5096 150147 143400 66534 20752 52456 9670 25882 31051 105940 88596 28924 121419 12873 85975 63267 144043 6552 138684 122366 118170 136445 48054 90108 30245 41611 46561 118038 48618 105277 12685 10987 44299 25361 7762 23018 114379 105080 131682 52252 108588 56187 113617 43595 22450 131295 54324 42846 95437 48132 65647 99805 103420 37140 104616 22026 108588,56187,5096,6552,47 6 23,48 7 24,47,48,63,64,16
qseq_89060805f114dcc8,head_fit,length_64_gap_16,qcluster_head_fit_0041,qbank_head_fit_ccb91506f310,41177 7404 143815 62395 17498 103158 50487 114805 28577 111454 43040 101785 150423 110224 148457 65820 63446 82256 131600 17557 101178 104755 145833 4315 112795 56425 100313 107473 70366 135598 128922 67604 17096 145343 66243 45212 77106 127341 44598 89977 91271 93169 20795 37220 62396 82699 92559 131295 101632 44938 66068 53111 64183 79088 139676 94539 1575 8232 143400 23981 28426 2998 52188 131295,101632,7404,4315,47 0 22,48 1 23,47,48,63,64,16
qseq_cfce5ff0ec658964,head_fit,length_64_gap_16,qcluster_head_fit_0042,qbank_head_fit_ccb91506f310,85032 141850 131057 25472 68082 104453 129091 23204 145566 27088 112943 139284 87048 104755 126015 129260 80075 7234 41272 71453 141570 38287 150208 21207 125464 52377 4083 39306 37669 63677 1071 21977 10699 147796 20154 30626 80083 52069 122977 36740 12200 110889 109032 81814 840 29262 115940 47832 113753 76948 126453 9533 63675 53188 6307 4253 106480 126063 120574 56531 68672 101136 50091 47832,113753,4083,131057,47 25 1,48 26 2,47,48,63,64,16
qseq_84f8cb3faeb6a744,head_fit,length_64_gap_16,qcluster_head_fit_0043,qbank_head_fit_ccb91506f310,56068 23401 145833 79473 131433 67379 128398 40750 78523 142909 60563 21881 114266 35985 109428 85277 97230 27764 7141 17502 134807 132664 112859 76890 11535 78499 150436 112890 119502 144327 54162 121116 8503 23582 135710 129610 47334 87700 80894 44667 2870 119556 83243 18863 134039 118391 127217 126063 91673 81496 3391 2271 141418 12347 20150 18724 145286 82176 100084 99616 149384 151171 50752 126063,91673,23582,79473,47 32 2,48 33 3,47,48,63,64,16
qseq_42c429c411c30673,head_fit,length_64_gap_16,qcluster_head_fit_0044,qbank_head_fit_ccb91506f310,94554 72979 143535 89077 82924 150098 61402 138135 144931 104755 6911 53894 48778 125375 112233 75169 89163 71530 93654 6625 39179 57948 68537 57954 113878 23728 130907 130888 148205 52252 122446 47854 65133 75248 88723 13758 120907 108637 42986 15390 74055 13031 119037 98522 100961 93903 109572 8446 127188 122979 105553 79548 112466 1327 145833 98638 119945 121227 50091 25235 20277 27087 100665 8446,127188,57954,6625,47 22 18,48 23 19,47,48,63,64,16
qseq_1d8ea3a6efaf9fab,head_fit,length_64_gap_16,qcluster_head_fit_0045,qbank_head_fit_ccb91506f310,149170 27942 974 48199 78296 67126 95552 107890 60227 140223 52841 108588 140991 43595 96631 30592 65446 17653 55418 107384 121786 118575 100600 91315 19301 101066 69768 12347 88428 77259 58556 58680 89911 50885 74754 135730 52146 5933 121598 128251 27764 103158 81671 72917 132230 95875 132377 30800 125246 99616 112233 135332 35131 121088 15602 134878 69471 114266 38322 58148 70616 13414 14607 30800,125246,118575,81671,47 20 41,48 21 42,47,48,63,64,16
qseq_a1e47f7cb49b58b7,head_fit,length_64_gap_16,qcluster_head_fit_0046,qbank_head_fit_ccb91506f310,109123 115936 74754 58929 11761 15753 52920 73007 98858 40752 115819 133020 1327 40374 88084 3555 7971 51395 129700 19695 134641 64682 116542 67037 82166 27522 62409 44485 150171 78961 10608 53799 5248 105739 9533 61937 52468 114045 118843 84303 120763 82311 116027 13329 63809 1418 94853 94541 7762 48199 105835 147408 7234 96872 108149 52512 111888 37657 105822 141476 144300 62813 105165 94541,7762,37657,134641,47 56 19,48 57 20,47,48,63,64,16
qseq_75975c5fcfe56f9f,head_fit,length_64_gap_16,qcluster_head_fit_0047,qbank_head_fit_ccb91506f310,49922 139975 61937 5681 20335 121589 137035 88350 89867 106828 104716 21260 7856 66284 131483 150639 1369 80542 112871 132406 145787 50417 141222 127643 66330 92832 89471 108044 81802 42428 50885 48715 20752 12778 71453 64505 123481 38287 50001 42615 139139 144592 129178 65206 2816 150622 29549 105734 59235 35016 51106 66978 46846 4921 143872 133020 139315 115329 76232 47571 140139 855 21501 105734,59235,42615,48715,47 38 30,48 39 31,47,48,63,64,16
