mask_id,actual_target_loss,target,actual_mean_effect
mask_bdb46d33a3707242,0.8607089845463634,0.5,0.028009437955915928
mask_bdcc716b232d460d,0.8747679935768247,0.5,-0.05648874957114458
mask_bdf0b8784b36d2e1,0.6075350530445576,0.5,0.1786600835621357
mask_bdf49c9d837fb9ea,1.2791427932679653,0.5,-0.5913368314504623
mask_be1f1386228e212f,1.0090450746938586,0.5,-0.179948884062469
mask_be4b035789b0bbbe,1.2616523774340749,0.5,-0.5309201860800385
mask_beca80d2e0bb9d12,1.2834598273038864,0.5,-0.5502470023930073
mask_becee6e94a0f5948,0.7235954506322742,0.5,0.2161057936027646
mask_bed8c6faf0bebcb9,1.8594538727775216,0.5,-1.0749293575063348
mask_bf07c47e276b3bae,0.8477959921583533,0.5,0.06251362804323435
mask_bfcee5c657f25e24,0.618220703676343,0.5,0.1493657510727644
mask_bffd2d2f5f8a4498,0.8542870692908764,0.5,-0.09488388895988464
mask_c01b7050945554b2,0.8127583786845207,0.5,-0.16102663427591324
mask_c0bac18648f8068d,1.4412827687337995,0.5,-0.8596754791215062
mask_c10ebb8f5f8c6ce6,1.1543929604813457,0.5,-0.4823696864768863
mask_c124fc259031a553,0.6591011174023151,0.5,0.09313276782631874
mask_c132cc854c71241b,1.0779820438474417,0.5,-0.26933478750288486
mask_c1872290e2c05988,1.1599236344918609,0.5,-0.4862992400303483
mask_c19241b09b96dc56,1.342331513762474,0.5,0.3706768564879894
mask_c2046668cbdfd3e3,1.0409202333539724,0.5,-0.3717960733920336
mask_c2549af4c5b612e5,1.2634216481819749,0.5,0.5957004586234689
mask_c2a7514ab4e33081,0.9190806802362204,0.5,-0.040334915742278106
mask_c2c66e2edfe38994,1.1249335054308176,0.5,-0.3318431731313467
mask_c32302182f1ae6d2,1.1757849091663957,0.5,0.42904390674084425
mask_c32b7778dca85b26,1.2427960196509957,0.5,0.24695186968892813
mask_c38aa9fd0c25691d,0.8422731570899487,0.5,-0.1387963742017746
mask_c38ad6f10f5d6766,1.0650492971763015,0.5,-0.2873378051444888
mask_c3968b6a70d40d8c,0.6432636100798845,0.5,0.30709253810346127
mask_c3988f55e8e72b23,0.7264213971793652,0.5,0.27343714609742165
mask_c3b79d2a7e1471fd,0.9871902149170637,0.5,0.22772942297160625
mask_c3c1b7f036565e6a,0.8826158074662089,0.5,-0.1389732388779521
mask_c3d7fde95dd61383,1.6899753008037806,0.5,-0.9415059145539999
mask_c3e35f82cf38417f,0.7708057397976518,0.5,0.07220167946070433
mask_c3eee9b553b4a208,1.2216394376009703,0.5,0.5093049872666597
mask_c409d6683b4437d3,1.1705641681328416,0.5,-0.38845671620219946
mask_c44eeda6a844d5e4,1.0376431113108993,0.5,-0.3105193329975009
mask_c471edca5df503dd,0.8594268066808581,0.5,-0.023964161984622482
mask_c4d669ea8b7dcfe5,0.7063585687428713,0.5,0.042445430532097816
mask_c4f666c4e581c561,0.9956168178468943,0.5,-0.21781226061284542
mask_c50300f118935926,1.011489006690681,0.5,0.28717504907399416
mask_c566721fe4284879,1.1666645109653473,0.5,-0.5376438461244106
mask_c571c94de7bd848a,1.3578219711780548,0.5,-0.6142899692058563
mask_c57c1bb6eef13a85,1.648670325987041,0.5,-0.8137564165517688
mask_c58ef978051668eb,0.971782935783267,0.5,-0.24501721747219563
mask_c5b6207fa4410d7b,0.7981043299660087,0.5,-0.05431912001222372
mask_c5cb7f1d2122bd76,0.5249533839523792,0.5,0.21539776772260666
mask_c6107347078ae350,0.6915986612439156,0.5,0.03432716056704521
mask_c67e531bd6db9e7f,1.813053079880774,0.5,-1.1283374885097146
mask_c67f191919a6899b,0.9403829323127866,0.5,-0.29642842803150415
mask_c6aa39bdfd0ecaf4,1.5222970712929964,0.5,-0.7917169723659754
mask_c6d3729f57bc6a53,0.9675491191446781,0.5,0.1711693126708269
mask_c75f69bcb834c1ec,1.2480868892744184,0.5,-0.26866821106523275
mask_c765ff5bcdb5dc2d,0.8629457876086235,0.5,0.08511818200349808
mask_c76c3036a1e140ce,0.868455370888114,0.5,-0.07608508504927158
mask_c798650e8ceaa3ad,0.9513167897239327,0.5,0.22867364902049303
mask_c7a04b74a6480ce6,1.1383231291547418,0.5,-0.34664610121399164
mask_c7a4ce0d3874b653,1.1254456844180822,0.5,0.2732904776930809
mask_c7aa76cfe19311e6,0.6453309059143066,0.5,0.25303008407354355
mask_c7efab7d56c99080,1.3767941687256098,0.5,-0.6547160763293505
mask_c82a825020ea7548,0.9200440710410476,0.5,-0.20409211050719023
mask_c83a9a3bdba42496,1.2241656333208084,0.5,-0.4996313937008381
mask_c83b8e43be973e86,1.1540011754259467,0.5,-0.34067005570977926
mask_c85326029bfae2dd,0.5000231731683016,0.5,0.3255541082471609
mask_c88809e815c5e150,1.060526910237968,0.5,-0.32324239145964384
mask_c89d343660768e89,0.5462159514427185,0.5,0.09162149950861931
mask_c8df04568cf5242d,0.9017489841207862,0.5,-0.17933459486812353
mask_c8f34a44e58c1e62,0.8556891772896051,0.5,-0.2547821719199419
mask_c90734f24742d01f,0.7057152129709721,0.5,0.033235352486371994
mask_c92314c6ae2f4aba,1.2807244239374995,0.5,-0.6180998934432864
mask_c96b2db0d64e48fc,0.842883332632482,0.5,0.32124862167984247
mask_c9755dd48b38619c,1.141537238843739,0.5,-0.029644259251654148
mask_c9bf181654ecedd5,1.2537544686347246,0.5,-0.6051650028675795
mask_c9c4c2f588793e6b,1.184152914211154,0.5,0.17563616670668125
mask_c9cfeee52f6727ef,1.176523633301258,0.5,-0.35221878811717033
mask_c9d1b1ed193e7ae6,1.0949913458898664,0.5,0.26777011435478926
mask_c9d633eca3275e0a,0.6681122463196516,0.5,0.09286519326269627
mask_ca31e3f43a439555,0.7502381410449743,0.5,0.1582209523767233
mask_ca4ad9404d5ba750,0.9441886255517602,0.5,-0.2419171715155244
mask_ca85be282e906700,0.7555352700874209,0.5,0.19644320849329233
mask_cb337122adb41e61,1.8418518714606762,0.5,-1.0790167152881622
mask_cb5aeeb4296eaa6c,1.245202143676579,0.5,0.04923641961067915
mask_cb5eba4fda96258d,1.871824886649847,0.5,-1.1289080642163754
mask_cb8e3b0b481a6ead,1.0336790857836604,0.5,0.34262468572705984
mask_cbbeadda628ca3b4,1.1979765882715583,0.5,0.10758821945637465
mask_cbc9522e1264ee62,1.1355721168220043,0.5,0.041123116388916976
mask_cbf0862d00feffd9,1.078926920890808,0.5,-0.3870127573609352
mask_cc0289e6b324529d,1.8909094743430614,0.5,-1.1910634934902191
mask_cc792e16177cf6e5,1.2327370345592499,0.5,-0.4147048033773899
mask_cc7b73ea30dc6e7b,0.8480740571394563,0.5,0.00835126917809248
mask_cc8d8dae26b28377,0.738385982811451,0.5,0.010693278163671494
mask_cca12e052298e803,1.505063222721219,0.5,-0.83223064430058
mask_ccadfc2be2e3c820,0.8678176831454039,0.5,-0.30878580547869205
mask_cd58657455e86840,1.0814636247232556,0.5,-0.3622149499133229
mask_cd5ea36b709e386d,0.5964524317532778,0.5,0.08991423435509205
mask_cd693568b48fc13d,1.0987571561709046,0.5,0.4399392129853368
mask_cd929ae2528fb6ac,1.265445189550519,0.5,0.6475337594747543
mask_ce23cad77be0f140,0.8395240418612957,0.5,-0.09103719145059586
mask_ce433f77c0456e73,1.0773031245917082,0.5,-0.36190823279321194
mask_ce52ea385f07fb19,0.7709116525948048,0.5,-0.051768619567155845
mask_ce6b6c0e178d3cf9,0.9482756480574608,0.5,-0.262906689196825
mask_ce9809db29824c1b,1.2464407496154308,0.5,-0.5388411656022072
mask_ce9c657096a09c86,1.7991074500605464,0.5,-1.0594388050958514
mask_cea6f619dfd5394d,0.7229675333946943,0.5,0.31369331292808056
mask_cf16770e249fbc2a,0.698775127530098,0.5,0.04144900292158127
mask_cf24566245a31347,0.9209244204685092,0.5,0.12096898723393679
mask_cf6adad56f9e19ff,0.8338296674191952,0.5,-0.24909699708223343
mask_cfa758a6a79518bc,1.1403412111103535,0.5,-0.4620433747768402
mask_cfecc8e6cae965f1,1.7243629340082407,0.5,-1.051512487232685
mask_d0534b1756e77898,1.0769542027264833,0.5,0.15109130553901196
mask_d155ba1cc21499f3,1.2431806614622474,0.5,-0.1827366268262267
mask_d15bcdc4b7046b53,1.0738180195912719,0.5,-0.23125788290053606
mask_d1886982fa9fbc00,1.6212844140827656,0.5,-0.7026147823780775
mask_d1886ed88f97e844,0.926752844825387,0.5,0.13215321116149426
mask_d194cb369b292083,1.1917136320844293,0.5,-0.3804891323670745
mask_d19b854a33fc19a6,0.9199156621471047,0.5,0.05399553384631873
mask_d1faf80a832d18c5,0.9962863838300109,0.5,-0.08496398199349642
mask_d21ab009a8a600f7,1.0012710141018033,0.5,0.06073324847966433
mask_d239939cfb83ef4f,0.728228135034442,0.5,0.11327688954770565
mask_d23dd2c58502ea41,1.0754505572840571,0.5,0.13672306668013334
mask_d25f889cd057d304,1.0329221738502383,0.5,0.3095428580418229
mask_d2c7b8fb09a98365,1.117849505506456,0.5,-0.43210786301642656
mask_d309e315397fba4a,1.1551076099276543,0.5,-0.48335243947803974
mask_d30bf8c892254c69,1.470470618456602,0.5,-0.8294550888240337
mask_d3461095807cee33,1.2188126342371106,0.5,-0.29358222987502813
mask_d35459bd5621de7d,1.1310695987194777,0.5,-0.38512624241411686
mask_d378ea86fd429b9f,1.476014170795679,0.5,-0.8990367688238621
mask_d3b08f22401b7cb2,1.3662178441882133,0.5,-0.5649873055517673
mask_d3b4f58829c2c9c6,0.6430780440568924,0.5,0.31508223339915276
mask_d3d2d4a8c5dbdc3a,1.0467352345585823,0.5,0.21112031303346157
mask_d3fd3e58c5a1ee4f,1.1799296392127872,0.5,0.3407362764701247
mask_d3fff6c7dd2f1f20,1.2194081572815776,0.5,0.19185277353972197
mask_d4483abc500a4b4e,1.169103542342782,0.5,-0.38778804056346416
mask_d4a13408a03a6520,1.0881283041089773,0.5,0.03131168149411678
mask_d4ac79b74966b907,0.8185576815158129,0.5,-0.09580058045685291
mask_d4aff30e21c26c38,0.8704296741634607,0.5,-0.2831848841160536
mask_d4bac0a859d4d968,1.0406317505985498,0.5,-0.44388659857213497
mask_d4bdb2d8efb7ca34,1.441663272678852,0.5,-0.5222041998058558
mask_d4c13587265adf19,0.6219190079718828,0.5,0.3577308710664511
mask_d50f7702153ef285,0.8928336212411523,0.5,-0.04482230078428984
mask_d51869051d895d7f,0.6947779562324286,0.5,0.09472486190497875
mask_d5255651d8b311b4,1.125029525719583,0.5,-0.0021682893857359973
mask_d52a83e1237c1c1b,0.97747175488621,0.5,-0.22397395316511393
mask_d57ed01f372e2f12,0.9757905881851912,0.5,-0.22604633308947086
mask_d5e8691673f8b765,0.9726285254582763,0.5,-0.03877742122858763
mask_d5ed0385962bffdc,0.7667140327394009,0.5,-0.1837480515241623
mask_d5f64aca3fd3e921,1.1906010136008263,0.5,-0.4777125008404255
mask_d5ff108ca4afc78c,1.0687141986563802,0.5,0.305823671631515
mask_d61b92e4363e74f3,0.7754674591124058,0.5,0.1971147619187832
mask_d6270f7f22b29f05,0.97094508074224,0.5,-0.3187278229743242
mask_d632878a5c985af4,0.5273461621254683,0.5,0.15754868276417255
mask_d65c94a92f176d5e,0.8095994479954243,0.5,-0.044587455689907074
mask_d6a8fca85a5c9f86,1.0466256830841303,0.5,-0.09796471334993839
mask_d6d5e4de03922e7a,1.5852718856185675,0.5,-0.8473499212414026
mask_d6f20c3b04f6b059,0.7399105122312903,0.5,-0.05077537428587675
mask_d710436347fcda91,0.9858959931880236,0.5,0.19695239514112473
mask_d730d30fc95de84a,0.6129193622618914,0.5,0.3118863720446825
mask_d7a8393f0bdfedfc,1.3096397388726473,0.5,-0.4592046272009611
mask_d7af9be100dc62b4,1.740652548149228,0.5,-1.0468575339764357
mask_d800367349606bc8,1.2564987782388926,0.5,-0.583533538505435
mask_d815afbd59a351e9,1.329776095226407,0.5,-0.6906553264707327
mask_d820c3385c31a4b7,1.069963843561709,0.5,-0.040270389057695866
mask_d82a86f70af78c4e,1.1044441582635045,0.5,0.2863143878057599
mask_d85c5202710a87b5,1.1686101937666535,0.5,0.17822990473359823
mask_d8a43a51a89e47e4,0.5934234466403723,0.5,0.21759611554443836
mask_d8c937908e936c87,0.8495308784767985,0.5,0.3701842809095979
mask_d8e3c835eaf91117,0.7835873644798994,0.5,-0.13859372772276402
mask_d943b287b5a4190a,1.0284373546019197,0.5,-0.0025994414463639285
mask_d9789e71f979397f,1.1039978228509426,0.5,-0.5138332806527615
mask_d98c592f7af192c7,0.8320630406960845,0.5,-0.10765455011278391
mask_d9c1bad5ce9d8f6a,1.1979203009977937,0.5,0.007106353528797625
mask_da5520b1b6db2a46,0.579863028600812,0.5,0.21551951207220554
mask_da71b835c1c38b39,0.6635675523430109,0.5,0.25347511284053326
mask_dac5b0bea237e845,1.059976302087307,0.5,0.2293814066797495
mask_dad5b0a9913eb6b1,0.9536374658346176,0.5,-0.20093121379613876
mask_db66030b01fe783b,0.8641900978982449,0.5,-0.07645965740084648
mask_db813ae2b62f46bc,1.0058670043945312,0.5,-0.29306917637586594
mask_dbac99a10dab23d8,1.12571666482836,0.5,-0.28783797565847635
mask_dbe23a5c0ccfc53f,0.8915935410186648,0.5,-0.11795120034366846
mask_dc255a5391de3f28,0.9020477142184973,0.5,0.07755288295447826
mask_dc902f801587f6e5,1.3026210581883788,0.5,-0.5489692045375705
mask_dca2f374484f50d4,1.1877614259719849,0.5,-0.5752767287194729
mask_dca7de6c0ae70cd2,1.3214879166334867,0.5,-0.659326957538724
mask_dcea897590bd9243,0.8028254024684429,0.5,0.3524003103375435
mask_dd5329acb5f252d1,1.0726386178284883,0.5,-0.26693581230938435
mask_dd59e8e9dd5f309b,1.3966596322134137,0.5,-0.6449707495048642
mask_ddcee32e4a45167a,1.0443537812680006,0.5,-0.02411582693457603
mask_de1af5532ffd6920,1.4493216443806887,0.5,-0.7276247087866068
mask_de5ce65d2975e42a,1.0773322647437453,0.5,0.14706205483525991
mask_de8c12f051f6056e,1.3787245228886604,0.5,-0.5744644217193127
mask_de9ae1d7686edf70,0.8248864989727736,0.5,-0.13764257170259953
mask_dee85f4e441473c8,0.7487674076110125,0.5,0.11075040884315968
mask_deeb47baa9998e3d,1.3815288366749883,0.5,-0.6681719655171037
mask_df0349460b550e82,1.2101277401670814,0.5,0.27203777339309454
mask_df5ddcd18c2f5019,1.0758961122483015,0.5,-0.38002545200288296
mask_df9729c93e8cb0af,1.5096091078594327,0.5,-0.7220436902716756
mask_df992f585a5af897,0.9962316825985909,0.5,0.05293639004230499
mask_dfb84d30db6d9776,1.0459244474768639,0.5,0.38682558946311474
mask_dfe2193501c866d9,1.0330519247800112,0.5,-0.10931679792702198
mask_e00f2f379cefa832,0.708958993665874,0.5,0.09214860294014215
mask_e07b65cb0325e048,0.978569746017456,0.5,0.10985448956489563
mask_e0a54dd1582eb4bd,0.8230247562751174,0.5,-0.2017590245231986
mask_e0c72bb8898edd45,1.6436261525377631,0.5,-0.9672402581200004
mask_e1ad46ed6f1e01ea,0.9234420796856284,0.5,-0.11889865901321173
mask_e1c817ece95dc51c,1.426274148747325,0.5,-0.7405701633542776
mask_e2617c62e7288038,0.9227495202794671,0.5,-0.19568946864455938
mask_e26ce2c2d78eea3f,1.2478358186781406,0.5,-0.49866125732660294
mask_e298ebe2461044b1,0.9489829586818814,0.5,-0.21769389789551497
mask_e2a031f29262ac14,0.5617806725203991,0.5,0.3108731731772423
mask_e2b08a1737d6b208,0.7742754407227039,0.5,-0.09720586240291595
mask_e2e7baa710edc315,1.90151122584939,0.5,-1.2670794613659382
mask_e2ed364b7eaaf430,0.7249590922147036,0.5,0.0923109371215105
mask_e30e0a69a2ed2d22,1.8684620130807161,0.5,-1.2152648512274027
mask_e34c7f924b5d618b,1.0150167047977448,0.5,0.1109565868973732
mask_e34de7aa65ddfc28,0.9748315224424005,0.5,0.14615171495825052
mask_e3701a10878ce45d,1.2766680112108588,0.5,-0.21093858685344458
mask_e370291f34c70be1,2.060251012444496,0.5,-1.4224706441164017
mask_e38d36046aaaea67,0.851292485371232,0.5,-0.2354449536651373
mask_e3cd1532e93eca78,1.081999241374433,0.5,0.5769675681367517
mask_e4564740a5c90b5b,0.9402229757979512,0.5,-0.12046690005809069
mask_e474430eab3ff0a5,0.9962764028459787,0.5,-0.2285649012774229
mask_e47686cb0fd1c7fc,1.4516106098890305,0.5,-0.7080937083810568
mask_e4801844fadb231c,1.854418646544218,0.5,-1.1822983287274837
mask_e4969c73edae88b7,0.8514801124110818,0.5,0.27942080702632666
mask_e4acda10d6127220,1.9411611147224903,0.5,-1.2369455993175507
mask_e4aee9514317198c,1.2881774539127946,0.5,-0.6709892144426703
mask_e4b50df3598572c9,1.4497163398191333,0.5,-0.7378552546724677
mask_e4dd15176de3f126,0.575279887765646,0.5,0.20679527148604393
mask_e50c4bd8821232ca,1.263968980871141,0.5,-0.6734298085793853
mask_e56e9705b54c8594,1.2238721260800958,0.5,0.3109089219942689
mask_e5783d70383c5758,0.6544445306062698,0.5,0.1887202151119709
mask_e59850187fd3d3d0,0.9767837496474385,0.5,-0.11818162631243467
mask_e5b957231ae8ba3b,0.8638780862092972,0.5,-0.041937895119190216
mask_e5c5e8618c176067,1.4909475008025765,0.5,-0.7859980082139373
mask_e5ca1c9829d93cf5,0.955524779856205,0.5,-0.14943692833185196
mask_e5d5929f39f6bc6e,1.003815721720457,0.5,-0.0826623048633337
mask_e607e755cf434ea0,1.0569745348766446,0.5,0.28461591992527246
mask_e65bdea004670edb,0.8523201430216432,0.5,-0.04648133832961321
mask_e65da0ecfa9f2fbc,1.434548543766141,0.5,-0.6744716409593821
mask_e6a723d7e91a8a33,0.9735509287565947,0.5,0.3154130317270756
mask_e7073e114590fa4c,1.2933122739195824,0.5,-0.531718123704195
mask_e70f8d532f1cb36a,1.0549799753353,0.5,-0.3261946840211749
mask_e72b92f71213f961,0.8553449157625437,0.5,-0.1312683615833521
mask_e7354535eb7be56e,1.063244903460145,0.5,0.11690987274050713
mask_e7a135523b9588ef,0.6126449555158615,0.5,-0.05616703629493714
mask_e7b25786bf186572,0.8738153371959925,0.5,-0.3335284236818552
mask_e83086a443e0a07b,1.1123887822031975,0.5,0.297566507011652
mask_e862ceffd4f52946,0.9953292077407241,0.5,0.2521697925403714
mask_e8651594357a9c0f,0.5868377983570099,0.5,0.32911740243434906
mask_e870258636d0dc85,1.4958465918898582,0.5,-0.6316884849220514
mask_e8bded833ee6c271,1.0169174456968904,0.5,-0.13254403416067362
mask_e8cf0fd86ab4fa5a,1.2408674014732242,0.5,-0.44134150352329016
mask_e9017f1d7e0fe0b7,0.9411358935758471,0.5,0.22870767209678888
mask_e90a8a85290dad14,1.2568582445383072,0.5,0.2939351014792919
mask_e921f8f4e35116ad,0.6705616880208254,0.5,0.11650573648512363
mask_e92a7e29b38ab91e,0.7457773648202419,0.5,0.042580746114254
mask_e9550279efba83e7,1.0434897132217884,0.5,0.32522820495069027
mask_e97b6ccdd5bbc6ef,1.8814649935811758,0.5,-1.1396087799221277
mask_e980f9a839705e0b,1.1004019007086754,0.5,-0.21944349259138107
mask_e98b0618834b1076,1.0003834748640656,0.5,0.35873903054744005
mask_e9c4d90712e7ad73,0.632869478315115,0.5,0.2801217585802078
mask_ea1cffc9ec2b9bd0,0.9846575101837516,0.5,-0.39338469598442316
mask_ea238674ed4970f3,0.6234472021460533,0.5,0.1272476390004158
mask_ea2a6c4a5f00f97b,0.8074590861797333,0.5,-0.061721090227365494
mask_ea334e3dedf6b623,1.2489397153258324,0.5,-0.4421418011188507
mask_ea44269189045798,0.8445286201313138,0.5,0.06390913110226393
mask_ea673ac9032a1b3a,1.0729624591767788,0.5,-0.21180715039372444
mask_ea814f60597e1aae,1.2628455683588982,0.5,-0.6779270730912685
mask_eaa0f42573f28f01,1.055214086547494,0.5,0.47837537340819836
mask_eaaa72de787d2c5c,0.728089926764369,0.5,0.25178145430982113
mask_eabf07fe728f3920,0.5852358881384134,0.5,0.07725022174417973
mask_eaf9ec428efecf56,1.200847176834941,0.5,-0.5420246217399836
mask_eb032da3c2395f03,0.8114868113771081,0.5,-0.21485880110412836
mask_eb3d274c4640bc03,0.7087755668908358,0.5,0.29971454106271267
mask_eb4bd036626022db,1.2960963677614927,0.5,-0.5839871037751436
mask_eb916788ea8453d1,0.549178896471858,0.5,0.27433674596250057
mask_ebb2d1ac70bf55aa,0.7012508781626821,0.5,0.23183770012110472
mask_ebde06506e589eb5,1.4674796517938375,0.5,-0.6913274731487036
mask_ec79e71eef61e07c,0.9738085214048624,0.5,-0.20493786595761776
mask_ec95a75ced318c1d,1.7510569067671895,0.5,-0.9619403490796685
mask_ecebf4bc283665e8,0.7043798770755529,0.5,-0.12809375859797
mask_ed367700f95de48a,1.0773075502365828,0.5,-0.061340635642409325
mask_ed3c5ff8e72f7f88,1.1190271694213152,0.5,-0.5189218427985907
mask_ed5beb965203f112,1.5919008664786816,0.5,-0.945921815931797
mask_ed96b9c8fc824569,1.0370533168315887,0.5,-0.27129880897700787
mask_ed9bfeb52bb79139,1.391468932852149,0.5,-0.7701552473008633
mask_ede673f5b44dfc15,0.6502857133746147,0.5,-0.06842467188835144
mask_edf21cda7f3a04e8,1.1699140537530184,0.5,-0.06385022401809692
mask_ee1d248682e161d8,1.0166228879243135,0.5,-0.19906597957015038
mask_ee29c90f44302e2f,0.7889594100415707,0.5,-0.07888976857066154
mask_ee5bbe1c5c7a4a2c,0.573323143646121,0.5,0.16207909397780895
mask_eebc06369b0cb258,1.2351752491667867,0.5,0.3514804532751441
mask_eee54aa65b0cb2d9,1.028001339174807,0.5,-0.20513128954917192
mask_eee9d57261a5778d,1.5554541610181332,0.5,-0.7790235914289951
mask_ef170a405e6e61ca,1.214613870717585,0.5,-0.5872198538854718
mask_ef176785b40c8db5,1.4435675870627165,0.5,-0.8076298143714666
mask_ef3bf38c0a08a405,0.8004169324412942,0.5,-0.040643186308443546
mask_ef47bfe62d38765a,1.1774582248181105,0.5,0.42982750572264194
mask_efaca195fe35bb24,0.8780992422252893,0.5,-0.21816285513341427
mask_efc8657a1f9f8158,1.3832250060513616,0.5,-0.5790695296600461
mask_efcf3eda306c31c3,1.2272559572011232,0.5,-0.5053153689950705
mask_efdf3dea08d1e6b0,0.7990865549072623,0.5,0.010509432293474674
mask_efe5ffbc9ea95ae8,0.9460283359512687,0.5,-0.19506468903273344
mask_f02732705f958d4d,1.4433834496885538,0.5,-0.7122624460607767
mask_f09db8fb5e0781b0,1.7127797342836857,0.5,-1.0307029895484447
mask_f0db08f0147bafcb,1.6452575009316206,0.5,-0.9127210192382336
mask_f0e651763ae6b37b,1.2224588003009558,0.5,-0.49281432665884495
mask_f10c37351c545f8e,1.1103333923965693,0.5,-0.37941512651741505
mask_f132da2885975d23,1.327818587422371,0.5,-0.5872702039778233
mask_f134c8fe0793d4d8,1.067649376578629,0.5,-0.3703720262274146
mask_f13f0fc494e966dd,0.8903371030464768,0.5,-0.2363576153293252
mask_f155203ab6a27412,1.681801900267601,0.5,-0.8875483833253384
mask_f1616809ba3e5de0,1.276632278226316,0.5,-0.5810019252821803
mask_f1b49d8cd6f82027,0.7518550734966993,0.5,-0.06266625411808491
mask_f1cca1ec45d56847,1.0464063584804535,0.5,-0.3269769549369812
mask_f1e0d60e2e081a2c,0.6020533833652735,0.5,0.14138847775757313
mask_f282be95738dff49,1.0824436116963625,0.5,-0.430493438616395
mask_f28bab16fd7ec803,1.31126937456429,0.5,-0.6222742721438408
mask_f292c745f9649a43,1.2164945555850863,0.5,-0.48665212746709585
mask_f2ad790d8b0df8ea,1.3536311071366072,0.5,-0.4659665450453758
mask_f2f9d8beedd95c97,1.129862324334681,0.5,0.22221991699188948
mask_f33117278b691e6d,0.9670097008347511,0.5,-0.12705639749765396
mask_f36442ec69af9e23,1.1706706946715713,0.5,-0.36783425230532885
mask_f3a3ac8bcb73f9be,0.8263634433969855,0.5,0.25631216634064913
mask_f3ff907b53d2f80d,0.9711260804906487,0.5,0.2083726329728961
mask_f3ff9507b5de8e64,0.9864501198753715,0.5,-0.27629788126796484
mask_f45affaebec61359,1.1072446694597602,0.5,-0.4242214923724532
mask_f470d1151f55f6bc,1.1294254986569285,0.5,-0.2478314721956849
mask_f47ae588b51d32d3,0.6499903909862041,0.5,0.33352093771100044
mask_f4c5b67bf9978905,0.8680958393961191,0.5,-0.24619456194341183
mask_f4f478abd40b6d75,0.6296703200787306,0.5,0.1830777358263731
mask_f50f9089e92fa3b0,0.9185814103111625,0.5,-0.19112119730561972
mask_f5c53369e6e5be5f,1.3535555433481932,0.5,-0.7387707028537989
mask_f5ce9e58903f6511,0.7356039639562368,0.5,-0.14345629326999187
mask_f5d63157a93a0694,0.689295182004571,0.5,0.03634764067828655
mask_f5df039898544567,1.104465682990849,0.5,-0.3899845266714692
mask_f6097ccc399e72cf,0.6941250329837203,0.5,0.1876056892797351
mask_f60b91071786fe65,1.0676873428747058,0.5,-0.48662072513252497
mask_f60d3c615d2a3008,0.7624618541449308,0.5,-0.08117026649415493
mask_f634811d8d88a081,1.2611183300614357,0.5,-0.42393599078059196
mask_f64f666b58d8b492,0.8433167459443212,0.5,0.061995184980332844
mask_f6f267dbb4a57524,0.9121476262807846,0.5,-0.048086464405059814
mask_f71cd798cc860560,1.2991454927250743,0.5,-0.3466691458597779
mask_f721e8aab3d0645f,0.9634833224117756,0.5,0.2394625898450613
mask_f7267f10c4638ece,1.0147843100130558,0.5,-0.34556007757782936
mask_f74145e6db06120d,0.6807380877435207,0.5,0.12257775291800499
mask_f79c0db44a2bf425,0.9419690873473883,0.5,-0.07905363477766514
mask_f7bc2a6d1322595c,1.5775497639551759,0.5,-0.8131111608818173
mask_f7c4f1a0628a1231,0.9165232116356492,0.5,-0.08607580233365297
mask_f7ece3cd7da22f64,1.2041973285377026,0.5,-0.07531631551682949
mask_f8099a3f8fc319f7,0.6684745773673058,0.5,0.08030832186341286
mask_f835f6c8a3a83ded,1.1441695634275675,0.5,-0.4100182745605707
mask_f8405f837eec3df1,0.9670941438525915,0.5,0.17689011432230473
mask_f8655a37b746df0d,1.6072330614551902,0.5,-0.9292150372639298
mask_f8857559e1205646,1.1382846012711525,0.5,0.4449117034673691
mask_f897d7826a50eef8,0.9461575672030449,0.5,-0.1593223288655281
mask_f8cd5a7d42234786,1.089797399006784,0.5,0.3726315898820758
mask_f8d03fabdc250675,1.165753479115665,0.5,-0.06991588044911623
mask_f9229eb79b64c6ec,0.9453984433785081,0.5,0.3012297013774514
mask_f929a25b84b37844,1.117837954312563,0.5,-0.31907375156879425
mask_f93a006f450210cd,0.9594616424292326,0.5,-0.2463963571935892
mask_f94d736607dc8051,0.8405877472832799,0.5,0.08873590733855963
mask_f96f4d263f692f61,1.043213127180934,0.5,-0.10816759802401066
mask_f990f3ed098dce81,2.07792735286057,0.5,-1.3942886721342802
mask_fa37d7ef8034c39e,1.0858559384942055,0.5,-0.46324868127703667
mask_fa4ad0890f992daa,1.4375959113240242,0.5,-0.7845931388437748
mask_fa4d838029aa7135,0.7628310807049274,0.5,-0.07374225556850433
mask_fa66400b317f98bf,1.842104441486299,0.5,-1.1321410415694118
mask_fa782951558ccc84,1.6254876786842942,0.5,-0.8391402149572968
mask_facfecde4adb68f3,0.6658549401909113,0.5,0.3245356101542711
mask_fb2183eff47b199e,0.840516796335578,0.5,-0.06974448449909687
mask_fb31125f46cdc7fd,0.9596128538250923,0.5,0.06162279658019543
mask_fb33019fe5cccc8d,0.979856095276773,0.5,0.20556790102273226
mask_fb47ff37a9a041ab,0.682432372123003,0.5,0.17097306996583939
mask_fb517c5844a58ab4,0.9044728744775057,0.5,0.1585771981626749
mask_fb62724b4566a618,0.8299691202118993,0.5,-0.07884474191814661
