selector_family,model,measurement_budget,pool_id,target,policy,selected_mask_id,selected_head_count,selected_mean_target_loss,selected_mean_objective,selected_within_tolerance,oracle_mask_id,oracle_head_count,oracle_mean_target_loss,oracle_mean_objective,post_outcome_descriptive_only,best_fixed_action_regret
direct_risk,count_additive,160,phase06_candidate_pool_18,1.0,cost_aware,mask_0935b37917cb2f4e,5,0.9442979814484715,1.0442979814484716,0.146484375,mask_0935b37917cb2f4e,5,0.9442979814484715,1.0442979814484716,True,0.0
direct_risk,count_additive,160,phase06_candidate_pool_18,1.0,target_loss,mask_abfec566ae9c844c,8,1.1895871525630355,1.1895871525630355,0.138671875,mask_0f79f5dfc9216a44,7,0.912358146160841,0.912358146160841,True,0.2772290064021945
direct_risk,count_additive,160,phase06_candidate_pool_18,1.5,cost_aware,mask_abfec566ae9c844c,8,1.3990387814119458,1.5590387814119457,0.099609375,mask_0997d526f9689999,7,1.2851242925971746,1.4251242925971748,True,0.13391448881477097
direct_risk,count_additive,160,phase06_candidate_pool_18,1.5,target_loss,mask_abfec566ae9c844c,8,1.3990387814119458,1.3990387814119458,0.099609375,mask_0997d526f9689999,7,1.2851242925971746,1.2851242925971746,True,0.11391448881477118
direct_risk,count_additive,160,phase06_candidate_pool_19,0.5,cost_aware,mask_cea6f619dfd5394d,6,0.7229675333946943,0.8429675333946943,0.21875,mask_4ad477d2efab543e,4,0.5332149378955364,0.6132149378955364,True,0.22975259549915794
direct_risk,count_additive,160,phase06_candidate_pool_19,0.5,target_loss,mask_cea6f619dfd5394d,6,0.7229675333946943,0.7229675333946943,0.21875,mask_4ad477d2efab543e,4,0.5332149378955364,0.5332149378955364,True,0.1897525954991579
direct_risk,count_additive,160,phase06_candidate_pool_19,1.0,cost_aware,mask_cea6f619dfd5394d,6,0.9557848665863276,1.0757848665863277,0.119140625,mask_4ad477d2efab543e,4,0.914635393768549,0.9946353937685489,True,0.08114947281777873
direct_risk,count_additive,160,phase06_candidate_pool_19,1.0,target_loss,mask_f94d736607dc8051,8,1.0999352978542447,1.0999352978542447,0.12890625,mask_aba61d5d2be7ef5c,6,0.8779455460608006,0.8779455460608006,True,0.22198975179344416
direct_risk,count_additive,160,phase06_candidate_pool_19,1.5,cost_aware,mask_f94d736607dc8051,8,1.483172264881432,1.643172264881432,0.068359375,mask_1733f0524d65bfe5,6,1.2849120534956455,1.4049120534956456,True,0.23826021138578635
direct_risk,count_additive,160,phase06_candidate_pool_19,1.5,target_loss,mask_f94d736607dc8051,8,1.483172264881432,1.483172264881432,0.068359375,mask_5b1c98d1ee4dc3de,8,1.2760111037641764,1.2760111037641764,True,0.2071611611172557
direct_risk,count_additive,160,phase06_candidate_pool_20,0.5,cost_aware,mask_d3b4f58829c2c9c6,5,0.6430780440568924,0.7430780440568924,0.27734375,mask_d632878a5c985af4,6,0.5273461621254683,0.6473461621254682,True,0.09573188193142412
direct_risk,count_additive,160,phase06_candidate_pool_20,0.5,target_loss,mask_d3b4f58829c2c9c6,5,0.6430780440568924,0.6430780440568924,0.27734375,mask_d632878a5c985af4,6,0.5273461621254683,0.5273461621254683,True,0.11573188193142414
direct_risk,count_additive,160,phase06_candidate_pool_20,1.0,cost_aware,mask_d3b4f58829c2c9c6,5,0.8813544772565365,0.9813544772565366,0.140625,mask_d3b4f58829c2c9c6,5,0.8813544772565365,0.9813544772565365,True,1.1102230246251565e-16
direct_risk,count_additive,160,phase06_candidate_pool_20,1.0,target_loss,mask_d3b4f58829c2c9c6,5,0.8813544772565365,0.8813544772565365,0.140625,mask_da5520b1b6db2a46,7,0.8709057848900557,0.8709057848900557,True,0.010448692366480827
direct_risk,count_additive,160,phase06_candidate_pool_20,1.5,cost_aware,mask_d3b4f58829c2c9c6,5,1.2625993452966213,1.3625993452966214,0.0625,mask_d3b4f58829c2c9c6,5,1.2625993452966213,1.3625993452966214,True,0.0
direct_risk,count_additive,160,phase06_candidate_pool_20,1.5,target_loss,mask_d3b4f58829c2c9c6,5,1.2625993452966213,1.2625993452966213,0.0625,mask_ad5377b407b89204,8,1.236750959418714,1.236750959418714,True,0.025848385877907276
direct_risk,count_additive,160,phase06_candidate_pool_21,0.5,cost_aware,mask_fe61c2cf272721fa,6,0.566374046728015,0.6863740467280149,0.287109375,mask_15ac9bfc3136ad52,5,0.5235580932348967,0.6235580932348966,True,0.0628159534931183
direct_risk,count_additive,160,phase06_candidate_pool_21,0.5,target_loss,mask_fe61c2cf272721fa,6,0.566374046728015,0.566374046728015,0.287109375,mask_15ac9bfc3136ad52,5,0.5235580932348967,0.5235580932348967,True,0.042815953493118286
direct_risk,count_additive,160,phase06_candidate_pool_21,1.0,cost_aware,mask_fe61c2cf272721fa,6,0.8732988927513361,0.9932988927513362,0.095703125,mask_15ac9bfc3136ad52,5,0.8826206531375647,0.9826206531375646,True,0.010678239613771567
direct_risk,count_additive,160,phase06_candidate_pool_21,1.0,target_loss,mask_fe61c2cf272721fa,6,0.8732988927513361,0.8732988927513361,0.095703125,mask_fe61c2cf272721fa,6,0.8732988927513361,0.8732988927513361,True,0.0
direct_risk,count_additive,160,phase06_candidate_pool_21,1.5,cost_aware,mask_d61b92e4363e74f3,8,1.4002055451273918,1.5602055451273917,0.0625,mask_0fda322c6f29c62f,4,1.3211027113720775,1.4011027113720775,True,0.1591028337553142
direct_risk,count_additive,160,phase06_candidate_pool_21,1.5,target_loss,mask_d61b92e4363e74f3,8,1.4002055451273918,1.4002055451273918,0.0625,mask_fe61c2cf272721fa,6,1.2906092870980501,1.2906092870980501,True,0.1095962580293417
direct_risk,count_additive,160,phase06_candidate_pool_22,0.5,cost_aware,mask_8f6b61b954a3b683,7,0.7038722112774849,0.8438722112774849,0.259765625,mask_71734e0713831655,4,0.5489623807370663,0.6289623807370662,True,0.21490983054041868
direct_risk,count_additive,160,phase06_candidate_pool_22,0.5,target_loss,mask_8f6b61b954a3b683,7,0.7038722112774849,0.7038722112774849,0.259765625,mask_71734e0713831655,4,0.5489623807370663,0.5489623807370663,True,0.15490983054041862
direct_risk,count_additive,160,phase06_candidate_pool_22,1.0,cost_aware,mask_8f6b61b954a3b683,7,1.0235532149672508,1.163553214967251,0.111328125,mask_84bd59fa57ccf15b,5,0.8624384142458439,0.9624384142458439,True,0.20111480072140708
direct_risk,count_additive,160,phase06_candidate_pool_22,1.0,target_loss,mask_8f6b61b954a3b683,7,1.0235532149672508,1.0235532149672508,0.111328125,mask_84bd59fa57ccf15b,5,0.8624384142458439,0.8624384142458439,True,0.16111480072140694
direct_risk,count_additive,160,phase06_candidate_pool_22,1.5,cost_aware,mask_8f6b61b954a3b683,7,1.4650795571506023,1.6050795571506025,0.03515625,mask_84bd59fa57ccf15b,5,1.2809275723993778,1.380927572399378,True,0.22415198475122455
direct_risk,count_additive,160,phase06_candidate_pool_22,1.5,target_loss,mask_8f6b61b954a3b683,7,1.4650795571506023,1.4650795571506023,0.03515625,mask_84bd59fa57ccf15b,5,1.2809275723993778,1.2809275723993778,True,0.18415198475122452
direct_risk,count_additive,160,phase06_candidate_pool_23,0.5,cost_aware,mask_55731b3ea01dfbe2,6,0.6598790939897299,0.7798790939897299,0.24609375,mask_eb916788ea8453d1,7,0.549178896471858,0.689178896471858,True,0.09070019751787184
direct_risk,count_additive,160,phase06_candidate_pool_23,0.5,target_loss,mask_55731b3ea01dfbe2,6,0.6598790939897299,0.6598790939897299,0.24609375,mask_eb916788ea8453d1,7,0.549178896471858,0.549178896471858,True,0.11070019751787186
direct_risk,count_additive,160,phase06_candidate_pool_23,1.0,cost_aware,mask_55731b3ea01dfbe2,6,0.9235407579690218,1.043540757969022,0.154296875,mask_eb916788ea8453d1,7,0.8244780544191599,0.9644780544191599,True,0.079062703549862
direct_risk,count_additive,160,phase06_candidate_pool_23,1.0,target_loss,mask_55731b3ea01dfbe2,6,0.9235407579690218,0.9235407579690218,0.154296875,mask_eb916788ea8453d1,7,0.8244780544191599,0.8244780544191599,True,0.09906270354986191
direct_risk,count_additive,160,phase06_candidate_pool_23,1.5,cost_aware,mask_55731b3ea01dfbe2,6,1.3431409653276205,1.4631409653276206,0.05078125,mask_eb916788ea8453d1,7,1.2488214652985334,1.3888214652985336,True,0.07431950002908705
direct_risk,count_additive,160,phase06_candidate_pool_23,1.5,target_loss,mask_55731b3ea01dfbe2,6,1.3431409653276205,1.3431409653276205,0.05078125,mask_eb916788ea8453d1,7,1.2488214652985334,1.2488214652985334,True,0.09431950002908707
direct_risk,count_additive,160,phase06_candidate_pool_24,0.5,cost_aware,mask_33d2f91410af116e,7,0.7078635785728693,0.8478635785728693,0.240234375,mask_a9bcad0895136b79,4,0.5882212091237307,0.6682212091237306,True,0.1796423694491387
direct_risk,count_additive,160,phase06_candidate_pool_24,0.5,target_loss,mask_33d2f91410af116e,7,0.7078635785728693,0.7078635785728693,0.240234375,mask_eabf07fe728f3920,5,0.5852358881384134,0.5852358881384134,True,0.12262769043445587
direct_risk,count_additive,160,phase06_candidate_pool_24,1.0,cost_aware,mask_33d2f91410af116e,7,0.9468070510774851,1.0868070510774852,0.14453125,mask_a9bcad0895136b79,4,0.905011048540473,0.9850110485404729,True,0.10179600253701226
direct_risk,count_additive,160,phase06_candidate_pool_24,1.0,target_loss,mask_33d2f91410af116e,7,0.9468070510774851,0.9468070510774851,0.14453125,mask_a9bcad0895136b79,4,0.905011048540473,0.905011048540473,True,0.0417960025370121
direct_risk,count_additive,160,phase06_candidate_pool_24,1.5,cost_aware,mask_33d2f91410af116e,7,1.3294152412563562,1.4694152412563564,0.05859375,mask_a9bcad0895136b79,4,1.3502910677343607,1.4302910677343608,True,0.0391241735219956
direct_risk,count_additive,160,phase06_candidate_pool_24,1.5,target_loss,mask_33d2f91410af116e,7,1.3294152412563562,1.3294152412563562,0.05859375,mask_33d2f91410af116e,7,1.3294152412563562,1.3294152412563562,True,0.0
direct_risk,count_additive,160,phase06_candidate_pool_25,0.5,cost_aware,mask_4069d627d3b45c62,5,0.7070285072550178,0.8070285072550177,0.21484375,mask_d8a43a51a89e47e4,6,0.5934234466403723,0.7134234466403723,True,0.09360506061464546
direct_risk,count_additive,160,phase06_candidate_pool_25,0.5,target_loss,mask_4069d627d3b45c62,5,0.7070285072550178,0.7070285072550178,0.21484375,mask_d8a43a51a89e47e4,6,0.5934234466403723,0.5934234466403723,True,0.11360506061464548
direct_risk,count_additive,160,phase06_candidate_pool_25,1.0,cost_aware,mask_4069d627d3b45c62,5,0.9314637845382094,1.0314637845382095,0.146484375,mask_947b91ab0f3a0f93,5,0.8980667348951101,0.9980667348951101,True,0.03339704964309942
direct_risk,count_additive,160,phase06_candidate_pool_25,1.0,target_loss,mask_4069d627d3b45c62,5,0.9314637845382094,0.9314637845382094,0.146484375,mask_887d69ed6243061d,6,0.8852454833686352,0.8852454833686352,True,0.04621830116957426
direct_risk,count_additive,160,phase06_candidate_pool_25,1.5,cost_aware,mask_4069d627d3b45c62,5,1.3031652001664042,1.4031652001664043,0.07421875,mask_887d69ed6243061d,6,1.234333973377943,1.3543339733779431,True,0.04883122678846119
direct_risk,count_additive,160,phase06_candidate_pool_25,1.5,target_loss,mask_4069d627d3b45c62,5,1.3031652001664042,1.3031652001664042,0.07421875,mask_887d69ed6243061d,6,1.234333973377943,1.234333973377943,True,0.06883122678846121
direct_risk,count_additive,160,phase06_candidate_pool_26,0.5,cost_aware,mask_30967adf6a9c628c,6,0.7158455960452557,0.8358455960452557,0.23046875,mask_4ddb9c08b918b165,5,0.5699138101190329,0.6699138101190328,True,0.16593178592622282
direct_risk,count_additive,160,phase06_candidate_pool_26,0.5,target_loss,mask_30967adf6a9c628c,6,0.7158455960452557,0.7158455960452557,0.23046875,mask_4ddb9c08b918b165,5,0.5699138101190329,0.5699138101190329,True,0.1459317859262228
direct_risk,count_additive,160,phase06_candidate_pool_26,1.0,cost_aware,mask_30967adf6a9c628c,6,0.906352061778307,1.026352061778307,0.142578125,mask_4ddb9c08b918b165,5,0.7862918060272932,0.8862918060272932,True,0.14006025575101388
direct_risk,count_additive,160,phase06_candidate_pool_26,1.0,target_loss,mask_30967adf6a9c628c,6,0.906352061778307,0.906352061778307,0.142578125,mask_4ddb9c08b918b165,5,0.7862918060272932,0.7862918060272932,True,0.12006025575101376
direct_risk,count_additive,160,phase06_candidate_pool_26,1.5,cost_aware,mask_30967adf6a9c628c,6,1.2416474558413029,1.361647455841303,0.087890625,mask_4ddb9c08b918b165,5,1.1746945027261972,1.2746945027261973,True,0.08695295311510565
direct_risk,count_additive,160,phase06_candidate_pool_26,1.5,target_loss,mask_30967adf6a9c628c,6,1.2416474558413029,1.2416474558413029,0.087890625,mask_4ddb9c08b918b165,5,1.1746945027261972,1.1746945027261972,True,0.06695295311510563
direct_risk,count_additive,160,phase06_candidate_pool_27,0.5,cost_aware,mask_bd8ea889d9333cc1,5,0.9910505339503288,1.091050533950329,0.16796875,mask_9ea074df24ce102d,6,0.5810294542461634,0.7010294542461634,True,0.39002107970416555
direct_risk,count_additive,160,phase06_candidate_pool_27,0.5,target_loss,mask_bd8ea889d9333cc1,5,0.9910505339503288,0.9910505339503288,0.16796875,mask_9ea074df24ce102d,6,0.5810294542461634,0.5810294542461634,True,0.41002107970416546
direct_risk,count_additive,160,phase06_candidate_pool_27,1.0,cost_aware,mask_bd8ea889d9333cc1,5,1.1364753488451242,1.2364753488451243,0.1484375,mask_9ea074df24ce102d,6,0.9288297276943922,1.0488297276943923,True,0.18764562115073202
direct_risk,count_additive,160,phase06_candidate_pool_27,1.0,target_loss,mask_bd8ea889d9333cc1,5,1.1364753488451242,1.1364753488451242,0.1484375,mask_9ea074df24ce102d,6,0.9288297276943922,0.9288297276943922,True,0.20764562115073204
direct_risk,count_additive,160,phase06_candidate_pool_27,1.5,cost_aware,mask_bd8ea889d9333cc1,5,1.4300281163305044,1.5300281163305045,0.1015625,mask_8c880b1d51f2445b,7,1.306632548570633,1.446632548570633,True,0.08339556775987145
direct_risk,count_additive,160,phase06_candidate_pool_27,1.5,target_loss,mask_c19241b09b96dc56,8,1.627536602318287,1.627536602318287,0.08984375,mask_8c880b1d51f2445b,7,1.306632548570633,1.306632548570633,True,0.32090405374765396
direct_risk,count_additive,160,phase06_candidate_pool_28,0.5,cost_aware,mask_4b42305a37df0714,7,0.7278878297656775,0.8678878297656775,0.220703125,mask_c85326029bfae2dd,5,0.5000231731683016,0.6000231731683016,True,0.2678646565973759
direct_risk,count_additive,160,phase06_candidate_pool_28,0.5,target_loss,mask_4b42305a37df0714,7,0.7278878297656775,0.7278878297656775,0.220703125,mask_c85326029bfae2dd,5,0.5000231731683016,0.5000231731683016,True,0.22786465659737587
direct_risk,count_additive,160,phase06_candidate_pool_28,1.0,cost_aware,mask_4b42305a37df0714,7,0.9606495182961226,1.1006495182961227,0.125,mask_c85326029bfae2dd,5,0.7535290140658617,0.8535290140658617,True,0.247120504230261
direct_risk,count_additive,160,phase06_candidate_pool_28,1.0,target_loss,mask_4b42305a37df0714,7,0.9606495182961226,0.9606495182961226,0.125,mask_c85326029bfae2dd,5,0.7535290140658617,0.7535290140658617,True,0.20712050423026085
direct_risk,count_additive,160,phase06_candidate_pool_28,1.5,cost_aware,mask_3217746b19168db5,7,1.3656588485464454,1.5056588485464455,0.125,mask_c85326029bfae2dd,5,1.188174957409501,1.2881749574095012,True,0.21748389113694433
direct_risk,count_additive,160,phase06_candidate_pool_28,1.5,target_loss,mask_3217746b19168db5,7,1.3656588485464454,1.3656588485464454,0.125,mask_c85326029bfae2dd,5,1.188174957409501,1.188174957409501,True,0.1774838911369443
direct_risk,count_additive,160,phase06_candidate_pool_29,0.5,cost_aware,mask_8929fd9f4dd0039b,7,0.621237363666296,0.761237363666296,0.2421875,mask_0884e2e4153afdb8,5,0.5553712174296379,0.6553712174296379,True,0.10586614623665813
direct_risk,count_additive,160,phase06_candidate_pool_29,0.5,target_loss,mask_8929fd9f4dd0039b,7,0.621237363666296,0.621237363666296,0.2421875,mask_0884e2e4153afdb8,5,0.5553712174296379,0.5553712174296379,True,0.0658661462366581
direct_risk,count_additive,160,phase06_candidate_pool_29,1.0,cost_aware,mask_8929fd9f4dd0039b,7,0.8670615963637829,1.007061596363783,0.140625,mask_0884e2e4153afdb8,5,0.8411806635558605,0.9411806635558605,True,0.06588093280792251
direct_risk,count_additive,160,phase06_candidate_pool_29,1.0,target_loss,mask_aaa3c7c7c8b59116,8,1.1556470282375813,1.1556470282375813,0.130859375,mask_0884e2e4153afdb8,5,0.8411806635558605,0.8411806635558605,True,0.31446636468172073
direct_risk,count_additive,160,phase06_candidate_pool_29,1.5,cost_aware,mask_aaa3c7c7c8b59116,8,1.600250944495201,1.7602509444952013,0.033203125,mask_a65ae3294d4bee9c,5,1.2497377330437303,1.3497377330437303,True,0.4105132114514709
direct_risk,count_additive,160,phase06_candidate_pool_29,1.5,target_loss,mask_aaa3c7c7c8b59116,8,1.600250944495201,1.600250944495201,0.033203125,mask_f47ae588b51d32d3,8,1.2310459427535534,1.2310459427535534,True,0.3692050017416477
direct_risk,count_additive,160,phase06_candidate_pool_30,0.5,cost_aware,mask_791f081adba3c1a6,5,0.6227780524641275,0.7227780524641275,0.267578125,mask_bd63b990657ef5f1,6,0.5727728623896837,0.6927728623896837,True,0.0300051900744438
direct_risk,count_additive,160,phase06_candidate_pool_30,0.5,target_loss,mask_bcc0e0207443a6b9,7,0.7371715921908617,0.7371715921908617,0.197265625,mask_bd63b990657ef5f1,6,0.5727728623896837,0.5727728623896837,True,0.16439872980117798
direct_risk,count_additive,160,phase06_candidate_pool_30,1.0,cost_aware,mask_791f081adba3c1a6,5,0.9853044655174017,1.0853044655174018,0.09765625,mask_bd63b990657ef5f1,6,0.9268822986632586,1.0468822986632587,True,0.038422166854143125
direct_risk,count_additive,160,phase06_candidate_pool_30,1.0,target_loss,mask_ad848150d0366cc9,9,1.0020985417068005,1.0020985417068005,0.1640625,mask_bd63b990657ef5f1,6,0.9268822986632586,0.9268822986632586,True,0.07521624304354191
direct_risk,count_additive,160,phase06_candidate_pool_30,1.5,cost_aware,mask_791f081adba3c1a6,5,1.4481867086142302,1.5481867086142302,0.025390625,mask_1448958516e7a26e,8,1.276841377839446,1.436841377839446,True,0.11134533077478426
direct_risk,count_additive,160,phase06_candidate_pool_30,1.5,target_loss,mask_ad848150d0366cc9,9,1.3671172335743904,1.3671172335743904,0.060546875,mask_1448958516e7a26e,8,1.276841377839446,1.276841377839446,True,0.09027585573494434
direct_risk,count_additive,160,phase06_candidate_pool_31,0.5,cost_aware,mask_0a28ee8c3af8c41e,5,0.5734365060925484,0.6734365060925483,0.283203125,mask_0a28ee8c3af8c41e,5,0.5734365060925484,0.6734365060925483,True,0.0
direct_risk,count_additive,160,phase06_candidate_pool_31,0.5,target_loss,mask_0a28ee8c3af8c41e,5,0.5734365060925484,0.5734365060925484,0.283203125,mask_0a28ee8c3af8c41e,5,0.5734365060925484,0.5734365060925484,True,0.0
direct_risk,count_additive,160,phase06_candidate_pool_31,1.0,cost_aware,mask_0a28ee8c3af8c41e,5,0.8510650135576725,0.9510650135576725,0.125,mask_0a28ee8c3af8c41e,5,0.8510650135576725,0.9510650135576725,True,0.0
direct_risk,count_additive,160,phase06_candidate_pool_31,1.0,target_loss,mask_0a28ee8c3af8c41e,5,0.8510650135576725,0.8510650135576725,0.125,mask_e8651594357a9c0f,8,0.8308336660265923,0.8308336660265923,True,0.020231347531080246
direct_risk,count_additive,160,phase06_candidate_pool_31,1.5,cost_aware,mask_0a28ee8c3af8c41e,5,1.258783757686615,1.358783757686615,0.05859375,mask_0a28ee8c3af8c41e,5,1.258783757686615,1.358783757686615,True,0.0
direct_risk,count_additive,160,phase06_candidate_pool_31,1.5,target_loss,mask_0a28ee8c3af8c41e,5,1.258783757686615,1.258783757686615,0.05859375,mask_e8651594357a9c0f,8,1.2287728786468506,1.2287728786468506,True,0.030010879039764404
direct_risk,count_additive,160,phase06_candidate_pool_32,0.5,cost_aware,mask_c96b2db0d64e48fc,8,0.842883332632482,1.002883332632482,0.21484375,mask_50a3556920c01340,4,0.6028664857149124,0.6828664857149124,True,0.3200168469175696
direct_risk,count_additive,160,phase06_candidate_pool_32,0.5,target_loss,mask_c96b2db0d64e48fc,8,0.842883332632482,0.842883332632482,0.21484375,mask_e2a031f29262ac14,7,0.5617806725203991,0.5617806725203991,True,0.28110266011208296
direct_risk,count_additive,160,phase06_candidate_pool_32,1.0,cost_aware,mask_c96b2db0d64e48fc,8,1.02417769189924,1.18417769189924,0.134765625,mask_e2a031f29262ac14,7,0.8260064758360386,0.9660064758360386,True,0.21817121606320133
direct_risk,count_additive,160,phase06_candidate_pool_32,1.0,target_loss,mask_c96b2db0d64e48fc,8,1.02417769189924,1.02417769189924,0.134765625,mask_e2a031f29262ac14,7,0.8260064758360386,0.8260064758360386,True,0.19817121606320143
direct_risk,count_additive,160,phase06_candidate_pool_32,1.5,cost_aware,mask_c96b2db0d64e48fc,8,1.3460208056494594,1.5060208056494593,0.078125,mask_e2a031f29262ac14,7,1.2321995794773102,1.3721995794773103,True,0.13382122617214898
direct_risk,count_additive,160,phase06_candidate_pool_32,1.5,target_loss,mask_c96b2db0d64e48fc,8,1.3460208056494594,1.3460208056494594,0.078125,mask_e2a031f29262ac14,7,1.2321995794773102,1.2321995794773102,True,0.11382122617214918
direct_risk,count_additive,160,phase06_candidate_pool_33,0.5,cost_aware,mask_0d85c06514242c0c,4,0.8240224272012711,0.9040224272012711,0.2109375,mask_4c7fb3076cf71f19,6,0.6162140015512705,0.7362140015512705,True,0.16780842565000065
direct_risk,count_additive,160,phase06_candidate_pool_33,0.5,target_loss,mask_b7ab4ae1aee975bd,6,0.694122320972383,0.694122320972383,0.220703125,mask_4c7fb3076cf71f19,6,0.6162140015512705,0.6162140015512705,True,0.07790831942111254
direct_risk,count_additive,160,phase06_candidate_pool_33,1.0,cost_aware,mask_e98b0618834b1076,7,1.1045106453821063,1.2445106453821064,0.140625,mask_7fcc17d419d7ea94,7,0.8665486350655556,1.0065486350655557,True,0.23796201031655073
direct_risk,count_additive,160,phase06_candidate_pool_33,1.0,target_loss,mask_e98b0618834b1076,7,1.1045106453821063,1.1045106453821063,0.140625,mask_7fcc17d419d7ea94,7,0.8665486350655556,0.8665486350655556,True,0.23796201031655073
direct_risk,count_additive,160,phase06_candidate_pool_33,1.5,cost_aware,mask_e98b0618834b1076,7,1.3570282002910972,1.4970282002910973,0.111328125,mask_7fcc17d419d7ea94,7,1.2526570670306683,1.3926570670306684,True,0.1043711332604289
direct_risk,count_additive,160,phase06_candidate_pool_33,1.5,target_loss,mask_e98b0618834b1076,7,1.3570282002910972,1.3570282002910972,0.111328125,mask_7fcc17d419d7ea94,7,1.2526570670306683,1.2526570670306683,True,0.1043711332604289
direct_risk,count_additive,160,phase06_candidate_pool_34,0.5,cost_aware,mask_803265504d72a61b,8,0.9695375096052885,1.1295375096052884,0.16015625,mask_e4dd15176de3f126,6,0.575279887765646,0.695279887765646,True,0.43425762183964245
direct_risk,count_additive,160,phase06_candidate_pool_34,0.5,target_loss,mask_803265504d72a61b,8,0.9695375096052885,0.9695375096052885,0.16015625,mask_e4dd15176de3f126,6,0.575279887765646,0.575279887765646,True,0.3942576218396425
direct_risk,count_additive,160,phase06_candidate_pool_34,1.0,cost_aware,mask_803265504d72a61b,8,1.0784266404807568,1.2384266404807567,0.169921875,mask_e4dd15176de3f126,6,0.8734944313764572,0.9934944313764572,True,0.24493220910429947
direct_risk,count_additive,160,phase06_candidate_pool_34,1.0,target_loss,mask_803265504d72a61b,8,1.0784266404807568,1.0784266404807568,0.169921875,mask_e4dd15176de3f126,6,0.8734944313764572,0.8734944313764572,True,0.20493220910429955
direct_risk,count_additive,160,phase06_candidate_pool_34,1.5,cost_aware,mask_8bf7dae4cfdf0a72,7,1.2981523480266333,1.4381523480266334,0.125,mask_e3cd1532e93eca78,8,1.2588356891646981,1.418835689164698,True,0.019316658861935343
direct_risk,count_additive,160,phase06_candidate_pool_34,1.5,target_loss,mask_803265504d72a61b,8,1.3465577475726604,1.3465577475726604,0.107421875,mask_e3cd1532e93eca78,8,1.2588356891646981,1.2588356891646981,True,0.08772205840796232
direct_risk,count_additive,160,phase06_candidate_pool_35,0.5,cost_aware,mask_1a5c04afb13b8f15,4,0.5450920164585114,0.6250920164585113,0.28515625,mask_1a5c04afb13b8f15,4,0.5450920164585114,0.6250920164585113,True,0.0
direct_risk,count_additive,160,phase06_candidate_pool_35,0.5,target_loss,mask_f8099a3f8fc319f7,6,0.6684745773673058,0.6684745773673058,0.26171875,mask_1a5c04afb13b8f15,4,0.5450920164585114,0.5450920164585114,True,0.1233825609087944
direct_risk,count_additive,160,phase06_candidate_pool_35,1.0,cost_aware,mask_f8099a3f8fc319f7,6,1.0107545964419842,1.1307545964419843,0.08984375,mask_1a5c04afb13b8f15,4,0.8345314934849739,0.9145314934849739,True,0.21622310295701042
direct_risk,count_additive,160,phase06_candidate_pool_35,1.0,target_loss,mask_f8099a3f8fc319f7,6,1.0107545964419842,1.0107545964419842,0.08984375,mask_1a5c04afb13b8f15,4,0.8345314934849739,0.8345314934849739,True,0.17622310295701027
direct_risk,count_additive,160,phase06_candidate_pool_35,1.5,cost_aware,mask_f8099a3f8fc319f7,6,1.4473377242684364,1.5673377242684365,0.033203125,mask_1a5c04afb13b8f15,4,1.265124872326851,1.345124872326851,True,0.22221285194158558
direct_risk,count_additive,160,phase06_candidate_pool_35,1.5,target_loss,mask_f8099a3f8fc319f7,6,1.4473377242684364,1.4473377242684364,0.033203125,mask_1a5c04afb13b8f15,4,1.265124872326851,1.265124872326851,True,0.18221285194158554
direct_risk,count_additive,160,phase06_candidate_pool_36,0.5,cost_aware,mask_845604170d7b2319,5,0.7943740384653211,0.894374038465321,0.189453125,mask_aea2808c5f338610,5,0.6220736633986235,0.7220736633986234,True,0.1723003750666976
direct_risk,count_additive,160,phase06_candidate_pool_36,0.5,target_loss,mask_12d8856790b59f36,8,0.753125574439764,0.753125574439764,0.259765625,mask_aea2808c5f338610,5,0.6220736633986235,0.6220736633986235,True,0.13105191104114056
direct_risk,count_additive,160,phase06_candidate_pool_36,1.0,cost_aware,mask_845604170d7b2319,5,0.9882501261308789,1.088250126130879,0.16796875,mask_845604170d7b2319,5,0.9882501261308789,1.088250126130879,True,0.0
direct_risk,count_additive,160,phase06_candidate_pool_36,1.0,target_loss,mask_12d8856790b59f36,8,1.016765259206295,1.016765259206295,0.111328125,mask_845604170d7b2319,5,0.9882501261308789,0.9882501261308789,True,0.028515133075416088
direct_risk,count_additive,160,phase06_candidate_pool_36,1.5,cost_aware,mask_12d8856790b59f36,8,1.408872775733471,1.5688727757334708,0.068359375,mask_845604170d7b2319,5,1.340312589891255,1.440312589891255,True,0.12856018584221585
direct_risk,count_additive,160,phase06_candidate_pool_36,1.5,target_loss,mask_12d8856790b59f36,8,1.408872775733471,1.408872775733471,0.068359375,mask_845604170d7b2319,5,1.340312589891255,1.340312589891255,True,0.06856018584221601
direct_risk,count_additive,160,phase06_candidate_pool_37,0.5,cost_aware,mask_0bc4832fd9aec1f2,8,0.7761164139956236,0.9361164139956236,0.203125,mask_5f07836b1f93555c,5,0.6238791504874825,0.7238791504874825,True,0.2122372635081411
direct_risk,count_additive,160,phase06_candidate_pool_37,0.5,target_loss,mask_0bc4832fd9aec1f2,8,0.7761164139956236,0.7761164139956236,0.203125,mask_bfcee5c657f25e24,7,0.618220703676343,0.618220703676343,True,0.15789571031928062
direct_risk,count_additive,160,phase06_candidate_pool_37,1.0,cost_aware,mask_0bc4832fd9aec1f2,8,1.01151661016047,1.17151661016047,0.14453125,mask_5f07836b1f93555c,5,0.8565392652526498,0.9565392652526498,True,0.21497734490782017
