pool_id,target,policy,oracle_mask_id,oracle_head_count,oracle_mean_target_loss,oracle_mean_objective,post_outcome_descriptive_only
phase06_candidate_pool_39,0.5,cost_aware,mask_e7a135523b9588ef,4,0.6126449555158615,0.6926449555158615,True
phase06_candidate_pool_39,1.0,target_loss,mask_9f1242b6798b9703,4,0.8575874902307987,0.8575874902307987,True
phase06_candidate_pool_39,1.0,cost_aware,mask_9f1242b6798b9703,4,0.8575874902307987,0.9375874902307987,True
phase06_candidate_pool_39,1.5,target_loss,mask_9f1242b6798b9703,4,1.2356861270964146,1.2356861270964146,True
phase06_candidate_pool_39,1.5,cost_aware,mask_9f1242b6798b9703,4,1.2356861270964146,1.3156861270964146,True
phase06_candidate_pool_40,0.5,target_loss,mask_57d1d8cb23246fa1,5,0.5751400701701641,0.5751400701701641,True
phase06_candidate_pool_40,0.5,cost_aware,mask_57d1d8cb23246fa1,5,0.5751400701701641,0.6751400701701641,True
phase06_candidate_pool_40,1.0,target_loss,mask_57d1d8cb23246fa1,5,0.8313821740448475,0.8313821740448475,True
phase06_candidate_pool_40,1.0,cost_aware,mask_57d1d8cb23246fa1,5,0.8313821740448475,0.9313821740448475,True
phase06_candidate_pool_40,1.5,target_loss,mask_57d1d8cb23246fa1,5,1.2359970845282078,1.2359970845282078,True
phase06_candidate_pool_40,1.5,cost_aware,mask_57d1d8cb23246fa1,5,1.2359970845282078,1.3359970845282079,True
phase06_candidate_pool_41,0.5,target_loss,mask_7cdfcfe635c0abd7,5,0.5162463150918484,0.5162463150918484,True
phase06_candidate_pool_41,0.5,cost_aware,mask_7cdfcfe635c0abd7,5,0.5162463150918484,0.6162463150918484,True
phase06_candidate_pool_41,1.0,target_loss,mask_7cdfcfe635c0abd7,5,0.8354347832500935,0.8354347832500935,True
phase06_candidate_pool_41,1.0,cost_aware,mask_7cdfcfe635c0abd7,5,0.8354347832500935,0.9354347832500934,True
phase06_candidate_pool_41,1.5,target_loss,mask_117e8c9e5264dff6,6,1.2519775293767452,1.2519775293767452,True
phase06_candidate_pool_41,1.5,cost_aware,mask_117e8c9e5264dff6,6,1.2519775293767452,1.3719775293767453,True
phase06_candidate_pool_42,0.5,target_loss,mask_4dac7b266269bce1,6,0.600742693990469,0.600742693990469,True
phase06_candidate_pool_42,0.5,cost_aware,mask_4dac7b266269bce1,6,0.600742693990469,0.720742693990469,True
phase06_candidate_pool_42,1.0,target_loss,mask_800fee1cac74ba34,5,0.9277473445981741,0.9277473445981741,True
phase06_candidate_pool_42,1.0,cost_aware,mask_800fee1cac74ba34,5,0.9277473445981741,1.0277473445981742,True
phase06_candidate_pool_42,1.5,target_loss,mask_800fee1cac74ba34,5,1.3513207975775003,1.3513207975775003,True
phase06_candidate_pool_42,1.5,cost_aware,mask_800fee1cac74ba34,5,1.3513207975775003,1.4513207975775004,True
phase06_candidate_pool_43,0.5,target_loss,mask_874a51bb8dd1a79c,5,0.5015766657888889,0.5015766657888889,True
phase06_candidate_pool_43,0.5,cost_aware,mask_874a51bb8dd1a79c,5,0.5015766657888889,0.6015766657888889,True
phase06_candidate_pool_43,1.0,target_loss,mask_7e287c0c29aca6d9,8,0.8296465408056974,0.8296465408056974,True
phase06_candidate_pool_43,1.0,cost_aware,mask_a683f3f75dbcfdd6,4,0.8436473682522774,0.9236473682522773,True
phase06_candidate_pool_43,1.5,target_loss,mask_2136507cb0843491,5,1.180716596543789,1.180716596543789,True
phase06_candidate_pool_43,1.5,cost_aware,mask_2136507cb0843491,5,1.180716596543789,1.280716596543789,True
phase06_candidate_pool_44,0.5,target_loss,mask_9db1837f19daa5a4,6,0.6209655180573463,0.6209655180573463,True
phase06_candidate_pool_44,0.5,cost_aware,mask_9db1837f19daa5a4,6,0.6209655180573463,0.7409655180573463,True
phase06_candidate_pool_44,1.0,target_loss,mask_e9c4d90712e7ad73,7,0.896286603063345,0.896286603063345,True
phase06_candidate_pool_44,1.0,cost_aware,mask_e9c4d90712e7ad73,7,0.896286603063345,1.036286603063345,True
phase06_candidate_pool_44,1.5,target_loss,mask_e9c4d90712e7ad73,7,1.293742310255766,1.293742310255766,True
phase06_candidate_pool_44,1.5,cost_aware,mask_ebb2d1ac70bf55aa,5,1.331570883281529,1.431570883281529,True
phase06_candidate_pool_45,0.5,target_loss,mask_29f6eae51aa3640f,5,0.6227747797966003,0.6227747797966003,True
phase06_candidate_pool_45,0.5,cost_aware,mask_29f6eae51aa3640f,5,0.6227747797966003,0.7227747797966003,True
phase06_candidate_pool_45,1.0,target_loss,mask_95ab3f5813e37a3e,7,0.9102421039715409,0.9102421039715409,True
phase06_candidate_pool_45,1.0,cost_aware,mask_95ab3f5813e37a3e,7,0.9102421039715409,1.050242103971541,True
phase06_candidate_pool_45,1.5,target_loss,mask_95ab3f5813e37a3e,7,1.2270506219938397,1.2270506219938397,True
phase06_candidate_pool_45,1.5,cost_aware,mask_95ab3f5813e37a3e,7,1.2270506219938397,1.3670506219938399,True
phase06_candidate_pool_46,0.5,target_loss,mask_1c72465674cf4c69,5,0.5812922418117523,0.5812922418117523,True
phase06_candidate_pool_46,0.5,cost_aware,mask_1c72465674cf4c69,5,0.5812922418117523,0.6812922418117523,True
phase06_candidate_pool_46,1.0,target_loss,mask_32083b90cbe58d29,8,0.8604240156710148,0.8604240156710148,True
phase06_candidate_pool_46,1.0,cost_aware,mask_1c72465674cf4c69,5,0.9043489210307598,1.00434892103076,True
phase06_candidate_pool_46,1.5,target_loss,mask_32083b90cbe58d29,8,1.2309492640197277,1.2309492640197277,True
phase06_candidate_pool_46,1.5,cost_aware,mask_32083b90cbe58d29,8,1.2309492640197277,1.3909492640197276,True
phase06_candidate_pool_47,0.5,target_loss,mask_c89d343660768e89,5,0.5462159514427185,0.5462159514427185,True
phase06_candidate_pool_47,0.5,cost_aware,mask_c89d343660768e89,5,0.5462159514427185,0.6462159514427185,True
phase06_candidate_pool_47,1.0,target_loss,mask_06facbdc86464fef,4,0.8911064257845283,0.8911064257845283,True
phase06_candidate_pool_47,1.0,cost_aware,mask_06facbdc86464fef,4,0.8911064257845283,0.9711064257845282,True
phase06_candidate_pool_47,1.5,target_loss,mask_06facbdc86464fef,4,1.2861608928069472,1.2861608928069472,True
phase06_candidate_pool_47,1.5,cost_aware,mask_06facbdc86464fef,4,1.2861608928069472,1.3661608928069473,True
