bootstrap,term,value
183,PE,1.87642390280962
183,BE,0.4165956526994705
183,PBE,0.35823238268494606
183,PE_minus_PB,0.7924052141606808
184,PB,1.051303818821907
184,PE,1.8608760684728622
184,BE,0.42122485488653183
184,PBE,0.31889039650559425
184,PE_minus_PB,0.8095722496509552
185,PB,1.0229788832366467
185,PE,1.8014246709644794
185,BE,0.4131874516606331
185,PBE,0.3275124952197075
185,PE_minus_PB,0.7784457877278328
186,PB,1.1689915843307972
186,PE,1.99532999843359
186,BE,0.4469774141907692
186,PBE,0.3846859559416771
186,PE_minus_PB,0.8263384141027927
187,PB,1.1020845845341682
187,PE,1.8898743614554405
187,BE,0.42372753843665123
187,PBE,0.3439636752009392
187,PE_minus_PB,0.7877897769212723
188,PB,0.9819105863571167
188,PE,1.8667220696806908
188,BE,0.401713065803051
188,PBE,0.3545187748968601
188,PE_minus_PB,0.8848114833235741
189,PB,1.0846559517085552
189,PE,1.909209679812193
189,BE,0.42951399832963943
189,PBE,0.37495530024170876
189,PE_minus_PB,0.8245537281036377
190,PB,1.0810995176434517
190,PE,1.8276916593313217
190,BE,0.38695787638425827
190,PBE,0.3313174620270729
190,PE_minus_PB,0.74659214168787
191,PB,1.0025621764361858
191,PE,1.7915875352919102
191,BE,0.4231286384165287
191,PBE,0.3261740952730179
191,PE_minus_PB,0.7890253588557243
192,PB,1.004149865359068
192,PE,1.7931885458528996
192,BE,0.43355340510606766
192,PBE,0.34140395000576973
192,PE_minus_PB,0.7890386804938316
193,PB,1.1215888485312462
193,PE,1.9121697209775448
193,BE,0.43431344628334045
193,PBE,0.3556811213493347
193,PE_minus_PB,0.7905808724462986
194,PB,1.0524166412651539
194,PE,1.8711384274065495
194,BE,0.41364284232258797
194,PBE,0.31411177664995193
194,PE_minus_PB,0.8187217861413956
195,PB,1.0117746591567993
195,PE,1.8221561089158058
195,BE,0.40007299929857254
195,PBE,0.33806237205863
195,PE_minus_PB,0.8103814497590065
196,PB,0.9927969388663769
196,PE,1.8460394702851772
196,BE,0.41709526628255844
196,PBE,0.34204645082354546
196,PE_minus_PB,0.8532425314188004
197,PB,1.0685486160218716
197,PE,1.7827965207397938
197,BE,0.40258559212088585
197,PBE,0.2956901229918003
197,PE_minus_PB,0.7142479047179222
198,PB,0.9736632332205772
198,PE,1.8648051768541336
198,BE,0.4281265176832676
198,PBE,0.33054203540086746
198,PE_minus_PB,0.8911419436335564
199,PB,1.0982209667563438
199,PE,1.8650764040648937
199,BE,0.4439995735883713
199,PBE,0.35671284049749374
199,PE_minus_PB,0.7668554373085499
200,PB,1.0498374290764332
200,PE,1.7631273195147514
200,BE,0.39624158665537834
200,PBE,0.2962099760770798
200,PE_minus_PB,0.7132898904383183
201,PB,1.133702602237463
201,PE,1.8275983594357967
201,BE,0.40935997292399406
201,PBE,0.32549186795949936
201,PE_minus_PB,0.6938957571983337
202,PB,1.1053372025489807
202,PE,1.8493302389979362
202,BE,0.39991192147135735
202,PBE,0.3462700620293617
202,PE_minus_PB,0.7439930364489555
203,PB,1.0195916667580605
203,PE,1.8745815679430962
203,BE,0.4442445896565914
203,PBE,0.3550296910107136
203,PE_minus_PB,0.8549899011850357
204,PB,0.9835680685937405
204,PE,1.886578120291233
204,BE,0.4466407969594002
204,PBE,0.3582431264221668
204,PE_minus_PB,0.9030100516974926
205,PB,1.025457575917244
205,PE,1.842244565486908
205,BE,0.4186076745390892
205,PBE,0.3231201171875
205,PE_minus_PB,0.816786989569664
206,PB,1.1348238810896873
206,PE,1.8727480247616768
206,BE,0.39897897094488144
206,PBE,0.3073863908648491
206,PE_minus_PB,0.7379241436719894
207,PB,0.9633894450962543
207,PE,1.8701988197863102
207,BE,0.43919793888926506
207,PBE,0.36386721953749657
207,PE_minus_PB,0.9068093746900558
208,PB,1.035841852426529
208,PE,1.8644208684563637
208,BE,0.4318927824497223
208,PBE,0.38101664185523987
208,PE_minus_PB,0.8285790160298347
209,PB,1.1020220592617989
209,PE,1.922537311911583
209,BE,0.44505876675248146
209,PBE,0.3468537703156471
209,PE_minus_PB,0.8205152526497841
210,PB,1.0808273777365685
210,PE,1.9377873912453651
210,BE,0.4457508213818073
210,PBE,0.3708048388361931
210,PE_minus_PB,0.8569600135087967
211,PB,1.0666324980556965
211,PE,1.871880017220974
211,BE,0.4631951116025448
211,PBE,0.37142208218574524
211,PE_minus_PB,0.8052475191652775
212,PB,1.0470506511628628
212,PE,1.891467623412609
212,BE,0.4001692943274975
212,PBE,0.34370869025588036
212,PE_minus_PB,0.8444169722497463
213,PB,0.9860866516828537
213,PE,1.867348536849022
213,BE,0.43226319178938866
213,PBE,0.35964444279670715
213,PE_minus_PB,0.8812618851661682
214,PB,0.954695500433445
214,PE,1.8148399740457535
214,BE,0.43457944691181183
214,PBE,0.36787863075733185
214,PE_minus_PB,0.8601444736123085
215,PB,1.047571338713169
215,PE,1.8216066807508469
215,BE,0.4143841490149498
215,PBE,0.34514138847589493
215,PE_minus_PB,0.7740353420376778
216,PB,1.002257727086544
216,PE,1.8231143839657307
216,BE,0.4117036573588848
216,PBE,0.3732162229716778
216,PE_minus_PB,0.8208566568791866
217,PB,1.0560872331261635
217,PE,1.9323127381503582
217,BE,0.4651736915111542
217,PBE,0.3822852708399296
217,PE_minus_PB,0.8762255050241947
218,PB,1.0086573213338852
218,PE,1.8650819323956966
218,BE,0.43227308988571167
218,PBE,0.34383228048682213
218,PE_minus_PB,0.8564246110618114
219,PB,0.9861064217984676
219,PE,1.8311934620141983
219,BE,0.4018106944859028
219,PBE,0.3441280163824558
219,PE_minus_PB,0.8450870402157307
220,PB,1.0104917660355568
220,PE,1.8562156222760677
220,BE,0.44824834913015366
220,PBE,0.36186445504426956
220,PE_minus_PB,0.8457238562405109
221,PB,1.0574744865298271
221,PE,1.853050235658884
221,BE,0.38581154868006706
221,PBE,0.30169566720724106
221,PE_minus_PB,0.7955757491290569
222,PB,1.0723115652799606
222,PE,1.866297721862793
222,BE,0.4243157356977463
222,PBE,0.3498515188694
222,PE_minus_PB,0.7939861565828323
223,PB,1.0748217888176441
223,PE,1.8503918386995792
223,BE,0.4046008475124836
223,PBE,0.3231409713625908
223,PE_minus_PB,0.7755700498819351
224,PB,1.0527215003967285
224,PE,1.8699811697006226
224,BE,0.41140007972717285
224,PBE,0.3371480964124203
224,PE_minus_PB,0.817259669303894
225,PB,0.9883396588265896
225,PE,1.8511197194457054
225,BE,0.4441409036517143
225,PBE,0.35902805626392365
225,PE_minus_PB,0.8627800606191158
226,PB,1.0986477099359035
226,PE,1.8533770702779293
226,BE,0.406589575111866
226,PBE,0.34566202014684677
226,PE_minus_PB,0.7547293603420258
227,PB,1.094654843211174
227,PE,1.8710308708250523
227,BE,0.4447079561650753
227,PBE,0.36631280183792114
227,PE_minus_PB,0.7763760276138783
228,PB,1.0615881457924843
228,PE,1.8002731762826443
228,BE,0.398596603423357
228,PBE,0.34119394049048424
228,PE_minus_PB,0.73868503049016
229,PB,1.0447860360145569
229,PE,1.85441292822361
229,BE,0.4183702692389488
229,PBE,0.32476963475346565
229,PE_minus_PB,0.809626892209053
230,PB,1.075363252311945
230,PE,1.8646358586847782
230,BE,0.4267677888274193
230,PBE,0.3300974369049072
230,PE_minus_PB,0.7892726063728333
231,PB,1.014941357076168
231,PE,1.849055603146553
231,BE,0.41788630560040474
231,PBE,0.3284005746245384
231,PE_minus_PB,0.834114246070385
232,PB,1.0777587704360485
232,PE,1.91791882365942
232,BE,0.4555213898420334
232,PBE,0.37324729189276695
232,PE_minus_PB,0.8401600532233715
233,PB,1.0388835221529007
233,PE,1.8107029274106026
233,BE,0.39600953459739685
233,PBE,0.3016747683286667
233,PE_minus_PB,0.7718194052577019
234,PB,1.0073765888810158
234,PE,1.9184442982077599
234,BE,0.4331250749528408
234,PBE,0.3590301163494587
234,PE_minus_PB,0.9110677093267441
235,PB,1.0541156306862831
235,PE,1.9300381690263748
235,BE,0.42696768417954445
235,PBE,0.3401609733700752
235,PE_minus_PB,0.8759225383400917
236,PB,1.0944940783083439
236,PE,1.817215260118246
236,BE,0.40432021021842957
236,PBE,0.32554223388433456
236,PE_minus_PB,0.7227211818099022
237,PB,1.1079267598688602
237,PE,1.862066637724638
237,BE,0.39193807914853096
237,PBE,0.3185950368642807
237,PE_minus_PB,0.7541398778557777
238,PB,1.0744606591761112
238,PE,1.9499980062246323
238,BE,0.4557086415588856
238,PBE,0.3808894492685795
238,PE_minus_PB,0.875537347048521
239,PB,1.1174561530351639
239,PE,1.8547338135540485
239,BE,0.40940607711672783
239,PBE,0.32559869438409805
239,PE_minus_PB,0.7372776605188847
240,PB,1.016020778566599
240,PE,1.8549852408468723
240,BE,0.41122352331876755
240,PBE,0.3504507467150688
240,PE_minus_PB,0.8389644622802734
241,PB,1.005867201834917
241,PE,1.7730394005775452
241,BE,0.4297184534370899
241,PBE,0.3286397345364094
241,PE_minus_PB,0.7671721987426281
242,PB,0.9662123993039131
242,PE,1.891504555940628
242,BE,0.41811320185661316
242,PBE,0.3346775397658348
242,PE_minus_PB,0.9252921566367149
243,PB,1.064311694353819
243,PE,1.7683167234063148
243,BE,0.41412489488720894
243,PBE,0.31206948310136795
243,PE_minus_PB,0.704005029052496
244,PB,1.0209893584251404
244,PE,1.8442922532558441
244,BE,0.411862563341856
244,PBE,0.32461270689964294
244,PE_minus_PB,0.8233028948307037
245,PB,1.0947468802332878
245,PE,1.8960418850183487
245,BE,0.44700292870402336
245,PBE,0.3534010872244835
245,PE_minus_PB,0.8012950047850609
246,PB,1.0525883808732033
246,PE,1.8365502692759037
246,BE,0.43226515874266624
246,PBE,0.34897997975349426
246,PE_minus_PB,0.7839618884027004
247,PB,1.087932139635086
247,PE,1.856808289885521
247,BE,0.40743977949023247
247,PBE,0.3133222386240959
247,PE_minus_PB,0.7688761502504349
248,PB,1.10383789986372
248,PE,1.8381315395236015
248,BE,0.4039008244872093
248,PBE,0.32639945670962334
248,PE_minus_PB,0.7342936396598816
249,PB,1.0343798622488976
249,PE,1.8554640151560307
249,BE,0.43995463475584984
249,PBE,0.35759130120277405
249,PE_minus_PB,0.8210841529071331
250,PB,1.0648683980107307
250,PE,1.8811477571725845
250,BE,0.41178157180547714
250,PBE,0.34373245760798454
250,PE_minus_PB,0.8162793591618538
251,PB,1.0232648625969887
251,PE,1.824782568961382
251,BE,0.4300400875508785
251,PBE,0.3707137107849121
251,PE_minus_PB,0.8015177063643932
252,PB,1.02372632548213
252,PE,1.7881220951676369
252,BE,0.4004249610006809
252,PBE,0.31016359105706215
252,PE_minus_PB,0.7643957696855068
253,PB,1.1019666381180286
253,PE,1.8277163580060005
253,BE,0.4400351382791996
253,PBE,0.35829661786556244
253,PE_minus_PB,0.7257497198879719
254,PB,1.0663464926183224
254,PE,1.9297676421701908
254,BE,0.44625603780150414
254,PBE,0.35298261046409607
254,PE_minus_PB,0.8634211495518684
255,PB,1.0183813646435738
255,PE,1.8775477148592472
255,BE,0.4259227178990841
255,PBE,0.3429388031363487
255,PE_minus_PB,0.8591663502156734
256,PB,1.095826480537653
256,PE,1.8297001607716084
256,BE,0.42445987462997437
256,PBE,0.3276689276099205
256,PE_minus_PB,0.7338736802339554
257,PB,0.9294735938310623
257,PE,1.7355385832488537
257,BE,0.40072275698184967
257,PBE,0.31105122342705727
257,PE_minus_PB,0.8060649894177914
258,PB,1.0803303197026253
258,PE,1.8139338716864586
258,BE,0.41278403252363205
258,PBE,0.34359443560242653
258,PE_minus_PB,0.7336035519838333
259,PB,1.0701562836766243
259,PE,1.8802875056862831
259,BE,0.41797464340925217
259,PBE,0.3459693416953087
259,PE_minus_PB,0.8101312220096588
260,PB,0.9788051135838032
260,PE,1.8642483539879322
260,BE,0.4356524758040905
260,PBE,0.37050385773181915
260,PE_minus_PB,0.885443240404129
261,PB,1.0652351379394531
261,PE,1.8620331771671772
261,BE,0.40021559968590736
261,PBE,0.3219631128013134
261,PE_minus_PB,0.7967980392277241
262,PB,1.0333918333053589
262,PE,1.8909368477761745
262,BE,0.424137894064188
262,PBE,0.3442939408123493
262,PE_minus_PB,0.8575450144708157
263,PB,1.0408648811280727
263,PE,1.7865515500307083
263,BE,0.4021795615553856
263,PBE,0.31468620151281357
263,PE_minus_PB,0.7456866689026356
264,PB,1.0695672929286957
264,PE,1.8339040875434875
264,BE,0.4156082756817341
264,PBE,0.3160676620900631
264,PE_minus_PB,0.7643367946147919
265,PB,1.1125934086740017
265,PE,1.9121051169931889
265,BE,0.4322914518415928
265,PBE,0.35683418810367584
265,PE_minus_PB,0.7995117083191872
266,PB,1.0626790039241314
266,PE,1.8375080786645412
266,BE,0.4279455468058586
266,PBE,0.33545033261179924
266,PE_minus_PB,0.7748290747404099
267,PB,1.1070225313305855
267,PE,1.8068903163075447
267,BE,0.3887430503964424
267,PBE,0.3080814443528652
267,PE_minus_PB,0.6998677849769592
268,PB,1.0097401067614555
268,PE,1.7546876184642315
268,BE,0.39864108711481094
268,PBE,0.32041944563388824
268,PE_minus_PB,0.744947511702776
269,PB,1.0532585680484772
269,PE,1.8393799848854542
269,BE,0.4190737381577492
269,PBE,0.3217409700155258
269,PE_minus_PB,0.786121416836977
270,PB,1.1086320616304874
270,PE,1.8574748635292053
270,BE,0.43027859181165695
270,PBE,0.3257881961762905
270,PE_minus_PB,0.7488428018987179
271,PB,1.1010282970964909
271,PE,1.873469091951847
271,BE,0.4230697676539421
271,PBE,0.34489209204912186
271,PE_minus_PB,0.7724407948553562
272,PB,1.1959248967468739
272,PE,1.9217740967869759
272,BE,0.41837960109114647
272,PBE,0.32960769906640053
272,PE_minus_PB,0.725849200040102
273,PB,1.098802000284195
273,PE,1.9112237878143787
273,BE,0.3974370248615742
273,PBE,0.3304494842886925
273,PE_minus_PB,0.8124217875301838
274,PB,1.0942722298204899
274,PE,1.9112714603543282
274,BE,0.4108118675649166
274,PBE,0.34804892912507057
274,PE_minus_PB,0.8169992305338383
275,PB,1.1142034940421581
275,PE,1.8952032253146172
275,BE,0.43577179685235023
275,PBE,0.3576970249414444
275,PE_minus_PB,0.780999731272459
276,PB,1.0111070200800896
276,PE,1.8782242834568024
276,BE,0.4517979845404625
276,PBE,0.36042630672454834
276,PE_minus_PB,0.8671172633767128
277,PB,1.077244557440281
277,PE,1.857614926993847
277,BE,0.40917495265603065
277,PBE,0.3420434631407261
277,PE_minus_PB,0.780370369553566
278,PB,1.0094608291983604
278,PE,1.8765952587127686
278,BE,0.3976391404867172
278,PBE,0.33627766370773315
278,PE_minus_PB,0.8671344295144081
279,PB,0.9595185369253159
279,PE,1.8425992541015148
279,BE,0.43551601842045784
279,PBE,0.33584386482834816
279,PE_minus_PB,0.883080717176199
280,PB,1.0831397585570812
280,PE,1.8748014532029629
280,BE,0.4120674133300781
280,PBE,0.34363070130348206
280,PE_minus_PB,0.7916616946458817
281,PB,1.0449934042990208
281,PE,1.8655772432684898
281,BE,0.4103679582476616
281,PBE,0.3357660546898842
281,PE_minus_PB,0.8205838389694691
282,PB,1.0869589559733868
282,PE,1.87011593952775
282,BE,0.421708170324564
282,PBE,0.3671030215919018
282,PE_minus_PB,0.7831569835543633
283,PB,1.0132393762469292
283,PE,1.8592434264719486
283,BE,0.41147007048130035
283,PBE,0.3248514011502266
283,PE_minus_PB,0.8460040502250195
284,PB,1.032943181693554
284,PE,1.812976248562336
284,BE,0.4047282449901104
284,PBE,0.3119133710861206
284,PE_minus_PB,0.780033066868782
285,PB,1.0962495282292366
285,PE,1.881711170077324
285,BE,0.44086771458387375
285,PBE,0.32433876767754555
285,PE_minus_PB,0.7854616418480873
286,PB,1.0120456591248512
286,PE,1.8572171442210674
286,BE,0.4353509172797203
286,PBE,0.3582020103931427
286,PE_minus_PB,0.8451714850962162
287,PB,1.0019259937107563
287,PE,1.870612308382988
287,BE,0.42468995228409767
287,PBE,0.3320120722055435
287,PE_minus_PB,0.8686863146722317
288,PB,1.0784004889428616
288,PE,1.8081337176263332
288,BE,0.3980518616735935
288,PBE,0.3382643684744835
288,PE_minus_PB,0.7297332286834717
289,PB,1.0819882787764072
289,PE,1.7689212299883366
289,BE,0.391477033495903
289,PBE,0.3245479017496109
289,PE_minus_PB,0.6869329512119293
290,PB,1.1511867232620716
290,PE,1.8405503444373608
290,BE,0.4138656482100487
290,PBE,0.31918179616332054
290,PE_minus_PB,0.6893636211752892
291,PB,1.0960958264768124
291,PE,1.8557021394371986
291,BE,0.4307522103190422
291,PBE,0.37700046971440315
291,PE_minus_PB,0.7596063129603863
292,PB,1.1683404706418514
292,PE,1.969831693917513
292,BE,0.4469160623848438
292,PBE,0.377248153090477
292,PE_minus_PB,0.8014912232756615
293,PB,0.9131858125329018
293,PE,1.8025971464812756
293,BE,0.43435846641659737
293,PBE,0.367262814193964
293,PE_minus_PB,0.8894113339483738
294,PB,0.9718356728553772
294,PE,1.828095719218254
294,BE,0.4411708079278469
294,PBE,0.36971380561590195
294,PE_minus_PB,0.8562600463628769
295,PB,1.0869502611458302
295,PE,1.95249904692173
295,BE,0.4541060999035835
295,PBE,0.35509441047906876
295,PE_minus_PB,0.8655487857758999
296,PB,1.0023750476539135
296,PE,1.816120471805334
296,BE,0.4451760873198509
296,PBE,0.38564565032720566
296,PE_minus_PB,0.8137454241514206
297,PB,1.0380913019180298
297,PE,1.8103600405156612
297,BE,0.42042067274451256
297,PBE,0.3245029151439667
297,PE_minus_PB,0.7722687385976315
298,PB,0.9397504590451717
298,PE,1.7811052836477757
298,BE,0.4063039794564247
298,PBE,0.3398056700825691
298,PE_minus_PB,0.8413548246026039
299,PB,1.1592282503843307
299,PE,1.8687902055680752
299,BE,0.4239039085805416
299,PBE,0.3061513565480709
299,PE_minus_PB,0.7095619551837444
300,PB,1.1706657409667969
300,PE,1.8613163270056248
300,BE,0.41986652091145515
300,PBE,0.35122254863381386
300,PE_minus_PB,0.6906505860388279
301,PB,1.1254867389798164
301,PE,1.8293840885162354
301,BE,0.40665802732110023
301,PBE,0.3241357319056988
301,PE_minus_PB,0.7038973495364189
302,PB,1.1097376942634583
302,PE,1.777011927217245
302,BE,0.41426029056310654
302,PBE,0.3428289368748665
302,PE_minus_PB,0.6672742329537868
303,PB,0.9311372004449368
303,PE,1.7678805775940418
303,BE,0.3916047215461731
303,PBE,0.31782908365130424
303,PE_minus_PB,0.8367433771491051
304,PB,1.1396606639027596
304,PE,1.8795777969062328
304,BE,0.4267510622739792
304,PBE,0.35238153859972954
304,PE_minus_PB,0.7399171330034733
305,PB,1.0192364603281021
305,PE,1.825854055583477
305,BE,0.42147695273160934
305,PBE,0.3486177809536457
305,PE_minus_PB,0.8066175952553749
306,PB,1.0239674970507622
306,PE,1.7987164705991745
306,BE,0.38652968034148216
306,PBE,0.33851315826177597
306,PE_minus_PB,0.7747489735484123
307,PB,1.1638002209365368
307,PE,1.8395939096808434
307,BE,0.4183099530637264
307,PBE,0.3288423977792263
307,PE_minus_PB,0.6757936887443066
308,PB,1.0389155969023705
308,PE,1.8364963568747044
308,BE,0.42639827728271484
308,PBE,0.3276769556105137
308,PE_minus_PB,0.7975807599723339
309,PB,1.0505255721509457
309,PE,1.8209419064223766
309,BE,0.407548513263464
309,PBE,0.3369806110858917
309,PE_minus_PB,0.770416334271431
310,PB,1.0457425229251385
310,PE,1.7942292913794518
310,BE,0.4210960641503334
310,PBE,0.3340427428483963
310,PE_minus_PB,0.7484867684543133
311,PB,1.0641835145652294
311,PE,1.880229040980339
311,BE,0.4254208691418171
311,PBE,0.33948754146695137
311,PE_minus_PB,0.8160455264151096
312,PB,1.0278655849397182
312,PE,1.8093923144042492
312,BE,0.41123730316758156
312,PBE,0.31645287200808525
312,PE_minus_PB,0.781526729464531
313,PB,1.0530011542141438
313,PE,1.885679081082344
313,BE,0.40527893602848053
313,PBE,0.34296707436442375
313,PE_minus_PB,0.8326779268682003
314,PB,0.9961324706673622
314,PE,1.8268972523510456
314,BE,0.4312758184969425
314,PBE,0.34917136281728745
314,PE_minus_PB,0.8307647816836834
315,PB,1.0137656778097153
315,PE,1.7755647748708725
315,BE,0.42169027402997017
315,PBE,0.34581000730395317
315,PE_minus_PB,0.7617990970611572
316,PB,1.0187448635697365
316,PE,1.853497464209795
316,BE,0.401331290602684
316,PBE,0.3491656854748726
316,PE_minus_PB,0.8347526006400585
317,PB,1.1243861839175224
317,PE,1.889882881194353
317,BE,0.42172085493803024
317,PBE,0.32498297095298767
317,PE_minus_PB,0.7654966972768307
318,PB,1.1388182118535042
318,PE,1.9592907465994358
318,BE,0.40129445120692253
318,PBE,0.31912096217274666
318,PE_minus_PB,0.8204725347459316
319,PB,1.0081461630761623
319,PE,1.9477978982031345
319,BE,0.4392867870628834
319,PBE,0.35953589901328087
319,PE_minus_PB,0.9396517351269722
320,PB,1.124169647693634
320,PE,1.887728251516819
320,BE,0.40186816081404686
320,PBE,0.34270738810300827
320,PE_minus_PB,0.763558603823185
321,PB,1.0237536989152431
321,PE,1.784100353717804
321,BE,0.42704300582408905
321,PBE,0.3115752562880516
321,PE_minus_PB,0.7603466548025608
322,PB,0.9929680824279785
322,PE,1.8219045214354992
322,BE,0.4106725640594959
322,PBE,0.3477041460573673
322,PE_minus_PB,0.8289364390075207
323,PB,1.0333399586379528
323,PE,1.8645886182785034
323,BE,0.4275292307138443
323,PBE,0.3505084775388241
323,PE_minus_PB,0.8312486596405506
324,PB,1.1234898827970028
324,PE,1.8878029063344002
324,BE,0.43066564202308655
324,PBE,0.34538019821047783
324,PE_minus_PB,0.7643130235373974
325,PB,1.129511758685112
325,PE,1.8620161190629005
325,BE,0.40774160251021385
325,PBE,0.3486514762043953
325,PE_minus_PB,0.7325043603777885
326,PB,1.0835847444832325
326,PE,1.8440668992698193
326,BE,0.37373610585927963
326,PBE,0.31196291372179985
326,PE_minus_PB,0.7604821547865868
327,PB,0.9680376872420311
327,PE,1.8217204958200455
327,BE,0.44967054203152657
327,PBE,0.3604996055364609
327,PE_minus_PB,0.8536828085780144
328,PB,1.0654350481927395
328,PE,1.8263129107654095
328,BE,0.4196593388915062
328,PBE,0.3542882725596428
328,PE_minus_PB,0.76087786257267
329,PB,1.0688886903226376
329,PE,1.8643661439418793
329,BE,0.44947750121355057
329,PBE,0.3522884361445904
329,PE_minus_PB,0.7954774536192417
330,PB,1.0774778239428997
330,PE,1.8069696873426437
330,BE,0.43299489095807076
330,PBE,0.3198118172585964
330,PE_minus_PB,0.729491863399744
331,PB,0.9622042737901211
331,PE,1.8313922509551048
331,BE,0.4322887510061264
331,PBE,0.36148181930184364
331,PE_minus_PB,0.8691879771649837
332,PB,1.140089686959982
332,PE,1.870342381298542
332,BE,0.4169660061597824
332,PBE,0.32630783319473267
332,PE_minus_PB,0.7302526943385601
333,PB,1.0627113096415997
333,PE,1.8378081992268562
333,BE,0.42031071335077286
333,PBE,0.33738015964627266
333,PE_minus_PB,0.7750968895852566
334,PB,1.0194885693490505
334,PE,1.8732432834804058
334,BE,0.43221279233694077
334,PBE,0.3398473300039768
334,PE_minus_PB,0.8537547141313553
335,PB,0.9629557579755783
335,PE,1.7737901136279106
335,BE,0.4188353978097439
335,PBE,0.3288707658648491
335,PE_minus_PB,0.8108343556523323
336,PB,0.9755856208503246
336,PE,1.8644212000072002
336,BE,0.4670361392199993
336,PBE,0.36230627447366714
336,PE_minus_PB,0.8888355791568756
337,PB,1.0919901877641678
337,PE,1.8746081180870533
337,BE,0.4426647014915943
337,PBE,0.3651311807334423
337,PE_minus_PB,0.7826179303228855
338,PB,1.082548663020134
338,PE,1.817204289138317
338,BE,0.4276723153889179
338,PBE,0.33661359921097755
338,PE_minus_PB,0.7346556261181831
339,PB,1.076543040573597
339,PE,1.8973829708993435
339,BE,0.4240700267255306
339,PBE,0.3643227256834507
339,PE_minus_PB,0.8208399303257465
340,PB,1.142358873039484
340,PE,1.8284847997128963
340,BE,0.4081552214920521
340,PBE,0.32955487817525864
340,PE_minus_PB,0.6861259266734123
341,PB,1.0536302290856838
341,PE,1.7932828925549984
341,BE,0.41710110381245613
341,PBE,0.31743016466498375
341,PE_minus_PB,0.7396526634693146
342,PB,1.0792923085391521
342,PE,1.7743681445717812
342,BE,0.4096735641360283
342,PBE,0.33784564957022667
342,PE_minus_PB,0.695075836032629
343,PB,1.0152298621833324
343,PE,1.8862970359623432
343,BE,0.4489259794354439
343,PBE,0.36656295508146286
343,PE_minus_PB,0.8710671737790108
344,PB,1.038007713854313
344,PE,1.883956529200077
344,BE,0.4180840998888016
344,PBE,0.33029263839125633
344,PE_minus_PB,0.8459488153457642
345,PB,1.0454926043748856
345,PE,1.8063495866954327
345,BE,0.412939190864563
345,PBE,0.3210901953279972
345,PE_minus_PB,0.7608569823205471
346,PB,0.989742498844862
346,PE,1.8088208250701427
346,BE,0.39307355135679245
346,PBE,0.33823247998952866
346,PE_minus_PB,0.8190783262252808
347,PB,1.000044982880354
347,PE,1.807050235569477
347,BE,0.43638259544968605
347,PBE,0.33773644641041756
347,PE_minus_PB,0.8070052526891232
348,PB,1.148048508912325
348,PE,1.7994223795831203
348,BE,0.4272939972579479
348,PBE,0.3264616094529629
348,PE_minus_PB,0.6513738706707954
349,PB,1.0341429971158504
349,PE,1.8117248713970184
349,BE,0.37748774513602257
349,PBE,0.3312089368700981
349,PE_minus_PB,0.777581874281168
350,PB,1.1394467577338219
350,PE,1.8433124460279942
350,BE,0.44907398149371147
350,PBE,0.35247958824038506
350,PE_minus_PB,0.7038656882941723
351,PB,1.0806512534618378
351,PE,1.8467371314764023
351,BE,0.39841416105628014
351,PBE,0.3183717764914036
351,PE_minus_PB,0.7660858780145645
352,PB,0.9475828856229782
352,PE,1.8187625743448734
352,BE,0.42355751246213913
352,PBE,0.33651018515229225
352,PE_minus_PB,0.8711796887218952
353,PB,1.0439020469784737
353,PE,1.8584672659635544
353,BE,0.4115343689918518
353,PBE,0.34474801644682884
353,PE_minus_PB,0.8145652189850807
354,PB,1.0675209239125252
354,PE,1.846459973603487
354,BE,0.4273565411567688
354,PBE,0.32551678642630577
354,PE_minus_PB,0.7789390496909618
355,PB,1.0655662007629871
355,PE,1.7865407355129719
355,BE,0.4142601974308491
355,PBE,0.31271927431225777
355,PE_minus_PB,0.7209745347499847
356,PB,0.9913825020194054
356,PE,1.831867754459381
356,BE,0.4078240357339382
356,PBE,0.3588627725839615
356,PE_minus_PB,0.8404852524399757
357,PB,0.9787260666489601
357,PE,1.855360634624958
357,BE,0.43065865337848663
357,PBE,0.34479428455233574
357,PE_minus_PB,0.8766345679759979
358,PB,1.04884447529912
358,PE,1.8504502326250076
358,BE,0.3966275155544281
358,PBE,0.3085877150297165
358,PE_minus_PB,0.8016057573258877
359,PB,1.0873894579708576
359,PE,1.794029038399458
359,BE,0.43068867921829224
359,PBE,0.33042458444833755
359,PE_minus_PB,0.7066395804286003
360,PB,1.1107081063091755
360,PE,1.8206304088234901
360,BE,0.4064923860132694
360,PBE,0.3262958191335201
360,PE_minus_PB,0.7099223025143147
361,PB,1.1393400169909
361,PE,1.9022300466895103
361,BE,0.45765357464551926
361,PBE,0.35437439009547234
361,PE_minus_PB,0.7628900296986103
362,PB,1.1366953551769257
362,PE,1.916650727391243
362,BE,0.4128048047423363
362,PBE,0.3387579657137394
362,PE_minus_PB,0.7799553722143173
363,PB,1.073986392468214
363,PE,1.8587826453149319
363,BE,0.40144291147589684
363,PBE,0.3409075513482094
363,PE_minus_PB,0.7847962528467178
364,PB,1.072689052671194
364,PE,1.9086608439683914
364,BE,0.44975103065371513
364,PBE,0.38817399740219116
364,PE_minus_PB,0.8359717912971973
365,PB,1.041716706007719
365,PE,1.8458113633096218
365,BE,0.4254829175770283
365,PBE,0.3500756658613682
365,PE_minus_PB,0.8040946573019028
366,PB,1.060155514627695
366,PE,1.8825463205575943
