bootstrap,model,mae
153,count_plus_PB_poly4,0.38548366514433663
153,count_plus_PE_poly4,0.2589624193214719
153,count_plus_BE_poly4,0.3853813711840056
153,count_plus_all_poly4,0.23560307033647784
154,additive_head,0.3865928677458778
154,count_additive,0.392840564093921
154,count_plus_PB_bin4,0.39338351258586957
154,count_plus_PE_bin4,0.2663329574691745
154,count_plus_BE_bin4,0.39360998718091234
154,count_plus_all_bin4,0.2590069241438511
154,count_plus_all_minus_PB_bin4,0.267930843348454
154,count_plus_all_minus_PE_bin4,0.3957183721184619
154,count_plus_all_minus_BE_bin4,0.26141111819046464
154,count_plus_PB_poly4,0.39069369962824585
154,count_plus_PE_poly4,0.261807317640704
154,count_plus_BE_poly4,0.3908567950172954
154,count_plus_all_poly4,0.2386011855822631
155,additive_head,0.39775076697936956
155,count_additive,0.404541073817147
155,count_plus_PB_bin4,0.40525125259761213
155,count_plus_PE_bin4,0.2750707716240039
155,count_plus_BE_bin4,0.40560627824208273
155,count_plus_all_bin4,0.2676697166319878
155,count_plus_all_minus_PB_bin4,0.276810395848329
155,count_plus_all_minus_PE_bin4,0.40783586414445966
155,count_plus_all_minus_BE_bin4,0.27029688249308853
155,count_plus_PB_poly4,0.402487840385451
155,count_plus_PE_poly4,0.2717337963288771
155,count_plus_BE_poly4,0.4028231761305564
155,count_plus_all_poly4,0.24789757471067514
156,additive_head,0.37995547947400704
156,count_additive,0.3863641511284025
156,count_plus_PB_bin4,0.3863823376209155
156,count_plus_PE_bin4,0.2628844024450908
156,count_plus_BE_bin4,0.386586558716485
156,count_plus_all_bin4,0.2548777330000643
156,count_plus_all_minus_PB_bin4,0.2638933817830323
156,count_plus_all_minus_PE_bin4,0.3884967841641115
156,count_plus_all_minus_BE_bin4,0.25792183190158147
156,count_plus_PB_poly4,0.3839116132153026
156,count_plus_PE_poly4,0.2580852263907508
156,count_plus_BE_poly4,0.383929488867708
156,count_plus_all_poly4,0.23440670936728408
157,additive_head,0.3797660010418459
157,count_additive,0.3857804996117068
157,count_plus_PB_bin4,0.38580975325914263
157,count_plus_PE_bin4,0.2646016177652949
157,count_plus_BE_bin4,0.3858366875348057
157,count_plus_all_bin4,0.25661921779947056
157,count_plus_all_minus_PB_bin4,0.2652970546604544
157,count_plus_all_minus_PE_bin4,0.3876927461674679
157,count_plus_all_minus_BE_bin4,0.2598831686322103
157,count_plus_PB_poly4,0.38290795092432356
157,count_plus_PE_poly4,0.2612211761899893
157,count_plus_BE_poly4,0.3828264175420029
157,count_plus_all_poly4,0.23656567450953517
158,additive_head,0.39731702535408825
158,count_additive,0.40400897213382414
158,count_plus_PB_bin4,0.4046792129004485
158,count_plus_PE_bin4,0.274905926141141
158,count_plus_BE_bin4,0.40488052643163314
158,count_plus_all_bin4,0.26820921844991974
158,count_plus_all_minus_PB_bin4,0.27676217861340424
158,count_plus_all_minus_PE_bin4,0.4071062341110293
158,count_plus_all_minus_BE_bin4,0.27024245526785673
158,count_plus_PB_poly4,0.4019088787429251
158,count_plus_PE_poly4,0.27021256054354925
158,count_plus_BE_poly4,0.40221910705213626
158,count_plus_all_poly4,0.24706417263883168
159,additive_head,0.37101872951087744
159,count_additive,0.37741200607220415
159,count_plus_PB_bin4,0.37739591693515334
159,count_plus_PE_bin4,0.2576881445976006
159,count_plus_BE_bin4,0.3777186942509129
159,count_plus_all_bin4,0.2497473235165812
159,count_plus_all_minus_PB_bin4,0.2586316535618508
159,count_plus_all_minus_PE_bin4,0.37958115277567994
159,count_plus_all_minus_BE_bin4,0.25242285352543054
159,count_plus_PB_poly4,0.3747989374917232
159,count_plus_PE_poly4,0.25239230746628316
159,count_plus_BE_poly4,0.3750130199661352
159,count_plus_all_poly4,0.22852810807744897
160,additive_head,0.3657591676739479
160,count_additive,0.3721459743005403
160,count_plus_PB_bin4,0.3716460555170704
160,count_plus_PE_bin4,0.25419593943121066
160,count_plus_BE_bin4,0.37257292579862417
160,count_plus_all_bin4,0.24652267651376697
160,count_plus_all_minus_PB_bin4,0.25630467881383406
160,count_plus_all_minus_PE_bin4,0.37381516975678014
160,count_plus_all_minus_BE_bin4,0.2482704875517276
160,count_plus_PB_poly4,0.368874260563879
160,count_plus_PE_poly4,0.2498828718205434
160,count_plus_BE_poly4,0.3704382605360873
160,count_plus_all_poly4,0.22646630961118225
161,additive_head,0.3969531013821709
161,count_additive,0.4033410541539054
161,count_plus_PB_bin4,0.40262404792780915
161,count_plus_PE_bin4,0.27793976327830183
161,count_plus_BE_bin4,0.403782722146867
161,count_plus_all_bin4,0.2696644324031909
161,count_plus_all_minus_PB_bin4,0.28027694912944173
161,count_plus_all_minus_PE_bin4,0.4048190680988551
161,count_plus_all_minus_BE_bin4,0.27127823282710806
161,count_plus_PB_poly4,0.3993818915542292
161,count_plus_PE_poly4,0.2721330188665111
161,count_plus_BE_poly4,0.401427830775147
161,count_plus_all_poly4,0.2468745479292493
162,additive_head,0.3893277274846416
162,count_additive,0.39595790170995543
162,count_plus_PB_bin4,0.39619763925537266
162,count_plus_PE_bin4,0.2695732525336509
162,count_plus_BE_bin4,0.39662641990363495
162,count_plus_all_bin4,0.26211349766776065
162,count_plus_all_minus_PB_bin4,0.2715126684339607
162,count_plus_all_minus_PE_bin4,0.3986084883557789
162,count_plus_all_minus_BE_bin4,0.264172500167182
162,count_plus_PB_poly4,0.3932253300875005
162,count_plus_PE_poly4,0.26538109163809176
162,count_plus_BE_poly4,0.3939213117804823
162,count_plus_all_poly4,0.2410055837606943
163,additive_head,0.39550155853851654
163,count_additive,0.4026775472628639
163,count_plus_PB_bin4,0.403764394775122
163,count_plus_PE_bin4,0.27409855330347227
163,count_plus_BE_bin4,0.4038760198308021
163,count_plus_all_bin4,0.2669352733481131
163,count_plus_all_minus_PB_bin4,0.27574317207351706
163,count_plus_all_minus_PE_bin4,0.40637588585788764
163,count_plus_all_minus_BE_bin4,0.2694215653655867
163,count_plus_PB_poly4,0.4009177680985534
163,count_plus_PE_poly4,0.27137981136369144
163,count_plus_BE_poly4,0.40085881223239356
163,count_plus_all_poly4,0.24794937611710624
164,additive_head,0.3901056604677201
164,count_additive,0.3964854835155658
164,count_plus_PB_bin4,0.39567884616085
164,count_plus_PE_bin4,0.2722381148619367
164,count_plus_BE_bin4,0.3969809507479899
164,count_plus_all_bin4,0.26422942003265243
164,count_plus_all_minus_PB_bin4,0.27493679986579866
164,count_plus_all_minus_PE_bin4,0.3979455822479817
164,count_plus_all_minus_BE_bin4,0.26558936728942906
164,count_plus_PB_poly4,0.39237113780078037
164,count_plus_PE_poly4,0.26702661963899055
164,count_plus_BE_poly4,0.3946931052000947
164,count_plus_all_poly4,0.24214920585300082
165,additive_head,0.37089589079085006
165,count_additive,0.3766096412160192
165,count_plus_PB_bin4,0.37610022692398043
165,count_plus_PE_bin4,0.25864742286323983
165,count_plus_BE_bin4,0.3761301668245177
165,count_plus_all_bin4,0.24995552413112865
165,count_plus_all_minus_PB_bin4,0.25912467075719403
165,count_plus_all_minus_PE_bin4,0.3777079892710956
165,count_plus_all_minus_BE_bin4,0.2531783092963808
165,count_plus_PB_poly4,0.37334856572803726
165,count_plus_PE_poly4,0.25421283460683736
165,count_plus_BE_poly4,0.37338529129414966
165,count_plus_all_poly4,0.2302662948246776
166,additive_head,0.3682874753684686
166,count_additive,0.3739593328556892
166,count_plus_PB_bin4,0.37390813059799516
166,count_plus_PE_bin4,0.2551492632679434
166,count_plus_BE_bin4,0.37436350180737904
166,count_plus_all_bin4,0.24780995285622792
166,count_plus_all_minus_PB_bin4,0.25722796122044717
166,count_plus_all_minus_PE_bin4,0.375899574132515
166,count_plus_all_minus_BE_bin4,0.24968693247915047
166,count_plus_PB_poly4,0.37090980042259813
166,count_plus_PE_poly4,0.2505918566306128
166,count_plus_BE_poly4,0.37200727281195356
166,count_plus_all_poly4,0.2271247679897152
167,additive_head,0.38820797251261213
167,count_additive,0.3949858567000273
167,count_plus_PB_bin4,0.3953235899454389
167,count_plus_PE_bin4,0.27016242679655667
167,count_plus_BE_bin4,0.3956592952242207
167,count_plus_all_bin4,0.2628699787614738
167,count_plus_all_minus_PB_bin4,0.27141312158646824
167,count_plus_all_minus_PE_bin4,0.39783467426897456
167,count_plus_all_minus_BE_bin4,0.26549256786328523
167,count_plus_PB_poly4,0.39274761523278806
167,count_plus_PE_poly4,0.266263561630785
167,count_plus_BE_poly4,0.3928856752493249
167,count_plus_all_poly4,0.242448574217296
168,additive_head,0.38955527096531595
168,count_additive,0.3964389490182809
168,count_plus_PB_bin4,0.3972652244954597
168,count_plus_PE_bin4,0.2675978348836077
168,count_plus_BE_bin4,0.3974658049921783
168,count_plus_all_bin4,0.25993856626575346
168,count_plus_all_minus_PB_bin4,0.2683654462358248
168,count_plus_all_minus_PE_bin4,0.39975262677859214
168,count_plus_all_minus_BE_bin4,0.26346778393204573
168,count_plus_PB_poly4,0.39481902626923066
168,count_plus_PE_poly4,0.26275115067108357
168,count_plus_BE_poly4,0.3944947408687721
168,count_plus_all_poly4,0.2397715116807669
169,additive_head,0.3873218293957934
169,count_additive,0.3946160596809839
169,count_plus_PB_bin4,0.39526590286342544
169,count_plus_PE_bin4,0.26709580605817307
169,count_plus_BE_bin4,0.3957688488495186
169,count_plus_all_bin4,0.25997113337434913
169,count_plus_all_minus_PB_bin4,0.26849119372461366
169,count_plus_all_minus_PE_bin4,0.39816686622816105
169,count_plus_all_minus_BE_bin4,0.26268270752991474
169,count_plus_PB_poly4,0.39284403567992526
169,count_plus_PE_poly4,0.26413046514947974
169,count_plus_BE_poly4,0.39297224059351155
169,count_plus_all_poly4,0.24062321508783216
170,additive_head,0.3752252027201746
170,count_additive,0.3816989040574505
170,count_plus_PB_bin4,0.38242851952842205
170,count_plus_PE_bin4,0.2594084070070612
170,count_plus_BE_bin4,0.38274798962648193
170,count_plus_all_bin4,0.25231212837757483
170,count_plus_all_minus_PB_bin4,0.26047738998980663
170,count_plus_all_minus_PE_bin4,0.38496192199779644
170,count_plus_all_minus_BE_bin4,0.25534866092300634
170,count_plus_PB_poly4,0.38004223537592136
170,count_plus_PE_poly4,0.25591950927978757
170,count_plus_BE_poly4,0.3799874736259762
170,count_plus_all_poly4,0.23346352441740442
171,additive_head,0.4141995682495147
171,count_additive,0.4216497080980277
171,count_plus_PB_bin4,0.4209086055373791
171,count_plus_PE_bin4,0.28961715747985933
171,count_plus_BE_bin4,0.42201668129738773
171,count_plus_all_bin4,0.2811339112959994
171,count_plus_all_minus_PB_bin4,0.29205159614749143
171,count_plus_all_minus_PE_bin4,0.4231165908687169
171,count_plus_all_minus_BE_bin4,0.2832006792105529
171,count_plus_PB_poly4,0.41743161133415735
171,count_plus_PE_poly4,0.2833606159287078
171,count_plus_BE_poly4,0.4194574598355941
171,count_plus_all_poly4,0.2573820207714327
172,additive_head,0.37071678065866476
172,count_additive,0.377210820592689
172,count_plus_PB_bin4,0.37728194334867915
172,count_plus_PE_bin4,0.25710895544033413
172,count_plus_BE_bin4,0.3775378460686519
172,count_plus_all_bin4,0.2500067487669332
172,count_plus_all_minus_PB_bin4,0.25889071204711617
172,count_plus_all_minus_PE_bin4,0.3793870817969613
172,count_plus_all_minus_BE_bin4,0.25195500134491566
172,count_plus_PB_poly4,0.37443457740657177
172,count_plus_PE_poly4,0.2525413669005713
172,count_plus_BE_poly4,0.3751944493009296
172,count_plus_all_poly4,0.22940576065983714
173,additive_head,0.3738869040362197
173,count_additive,0.3800320839217127
173,count_plus_PB_bin4,0.37953268879643454
173,count_plus_PE_bin4,0.25939410744369035
173,count_plus_BE_bin4,0.38004230495476676
173,count_plus_all_bin4,0.25136082222965583
173,count_plus_all_minus_PB_bin4,0.2608646528849712
173,count_plus_all_minus_PE_bin4,0.3814916379352766
173,count_plus_all_minus_BE_bin4,0.25346378654079343
173,count_plus_PB_poly4,0.37667613419938084
173,count_plus_PE_poly4,0.2535431275339856
173,count_plus_BE_poly4,0.3775845253386593
173,count_plus_all_poly4,0.22919428298236388
174,additive_head,0.38658818661563765
174,count_additive,0.39294713490977184
174,count_plus_PB_bin4,0.3919180591822941
174,count_plus_PE_bin4,0.27016393004047873
174,count_plus_BE_bin4,0.393221125384523
174,count_plus_all_bin4,0.26185416099646874
174,count_plus_all_minus_PB_bin4,0.2727623054608984
174,count_plus_all_minus_PE_bin4,0.39408882128130784
174,count_plus_all_minus_BE_bin4,0.26292763268536706
174,count_plus_PB_poly4,0.38824138960993637
174,count_plus_PE_poly4,0.264677572257784
174,count_plus_BE_poly4,0.39090219978393886
174,count_plus_all_poly4,0.23847888116892743
175,additive_head,0.3962791770591502
175,count_additive,0.4032520700450911
175,count_plus_PB_bin4,0.4032628951075196
175,count_plus_PE_bin4,0.27521938043166977
175,count_plus_BE_bin4,0.40409225096665846
175,count_plus_all_bin4,0.2674758109437188
175,count_plus_all_minus_PB_bin4,0.2779715119865033
175,count_plus_all_minus_PE_bin4,0.40577591685964237
175,count_plus_all_minus_BE_bin4,0.2688978699328657
175,count_plus_PB_poly4,0.3999878036180672
175,count_plus_PE_poly4,0.2708799617268603
175,count_plus_BE_poly4,0.4017013484719848
175,count_plus_all_poly4,0.24631962750495767
176,additive_head,0.38352510465764944
176,count_additive,0.3901061552375785
176,count_plus_PB_bin4,0.39117062913413725
176,count_plus_PE_bin4,0.26324565122023913
176,count_plus_BE_bin4,0.39116189170499566
176,count_plus_all_bin4,0.25611623040514203
176,count_plus_all_minus_PB_bin4,0.26443773544079985
176,count_plus_all_minus_PE_bin4,0.3936307504533286
176,count_plus_all_minus_BE_bin4,0.25918633724948315
176,count_plus_PB_poly4,0.38872828120816577
176,count_plus_PE_poly4,0.2601411502584764
176,count_plus_BE_poly4,0.38824934079263185
176,count_plus_all_poly4,0.23784429473087002
177,additive_head,0.40081563282312527
177,count_additive,0.4077098985490393
177,count_plus_PB_bin4,0.40754785236268926
177,count_plus_PE_bin4,0.27926328789568305
177,count_plus_BE_bin4,0.4081391797883128
177,count_plus_all_bin4,0.27128031260042546
177,count_plus_all_minus_PB_bin4,0.28101570171062845
177,count_plus_all_minus_PE_bin4,0.40990529762867584
177,count_plus_all_minus_BE_bin4,0.27395428083265067
177,count_plus_PB_poly4,0.4043173709523237
177,count_plus_PE_poly4,0.2755082547434965
177,count_plus_BE_poly4,0.4054543631885987
177,count_plus_all_poly4,0.2502703549725473
178,additive_head,0.37804885856805254
178,count_additive,0.3841907923102201
178,count_plus_PB_bin4,0.3846038124497825
178,count_plus_PE_bin4,0.260408165398757
178,count_plus_BE_bin4,0.384791231132361
178,count_plus_all_bin4,0.25281800831564927
178,count_plus_all_minus_PB_bin4,0.2615285918653348
178,count_plus_all_minus_PE_bin4,0.3869803693596897
178,count_plus_all_minus_BE_bin4,0.25552790017943716
178,count_plus_PB_poly4,0.38180761729489515
178,count_plus_PE_poly4,0.25650269466687986
178,count_plus_BE_poly4,0.38182110234439487
178,count_plus_all_poly4,0.23240401448226394
179,additive_head,0.3897723090471935
179,count_additive,0.39577861684035304
179,count_plus_PB_bin4,0.3957232611263244
179,count_plus_PE_bin4,0.27017648493089286
179,count_plus_BE_bin4,0.39610909849135145
179,count_plus_all_bin4,0.2619577090483168
179,count_plus_all_minus_PB_bin4,0.27179534964632757
179,count_plus_all_minus_PE_bin4,0.39772821398288144
179,count_plus_all_minus_BE_bin4,0.2646337739502598
179,count_plus_PB_poly4,0.3928725388688241
179,count_plus_PE_poly4,0.26641024719074036
179,count_plus_BE_poly4,0.3934096831810176
179,count_plus_all_poly4,0.2416508822616228
180,additive_head,0.3877421024092892
180,count_additive,0.3946635280945845
180,count_plus_PB_bin4,0.39476753047169894
180,count_plus_PE_bin4,0.27008586689745506
180,count_plus_BE_bin4,0.39529613938205455
180,count_plus_all_bin4,0.2624466747755963
180,count_plus_all_minus_PB_bin4,0.2718411376200976
180,count_plus_all_minus_PE_bin4,0.39718702583276544
180,count_plus_all_minus_BE_bin4,0.2648175159174503
180,count_plus_PB_poly4,0.3917469591822282
180,count_plus_PE_poly4,0.2666164356926798
180,count_plus_BE_poly4,0.39263359297258055
180,count_plus_all_poly4,0.24213916138498132
181,additive_head,0.4073854015240032
181,count_additive,0.41407512684885894
181,count_plus_PB_bin4,0.41416146204085547
181,count_plus_PE_bin4,0.2831407252635014
181,count_plus_BE_bin4,0.41425296784296
181,count_plus_all_bin4,0.27408947274876166
181,count_plus_all_minus_PB_bin4,0.2840369115968098
181,count_plus_all_minus_PE_bin4,0.4161778750504885
181,count_plus_all_minus_BE_bin4,0.2780329301253456
181,count_plus_PB_poly4,0.4110408477185149
181,count_plus_PE_poly4,0.27964321590135777
181,count_plus_BE_poly4,0.4112098187161358
181,count_plus_all_poly4,0.2534422384636506
182,additive_head,0.3871781553523511
182,count_additive,0.39332162762919853
182,count_plus_PB_bin4,0.3938020596149742
182,count_plus_PE_bin4,0.26870308444867586
182,count_plus_BE_bin4,0.3935583146555797
182,count_plus_all_bin4,0.26122612820196256
182,count_plus_all_minus_PB_bin4,0.2697024996393581
182,count_plus_all_minus_PE_bin4,0.39592756232348636
182,count_plus_all_minus_BE_bin4,0.2641815572133729
182,count_plus_PB_poly4,0.3910987974250985
182,count_plus_PE_poly4,0.26474424366446897
182,count_plus_BE_poly4,0.390888326447581
182,count_plus_all_poly4,0.24061867028577474
183,additive_head,0.36658077799736793
183,count_additive,0.37238170620203986
183,count_plus_PB_bin4,0.3725187257266315
183,count_plus_PE_bin4,0.2546978830907637
183,count_plus_BE_bin4,0.37272503971790816
183,count_plus_all_bin4,0.24751770121202327
183,count_plus_all_minus_PB_bin4,0.25631539357024136
183,count_plus_all_minus_PE_bin4,0.37446934435281265
183,count_plus_all_minus_BE_bin4,0.24969423507691815
183,count_plus_PB_poly4,0.3697062702794802
183,count_plus_PE_poly4,0.2514618006749604
183,count_plus_BE_poly4,0.3702283202328456
183,count_plus_all_poly4,0.22851611232478092
184,additive_head,0.37390217732789344
184,count_additive,0.3800975643812074
184,count_plus_PB_bin4,0.3796797598492466
184,count_plus_PE_bin4,0.2610366185506541
184,count_plus_BE_bin4,0.37965527178454544
184,count_plus_all_bin4,0.25351966855179625
184,count_plus_all_minus_PB_bin4,0.26246985808053247
184,count_plus_all_minus_PE_bin4,0.38134986129387266
184,count_plus_all_minus_BE_bin4,0.2555501971444487
184,count_plus_PB_poly4,0.37683213097071555
184,count_plus_PE_poly4,0.25487640706047443
184,count_plus_BE_poly4,0.37741079612839856
184,count_plus_all_poly4,0.23149485732975367
185,additive_head,0.39809673110269206
185,count_additive,0.40553280773271877
185,count_plus_PB_bin4,0.4068142951490358
185,count_plus_PE_bin4,0.274802542028039
185,count_plus_BE_bin4,0.40679621939526023
185,count_plus_all_bin4,0.26738366268227
185,count_plus_all_minus_PB_bin4,0.27565779310519967
185,count_plus_all_minus_PE_bin4,0.4095646079500896
185,count_plus_all_minus_BE_bin4,0.27042592478206295
185,count_plus_PB_poly4,0.40416395173874536
185,count_plus_PE_poly4,0.27107351985266737
185,count_plus_BE_poly4,0.403781139479175
185,count_plus_all_poly4,0.24752520881906345
186,additive_head,0.39562329402775726
186,count_additive,0.4025638577128377
186,count_plus_PB_bin4,0.4019130876231324
186,count_plus_PE_bin4,0.27802714961775216
186,count_plus_BE_bin4,0.4024663685865531
186,count_plus_all_bin4,0.26950538189798867
186,count_plus_all_minus_PB_bin4,0.27955990547711945
186,count_plus_all_minus_PE_bin4,0.4038463877690357
186,count_plus_all_minus_BE_bin4,0.2720955015612129
186,count_plus_PB_poly4,0.3985368722520414
186,count_plus_PE_poly4,0.27339074717535533
186,count_plus_BE_poly4,0.39982842765364823
186,count_plus_all_poly4,0.24721328175474838
187,additive_head,0.3817036639293138
187,count_additive,0.3879006703335166
187,count_plus_PB_bin4,0.3865932386467124
187,count_plus_PE_bin4,0.2691423408997348
187,count_plus_BE_bin4,0.3881305815176169
187,count_plus_all_bin4,0.2604023633275926
187,count_plus_all_minus_PB_bin4,0.27198359473647493
187,count_plus_all_minus_PE_bin4,0.3883027079905991
187,count_plus_all_minus_BE_bin4,0.2616965650273921
187,count_plus_PB_poly4,0.3824706708429838
187,count_plus_PE_poly4,0.26496959164948686
187,count_plus_BE_poly4,0.38583608708757666
187,count_plus_all_poly4,0.2380453658462755
188,additive_head,0.3745646867651992
188,count_additive,0.38079425256593213
188,count_plus_PB_bin4,0.38017527048841754
188,count_plus_PE_bin4,0.26023598359419237
188,count_plus_BE_bin4,0.3814970552879591
188,count_plus_all_bin4,0.25316091053916956
188,count_plus_all_minus_PB_bin4,0.2629121837366298
188,count_plus_all_minus_PE_bin4,0.3826512145498763
188,count_plus_all_minus_BE_bin4,0.254000606524776
188,count_plus_PB_poly4,0.37698928870725473
188,count_plus_PE_poly4,0.2553567199734771
188,count_plus_BE_poly4,0.3791876340387465
188,count_plus_all_poly4,0.23126849730726934
189,additive_head,0.3765175102785969
189,count_additive,0.38283665010281875
189,count_plus_PB_bin4,0.38269011842719297
189,count_plus_PE_bin4,0.26180275802797465
189,count_plus_BE_bin4,0.38283623014727325
189,count_plus_all_bin4,0.2537105024738118
189,count_plus_all_minus_PB_bin4,0.26304256025600403
189,count_plus_all_minus_PE_bin4,0.3845851829511858
189,count_plus_all_minus_BE_bin4,0.2561765361783054
189,count_plus_PB_poly4,0.37992414336145247
189,count_plus_PE_poly4,0.25594777243653705
189,count_plus_BE_poly4,0.38031622138171944
189,count_plus_all_poly4,0.23173652526700633
190,additive_head,0.38813933091833996
190,count_additive,0.39379841983283903
190,count_plus_PB_bin4,0.3937775100299161
190,count_plus_PE_bin4,0.27032271451316825
190,count_plus_BE_bin4,0.39391648859226286
190,count_plus_all_bin4,0.2616730494612244
190,count_plus_all_minus_PB_bin4,0.2719433015634899
190,count_plus_all_minus_PE_bin4,0.39549398027741955
190,count_plus_all_minus_BE_bin4,0.26415365600347646
190,count_plus_PB_poly4,0.39070667881167404
190,count_plus_PE_poly4,0.26725559928436476
190,count_plus_BE_poly4,0.3912482332959004
190,count_plus_all_poly4,0.24299757473823907
191,additive_head,0.37850292430544447
191,count_additive,0.38503508781566936
191,count_plus_PB_bin4,0.3864408848371728
191,count_plus_PE_bin4,0.25998234519552177
191,count_plus_BE_bin4,0.3865028588129063
191,count_plus_all_bin4,0.2529155773309728
191,count_plus_all_minus_PB_bin4,0.26042519904131545
191,count_plus_all_minus_PE_bin4,0.3890767402640749
191,count_plus_all_minus_BE_bin4,0.2565035773473116
191,count_plus_PB_poly4,0.3844395097394606
191,count_plus_PE_poly4,0.2568529359330856
191,count_plus_BE_poly4,0.38337374079037434
191,count_plus_all_poly4,0.23597484978093602
192,additive_head,0.3863093499441205
192,count_additive,0.3922505422597611
192,count_plus_PB_bin4,0.3912592384563859
192,count_plus_PE_bin4,0.26997927303913655
192,count_plus_BE_bin4,0.39184323263292287
192,count_plus_all_bin4,0.26134393270445033
192,count_plus_all_minus_PB_bin4,0.2718536588821836
192,count_plus_all_minus_PE_bin4,0.39288178849570227
192,count_plus_all_minus_BE_bin4,0.2633976543410121
192,count_plus_PB_poly4,0.38774408035219166
192,count_plus_PE_poly4,0.26464468870459296
192,count_plus_BE_poly4,0.38925847791981266
192,count_plus_all_poly4,0.23866745629235436
193,additive_head,0.3918075702841907
193,count_additive,0.3976593798790381
193,count_plus_PB_bin4,0.398113733821705
193,count_plus_PE_bin4,0.27300613730234824
193,count_plus_BE_bin4,0.39791203042752
193,count_plus_all_bin4,0.26402483627182977
193,count_plus_all_minus_PB_bin4,0.274200562136629
193,count_plus_all_minus_PE_bin4,0.39995534084347084
193,count_plus_all_minus_BE_bin4,0.26696122389521265
193,count_plus_PB_poly4,0.3950229830153399
193,count_plus_PE_poly4,0.2696571323623506
193,count_plus_BE_poly4,0.3949058277257917
193,count_plus_all_poly4,0.24530825529935765
194,additive_head,0.3873374166880858
194,count_additive,0.39369901052553946
194,count_plus_PB_bin4,0.39260151554191314
194,count_plus_PE_bin4,0.271594335272025
194,count_plus_BE_bin4,0.3935798855328083
194,count_plus_all_bin4,0.2632449461782091
194,count_plus_all_minus_PB_bin4,0.27406115340669956
194,count_plus_all_minus_PE_bin4,0.39443630186866996
194,count_plus_all_minus_BE_bin4,0.26478574582456293
194,count_plus_PB_poly4,0.38910426034924017
194,count_plus_PE_poly4,0.26662345638721974
194,count_plus_BE_poly4,0.3911456285616448
194,count_plus_all_poly4,0.241017318714692
195,additive_head,0.39211236218740797
195,count_additive,0.398635925798436
195,count_plus_PB_bin4,0.398602677532493
195,count_plus_PE_bin4,0.2732907227875726
195,count_plus_BE_bin4,0.39881693577395205
195,count_plus_all_bin4,0.26588345440398403
195,count_plus_all_minus_PB_bin4,0.2745263998669524
195,count_plus_all_minus_PE_bin4,0.400660592606547
195,count_plus_all_minus_BE_bin4,0.2683637054798111
195,count_plus_PB_poly4,0.39591316148210676
195,count_plus_PE_poly4,0.2682793463896098
195,count_plus_BE_poly4,0.396236692234774
195,count_plus_all_poly4,0.24421592318923602
196,additive_head,0.39193809338096297
196,count_additive,0.3987306973959842
196,count_plus_PB_bin4,0.3985780656534817
196,count_plus_PE_bin4,0.27255290872199456
196,count_plus_BE_bin4,0.3993916624669344
196,count_plus_all_bin4,0.2647938436717588
196,count_plus_all_minus_PB_bin4,0.2752887181552631
196,count_plus_all_minus_PE_bin4,0.4009533161877391
196,count_plus_all_minus_BE_bin4,0.2658376467528161
196,count_plus_PB_poly4,0.39521071597368324
196,count_plus_PE_poly4,0.26900062704409394
196,count_plus_BE_poly4,0.39709367371339355
196,count_plus_all_poly4,0.24388692270284254
197,additive_head,0.3930173363623712
197,count_additive,0.3994456299235235
197,count_plus_PB_bin4,0.4002689520132964
197,count_plus_PE_bin4,0.27237695375537646
197,count_plus_BE_bin4,0.40030446194935854
197,count_plus_all_bin4,0.2650756010157562
197,count_plus_all_minus_PB_bin4,0.2735958238916746
197,count_plus_all_minus_PE_bin4,0.4027865310597451
197,count_plus_all_minus_BE_bin4,0.267905631984824
197,count_plus_PB_poly4,0.3975356755248585
197,count_plus_PE_poly4,0.2693563217233491
197,count_plus_BE_poly4,0.3973221099979085
197,count_plus_all_poly4,0.24584815292337864
198,additive_head,0.38267137152984476
198,count_additive,0.38955010635320253
198,count_plus_PB_bin4,0.3888861249140844
198,count_plus_PE_bin4,0.2671979778365904
198,count_plus_BE_bin4,0.3899763276031594
198,count_plus_all_bin4,0.2593430102776445
198,count_plus_all_minus_PB_bin4,0.26984973939445495
198,count_plus_all_minus_PE_bin4,0.3911053380099937
198,count_plus_all_minus_BE_bin4,0.2606733713995609
198,count_plus_PB_poly4,0.38525623872308773
198,count_plus_PE_poly4,0.262440038224111
198,count_plus_BE_poly4,0.38764986671391644
198,count_plus_all_poly4,0.23739834174014676
199,additive_head,0.39801244374036504
199,count_additive,0.40523351128186846
199,count_plus_PB_bin4,0.4059788788450419
199,count_plus_PE_bin4,0.2755345446949109
199,count_plus_BE_bin4,0.40609473222462455
199,count_plus_all_bin4,0.2674927992696368
199,count_plus_all_minus_PB_bin4,0.2766839338460668
199,count_plus_all_minus_PE_bin4,0.40844958904832884
199,count_plus_all_minus_BE_bin4,0.2706027764465352
199,count_plus_PB_poly4,0.4030767129302403
199,count_plus_PE_poly4,0.2727935053216948
199,count_plus_BE_poly4,0.40311909805474366
199,count_plus_all_poly4,0.24826866293983976
200,additive_head,0.3756444903394267
200,count_additive,0.38165481346794616
200,count_plus_PB_bin4,0.38093316952905587
200,count_plus_PE_bin4,0.2619752363579504
200,count_plus_BE_bin4,0.3816779228848171
200,count_plus_all_bin4,0.2533117410714184
200,count_plus_all_minus_PB_bin4,0.26373108270377943
200,count_plus_all_minus_PE_bin4,0.3827260714309207
200,count_plus_all_minus_BE_bin4,0.2557000243228619
200,count_plus_PB_poly4,0.37780312855384784
