schema_version,prompt_id,split,family_id,cluster_id,mask_id,mask_bits,bank,pool_id,clean_margin,ablated_margin,drop_from_clean
observerbench.qwen_induction_effect_rows.v1,qseq_1ec658904ccd0255,train,length_64_gap_8,qcluster_calibration_0063,qmask_32f1960c0b93558b,00000011,calibration,,2.1271352767944336,2.138613700866699,-0.0114784240722656
observerbench.qwen_induction_effect_rows.v1,qseq_1ec658904ccd0255,train,length_64_gap_8,qcluster_calibration_0063,qmask_373cb0186a2259c5,00001011,calibration,,2.1271352767944336,2.1856489181518555,-0.0585136413574217
observerbench.qwen_induction_effect_rows.v1,qseq_1ec658904ccd0255,train,length_64_gap_8,qcluster_calibration_0063,qmask_38dbb939a155e20e,01011011,calibration,,2.1271352767944336,2.0606489181518555,0.066486358642578
observerbench.qwen_induction_effect_rows.v1,qseq_1ec658904ccd0255,train,length_64_gap_8,qcluster_calibration_0063,qmask_3deea5ac237d9af5,10000011,calibration,,2.1271352767944336,1.6543989181518557,0.4727363586425781
observerbench.qwen_induction_effect_rows.v1,qseq_1ec658904ccd0255,train,length_64_gap_8,qcluster_calibration_0063,qmask_453ac6b5fdae7bc3,11100000,calibration,,2.1271352767944336,1.6480047702789309,0.4791305065155028
observerbench.qwen_induction_effect_rows.v1,qseq_1ec658904ccd0255,train,length_64_gap_8,qcluster_calibration_0063,qmask_474a0e66e0b2c0f2,11000110,calibration,,2.1271352767944336,1.5725390911102295,0.5545961856842041
observerbench.qwen_induction_effect_rows.v1,qseq_1ec658904ccd0255,train,length_64_gap_8,qcluster_calibration_0063,qmask_4873554a37bdf6dd,11111000,calibration,,2.1271352767944336,1.61554217338562,0.5115931034088133
observerbench.qwen_induction_effect_rows.v1,qseq_1ec658904ccd0255,train,length_64_gap_8,qcluster_calibration_0063,qmask_514c2877bf4be10c,00110000,calibration,,2.1271352767944336,2.0075125694274902,0.1196227073669433
observerbench.qwen_induction_effect_rows.v1,qseq_1ec658904ccd0255,train,length_64_gap_8,qcluster_calibration_0063,qmask_52587a401f8c4572,01000010,calibration,,2.1271352767944336,2.162440776824951,-0.0353055000305175
observerbench.qwen_induction_effect_rows.v1,qseq_1ec658904ccd0255,train,length_64_gap_8,qcluster_calibration_0063,qmask_52846b088b2bf67d,10011101,calibration,,2.1271352767944336,1.644749402999878,0.4823858737945556
observerbench.qwen_induction_effect_rows.v1,qseq_1ec658904ccd0255,train,length_64_gap_8,qcluster_calibration_0063,qmask_537109997b74dffe,11111101,calibration,,2.1271352767944336,1.611992359161377,0.5151429176330566
observerbench.qwen_induction_effect_rows.v1,qseq_1ec658904ccd0255,train,length_64_gap_8,qcluster_calibration_0063,qmask_5512dd1d0711aac7,01000001,calibration,,2.1271352767944336,2.1096951961517334,0.0174400806427001
observerbench.qwen_induction_effect_rows.v1,qseq_1ec658904ccd0255,train,length_64_gap_8,qcluster_calibration_0063,qmask_553f777786a2ca07,10010111,calibration,,2.1271352767944336,1.5322117805480957,0.5949234962463377
observerbench.qwen_induction_effect_rows.v1,qseq_1ec658904ccd0255,train,length_64_gap_8,qcluster_calibration_0063,qmask_578313c81dc911fd,00110111,calibration,,2.1271352767944336,1.972217321395874,0.1549179553985594
observerbench.qwen_induction_effect_rows.v1,qseq_1ec658904ccd0255,train,length_64_gap_8,qcluster_calibration_0063,qmask_59d1e7272cfe7e64,00100101,calibration,,2.1271352767944336,2.010039091110229,0.1170961856842041
observerbench.qwen_induction_effect_rows.v1,qseq_1ec658904ccd0255,train,length_64_gap_8,qcluster_calibration_0063,qmask_5dc615d8705d787f,11101010,calibration,,2.1271352767944336,1.67804217338562,0.4490931034088134
observerbench.qwen_induction_effect_rows.v1,qseq_1ec658904ccd0255,train,length_64_gap_8,qcluster_calibration_0063,qmask_63c802383bb0b7d1,00000010,calibration,,2.1271352767944336,2.1193923950195312,0.0077428817749023
observerbench.qwen_induction_effect_rows.v1,qseq_1ec658904ccd0255,train,length_64_gap_8,qcluster_calibration_0063,qmask_6505ca549adbbfd8,01110011,calibration,,2.1271352767944336,1.9732341766357424,0.1539011001586914
observerbench.qwen_induction_effect_rows.v1,qseq_1ec658904ccd0255,train,length_64_gap_8,qcluster_calibration_0063,qmask_65a8cc93a7501058,00000001,calibration,,2.1271352767944336,2.1037673950195312,0.0233678817749022
observerbench.qwen_induction_effect_rows.v1,qseq_1ec658904ccd0255,train,length_64_gap_8,qcluster_calibration_0063,qmask_687cf8e70b6a898b,00001010,calibration,,2.1271352767944336,2.198260307312012,-0.071125030517578
observerbench.qwen_induction_effect_rows.v1,qseq_1ec658904ccd0255,train,length_64_gap_8,qcluster_calibration_0063,qmask_68a4c77200a9f082,00011101,calibration,,2.1271352767944336,2.137460947036743,-0.0103256702423094
observerbench.qwen_induction_effect_rows.v1,qseq_1ec658904ccd0255,train,length_64_gap_8,qcluster_calibration_0063,qmask_6ccf560d1b847377,11100011,calibration,,2.1271352767944336,1.6518707275390625,0.4752645492553709
observerbench.qwen_induction_effect_rows.v1,qseq_1ec658904ccd0255,train,length_64_gap_8,qcluster_calibration_0063,qmask_6e51f231f688047a,01010010,calibration,,2.1271352767944336,1.9846951961517327,0.1424400806427002
observerbench.qwen_induction_effect_rows.v1,qseq_1ec658904ccd0255,train,length_64_gap_8,qcluster_calibration_0063,qmask_6f66947abd3cecf3,00101011,calibration,,2.1271352767944336,2.168710947036743,-0.0415756702423095
observerbench.qwen_induction_effect_rows.v1,qseq_1ec658904ccd0255,train,length_64_gap_8,qcluster_calibration_0063,qmask_74de301990edf4eb,00010101,calibration,,2.1271352767944336,2.026385307312012,0.1007499694824218
observerbench.qwen_induction_effect_rows.v1,qseq_1ec658904ccd0255,train,length_64_gap_8,qcluster_calibration_0063,qmask_768b1fdef9aea78a,01111101,calibration,,2.1271352767944336,2.0964138507843018,0.0307214260101318
observerbench.qwen_induction_effect_rows.v1,qseq_1ec658904ccd0255,train,length_64_gap_8,qcluster_calibration_0063,qmask_770d52bd09d41781,10100111,calibration,,2.1271352767944336,1.5807888507843018,0.5463464260101318
observerbench.qwen_induction_effect_rows.v1,qseq_1ec658904ccd0255,train,length_64_gap_8,qcluster_calibration_0063,qmask_77ba150e7fd84cd4,11111111,calibration,,2.1271352767944336,1.604545831680298,0.5225894451141357
observerbench.qwen_induction_effect_rows.v1,qseq_1ec658904ccd0255,train,length_64_gap_8,qcluster_calibration_0063,qmask_79592aa76b30552e,11010100,calibration,,2.1271352767944336,1.5881640911102295,0.5389711856842041
observerbench.qwen_induction_effect_rows.v1,qseq_1ec658904ccd0255,train,length_64_gap_8,qcluster_calibration_0063,qmask_7b9924334671dc3c,11110000,calibration,,2.1271352767944336,1.5872478485107422,0.5398874282836914
observerbench.qwen_induction_effect_rows.v1,qseq_1ec658904ccd0255,train,length_64_gap_8,qcluster_calibration_0063,qmask_80c22435e31a5b8f,10001101,calibration,,2.1271352767944336,1.6693785190582275,0.457756757736206
observerbench.qwen_induction_effect_rows.v1,qseq_1ec658904ccd0255,train,length_64_gap_8,qcluster_calibration_0063,qmask_80f540cffe1476e0,00100100,calibration,,2.1271352767944336,2.0137739181518555,0.1133613586425781
observerbench.qwen_induction_effect_rows.v1,qseq_1ec658904ccd0255,train,length_64_gap_8,qcluster_calibration_0063,qmask_83bdd2f6f8ba0b15,00001100,calibration,,2.1271352767944336,2.129484176635742,-0.0023488998413085
observerbench.qwen_induction_effect_rows.v1,qseq_1ec658904ccd0255,train,length_64_gap_8,qcluster_calibration_0063,qmask_83cd46bbfdb2dadc,10011110,calibration,,2.1271352767944336,1.6674869060516355,0.4596483707427978
observerbench.qwen_induction_effect_rows.v1,qseq_1ec658904ccd0255,train,length_64_gap_8,qcluster_calibration_0063,qmask_85bae553f1393ee3,01101001,calibration,,2.1271352767944336,2.1571764945983887,-0.0300412178039549
observerbench.qwen_induction_effect_rows.v1,qseq_1ec658904ccd0255,train,length_64_gap_8,qcluster_calibration_0063,qmask_87421d0b4454d335,10011001,calibration,,2.1271352767944336,1.686518669128418,0.4406166076660156
observerbench.qwen_induction_effect_rows.v1,qseq_1ec658904ccd0255,train,length_64_gap_8,qcluster_calibration_0063,qmask_8ac8f15ccd161fe5,00100001,calibration,,2.1271352767944336,2.088885307312012,0.0382499694824217
observerbench.qwen_induction_effect_rows.v1,qseq_1ec658904ccd0255,train,length_64_gap_8,qcluster_calibration_0063,qmask_8cc847c16cbf8458,00101101,calibration,,2.1271352767944336,2.139643669128418,-0.0125083923339843
observerbench.qwen_induction_effect_rows.v1,qseq_1ec658904ccd0255,train,length_64_gap_8,qcluster_calibration_0063,qmask_8e3d0e460649f034,10111101,calibration,,2.1271352767944336,1.651420831680298,0.4757144451141356
observerbench.qwen_induction_effect_rows.v1,qseq_1ec658904ccd0255,train,length_64_gap_8,qcluster_calibration_0063,qmask_9195abaaf16a5b16,01000101,calibration,,2.1271352767944336,2.042010307312012,0.0851249694824218
observerbench.qwen_induction_effect_rows.v1,qseq_1ec658904ccd0255,train,length_64_gap_8,qcluster_calibration_0063,qmask_9301cb6d11128fab,00001000,calibration,,2.1271352767944336,2.2201032638549805,-0.0929679870605468
observerbench.qwen_induction_effect_rows.v1,qseq_1ec658904ccd0255,train,length_64_gap_8,qcluster_calibration_0063,qmask_935a2d7ebb29af1f,01101100,calibration,,2.1271352767944336,2.119414091110229,0.007721185684204
observerbench.qwen_induction_effect_rows.v1,qseq_1ec658904ccd0255,train,length_64_gap_8,qcluster_calibration_0063,qmask_9580c9aee23bebef,01011111,calibration,,2.1271352767944336,2.081592321395874,0.0455429553985595
observerbench.qwen_induction_effect_rows.v1,qseq_1ec658904ccd0255,train,length_64_gap_8,qcluster_calibration_0063,qmask_9591cc3aef8b6919,10100011,calibration,,2.1271352767944336,1.624018669128418,0.5031166076660156
observerbench.qwen_induction_effect_rows.v1,qseq_1ec658904ccd0255,train,length_64_gap_8,qcluster_calibration_0063,qmask_983343405ce254dc,10011000,calibration,,2.1271352767944336,1.6687109470367432,0.4584243297576903
observerbench.qwen_induction_effect_rows.v1,qseq_1ec658904ccd0255,train,length_64_gap_8,qcluster_calibration_0063,qmask_9851f27c8a1261cf,00010010,calibration,,2.1271352767944336,1.9943923950195312,0.1327428817749022
observerbench.qwen_induction_effect_rows.v1,qseq_1ec658904ccd0255,train,length_64_gap_8,qcluster_calibration_0063,qmask_98909862b8426e62,00101111,calibration,,2.1271352767944336,2.119030475616455,0.0081048011779785
observerbench.qwen_induction_effect_rows.v1,qseq_1ec658904ccd0255,train,length_64_gap_8,qcluster_calibration_0063,qmask_98b5c234bdcb60a6,00111100,calibration,,2.1271352767944336,2.139643669128418,-0.0125083923339843
observerbench.qwen_induction_effect_rows.v1,qseq_1ec658904ccd0255,train,length_64_gap_8,qcluster_calibration_0063,qmask_99bd8289d44a47ab,01001110,calibration,,2.1271352767944336,2.113859176635742,0.0132761001586913
observerbench.qwen_induction_effect_rows.v1,qseq_1ec658904ccd0255,train,length_64_gap_8,qcluster_calibration_0063,qmask_9cde30e792f21be4,11011010,calibration,,2.1271352767944336,1.6049957275390625,0.5221395492553709
observerbench.qwen_induction_effect_rows.v1,qseq_1ec658904ccd0255,train,length_64_gap_8,qcluster_calibration_0063,qmask_9ea7582643f4efef,01110000,calibration,,2.1271352767944336,2.0196571350097656,0.1074781417846679
observerbench.qwen_induction_effect_rows.v1,qseq_1ec658904ccd0255,train,length_64_gap_8,qcluster_calibration_0063,qmask_9fcd59148bb80ee0,01000100,calibration,,2.1271352767944336,2.044863700866699,0.0822715759277343
observerbench.qwen_induction_effect_rows.v1,qseq_1ec658904ccd0255,train,length_64_gap_8,qcluster_calibration_0063,qmask_a0f2dfd81710a947,11000101,calibration,,2.1271352767944336,1.5782840251922607,0.5488512516021729
observerbench.qwen_induction_effect_rows.v1,qseq_1ec658904ccd0255,train,length_64_gap_8,qcluster_calibration_0063,qmask_a1573183a15a2e70,10000001,calibration,,2.1271352767944336,1.6294841766357422,0.4976511001586914
observerbench.qwen_induction_effect_rows.v1,qseq_1ec658904ccd0255,train,length_64_gap_8,qcluster_calibration_0063,qmask_a25c4863c1939b2d,01110110,calibration,,2.1271352767944336,1.951273918151856,0.1758613586425781
observerbench.qwen_induction_effect_rows.v1,qseq_1ec658904ccd0255,train,length_64_gap_8,qcluster_calibration_0063,qmask_a2936295892ea72e,10111010,calibration,,2.1271352767944336,1.6411705017089844,0.4859647750854492
observerbench.qwen_induction_effect_rows.v1,qseq_1ec658904ccd0255,train,length_64_gap_8,qcluster_calibration_0063,qmask_a2b08d2c6effabb4,01011110,calibration,,2.1271352767944336,2.1103014945983887,0.0168337821960449
observerbench.qwen_induction_effect_rows.v1,qseq_1ec658904ccd0255,train,length_64_gap_8,qcluster_calibration_0063,qmask_a2fad41e50925520,11111110,calibration,,2.1271352767944336,1.58544921875,0.5416860580444334
observerbench.qwen_induction_effect_rows.v1,qseq_1ec658904ccd0255,train,length_64_gap_8,qcluster_calibration_0063,qmask_a515dba1ffca22f8,11000111,calibration,,2.1271352767944336,1.5593359470367432,0.5677993297576904
observerbench.qwen_induction_effect_rows.v1,qseq_1ec658904ccd0255,train,length_64_gap_8,qcluster_calibration_0063,qmask_a5a1d27ddb2c8227,00011000,calibration,,2.1271352767944336,2.104510307312012,0.0226249694824217
observerbench.qwen_induction_effect_rows.v1,qseq_1ec658904ccd0255,train,length_64_gap_8,qcluster_calibration_0063,qmask_a7e071ad8118b157,01000011,calibration,,2.1271352767944336,2.099940776824951,0.0271944999694824
observerbench.qwen_induction_effect_rows.v1,qseq_1ec658904ccd0255,train,length_64_gap_8,qcluster_calibration_0063,qmask_a95e52ff7755375c,10010000,calibration,,2.1271352767944336,1.632629632949829,0.4945056438446043
observerbench.qwen_induction_effect_rows.v1,qseq_1ec658904ccd0255,train,length_64_gap_8,qcluster_calibration_0063,qmask_a9929e246d832442,00010100,calibration,,2.1271352767944336,2.013613700866699,0.1135215759277343
observerbench.qwen_induction_effect_rows.v1,qseq_1ec658904ccd0255,train,length_64_gap_8,qcluster_calibration_0063,qmask_ab82286bfce0dce8,10011010,calibration,,2.1271352767944336,1.6606547832489014,0.4664804935455322
observerbench.qwen_induction_effect_rows.v1,qseq_1ec658904ccd0255,train,length_64_gap_8,qcluster_calibration_0063,qmask_aeefd9c22ef47246,11100001,calibration,,2.1271352767944336,1.6407840251922607,0.4863512516021728
observerbench.qwen_induction_effect_rows.v1,qseq_1ec658904ccd0255,train,length_64_gap_8,qcluster_calibration_0063,qmask_b051c49bfab72409,11110011,calibration,,2.1271352767944336,1.5825297832489014,0.5446054935455322
observerbench.qwen_induction_effect_rows.v1,qseq_1ec658904ccd0255,train,length_64_gap_8,qcluster_calibration_0063,qmask_b223032f5f64c4c5,00000101,calibration,,2.1271352767944336,2.020109176635742,0.1070261001586914
observerbench.qwen_induction_effect_rows.v1,qseq_1ec658904ccd0255,train,length_64_gap_8,qcluster_calibration_0063,qmask_b6763bc34afb5c5b,11001101,calibration,,2.1271352767944336,1.6450297832489014,0.4821054935455322
observerbench.qwen_induction_effect_rows.v1,qseq_1ec658904ccd0255,train,length_64_gap_8,qcluster_calibration_0063,qmask_b8c5ae0317a9b762,10100001,calibration,,2.1271352767944336,1.612842321395874,0.5142929553985593
observerbench.qwen_induction_effect_rows.v1,qseq_1ec658904ccd0255,train,length_64_gap_8,qcluster_calibration_0063,qmask_bc5fb3d2d5ed3276,10101000,calibration,,2.1271352767944336,1.7265827655792236,0.4005525112152099
observerbench.qwen_induction_effect_rows.v1,qseq_1ec658904ccd0255,train,length_64_gap_8,qcluster_calibration_0063,qmask_bc97d60f409c5bcc,11100010,calibration,,2.1271352767944336,1.6407840251922607,0.4863512516021728
observerbench.qwen_induction_effect_rows.v1,qseq_1ec658904ccd0255,train,length_64_gap_8,qcluster_calibration_0063,qmask_bd340fbbf1a02c1e,10010001,calibration,,2.1271352767944336,1.610698699951172,0.5164365768432617
observerbench.qwen_induction_effect_rows.v1,qseq_1ec658904ccd0255,train,length_64_gap_8,qcluster_calibration_0063,qmask_beade84bac4d98cf,01010111,calibration,,2.1271352767944336,1.966898918151856,0.1602363586425781
observerbench.qwen_induction_effect_rows.v1,qseq_1ec658904ccd0255,train,length_64_gap_8,qcluster_calibration_0063,qmask_bee1b8b7a1bb7213,10000110,calibration,,2.1271352767944336,1.5881640911102295,0.5389711856842041
observerbench.qwen_induction_effect_rows.v1,qseq_1ec658904ccd0255,train,length_64_gap_8,qcluster_calibration_0063,qmask_bee7b633b7bd6ef7,00010000,calibration,,2.1271352767944336,2.0159451961517334,0.1111900806427002
observerbench.qwen_induction_effect_rows.v1,qseq_1ec658904ccd0255,train,length_64_gap_8,qcluster_calibration_0063,qmask_bf8c1434803ab072,10100000,calibration,,2.1271352767944336,1.6819140911102295,0.4452211856842041
observerbench.qwen_induction_effect_rows.v1,qseq_1ec658904ccd0255,train,length_64_gap_8,qcluster_calibration_0063,qmask_c57fd19b885fa91c,00000111,calibration,,2.1271352767944336,2.0450239181518555,0.082111358642578
observerbench.qwen_induction_effect_rows.v1,qseq_1ec658904ccd0255,train,length_64_gap_8,qcluster_calibration_0063,qmask_c6d5462a4cdcb880,00110001,calibration,,2.1271352767944336,2.0326032638549805,0.094532012939453
observerbench.qwen_induction_effect_rows.v1,qseq_1ec658904ccd0255,train,length_64_gap_8,qcluster_calibration_0063,qmask_cad19fe5613acd04,11101011,calibration,,2.1271352767944336,1.707249402999878,0.4198858737945556
observerbench.qwen_induction_effect_rows.v1,qseq_1ec658904ccd0255,train,length_64_gap_8,qcluster_calibration_0063,qmask_ccd3d07c7049d77e,10100100,calibration,,2.1271352767944336,1.6015827655792236,0.5255525112152098
observerbench.qwen_induction_effect_rows.v1,qseq_1ec658904ccd0255,train,length_64_gap_8,qcluster_calibration_0063,qmask_d27886ee3f587e5e,11010011,calibration,,2.1271352767944336,1.5626590251922607,0.5644762516021729
observerbench.qwen_induction_effect_rows.v1,qseq_1ec658904ccd0255,train,length_64_gap_8,qcluster_calibration_0063,qmask_d3be04383e5daabc,10000000,calibration,,2.1271352767944336,1.6888532638549805,0.4382820129394531
observerbench.qwen_induction_effect_rows.v1,qseq_1ec658904ccd0255,train,length_64_gap_8,qcluster_calibration_0063,qmask_d70df547db1f4ba0,01110111,calibration,,2.1271352767944336,1.9499609470367432,0.1771743297576904
observerbench.qwen_induction_effect_rows.v1,qseq_1ec658904ccd0255,train,length_64_gap_8,qcluster_calibration_0063,qmask_d7297cb8fc9edb4c,00111001,calibration,,2.1271352767944336,2.128467321395874,-0.0013320446014404
observerbench.qwen_induction_effect_rows.v1,qseq_1ec658904ccd0255,train,length_64_gap_8,qcluster_calibration_0063,qmask_d78f793f96d91b9c,01101011,calibration,,2.1271352767944336,2.153085947036743,-0.0259506702423095
observerbench.qwen_induction_effect_rows.v1,qseq_1ec658904ccd0255,train,length_64_gap_8,qcluster_calibration_0063,qmask_db24ac2b7a2f84be,01001111,calibration,,2.1271352767944336,2.1075239181518555,0.0196113586425781
observerbench.qwen_induction_effect_rows.v1,qseq_1ec658904ccd0255,train,length_64_gap_8,qcluster_calibration_0063,qmask_db632076d6432ff6,11101100,calibration,,2.1271352767944336,1.6884617805480957,0.4386734962463377
observerbench.qwen_induction_effect_rows.v1,qseq_1ec658904ccd0255,train,length_64_gap_8,qcluster_calibration_0063,qmask_dbcbcb69e45ef1f2,10000100,calibration,,2.1271352767944336,1.6194140911102295,0.5077211856842041
observerbench.qwen_induction_effect_rows.v1,qseq_1ec658904ccd0255,train,length_64_gap_8,qcluster_calibration_0063,qmask_dbffe49b261d746e,11001110,calibration,,2.1271352767944336,1.6328327655792236,0.4943025112152099
observerbench.qwen_induction_effect_rows.v1,qseq_1ec658904ccd0255,train,length_64_gap_8,qcluster_calibration_0063,qmask_e2d31aba6a9f8aa6,01011001,calibration,,2.1271352767944336,2.0762739181518555,0.050861358642578
observerbench.qwen_induction_effect_rows.v1,qseq_1ec658904ccd0255,train,length_64_gap_8,qcluster_calibration_0063,qmask_e533feea92d993a3,01101111,calibration,,2.1271352767944336,2.083894729614258,0.0432405471801756
observerbench.qwen_induction_effect_rows.v1,qseq_1ec658904ccd0255,train,length_64_gap_8,qcluster_calibration_0063,qmask_e6c3147853331ffe,01011010,calibration,,2.1271352767944336,2.035734176635742,0.0914011001586914
observerbench.qwen_induction_effect_rows.v1,qseq_1ec658904ccd0255,train,length_64_gap_8,qcluster_calibration_0063,qmask_e71d0de82cb01931,10010010,calibration,,2.1271352767944336,1.6011297702789309,0.5260055065155029
observerbench.qwen_induction_effect_rows.v1,qseq_1ec658904ccd0255,train,length_64_gap_8,qcluster_calibration_0063,qmask_e87690dd6a8adfcf,11000000,calibration,,2.1271352767944336,1.6325125694274902,0.4946227073669433
observerbench.qwen_induction_effect_rows.v1,qseq_1ec658904ccd0255,train,length_64_gap_8,qcluster_calibration_0063,qmask_e9ca713c8628e4cf,01010000,calibration,,2.1271352767944336,2.012003898620605,0.1151313781738281
observerbench.qwen_induction_effect_rows.v1,qseq_1ec658904ccd0255,train,length_64_gap_8,qcluster_calibration_0063,qmask_e9ed53e1d966b6fb,00100010,calibration,,2.1271352767944336,2.088885307312012,0.0382499694824217
observerbench.qwen_induction_effect_rows.v1,qseq_1ec658904ccd0255,train,length_64_gap_8,qcluster_calibration_0063,qmask_eb7f727b9d2992c3,11101000,calibration,,2.1271352767944336,1.7197117805480957,0.4074234962463377
observerbench.qwen_induction_effect_rows.v1,qseq_1ec658904ccd0255,train,length_64_gap_8,qcluster_calibration_0063,qmask_ed8af04e85b28058,11010010,calibration,,2.1271352767944336,1.5730843544006348,0.5540509223937988
observerbench.qwen_induction_effect_rows.v1,qseq_1ec658904ccd0255,train,length_64_gap_8,qcluster_calibration_0063,qmask_eddb086f36dd8040,01010101,calibration,,2.1271352767944336,1.9762625694274905,0.1508727073669433
observerbench.qwen_induction_effect_rows.v1,qseq_1ec658904ccd0255,train,length_64_gap_8,qcluster_calibration_0063,qmask_ee2de6c0d52abb70,00001101,calibration,,2.1271352767944336,2.166289091110229,-0.0391538143157958
observerbench.qwen_induction_effect_rows.v1,qseq_1ec658904ccd0255,train,length_64_gap_8,qcluster_calibration_0063,qmask_f104e74668251aef,10001000,calibration,,2.1271352767944336,1.737842321395874,0.3892929553985595
observerbench.qwen_induction_effect_rows.v1,qseq_1ec658904ccd0255,train,length_64_gap_8,qcluster_calibration_0063,qmask_f1d52a8ab428b413,00000100,calibration,,2.1271352767944336,2.0638532638549805,0.063282012939453
observerbench.qwen_induction_effect_rows.v1,qseq_1ec658904ccd0255,train,length_64_gap_8,qcluster_calibration_0063,qmask_f5a72707a920dc77,10101010,calibration,,2.1271352767944336,1.722874402999878,0.4042608737945556
observerbench.qwen_induction_effect_rows.v1,qseq_1ec658904ccd0255,train,length_64_gap_8,qcluster_calibration_0063,qmask_fcb115619f2c84ff,01100000,calibration,,2.1271352767944336,2.107363700866699,0.0197715759277342
observerbench.qwen_induction_effect_rows.v1,qseq_1ec658904ccd0255,train,length_64_gap_8,qcluster_calibration_0063,qmask_fdd0119e69754782,01001000,calibration,,2.1271352767944336,2.185488700866699,-0.0583534240722655
observerbench.qwen_induction_effect_rows.v1,qseq_1ec658904ccd0255,train,length_64_gap_8,qcluster_calibration_0063,qmask_ffc7bf7b5cff42c0,10111011,calibration,,2.1271352767944336,1.6567955017089844,0.4703397750854492
observerbench.qwen_induction_effect_rows.v1,qseq_1ec658904ccd0255,train,length_64_gap_8,qcluster_calibration_0063,qmask_ffe81ae2864a91d7,00100110,calibration,,2.1271352767944336,2.0230047702789307,0.1041305065155029
observerbench.qwen_induction_effect_rows.v1,qseq_1f27dea5a1423aaa,train,length_64_gap_16,qcluster_calibration_0021,qmask_06d456004de1cb39,01110001,calibration,,4.612292289733888,3.3235175609588623,1.2887747287750244
observerbench.qwen_induction_effect_rows.v1,qseq_1f27dea5a1423aaa,train,length_64_gap_16,qcluster_calibration_0021,qmask_084f112a3f66a340,01000000,calibration,,4.612292289733888,3.847901344299317,0.7643909454345703
observerbench.qwen_induction_effect_rows.v1,qseq_1f27dea5a1423aaa,train,length_64_gap_16,qcluster_calibration_0021,qmask_09af6c961b392378,01101000,calibration,,4.612292289733888,3.42313814163208,1.1891541481018066
observerbench.qwen_induction_effect_rows.v1,qseq_1f27dea5a1423aaa,train,length_64_gap_16,qcluster_calibration_0021,qmask_0e650cebfad0817a,01110101,calibration,,4.612292289733888,3.0032050609588623,1.6090872287750244
observerbench.qwen_induction_effect_rows.v1,qseq_1f27dea5a1423aaa,train,length_64_gap_16,qcluster_calibration_0021,qmask_113f59615913ad84,01000110,calibration,,4.612292289733888,3.1875157356262207,1.424776554107666
observerbench.qwen_induction_effect_rows.v1,qseq_1f27dea5a1423aaa,train,length_64_gap_16,qcluster_calibration_0021,qmask_12ba3e375e85e5f9,00000000,calibration,,4.612292289733888,4.612292289733888,0.0
observerbench.qwen_induction_effect_rows.v1,qseq_1f27dea5a1423aaa,train,length_64_gap_16,qcluster_calibration_0021,qmask_1303c60b3695884f,11111011,calibration,,4.612292289733888,1.2966465950012207,3.315645694732666
observerbench.qwen_induction_effect_rows.v1,qseq_1f27dea5a1423aaa,train,length_64_gap_16,qcluster_calibration_0021,qmask_14a3a5e1a8c9dba6,01011100,calibration,,4.612292289733888,2.5669207572937007,2.0453715324401847
observerbench.qwen_induction_effect_rows.v1,qseq_1f27dea5a1423aaa,train,length_64_gap_16,qcluster_calibration_0021,qmask_15ab76211490e5f2,10000010,calibration,,4.612292289733888,3.4345157146453857,1.177776575088501
observerbench.qwen_induction_effect_rows.v1,qseq_1f27dea5a1423aaa,train,length_64_gap_16,qcluster_calibration_0021,qmask_1aab41fff42ddb08,11000011,calibration,,4.612292289733888,2.2326467037200928,2.379645586013793
observerbench.qwen_induction_effect_rows.v1,qseq_1f27dea5a1423aaa,train,length_64_gap_16,qcluster_calibration_0021,qmask_1df648c9114d481c,00000110,calibration,,4.612292289733888,4.026766777038574,0.5855255126953125
observerbench.qwen_induction_effect_rows.v1,qseq_1f27dea5a1423aaa,train,length_64_gap_16,qcluster_calibration_0021,qmask_24376d429f1c0f4c,01110010,calibration,,4.612292289733888,3.0105934143066406,1.601698875427246
observerbench.qwen_induction_effect_rows.v1,qseq_1f27dea5a1423aaa,train,length_64_gap_16,qcluster_calibration_0021,qmask_25793ead7c71bb81,10001100,calibration,,4.612292289733888,2.8938813209533687,1.7184109687805176
observerbench.qwen_induction_effect_rows.v1,qseq_1f27dea5a1423aaa,train,length_64_gap_16,qcluster_calibration_0021,qmask_28b4fb1062336401,01100011,calibration,,4.612292289733888,3.464655637741089,1.147636651992798
observerbench.qwen_induction_effect_rows.v1,qseq_1f27dea5a1423aaa,train,length_64_gap_16,qcluster_calibration_0021,qmask_293bd7f513e5488c,00101001,calibration,,4.612292289733888,4.292691230773926,0.3196010589599608
observerbench.qwen_induction_effect_rows.v1,qseq_1f27dea5a1423aaa,train,length_64_gap_16,qcluster_calibration_0021,qmask_2a6601cfebfd729f,00101000,calibration,,4.612292289733888,4.232758045196533,0.3795342445373535
observerbench.qwen_induction_effect_rows.v1,qseq_1f27dea5a1423aaa,train,length_64_gap_16,qcluster_calibration_0021,qmask_2b881f8c8b0aacb2,00001001,calibration,,4.612292289733888,4.395596027374268,0.2166962623596191
observerbench.qwen_induction_effect_rows.v1,qseq_1f27dea5a1423aaa,train,length_64_gap_16,qcluster_calibration_0021,qmask_2bb71e015e60db8a,11101110,calibration,,4.612292289733888,1.4314162731170654,3.1808760166168213
observerbench.qwen_induction_effect_rows.v1,qseq_1f27dea5a1423aaa,train,length_64_gap_16,qcluster_calibration_0021,qmask_305bdcf2f3fb7953,00100000,calibration,,4.612292289733888,4.502917289733888,0.109375
