observer,example_idx,x1_before,x2_before,x1_after,x2_after,interaction_after,target_after,nuisance_after,control_strength,local_target_gain,direction_feasible
first_order,1688,1.0,1.0,0.9285630051687505,0.9386077602204435,0.871556442505005,1.5357984448913897,0.6583787536257187,-0.22718191522147466,0.85,True
first_order,1689,0.0,0.0,1.373797325211282,1.1806276985351352,1.6219431743179205,2.6215007698060324,1.0034651827126424,0.9129246923032147,0.85,True
first_order,1690,1.0,0.0,1.1640532194296551,0.1409856980633773,0.16411485572421164,0.5965504596944678,1.0593029773261207,0.2997630636342441,0.85,True
first_order,1691,0.0,0.0,1.373797325211282,1.1806276985351352,1.6219431743179205,2.6519187536564264,1.0127167303735547,0.9129246923032147,0.85,True
first_order,1692,0.0,1.0,0.1913189108071787,1.164417560878414,0.22277509947200985,0.5770175989982078,-0.14815386946220638,0.385979713447496,0.8499999999999999,True
first_order,1693,1.0,0.0,1.1640532194296551,0.1409856980633773,0.16411485572421164,0.6891198043570962,0.9840707102114216,0.2997630636342441,0.85,True
first_order,1694,0.0,0.0,1.373797325211282,1.1806276985351352,1.6219431743179205,2.648711923754239,0.9790821428111723,0.9129246923032147,0.85,True
first_order,1695,0.0,0.0,1.373797325211282,1.1806276985351352,1.6219431743179205,2.6360403739068516,0.91503429457852,0.9129246923032147,0.85,True
first_order,1696,0.0,0.0,1.373797325211282,1.1806276985351352,1.6219431743179205,2.6373380467307137,0.9683161789844621,0.9129246923032147,0.85,True
first_order,1697,0.0,0.0,1.373797325211282,1.1806276985351352,1.6219431743179205,2.6057716600752086,0.8899270342608814,0.9129246923032147,0.85,True
first_order,1698,0.0,0.0,1.373797325211282,1.1806276985351352,1.6219431743179205,2.6183056789471064,0.9088587508288279,0.9129246923032147,0.85,True
first_order,1699,0.0,0.0,1.373797325211282,1.1806276985351352,1.6219431743179205,2.690385495806532,0.9397422106197104,0.9129246923032147,0.85,True
first_order,1700,1.0,1.0,0.9285630051687505,0.9386077602204435,0.871556442505005,1.5499536792650357,0.6227921408344758,-0.22718191522147466,0.85,True
first_order,1701,0.0,1.0,0.1913189108071787,1.164417560878414,0.22277509947200985,0.5448028744583265,-0.0696394989360408,0.385979713447496,0.8499999999999999,True
first_order,1702,0.0,0.0,1.373797325211282,1.1806276985351352,1.6219431743179205,2.6237825596970348,0.8785004317484605,0.9129246923032147,0.85,True
first_order,1703,0.0,0.0,1.373797325211282,1.1806276985351352,1.6219431743179205,2.664035674763473,0.9447359503221507,0.9129246923032147,0.85,True
first_order,1704,0.0,0.0,1.373797325211282,1.1806276985351352,1.6219431743179205,2.6394930926675992,0.9775074479161139,0.9129246923032147,0.85,True
first_order,1705,0.0,0.0,1.373797325211282,1.1806276985351352,1.6219431743179205,2.6630030946234733,0.9196722609633642,0.9129246923032147,0.85,True
first_order,1706,0.0,0.0,1.373797325211282,1.1806276985351352,1.6219431743179205,2.6031198971117573,0.8962267971734721,0.9129246923032147,0.85,True
first_order,1707,0.0,0.0,1.373797325211282,1.1806276985351352,1.6219431743179205,2.6090058206255153,0.9310724646751344,0.9129246923032147,0.85,True
first_order,1708,1.0,0.0,1.1640532194296551,0.1409856980633773,0.16411485572421164,0.6468927693498259,1.0540572828722365,0.2997630636342441,0.85,True
first_order,1709,0.0,1.0,0.1913189108071787,1.164417560878414,0.22277509947200985,0.6296387425896005,-0.13475479711805505,0.385979713447496,0.8499999999999999,True
first_order,1710,0.0,0.0,1.373797325211282,1.1806276985351352,1.6219431743179205,2.688924158479143,0.9637109246221505,0.9129246923032147,0.85,True
first_order,1711,1.0,1.0,0.9285630051687505,0.9386077602204435,0.871556442505005,1.5609089623485388,0.6193531954011435,-0.22718191522147466,0.85,True
first_order,1712,1.0,0.0,1.1640532194296551,0.1409856980633773,0.16411485572421164,0.6532241490227413,1.0196877674325826,0.2997630636342441,0.85,True
first_order,1713,0.0,0.0,1.373797325211282,1.1806276985351352,1.6219431743179205,2.6341204937058613,0.9128402569584185,0.9129246923032147,0.85,True
first_order,1714,0.0,0.0,1.373797325211282,1.1806276985351352,1.6219431743179205,2.6267995790573577,0.920470170656488,0.9129246923032147,0.85,True
first_order,1715,0.0,0.0,1.373797325211282,1.1806276985351352,1.6219431743179205,2.6715488871858644,0.9074887147992274,0.9129246923032147,0.85,True
first_order,1716,0.0,0.0,1.373797325211282,1.1806276985351352,1.6219431743179205,2.6576203549663098,0.8939788544829596,0.9129246923032147,0.85,True
first_order,1717,0.0,1.0,0.1913189108071787,1.164417560878414,0.22277509947200985,0.6294891419146325,-0.11087173446710391,0.385979713447496,0.8499999999999999,True
first_order,1718,1.0,0.0,1.1640532194296551,0.1409856980633773,0.16411485572421164,0.6499086264298466,0.9905861371514639,0.2997630636342441,0.85,True
first_order,1719,1.0,1.0,0.9285630051687505,0.9386077602204435,0.871556442505005,1.5571321073154398,0.5877046333931533,-0.22718191522147466,0.85,True
first_order,1720,1.0,1.0,0.9285630051687505,0.9386077602204435,0.871556442505005,1.5539119198708997,0.5892484537304907,-0.22718191522147466,0.85,True
first_order,1721,0.0,0.0,1.373797325211282,1.1806276985351352,1.6219431743179205,2.619911750306642,0.8944751433012246,0.9129246923032147,0.85,True
first_order,1722,0.0,0.0,1.373797325211282,1.1806276985351352,1.6219431743179205,2.6327997712444438,0.92628128855295,0.9129246923032147,0.85,True
first_order,1723,0.0,0.0,1.373797325211282,1.1806276985351352,1.6219431743179205,2.643170559021171,0.8952607655594601,0.9129246923032147,0.85,True
first_order,1724,1.0,0.0,1.1640532194296551,0.1409856980633773,0.16411485572421164,0.6070400053582591,1.0038719112334449,0.2997630636342441,0.85,True
first_order,1725,0.0,0.0,1.373797325211282,1.1806276985351352,1.6219431743179205,2.632328837040813,0.9365978824730198,0.9129246923032147,0.85,True
first_order,1726,0.0,0.0,1.373797325211282,1.1806276985351352,1.6219431743179205,2.700732298324674,0.9649213100421746,0.9129246923032147,0.85,True
first_order,1727,1.0,0.0,1.1640532194296551,0.1409856980633773,0.16411485572421164,0.6572832493642787,0.9786860319796167,0.2997630636342441,0.85,True
first_order,1728,1.0,0.0,1.1640532194296551,0.1409856980633773,0.16411485572421164,0.7041113685810036,1.0011365356944557,0.2997630636342441,0.85,True
first_order,1729,1.0,0.0,1.1640532194296551,0.1409856980633773,0.16411485572421164,0.5769103686869097,0.969497136726016,0.2997630636342441,0.85,True
first_order,1730,0.0,0.0,1.373797325211282,1.1806276985351352,1.6219431743179205,2.621612372341581,0.9199070537713595,0.9129246923032147,0.85,True
first_order,1731,0.0,0.0,1.373797325211282,1.1806276985351352,1.6219431743179205,2.669643316315912,0.9083424632941727,0.9129246923032147,0.85,True
first_order,1732,0.0,0.0,1.373797325211282,1.1806276985351352,1.6219431743179205,2.6394934032379975,0.955441897065692,0.9129246923032147,0.85,True
first_order,1733,1.0,0.0,1.1640532194296551,0.1409856980633773,0.16411485572421164,0.5925637272904125,1.0919434523157765,0.2997630636342441,0.85,True
first_order,1734,0.0,1.0,0.1913189108071787,1.164417560878414,0.22277509947200985,0.6111295588465545,-0.09922107710871356,0.385979713447496,0.8499999999999999,True
first_order,1735,0.0,0.0,1.373797325211282,1.1806276985351352,1.6219431743179205,2.651074283685929,0.9319617361579571,0.9129246923032147,0.85,True
first_order,1736,1.0,0.0,1.1640532194296551,0.1409856980633773,0.16411485572421164,0.590888475497798,1.0307211721557512,0.2997630636342441,0.85,True
first_order,1737,0.0,0.0,1.373797325211282,1.1806276985351352,1.6219431743179205,2.647276446891518,0.9514286610026769,0.9129246923032147,0.85,True
first_order,1738,1.0,0.0,1.1640532194296551,0.1409856980633773,0.16411485572421164,0.6545569405943894,1.0180055759023756,0.2997630636342441,0.85,True
first_order,1739,0.0,0.0,1.373797325211282,1.1806276985351352,1.6219431743179205,2.651612067905121,0.9106249245006659,0.9129246923032147,0.85,True
first_order,1740,0.0,1.0,0.1913189108071787,1.164417560878414,0.22277509947200985,0.6030415507648093,-0.16034514783740728,0.385979713447496,0.8499999999999999,True
first_order,1741,0.0,1.0,0.1913189108071787,1.164417560878414,0.22277509947200985,0.6388941144110292,-0.07640957812606236,0.385979713447496,0.8499999999999999,True
first_order,1742,1.0,0.0,1.1640532194296551,0.1409856980633773,0.16411485572421164,0.6353967449668021,1.0097315504414675,0.2997630636342441,0.85,True
first_order,1743,1.0,1.0,0.9285630051687505,0.9386077602204435,0.871556442505005,1.5153197937742529,0.6236834044337098,-0.22718191522147466,0.85,True
first_order,1744,0.0,0.0,1.373797325211282,1.1806276985351352,1.6219431743179205,2.5916151384521315,0.9202783787321703,0.9129246923032147,0.85,True
first_order,1745,0.0,0.0,1.373797325211282,1.1806276985351352,1.6219431743179205,2.626098603122262,0.9275373972607022,0.9129246923032147,0.85,True
first_order,1746,0.0,1.0,0.1913189108071787,1.164417560878414,0.22277509947200985,0.617072016552983,-0.12364633384490764,0.385979713447496,0.8499999999999999,True
first_order,1747,0.0,0.0,1.373797325211282,1.1806276985351352,1.6219431743179205,2.670231458041191,0.8877715063925751,0.9129246923032147,0.85,True
first_order,1748,1.0,0.0,1.1640532194296551,0.1409856980633773,0.16411485572421164,0.6369783720877604,0.9993299615852934,0.2997630636342441,0.85,True
first_order,1749,0.0,1.0,0.1913189108071787,1.164417560878414,0.22277509947200985,0.6352357446681285,-0.12084739150685031,0.385979713447496,0.8499999999999999,True
first_order,1750,0.0,0.0,1.373797325211282,1.1806276985351352,1.6219431743179205,2.6399560083701603,0.9755792510967748,0.9129246923032147,0.85,True
first_order,1751,1.0,1.0,0.9285630051687505,0.9386077602204435,0.871556442505005,1.5587224029590336,0.5820697518299799,-0.22718191522147466,0.85,True
first_order,1752,0.0,0.0,1.373797325211282,1.1806276985351352,1.6219431743179205,2.6796435121690094,0.9535789297560572,0.9129246923032147,0.85,True
first_order,1753,1.0,0.0,1.1640532194296551,0.1409856980633773,0.16411485572421164,0.6470500292750359,1.076513277576038,0.2997630636342441,0.85,True
first_order,1754,1.0,1.0,0.9285630051687505,0.9386077602204435,0.871556442505005,1.5171808730049072,0.5786010087151623,-0.22718191522147466,0.85,True
first_order,1755,0.0,1.0,0.1913189108071787,1.164417560878414,0.22277509947200985,0.6599984677913531,-0.13328862095131044,0.385979713447496,0.8499999999999999,True
first_order,1756,0.0,0.0,1.373797325211282,1.1806276985351352,1.6219431743179205,2.641248591670876,0.9204159860164667,0.9129246923032147,0.85,True
first_order,1757,1.0,0.0,1.1640532194296551,0.1409856980633773,0.16411485572421164,0.6558259986939501,0.9624374891641294,0.2997630636342441,0.85,True
first_order,1758,1.0,0.0,1.1640532194296551,0.1409856980633773,0.16411485572421164,0.6295864793176555,0.9838919451704813,0.2997630636342441,0.85,True
first_order,1759,0.0,0.0,1.373797325211282,1.1806276985351352,1.6219431743179205,2.6423150910550084,0.8600352755354543,0.9129246923032147,0.85,True
first_order,1760,0.0,1.0,0.1913189108071787,1.164417560878414,0.22277509947200985,0.6002139955157615,-0.10453438888181324,0.385979713447496,0.8499999999999999,True
first_order,1761,1.0,0.0,1.1640532194296551,0.1409856980633773,0.16411485572421164,0.6042166714342805,1.0338859888117193,0.2997630636342441,0.85,True
first_order,1762,0.0,1.0,0.1913189108071787,1.164417560878414,0.22277509947200985,0.6443096665515081,-0.12030496531783896,0.385979713447496,0.8499999999999999,True
first_order,1763,0.0,0.0,1.373797325211282,1.1806276985351352,1.6219431743179205,2.6069530305323068,0.9445783138594543,0.9129246923032147,0.85,True
first_order,1764,0.0,0.0,1.373797325211282,1.1806276985351352,1.6219431743179205,2.6105256710934492,0.9635863824219221,0.9129246923032147,0.85,True
first_order,1765,0.0,0.0,1.373797325211282,1.1806276985351352,1.6219431743179205,2.637325797528882,0.996204901154569,0.9129246923032147,0.85,True
first_order,1766,1.0,0.0,1.1640532194296551,0.1409856980633773,0.16411485572421164,0.626403411515886,1.0260026235496074,0.2997630636342441,0.85,True
first_order,1767,0.0,0.0,1.373797325211282,1.1806276985351352,1.6219431743179205,2.6060842724996864,0.9217214460392044,0.9129246923032147,0.85,True
first_order,1768,1.0,0.0,1.1640532194296551,0.1409856980633773,0.16411485572421164,0.6075289037737881,0.9924729208051921,0.2997630636342441,0.85,True
first_order,1769,0.0,0.0,1.373797325211282,1.1806276985351352,1.6219431743179205,2.629957666138859,0.9877478412789396,0.9129246923032147,0.85,True
first_order,1770,0.0,1.0,0.1913189108071787,1.164417560878414,0.22277509947200985,0.623245470399358,-0.1539060795747223,0.385979713447496,0.8499999999999999,True
first_order,1771,0.0,1.0,0.1913189108071787,1.164417560878414,0.22277509947200985,0.6263292668745538,-0.18857754663882054,0.385979713447496,0.8499999999999999,True
first_order,1772,0.0,0.0,1.373797325211282,1.1806276985351352,1.6219431743179205,2.6374273996018585,1.021990381032925,0.9129246923032147,0.85,True
first_order,1773,0.0,1.0,0.1913189108071787,1.164417560878414,0.22277509947200985,0.6462434973444691,-0.08633319560969835,0.385979713447496,0.8499999999999999,True
first_order,1774,0.0,0.0,1.373797325211282,1.1806276985351352,1.6219431743179205,2.6504376070801623,0.885162897324506,0.9129246923032147,0.85,True
first_order,1775,0.0,0.0,1.373797325211282,1.1806276985351352,1.6219431743179205,2.660251013585379,0.9047788057436041,0.9129246923032147,0.85,True
first_order,1776,0.0,0.0,1.373797325211282,1.1806276985351352,1.6219431743179205,2.632701675415203,0.940678325332592,0.9129246923032147,0.85,True
first_order,1777,0.0,0.0,1.373797325211282,1.1806276985351352,1.6219431743179205,2.658506647318893,0.9189941410884648,0.9129246923032147,0.85,True
first_order,1778,0.0,0.0,1.373797325211282,1.1806276985351352,1.6219431743179205,2.6325786889298124,0.950047013074051,0.9129246923032147,0.85,True
first_order,1779,0.0,1.0,0.1913189108071787,1.164417560878414,0.22277509947200985,0.652894794732556,-0.19690723561269496,0.385979713447496,0.8499999999999999,True
first_order,1780,0.0,0.0,1.373797325211282,1.1806276985351352,1.6219431743179205,2.6863749470625873,0.9433661614566009,0.9129246923032147,0.85,True
first_order,1781,0.0,0.0,1.373797325211282,1.1806276985351352,1.6219431743179205,2.619597692238197,0.9458504641251617,0.9129246923032147,0.85,True
first_order,1782,0.0,1.0,0.1913189108071787,1.164417560878414,0.22277509947200985,0.5999245483061103,-0.12165820406111943,0.385979713447496,0.8499999999999999,True
first_order,1783,0.0,1.0,0.1913189108071787,1.164417560878414,0.22277509947200985,0.6592553769988287,-0.084072331004661,0.385979713447496,0.8499999999999999,True
first_order,1784,1.0,1.0,0.9285630051687505,0.9386077602204435,0.871556442505005,1.562887316165114,0.623101769031025,-0.22718191522147466,0.85,True
first_order,1785,0.0,1.0,0.1913189108071787,1.164417560878414,0.22277509947200985,0.6206770782796781,-0.0595732693020988,0.385979713447496,0.8499999999999999,True
first_order,1786,0.0,0.0,1.373797325211282,1.1806276985351352,1.6219431743179205,2.629137463001212,0.9724508589462644,0.9129246923032147,0.85,True
first_order,1787,1.0,0.0,1.1640532194296551,0.1409856980633773,0.16411485572421164,0.623134049755623,1.0470765159169741,0.2997630636342441,0.85,True
first_order,1788,1.0,0.0,1.1640532194296551,0.1409856980633773,0.16411485572421164,0.6750011824883609,0.9935351252568129,0.2997630636342441,0.85,True
first_order,1789,1.0,0.0,1.1640532194296551,0.1409856980633773,0.16411485572421164,0.6279833526861925,1.0157377381914194,0.2997630636342441,0.85,True
first_order,1790,0.0,0.0,1.373797325211282,1.1806276985351352,1.6219431743179205,2.6320980451330414,0.8972156254618869,0.9129246923032147,0.85,True
first_order,1791,0.0,0.0,1.373797325211282,1.1806276985351352,1.6219431743179205,2.6516875525258863,0.8965708979594944,0.9129246923032147,0.85,True
first_order,1792,0.0,1.0,0.1913189108071787,1.164417560878414,0.22277509947200985,0.5531862379799741,-0.10903152768804386,0.385979713447496,0.8499999999999999,True
first_order,1793,1.0,1.0,0.9285630051687505,0.9386077602204435,0.871556442505005,1.559876850716689,0.6058755051772781,-0.22718191522147466,0.85,True
first_order,1794,0.0,1.0,0.1913189108071787,1.164417560878414,0.22277509947200985,0.6468795692197054,-0.09268344240719711,0.385979713447496,0.8499999999999999,True
first_order,1795,1.0,1.0,0.9285630051687505,0.9386077602204435,0.871556442505005,1.5714737983579214,0.6004197280130303,-0.22718191522147466,0.85,True
first_order,1796,0.0,0.0,1.373797325211282,1.1806276985351352,1.6219431743179205,2.6376971090147565,0.9245825644750149,0.9129246923032147,0.85,True
first_order,1797,0.0,0.0,1.373797325211282,1.1806276985351352,1.6219431743179205,2.687059478271658,0.9289364651811733,0.9129246923032147,0.85,True
first_order,1798,0.0,1.0,0.1913189108071787,1.164417560878414,0.22277509947200985,0.5940973022653624,-0.12480306145713277,0.385979713447496,0.8499999999999999,True
first_order,1799,0.0,0.0,1.373797325211282,1.1806276985351352,1.6219431743179205,2.5830562865669724,0.9169378755129374,0.9129246923032147,0.85,True
first_order,1800,1.0,0.0,1.1640532194296551,0.1409856980633773,0.16411485572421164,0.6057020489504149,0.979975957205643,0.2997630636342441,0.85,True
first_order,1801,1.0,0.0,1.1640532194296551,0.1409856980633773,0.16411485572421164,0.6364308757235804,0.9566304727576294,0.2997630636342441,0.85,True
first_order,1802,1.0,1.0,0.9285630051687505,0.9386077602204435,0.871556442505005,1.5722726439063925,0.5874496674584844,-0.22718191522147466,0.85,True
first_order,1803,0.0,1.0,0.1913189108071787,1.164417560878414,0.22277509947200985,0.626901304189522,-0.0513943291838182,0.385979713447496,0.8499999999999999,True
first_order,1804,1.0,0.0,1.1640532194296551,0.1409856980633773,0.16411485572421164,0.6355669906579043,1.0021131761074642,0.2997630636342441,0.85,True
first_order,1805,0.0,1.0,0.1913189108071787,1.164417560878414,0.22277509947200985,0.6053749652885037,-0.10800077896223237,0.385979713447496,0.8499999999999999,True
first_order,1806,1.0,0.0,1.1640532194296551,0.1409856980633773,0.16411485572421164,0.5697290567502825,0.9730918542574496,0.2997630636342441,0.85,True
first_order,1807,1.0,0.0,1.1640532194296551,0.1409856980633773,0.16411485572421164,0.6334154864263049,1.0203379003839608,0.2997630636342441,0.85,True
first_order,1808,1.0,0.0,1.1640532194296551,0.1409856980633773,0.16411485572421164,0.5870161212680616,0.9680507980448625,0.2997630636342441,0.85,True
first_order,1809,1.0,0.0,1.1640532194296551,0.1409856980633773,0.16411485572421164,0.6158007867901443,1.0109638235280116,0.2997630636342441,0.85,True
first_order,1810,0.0,1.0,0.1913189108071787,1.164417560878414,0.22277509947200985,0.6249221368043061,-0.11167341987070747,0.385979713447496,0.8499999999999999,True
first_order,1811,0.0,0.0,1.373797325211282,1.1806276985351352,1.6219431743179205,2.633313807661628,0.8368880180936044,0.9129246923032147,0.85,True
first_order,1812,0.0,1.0,0.1913189108071787,1.164417560878414,0.22277509947200985,0.5953602200170564,-0.06600650608052905,0.385979713447496,0.8499999999999999,True
first_order,1813,0.0,0.0,1.373797325211282,1.1806276985351352,1.6219431743179205,2.564856080508786,0.8879932539417322,0.9129246923032147,0.85,True
first_order,1814,1.0,0.0,1.1640532194296551,0.1409856980633773,0.16411485572421164,0.6594486386507685,1.0077682572469724,0.2997630636342441,0.85,True
first_order,1815,1.0,0.0,1.1640532194296551,0.1409856980633773,0.16411485572421164,0.650476879288548,0.9930954471129871,0.2997630636342441,0.85,True
first_order,1816,1.0,0.0,1.1640532194296551,0.1409856980633773,0.16411485572421164,0.6166762124783168,1.0241816549090141,0.2997630636342441,0.85,True
first_order,1817,0.0,0.0,1.373797325211282,1.1806276985351352,1.6219431743179205,2.648121402712162,0.9766715377683964,0.9129246923032147,0.85,True
first_order,1818,0.0,0.0,1.373797325211282,1.1806276985351352,1.6219431743179205,2.629341983665291,0.9059956512802124,0.9129246923032147,0.85,True
first_order,1819,0.0,0.0,1.373797325211282,1.1806276985351352,1.6219431743179205,2.6101472374600787,0.9635010754185823,0.9129246923032147,0.85,True
first_order,1820,1.0,0.0,1.1640532194296551,0.1409856980633773,0.16411485572421164,0.6366105549086765,0.9380816621837933,0.2997630636342441,0.85,True
first_order,1821,0.0,0.0,1.373797325211282,1.1806276985351352,1.6219431743179205,2.6104295233268004,0.9801336440595131,0.9129246923032147,0.85,True
first_order,1822,0.0,0.0,1.373797325211282,1.1806276985351352,1.6219431743179205,2.6685180888504685,0.9061122213214964,0.9129246923032147,0.85,True
first_order,1823,0.0,1.0,0.1913189108071787,1.164417560878414,0.22277509947200985,0.6503928882811876,-0.11728368548238996,0.385979713447496,0.8499999999999999,True
first_order,1824,0.0,1.0,0.1913189108071787,1.164417560878414,0.22277509947200985,0.5400441425994311,-0.09044205012063408,0.385979713447496,0.8499999999999999,True
first_order,1825,1.0,0.0,1.1640532194296551,0.1409856980633773,0.16411485572421164,0.6471145551222283,1.0139054484584853,0.2997630636342441,0.85,True
first_order,1826,0.0,1.0,0.1913189108071787,1.164417560878414,0.22277509947200985,0.5512671579809822,-0.08872994695666944,0.385979713447496,0.8499999999999999,True
first_order,1827,0.0,0.0,1.373797325211282,1.1806276985351352,1.6219431743179205,2.6382592615130203,0.9260093691408434,0.9129246923032147,0.85,True
first_order,1828,1.0,1.0,0.9285630051687505,0.9386077602204435,0.871556442505005,1.5410699766283154,0.6007877097441467,-0.22718191522147466,0.85,True
first_order,1829,1.0,0.0,1.1640532194296551,0.1409856980633773,0.16411485572421164,0.6246688344235563,1.0002041868929377,0.2997630636342441,0.85,True
first_order,1830,0.0,0.0,1.373797325211282,1.1806276985351352,1.6219431743179205,2.6224106659918327,0.9390867055649574,0.9129246923032147,0.85,True
first_order,1831,0.0,0.0,1.373797325211282,1.1806276985351352,1.6219431743179205,2.656338456435297,0.9994889342698098,0.9129246923032147,0.85,True
first_order,1832,0.0,0.0,1.373797325211282,1.1806276985351352,1.6219431743179205,2.644627946109982,0.9237244698684466,0.9129246923032147,0.85,True
first_order,1833,1.0,0.0,1.1640532194296551,0.1409856980633773,0.16411485572421164,0.6674790688729617,0.9706805103577906,0.2997630636342441,0.85,True
first_order,1834,1.0,0.0,1.1640532194296551,0.1409856980633773,0.16411485572421164,0.6481064419410746,1.0494696226233535,0.2997630636342441,0.85,True
first_order,1835,1.0,0.0,1.1640532194296551,0.1409856980633773,0.16411485572421164,0.6298375514551815,1.01844561578601,0.2997630636342441,0.85,True
first_order,1836,0.0,0.0,1.373797325211282,1.1806276985351352,1.6219431743179205,2.616749151412106,0.9305014670454334,0.9129246923032147,0.85,True
first_order,1837,0.0,1.0,0.1913189108071787,1.164417560878414,0.22277509947200985,0.6278034003983481,-0.1649732164612257,0.385979713447496,0.8499999999999999,True
first_order,1838,0.0,0.0,1.373797325211282,1.1806276985351352,1.6219431743179205,2.636054383832305,0.8948071604418255,0.9129246923032147,0.85,True
first_order,1839,0.0,0.0,1.373797325211282,1.1806276985351352,1.6219431743179205,2.6191480061340986,0.9686091352046771,0.9129246923032147,0.85,True
first_order,1840,1.0,1.0,0.9285630051687505,0.9386077602204435,0.871556442505005,1.5368768714516616,0.5661697085691841,-0.22718191522147466,0.85,True
first_order,1841,1.0,0.0,1.1640532194296551,0.1409856980633773,0.16411485572421164,0.5790977764162424,1.0054428101004826,0.2997630636342441,0.85,True
first_order,1842,0.0,0.0,1.373797325211282,1.1806276985351352,1.6219431743179205,2.6730517080001115,0.9833325977009791,0.9129246923032147,0.85,True
first_order,1843,1.0,0.0,1.1640532194296551,0.1409856980633773,0.16411485572421164,0.6545211442605228,0.997973156906313,0.2997630636342441,0.85,True
first_order,1844,0.0,1.0,0.1913189108071787,1.164417560878414,0.22277509947200985,0.638650224505154,-0.10488841736238294,0.385979713447496,0.8499999999999999,True
first_order,1845,1.0,0.0,1.1640532194296551,0.1409856980633773,0.16411485572421164,0.6109383238703003,1.028918755239792,0.2997630636342441,0.85,True
first_order,1846,0.0,0.0,1.373797325211282,1.1806276985351352,1.6219431743179205,2.6129284910435073,0.9457895176305829,0.9129246923032147,0.85,True
first_order,1847,1.0,1.0,0.9285630051687505,0.9386077602204435,0.871556442505005,1.5282355572364883,0.5871561569372381,-0.22718191522147466,0.85,True
first_order,1848,0.0,1.0,0.1913189108071787,1.164417560878414,0.22277509947200985,0.5778250397242005,-0.1490950639168911,0.385979713447496,0.8499999999999999,True
first_order,1849,0.0,0.0,1.373797325211282,1.1806276985351352,1.6219431743179205,2.630097279969234,0.9628356373188042,0.9129246923032147,0.85,True
first_order,1850,0.0,1.0,0.1913189108071787,1.164417560878414,0.22277509947200985,0.5857759823898526,-0.12984349606137946,0.385979713447496,0.8499999999999999,True
first_order,1851,0.0,0.0,1.373797325211282,1.1806276985351352,1.6219431743179205,2.683239654944801,0.9680566367405189,0.9129246923032147,0.85,True
first_order,1852,0.0,0.0,1.373797325211282,1.1806276985351352,1.6219431743179205,2.693257408159305,0.9319926220109187,0.9129246923032147,0.85,True
first_order,1853,0.0,1.0,0.1913189108071787,1.164417560878414,0.22277509947200985,0.6318649970299441,-0.14657757312151887,0.385979713447496,0.8499999999999999,True
first_order,1854,0.0,0.0,1.373797325211282,1.1806276985351352,1.6219431743179205,2.6099581242262673,0.9463907741840811,0.9129246923032147,0.85,True
first_order,1855,0.0,0.0,1.373797325211282,1.1806276985351352,1.6219431743179205,2.6484676809876917,0.9520032819127512,0.9129246923032147,0.85,True
first_order,1856,0.0,0.0,1.373797325211282,1.1806276985351352,1.6219431743179205,2.6642604535682692,0.9208166075890832,0.9129246923032147,0.85,True
first_order,1857,0.0,0.0,1.373797325211282,1.1806276985351352,1.6219431743179205,2.6250327214341866,0.8946521956723168,0.9129246923032147,0.85,True
first_order,1858,0.0,1.0,0.1913189108071787,1.164417560878414,0.22277509947200985,0.6090972612465869,-0.15416290166001217,0.385979713447496,0.8499999999999999,True
first_order,1859,0.0,1.0,0.1913189108071787,1.164417560878414,0.22277509947200985,0.6808868769152217,-0.15476308601806038,0.385979713447496,0.8499999999999999,True
first_order,1860,0.0,0.0,1.373797325211282,1.1806276985351352,1.6219431743179205,2.6204242288499584,0.9447522878955279,0.9129246923032147,0.85,True
first_order,1861,0.0,0.0,1.373797325211282,1.1806276985351352,1.6219431743179205,2.627824164840839,0.9152054027463166,0.9129246923032147,0.85,True
first_order,1862,1.0,0.0,1.1640532194296551,0.1409856980633773,0.16411485572421164,0.6502033549948847,1.0375440839666494,0.2997630636342441,0.85,True
first_order,1863,1.0,0.0,1.1640532194296551,0.1409856980633773,0.16411485572421164,0.6063894288970488,1.0774350241648278,0.2997630636342441,0.85,True
first_order,1864,1.0,0.0,1.1640532194296551,0.1409856980633773,0.16411485572421164,0.6906637773522696,1.0230312796853986,0.2997630636342441,0.85,True
first_order,1865,0.0,0.0,1.373797325211282,1.1806276985351352,1.6219431743179205,2.6540816021495637,0.8824920644022234,0.9129246923032147,0.85,True
first_order,1866,0.0,0.0,1.373797325211282,1.1806276985351352,1.6219431743179205,2.629849162527423,0.9483832359163501,0.9129246923032147,0.85,True
first_order,1867,0.0,0.0,1.373797325211282,1.1806276985351352,1.6219431743179205,2.642411070048533,0.9287600124835792,0.9129246923032147,0.85,True
first_order,1868,0.0,0.0,1.373797325211282,1.1806276985351352,1.6219431743179205,2.622311725005452,0.9475552283272435,0.9129246923032147,0.85,True
first_order,1869,1.0,0.0,1.1640532194296551,0.1409856980633773,0.16411485572421164,0.6346497615563707,0.9797531064872653,0.2997630636342441,0.85,True
first_order,1870,0.0,0.0,1.373797325211282,1.1806276985351352,1.6219431743179205,2.6861567035495586,0.9658186396134304,0.9129246923032147,0.85,True
first_order,1871,1.0,0.0,1.1640532194296551,0.1409856980633773,0.16411485572421164,0.633282444997993,1.0223512854472254,0.2997630636342441,0.85,True
first_order,1872,1.0,0.0,1.1640532194296551,0.1409856980633773,0.16411485572421164,0.605290617665291,0.9979538605983106,0.2997630636342441,0.85,True
