bootstrap,model,mae
277,count_plus_BE_poly4,0.34128393335985635
277,count_plus_all_poly4,0.23087941902609826
278,additive_head,0.3227051019714676
278,count_additive,0.32722186892701055
278,count_plus_PB_bin4,0.32342444039704327
278,count_plus_PE_bin4,0.26622333424610944
278,count_plus_BE_bin4,0.3293786275106888
278,count_plus_all_bin4,0.26076953698499794
278,count_plus_all_minus_PB_bin4,0.26867407557265965
278,count_plus_all_minus_PE_bin4,0.33472073281374737
278,count_plus_all_minus_BE_bin4,0.25425437897742376
278,count_plus_PB_poly4,0.30326364532567723
278,count_plus_PE_poly4,0.24236112849619137
278,count_plus_BE_poly4,0.327752247375252
278,count_plus_all_poly4,0.22330389670495493
279,additive_head,0.32215627979212597
279,count_additive,0.3251526172377767
279,count_plus_PB_bin4,0.3213886387034365
279,count_plus_PE_bin4,0.2645934108695216
279,count_plus_BE_bin4,0.32698064797622317
279,count_plus_all_bin4,0.25733833425551345
279,count_plus_all_minus_PB_bin4,0.2662689736421603
279,count_plus_all_minus_PE_bin4,0.33224876145633375
279,count_plus_all_minus_BE_bin4,0.2514478550998791
279,count_plus_PB_poly4,0.30097416753711903
279,count_plus_PE_poly4,0.24137627652713506
279,count_plus_BE_poly4,0.32532517656285737
279,count_plus_all_poly4,0.2210615341268661
280,additive_head,0.3225922229722376
280,count_additive,0.3259920154541144
280,count_plus_PB_bin4,0.3220147817960711
280,count_plus_PE_bin4,0.2657296187073998
280,count_plus_BE_bin4,0.3272231284727667
280,count_plus_all_bin4,0.25914099791060885
280,count_plus_all_minus_PB_bin4,0.2672685516294034
280,count_plus_all_minus_PE_bin4,0.3323068867453187
280,count_plus_all_minus_BE_bin4,0.2535112208270085
280,count_plus_PB_poly4,0.30098677990337014
280,count_plus_PE_poly4,0.24210866491418356
280,count_plus_BE_poly4,0.3254272848505935
280,count_plus_all_poly4,0.2209848459139961
281,additive_head,0.33329192071494973
281,count_additive,0.33724063349571765
281,count_plus_PB_bin4,0.3339428093811444
281,count_plus_PE_bin4,0.274795675088648
281,count_plus_BE_bin4,0.33948801012674135
281,count_plus_all_bin4,0.2688639385419539
281,count_plus_all_minus_PB_bin4,0.2773013852718563
281,count_plus_all_minus_PE_bin4,0.3453458022365462
281,count_plus_all_minus_BE_bin4,0.26257019073413257
281,count_plus_PB_poly4,0.3115313960321519
281,count_plus_PE_poly4,0.2500774498827395
281,count_plus_BE_poly4,0.3376107178216723
281,count_plus_all_poly4,0.2293496741219002
282,additive_head,0.32114924241465115
282,count_additive,0.32562752625765506
282,count_plus_PB_bin4,0.3213917947621869
282,count_plus_PE_bin4,0.2660150249081972
282,count_plus_BE_bin4,0.32730757588321874
282,count_plus_all_bin4,0.2597447253565607
282,count_plus_all_minus_PB_bin4,0.2680718646333822
282,count_plus_all_minus_PE_bin4,0.3324801464177927
282,count_plus_all_minus_BE_bin4,0.2536316299753484
282,count_plus_PB_poly4,0.30110860795390576
282,count_plus_PE_poly4,0.24237708887451676
282,count_plus_BE_poly4,0.3257390315224777
282,count_plus_all_poly4,0.22283998293509902
283,additive_head,0.3119373414412115
283,count_additive,0.31051845602228806
283,count_plus_PB_bin4,0.30732838505431087
283,count_plus_PE_bin4,0.2548529608450293
283,count_plus_BE_bin4,0.3124846471908976
283,count_plus_all_bin4,0.24534415244053345
283,count_plus_all_minus_PB_bin4,0.25685994017486247
283,count_plus_all_minus_PE_bin4,0.3173746079689294
283,count_plus_all_minus_BE_bin4,0.23964206056268642
283,count_plus_PB_poly4,0.2853018746356569
283,count_plus_PE_poly4,0.23291408338196568
283,count_plus_BE_poly4,0.3120293021390113
283,count_plus_all_poly4,0.2094618983180619
284,additive_head,0.32706658285048323
284,count_additive,0.3302854913633567
284,count_plus_PB_bin4,0.3267129002893918
284,count_plus_PE_bin4,0.26926429155830484
284,count_plus_BE_bin4,0.3326435792380388
284,count_plus_all_bin4,0.263132102786303
284,count_plus_all_minus_PB_bin4,0.2721095772862768
284,count_plus_all_minus_PE_bin4,0.3382085133404137
284,count_plus_all_minus_BE_bin4,0.256741952017871
284,count_plus_PB_poly4,0.30515505003087323
284,count_plus_PE_poly4,0.245637968208743
284,count_plus_BE_poly4,0.3312684796816004
284,count_plus_all_poly4,0.22596540306017515
285,additive_head,0.32006344315184226
285,count_additive,0.32373766576723473
285,count_plus_PB_bin4,0.32019035893891534
285,count_plus_PE_bin4,0.2635804011706936
285,count_plus_BE_bin4,0.3256163203288992
285,count_plus_all_bin4,0.2581375378391789
285,count_plus_all_minus_PB_bin4,0.26608915592911697
285,count_plus_all_minus_PE_bin4,0.3312363715639278
285,count_plus_all_minus_BE_bin4,0.25178324155897547
285,count_plus_PB_poly4,0.2992425578220931
285,count_plus_PE_poly4,0.23985947823141673
285,count_plus_BE_poly4,0.3241091628649021
285,count_plus_all_poly4,0.2202985097832578
286,additive_head,0.31741506606779424
286,count_additive,0.32023144647950574
286,count_plus_PB_bin4,0.31654438298995174
286,count_plus_PE_bin4,0.26261547521936524
286,count_plus_BE_bin4,0.3221569939611126
286,count_plus_all_bin4,0.25556763331929677
286,count_plus_all_minus_PB_bin4,0.2653465208007494
286,count_plus_all_minus_PE_bin4,0.32736801472165694
286,count_plus_all_minus_BE_bin4,0.24919169779029535
286,count_plus_PB_poly4,0.29448405413428136
286,count_plus_PE_poly4,0.23900396087616677
286,count_plus_BE_poly4,0.3212534821386672
286,count_plus_all_poly4,0.21752352732456912
287,additive_head,0.3066325581622917
287,count_additive,0.3075869591609667
287,count_plus_PB_bin4,0.30491186204913806
287,count_plus_PE_bin4,0.25186435974606686
287,count_plus_BE_bin4,0.30985296148749814
287,count_plus_all_bin4,0.2448035190205175
287,count_plus_all_minus_PB_bin4,0.25399674149048845
287,count_plus_all_minus_PE_bin4,0.31523481684888466
287,count_plus_all_minus_BE_bin4,0.23895100546826656
287,count_plus_PB_poly4,0.2840335238212977
287,count_plus_PE_poly4,0.22996770726537127
287,count_plus_BE_poly4,0.3088598434596731
287,count_plus_all_poly4,0.20997324176948212
288,additive_head,0.3052915596553122
288,count_additive,0.307650919732994
288,count_plus_PB_bin4,0.3046071097797797
288,count_plus_PE_bin4,0.2502036256672199
288,count_plus_BE_bin4,0.3093403727266071
288,count_plus_all_bin4,0.24505455264073187
288,count_plus_all_minus_PB_bin4,0.2521499574532844
288,count_plus_all_minus_PE_bin4,0.31480427335240835
288,count_plus_all_minus_BE_bin4,0.2391969253494425
288,count_plus_PB_poly4,0.2841243164270816
288,count_plus_PE_poly4,0.22638607316842735
288,count_plus_BE_poly4,0.3078982042237653
288,count_plus_all_poly4,0.2066835204649696
289,additive_head,0.3203948479625561
289,count_additive,0.3260483120497387
289,count_plus_PB_bin4,0.32300521238995816
289,count_plus_PE_bin4,0.2646458080886052
289,count_plus_BE_bin4,0.3280183057179142
289,count_plus_all_bin4,0.2616226342666375
289,count_plus_all_minus_PB_bin4,0.2668201686471626
289,count_plus_all_minus_PE_bin4,0.33409078317779556
289,count_plus_all_minus_BE_bin4,0.2552554958708887
289,count_plus_PB_poly4,0.30315602799071206
289,count_plus_PE_poly4,0.2392023898650634
289,count_plus_BE_poly4,0.32598047684737375
289,count_plus_all_poly4,0.22268564256576195
290,additive_head,0.3253913880470817
290,count_additive,0.33032683981625965
290,count_plus_PB_bin4,0.3266997973338289
290,count_plus_PE_bin4,0.26854539935341126
290,count_plus_BE_bin4,0.3323394953071538
290,count_plus_all_bin4,0.2630197594767933
290,count_plus_all_minus_PB_bin4,0.2707036032235653
290,count_plus_all_minus_PE_bin4,0.3380138544011215
290,count_plus_all_minus_BE_bin4,0.2565967186603336
290,count_plus_PB_poly4,0.3060261098557045
290,count_plus_PE_poly4,0.24379097488382268
290,count_plus_BE_poly4,0.33080046592212936
290,count_plus_all_poly4,0.22460300544447787
291,additive_head,0.3077685927184535
291,count_additive,0.3102407856246664
291,count_plus_PB_bin4,0.3068874918927188
291,count_plus_PE_bin4,0.2528201883502116
291,count_plus_BE_bin4,0.3120308258738784
291,count_plus_all_bin4,0.2471395457225241
291,count_plus_all_minus_PB_bin4,0.25508713320345244
291,count_plus_all_minus_PE_bin4,0.31729923707954194
291,count_plus_all_minus_BE_bin4,0.24103950030830007
291,count_plus_PB_poly4,0.28682392610529633
291,count_plus_PE_poly4,0.22879651203934395
291,count_plus_BE_poly4,0.31076690810696367
291,count_plus_all_poly4,0.20917499936892275
292,additive_head,0.3200380687349397
292,count_additive,0.324974718452977
292,count_plus_PB_bin4,0.3216467066124734
292,count_plus_PE_bin4,0.26445710074906575
292,count_plus_BE_bin4,0.3270543261763242
292,count_plus_all_bin4,0.2603031383402306
292,count_plus_all_minus_PB_bin4,0.2667437658542526
292,count_plus_all_minus_PE_bin4,0.33291260618387086
292,count_plus_all_minus_BE_bin4,0.2538242321610825
292,count_plus_PB_poly4,0.30135449125188424
292,count_plus_PE_poly4,0.239467906169685
292,count_plus_BE_poly4,0.32537168917670717
292,count_plus_all_poly4,0.2216761742306435
293,additive_head,0.3336844494256431
293,count_additive,0.3386101423588318
293,count_plus_PB_bin4,0.3348280769542328
293,count_plus_PE_bin4,0.2751377068902673
293,count_plus_BE_bin4,0.34078684169048457
293,count_plus_all_bin4,0.27056422544565606
293,count_plus_all_minus_PB_bin4,0.27794641006162457
293,count_plus_all_minus_PE_bin4,0.3462822513951006
293,count_plus_all_minus_BE_bin4,0.26397032832396977
293,count_plus_PB_poly4,0.3139978123795488
293,count_plus_PE_poly4,0.24916365944075253
293,count_plus_BE_poly4,0.33908282631566083
293,count_plus_all_poly4,0.23001402541567395
294,additive_head,0.317732459230423
294,count_additive,0.31888520417577126
294,count_plus_PB_bin4,0.315224997251494
294,count_plus_PE_bin4,0.26051682281771377
294,count_plus_BE_bin4,0.3205083276841171
294,count_plus_all_bin4,0.25273643857684214
294,count_plus_all_minus_PB_bin4,0.2632354084434694
294,count_plus_all_minus_PE_bin4,0.32553820790620264
294,count_plus_all_minus_BE_bin4,0.24675830191744072
294,count_plus_PB_poly4,0.29322817126031187
294,count_plus_PE_poly4,0.23819410911196487
294,count_plus_BE_poly4,0.3196665065966033
294,count_plus_all_poly4,0.21557421559363096
295,additive_head,0.32295169925851563
295,count_additive,0.32871764647052204
295,count_plus_PB_bin4,0.3257242536935358
295,count_plus_PE_bin4,0.268204821435459
295,count_plus_BE_bin4,0.3309131426868556
295,count_plus_all_bin4,0.26403472577159337
295,count_plus_all_minus_PB_bin4,0.2707908550036174
295,count_plus_all_minus_PE_bin4,0.336967106726283
295,count_plus_all_minus_BE_bin4,0.2575689888456436
295,count_plus_PB_poly4,0.30419412600155793
295,count_plus_PE_poly4,0.24384122528386937
295,count_plus_BE_poly4,0.32894729071233425
295,count_plus_all_poly4,0.2248869839144419
296,additive_head,0.3094263496471829
296,count_additive,0.3142695247127806
296,count_plus_PB_bin4,0.31082886853570035
296,count_plus_PE_bin4,0.25512774293213186
296,count_plus_BE_bin4,0.3159351837930878
296,count_plus_all_bin4,0.25031772501980865
296,count_plus_all_minus_PB_bin4,0.2566662107539098
296,count_plus_all_minus_PE_bin4,0.32137503659817457
296,count_plus_all_minus_BE_bin4,0.24440205587430505
296,count_plus_PB_poly4,0.29096853237383535
296,count_plus_PE_poly4,0.2311953829345607
296,count_plus_BE_poly4,0.31411994524782855
296,count_plus_all_poly4,0.2134574290780722
297,additive_head,0.3274881588068975
297,count_additive,0.3296062799267447
297,count_plus_PB_bin4,0.32649096946724837
297,count_plus_PE_bin4,0.2699209757509109
297,count_plus_BE_bin4,0.33202492843577935
297,count_plus_all_bin4,0.2636304943223023
297,count_plus_all_minus_PB_bin4,0.2726722796507937
297,count_plus_all_minus_PE_bin4,0.3376764129208442
297,count_plus_all_minus_BE_bin4,0.257362514773794
297,count_plus_PB_poly4,0.304312378483217
297,count_plus_PE_poly4,0.24610670845343044
297,count_plus_BE_poly4,0.3307433927141787
297,count_plus_all_poly4,0.2257938881845853
298,additive_head,0.31921502985121164
298,count_additive,0.32499641061266177
298,count_plus_PB_bin4,0.32141935533159394
298,count_plus_PE_bin4,0.2646253683666181
298,count_plus_BE_bin4,0.32640523908197866
298,count_plus_all_bin4,0.26042627096698473
298,count_plus_all_minus_PB_bin4,0.26662627977498776
298,count_plus_all_minus_PE_bin4,0.3320849758593149
298,count_plus_all_minus_BE_bin4,0.2542196353260671
298,count_plus_PB_poly4,0.30049395859605055
298,count_plus_PE_poly4,0.23953503660695546
298,count_plus_BE_poly4,0.3243025672678611
298,count_plus_all_poly4,0.22054116489189224
299,additive_head,0.3240249351433957
299,count_additive,0.3294935273614899
299,count_plus_PB_bin4,0.32628287060525485
299,count_plus_PE_bin4,0.26839921363957037
299,count_plus_BE_bin4,0.33084490337515043
299,count_plus_all_bin4,0.26438124185242173
299,count_plus_all_minus_PB_bin4,0.2699304325030325
299,count_plus_all_minus_PE_bin4,0.33723974033759035
299,count_plus_all_minus_BE_bin4,0.2581029601601177
299,count_plus_PB_poly4,0.3053265471943327
299,count_plus_PE_poly4,0.241961077489181
299,count_plus_BE_poly4,0.32894452327884505
299,count_plus_all_poly4,0.22368440038872056
300,additive_head,0.30986340161406434
300,count_additive,0.3150823402546368
300,count_plus_PB_bin4,0.3125347505738521
300,count_plus_PE_bin4,0.2562722701830218
300,count_plus_BE_bin4,0.3163155299944679
300,count_plus_all_bin4,0.25248404724071616
300,count_plus_all_minus_PB_bin4,0.25735916129633996
300,count_plus_all_minus_PE_bin4,0.32258762318193357
300,count_plus_all_minus_BE_bin4,0.2466487129513218
300,count_plus_PB_poly4,0.29212421566933566
300,count_plus_PE_poly4,0.22979500987785909
300,count_plus_BE_poly4,0.31430147953677456
300,count_plus_all_poly4,0.21133939580653355
301,additive_head,0.3309929641303911
301,count_additive,0.33437444380618936
301,count_plus_PB_bin4,0.3308265462276185
301,count_plus_PE_bin4,0.27191139726380875
301,count_plus_BE_bin4,0.3370197659869768
301,count_plus_all_bin4,0.2657803816161902
301,count_plus_all_minus_PB_bin4,0.2752673123022631
301,count_plus_all_minus_PE_bin4,0.34250709141686303
301,count_plus_all_minus_BE_bin4,0.25902683909080737
301,count_plus_PB_poly4,0.3087445231268003
301,count_plus_PE_poly4,0.24796492221224137
301,count_plus_BE_poly4,0.3358943104692941
301,count_plus_all_poly4,0.22697702042043452
302,additive_head,0.3228710630443412
302,count_additive,0.3275884736631051
302,count_plus_PB_bin4,0.32417870359358164
302,count_plus_PE_bin4,0.26603833874220584
302,count_plus_BE_bin4,0.32971989666008444
302,count_plus_all_bin4,0.2612714841949373
302,count_plus_all_minus_PB_bin4,0.2685189613587532
302,count_plus_all_minus_PE_bin4,0.33544406534671983
302,count_plus_all_minus_BE_bin4,0.25484341362755897
302,count_plus_PB_poly4,0.30286309830596136
302,count_plus_PE_poly4,0.241621523821223
302,count_plus_BE_poly4,0.3279147438295245
302,count_plus_all_poly4,0.222382403439646
303,additive_head,0.3323674371378094
303,count_additive,0.33686444235484775
303,count_plus_PB_bin4,0.33260163230768175
303,count_plus_PE_bin4,0.2750794936929306
303,count_plus_BE_bin4,0.33849138221130337
303,count_plus_all_bin4,0.26907921880125996
303,count_plus_all_minus_PB_bin4,0.27730017658039613
303,count_plus_all_minus_PE_bin4,0.3439466449325477
303,count_plus_all_minus_BE_bin4,0.2627711980218824
303,count_plus_PB_poly4,0.3112466438864957
303,count_plus_PE_poly4,0.25003922899902514
303,count_plus_BE_poly4,0.3367766830196136
303,count_plus_all_poly4,0.22946621450697754
304,additive_head,0.32391834685865534
304,count_additive,0.32629508559870873
304,count_plus_PB_bin4,0.32300597520623936
304,count_plus_PE_bin4,0.26550507800405165
304,count_plus_BE_bin4,0.3283989344173847
304,count_plus_all_bin4,0.2588312568895204
304,count_plus_all_minus_PB_bin4,0.2682230743348125
304,count_plus_all_minus_PE_bin4,0.33383371593756406
304,count_plus_all_minus_BE_bin4,0.25285026597074467
304,count_plus_PB_poly4,0.3012668221539913
304,count_plus_PE_poly4,0.24200841057690026
304,count_plus_BE_poly4,0.32704564095642175
304,count_plus_all_poly4,0.22097775031674344
305,additive_head,0.3160079143584478
305,count_additive,0.32070851049506316
305,count_plus_PB_bin4,0.31778617315291113
305,count_plus_PE_bin4,0.26043722081972603
305,count_plus_BE_bin4,0.3225029295473655
305,count_plus_all_bin4,0.25596088937086214
305,count_plus_all_minus_PB_bin4,0.262205888412316
305,count_plus_all_minus_PE_bin4,0.3283786390032156
305,count_plus_all_minus_BE_bin4,0.2499092619289621
305,count_plus_PB_poly4,0.297648483068282
305,count_plus_PE_poly4,0.23465988689917355
305,count_plus_BE_poly4,0.32059360914566726
305,count_plus_all_poly4,0.216485333216096
306,additive_head,0.3243688790587616
306,count_additive,0.33098027800058116
306,count_plus_PB_bin4,0.3277406151987702
306,count_plus_PE_bin4,0.26918405563137104
306,count_plus_BE_bin4,0.3333013226518589
306,count_plus_all_bin4,0.26646760192974633
306,count_plus_all_minus_PB_bin4,0.2721152371717363
306,count_plus_all_minus_PE_bin4,0.3393662493003583
306,count_plus_all_minus_BE_bin4,0.2597547098248092
306,count_plus_PB_poly4,0.3071672181536443
306,count_plus_PE_poly4,0.24421746519714302
306,count_plus_BE_poly4,0.33157287511961014
306,count_plus_all_poly4,0.22766443642407702
307,additive_head,0.32931663081981755
307,count_additive,0.3321217038348521
307,count_plus_PB_bin4,0.32872816996896076
307,count_plus_PE_bin4,0.2712628214594384
307,count_plus_BE_bin4,0.3346821468507972
307,count_plus_all_bin4,0.2644610780890394
307,count_plus_all_minus_PB_bin4,0.27397687168525786
307,count_plus_all_minus_PE_bin4,0.3401907696500982
307,count_plus_all_minus_BE_bin4,0.25790663644272604
307,count_plus_PB_poly4,0.30686445516336447
307,count_plus_PE_poly4,0.24663707216651987
307,count_plus_BE_poly4,0.3335028056782109
307,count_plus_all_poly4,0.22579079349112408
308,additive_head,0.32156696700099135
308,count_additive,0.3241406533447055
308,count_plus_PB_bin4,0.3202446660760837
308,count_plus_PE_bin4,0.26421152722445973
308,count_plus_BE_bin4,0.3264917688139072
308,count_plus_all_bin4,0.2576308906544687
308,count_plus_all_minus_PB_bin4,0.26686429154449737
308,count_plus_all_minus_PE_bin4,0.3313597350881327
308,count_plus_all_minus_BE_bin4,0.25123131001562726
308,count_plus_PB_poly4,0.29936590448399647
308,count_plus_PE_poly4,0.2411926714119202
308,count_plus_BE_poly4,0.32533238942495807
308,count_plus_all_poly4,0.22063355497524695
309,additive_head,0.3116263114227945
309,count_additive,0.31477761621900713
309,count_plus_PB_bin4,0.31181533071770035
309,count_plus_PE_bin4,0.2570874042892333
309,count_plus_BE_bin4,0.3163256099614523
309,count_plus_all_bin4,0.251222545565669
309,count_plus_all_minus_PB_bin4,0.2591549402619255
309,count_plus_all_minus_PE_bin4,0.32209445744808335
309,count_plus_all_minus_BE_bin4,0.24538749666366386
309,count_plus_PB_poly4,0.2909961896925922
309,count_plus_PE_poly4,0.23409943408475611
309,count_plus_BE_poly4,0.3149316293147678
309,count_plus_all_poly4,0.21473331065965606
310,additive_head,0.32073328573570575
310,count_additive,0.324475996619019
310,count_plus_PB_bin4,0.3213817844535941
310,count_plus_PE_bin4,0.26424786841739273
310,count_plus_BE_bin4,0.326210142600149
310,count_plus_all_bin4,0.25878112218986243
310,count_plus_all_minus_PB_bin4,0.2663948711299276
310,count_plus_all_minus_PE_bin4,0.3322242519404495
310,count_plus_all_minus_BE_bin4,0.25278137197623535
310,count_plus_PB_poly4,0.2993675491023158
310,count_plus_PE_poly4,0.2403763721145502
310,count_plus_BE_poly4,0.324461248118426
310,count_plus_all_poly4,0.2200814457124694
311,additive_head,0.31981989927043764
311,count_additive,0.32252503671175436
311,count_plus_PB_bin4,0.318452532063488
311,count_plus_PE_bin4,0.2635482239345789
311,count_plus_BE_bin4,0.3246580559090623
311,count_plus_all_bin4,0.2566294446921956
311,count_plus_all_minus_PB_bin4,0.26605544717440033
311,count_plus_all_minus_PE_bin4,0.3294760013682093
311,count_plus_all_minus_BE_bin4,0.2506988104721617
311,count_plus_PB_poly4,0.2968950514144488
311,count_plus_PE_poly4,0.24103279094541358
311,count_plus_BE_poly4,0.3233118474882081
311,count_plus_all_poly4,0.22020674179157346
312,additive_head,0.3380621918042853
312,count_additive,0.34093555983179674
312,count_plus_PB_bin4,0.33690209076925604
312,count_plus_PE_bin4,0.2812857249177719
312,count_plus_BE_bin4,0.3425770275160545
312,count_plus_all_bin4,0.2724803184767045
312,count_plus_all_minus_PB_bin4,0.28403654011615326
312,count_plus_all_minus_PE_bin4,0.3481082188435414
312,count_plus_all_minus_BE_bin4,0.266210667113499
312,count_plus_PB_poly4,0.3122666127518757
312,count_plus_PE_poly4,0.258023806965965
312,count_plus_BE_poly4,0.3413835607333424
312,count_plus_all_poly4,0.23284183929289398
313,additive_head,0.31451688020281465
313,count_additive,0.31731166188710636
313,count_plus_PB_bin4,0.3146179966581788
313,count_plus_PE_bin4,0.25779932347823104
313,count_plus_BE_bin4,0.31991747730761905
313,count_plus_all_bin4,0.25189757942817076
313,count_plus_all_minus_PB_bin4,0.260355442531415
313,count_plus_all_minus_PE_bin4,0.32562982019337805
313,count_plus_all_minus_BE_bin4,0.2455999000912179
313,count_plus_PB_poly4,0.2931860894795656
313,count_plus_PE_poly4,0.2347877824610069
313,count_plus_BE_poly4,0.31868250168463824
313,count_plus_all_poly4,0.2146025319068557
314,additive_head,0.3206783856430032
314,count_additive,0.32240745308189667
314,count_plus_PB_bin4,0.3197150175542808
314,count_plus_PE_bin4,0.2628991900124392
314,count_plus_BE_bin4,0.32378553901554835
314,count_plus_all_bin4,0.25575903103699743
314,count_plus_all_minus_PB_bin4,0.2631666357070651
314,count_plus_all_minus_PE_bin4,0.3299546607946374
314,count_plus_all_minus_BE_bin4,0.2504292627442814
314,count_plus_PB_poly4,0.2990395788075784
314,count_plus_PE_poly4,0.23842622360338894
314,count_plus_BE_poly4,0.32203883263510785
314,count_plus_all_poly4,0.218927848140195
315,additive_head,0.3220969512991148
315,count_additive,0.32430748016303157
315,count_plus_PB_bin4,0.32071807597960145
315,count_plus_PE_bin4,0.26678872736383336
315,count_plus_BE_bin4,0.3263028770873183
315,count_plus_all_bin4,0.2590272203563619
315,count_plus_all_minus_PB_bin4,0.2694448239191666
315,count_plus_all_minus_PE_bin4,0.33147919943407367
315,count_plus_all_minus_BE_bin4,0.25291631859918745
315,count_plus_PB_poly4,0.2978823225890932
315,count_plus_PE_poly4,0.2448827956642594
315,count_plus_BE_poly4,0.32509667368284545
315,count_plus_all_poly4,0.22227732767371938
316,additive_head,0.33288692169410644
316,count_additive,0.3342926172063433
316,count_plus_PB_bin4,0.33083780071757385
316,count_plus_PE_bin4,0.27294609102631995
316,count_plus_BE_bin4,0.3364613428989933
316,count_plus_all_bin4,0.26537078285364823
316,count_plus_all_minus_PB_bin4,0.27550176961913836
316,count_plus_all_minus_PE_bin4,0.3418984304452044
316,count_plus_all_minus_BE_bin4,0.2592584524163618
316,count_plus_PB_poly4,0.30858049948817073
316,count_plus_PE_poly4,0.2496129809649667
316,count_plus_BE_poly4,0.3349642995141487
316,count_plus_all_poly4,0.2277505551164735
317,additive_head,0.32573803627611464
317,count_additive,0.33260200142548485
317,count_plus_PB_bin4,0.3298899287732694
317,count_plus_PE_bin4,0.2702466982600431
317,count_plus_BE_bin4,0.3345609024721271
317,count_plus_all_bin4,0.2674794418276193
317,count_plus_all_minus_PB_bin4,0.2722068767310323
317,count_plus_all_minus_PE_bin4,0.34106394941276874
317,count_plus_all_minus_BE_bin4,0.2610018764149475
317,count_plus_PB_poly4,0.3096278946475355
317,count_plus_PE_poly4,0.24364091221309153
317,count_plus_BE_poly4,0.3321572462708648
317,count_plus_all_poly4,0.22703401829824243
318,additive_head,0.32795683614755844
318,count_additive,0.33214243944458893
318,count_plus_PB_bin4,0.32777726782912364
318,count_plus_PE_bin4,0.2720836367399764
318,count_plus_BE_bin4,0.3347648030933577
318,count_plus_all_bin4,0.264577233051142
318,count_plus_all_minus_PB_bin4,0.2753293422676893
318,count_plus_all_minus_PE_bin4,0.33979364939072665
318,count_plus_all_minus_BE_bin4,0.25784652273633724
318,count_plus_PB_poly4,0.305673779467429
318,count_plus_PE_poly4,0.24885402041666088
318,count_plus_BE_poly4,0.33385487054937596
318,count_plus_all_poly4,0.22753285693600422
319,additive_head,0.31587131370424204
319,count_additive,0.31833611941329654
319,count_plus_PB_bin4,0.31461158477752504
319,count_plus_PE_bin4,0.2584470772566979
319,count_plus_BE_bin4,0.3207067387506116
319,count_plus_all_bin4,0.251897771077527
319,count_plus_all_minus_PB_bin4,0.26103208702197445
319,count_plus_all_minus_PE_bin4,0.32557552924186145
319,count_plus_all_minus_BE_bin4,0.2456785462038769
319,count_plus_PB_poly4,0.2944856957473424
319,count_plus_PE_poly4,0.23534678011230659
319,count_plus_BE_poly4,0.31968893293219375
319,count_plus_all_poly4,0.21568828360162348
320,additive_head,0.3251251390086808
320,count_additive,0.3289061068167564
320,count_plus_PB_bin4,0.3256096578182657
320,count_plus_PE_bin4,0.26767023394027756
320,count_plus_BE_bin4,0.3306751490183774
320,count_plus_all_bin4,0.26177943084622024
320,count_plus_all_minus_PB_bin4,0.2693339607518517
320,count_plus_all_minus_PE_bin4,0.33682901698108847
320,count_plus_all_minus_BE_bin4,0.2556875722195619
320,count_plus_PB_poly4,0.30432411822980737
320,count_plus_PE_poly4,0.24208856571786858
320,count_plus_BE_poly4,0.32923903306744123
320,count_plus_all_poly4,0.22250510637948917
321,additive_head,0.3119810865688254
321,count_additive,0.3146497775239408
321,count_plus_PB_bin4,0.3112653697480292
321,count_plus_PE_bin4,0.256520485153586
321,count_plus_BE_bin4,0.31645082486845955
321,count_plus_all_bin4,0.251115926869665
321,count_plus_all_minus_PB_bin4,0.25887585096786764
321,count_plus_all_minus_PE_bin4,0.3216114532561381
321,count_plus_all_minus_BE_bin4,0.24523644405678907
321,count_plus_PB_poly4,0.29015000478243835
321,count_plus_PE_poly4,0.2336380771961224
321,count_plus_BE_poly4,0.31487061748256123
321,count_plus_all_poly4,0.213566368293007
322,additive_head,0.32236819730045385
322,count_additive,0.32313433644459966
322,count_plus_PB_bin4,0.31949608636134125
322,count_plus_PE_bin4,0.26386124830497537
322,count_plus_BE_bin4,0.32494100330945136
322,count_plus_all_bin4,0.2558585072826141
322,count_plus_all_minus_PB_bin4,0.2660955642782048
322,count_plus_all_minus_PE_bin4,0.3298730292116579
322,count_plus_all_minus_BE_bin4,0.24991592375058164
322,count_plus_PB_poly4,0.2978296831798621
322,count_plus_PE_poly4,0.24111327186034673
322,count_plus_BE_poly4,0.32391133602842437
322,count_plus_all_poly4,0.21873894855059364
323,additive_head,0.33432104027724174
323,count_additive,0.33814149570971497
323,count_plus_PB_bin4,0.3354033958789113
323,count_plus_PE_bin4,0.2746285432977562
323,count_plus_BE_bin4,0.3408588663486869
323,count_plus_all_bin4,0.269461519642591
323,count_plus_all_minus_PB_bin4,0.2771317628694404
323,count_plus_all_minus_PE_bin4,0.3471773419360794
323,count_plus_all_minus_BE_bin4,0.2626745927302186
323,count_plus_PB_poly4,0.31408385931545224
323,count_plus_PE_poly4,0.24919228334623397
323,count_plus_BE_poly4,0.3392737233748083
323,count_plus_all_poly4,0.23027382886375797
324,additive_head,0.31829083802923475
324,count_additive,0.31778190552760416
324,count_plus_PB_bin4,0.3141903220594726
324,count_plus_PE_bin4,0.26022715927903634
324,count_plus_BE_bin4,0.3202974219777995
324,count_plus_all_bin4,0.25092312731489164
324,count_plus_all_minus_PB_bin4,0.26252391502969963
324,count_plus_all_minus_PE_bin4,0.3250398927312339
324,count_plus_all_minus_BE_bin4,0.24529576631793493
324,count_plus_PB_poly4,0.2927918355573037
324,count_plus_PE_poly4,0.2392990704495622
