analysis_status,candidate_selector_family,candidate_model,reference_selector_family,reference_model,measurement_budget,policy,target_scope,metric,mean,q025,q975,reference_mean,candidate_mean,reduction_fraction,ordered_name_pair_q025,ordered_name_pair_q975,unordered_name_pair_q025,unordered_name_pair_q975
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_all_bin4,direct_risk,additive_head,160,target_loss,target_0.5,within_tolerance_improvement,0.04375,0.011328125,0.082421875,0.1609375,0.2046875,,0.011982797340998923,0.08381384734899977,0.011376782473424942,0.08524324344033953
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_all_bin4,direct_risk,additive_head,160,target_loss,target_1,objective_loss_reduction,0.12505354955792428,-0.036055183839052915,0.28883845590986307,1.0667021092027427,0.9416485596448183,0.11723380733857346,-0.03824949325453255,0.29507363673827647,-0.038088654920982304,0.288704174609461
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_all_bin4,direct_risk,additive_head,160,target_loss,target_1,within_tolerance_improvement,0.022265625,-0.010947265624999999,0.0578125,0.155859375,0.178125,,-0.012946332317787673,0.060247851264352545,-0.009129733218588641,0.0594911865196459
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_all_bin4,direct_risk,additive_head,160,target_loss,target_1.5,objective_loss_reduction,0.11297615468502045,-0.010198784507811068,0.2571773321647197,1.1490606237202883,1.0360844690352677,0.09832044746189286,-0.013152220431356332,0.2518398058391095,-0.00941348183293538,0.2569606566293995
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_all_bin4,direct_risk,additive_head,160,target_loss,target_1.5,within_tolerance_improvement,0.001953125,-0.030859375,0.034765625,0.1390625,0.141015625,,-0.032320535474811854,0.03539334516812356,-0.029418228829993533,0.03442135744767319
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_all_bin4,direct_risk,additive_head,160,cost_aware,pooled,objective_loss_reduction,0.13067707522710165,0.04801119107827546,0.21489948833907643,1.169787088215351,1.0391100129882493,0.11171013643727684,0.05312912410192445,0.21225880271563705,0.046956927424214236,0.21570808949463935
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_all_bin4,direct_risk,additive_head,160,cost_aware,target_0.5,objective_loss_reduction,0.17202171593904492,0.04380624596998095,0.33019218435920744,1.0973769869059324,0.9253552709668874,0.15675717460055563,0.04678757163598291,0.334922032520588,0.04189233517381912,0.3502464852553146
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_all_bin4,direct_risk,additive_head,160,cost_aware,target_1,objective_loss_reduction,0.10256310752034188,-0.05096413738392294,0.2539873694490641,1.1289236540198329,1.0263605464994907,0.09085034860872891,-0.04862708393211573,0.24295223648395128,-0.058970375271578564,0.2517116931479004
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_all_bin4,direct_risk,additive_head,160,cost_aware,target_1.5,objective_loss_reduction,0.11744640222191811,-0.00629913268983363,0.26674481295198194,1.2830606237202882,1.16561422149837,0.09153612857464002,-0.012847553372954077,0.26415296044798114,-0.011098098308095833,0.26421783980946784
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_all_bin4,direct_risk,count_additive,160,target_loss,pooled,objective_loss_reduction,0.0894926176716884,0.014300598651170731,0.16537626838311553,1.0225220508873463,0.9330294332156579,0.08752145500825782,0.017428163071428016,0.16766699881945218,0.015265527846675541,0.1655005307648191
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_all_bin4,direct_risk,count_additive,160,target_loss,pooled,within_tolerance_improvement,0.009895833333333333,-0.004430338541666666,0.02578125,0.16471354166666666,0.174609375,,-0.006477732793522267,0.02706825584560652,-0.005498271889400922,0.027273299028016004
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_all_bin4,direct_risk,count_additive,160,target_loss,target_0.5,objective_loss_reduction,0.17368819676339625,0.05656742724590004,0.3113448913488537,0.9950434677302837,0.8213552709668874,0.17455337620534597,0.05490167559988749,0.32322125102382737,0.054448753800655295,0.3075748966719912
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_all_bin4,direct_risk,count_additive,160,target_loss,target_0.5,within_tolerance_improvement,0.02890625,0.001953125,0.0625,0.17578125,0.2046875,,0.00037546992481203014,0.06627039860888176,0.0004394755778647525,0.06397985066119466
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_all_bin4,direct_risk,count_additive,160,target_loss,target_1,objective_loss_reduction,0.05041013732552528,-0.08797969880513846,0.18110808940604314,0.9920586969703435,0.9416485596448183,0.05081366402963174,-0.0845395645192675,0.17908347358258933,-0.0970852060537209,0.18178926221044436
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_all_bin4,direct_risk,count_additive,160,target_loss,target_1,within_tolerance_improvement,0.009375,-0.014453125,0.038671875,0.16875,0.178125,,-0.01771403672534749,0.04032777370478981,-0.017697154471544713,0.038408687193368284
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_all_bin4,direct_risk,count_additive,160,target_loss,target_1.5,objective_loss_reduction,0.04437951892614365,-0.04360333033837378,0.1454327602311969,1.0804639879614115,1.0360844690352677,0.041074500789126396,-0.049659091975622884,0.15132022313450058,-0.04532616680470471,0.1480440372494392
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_all_bin4,direct_risk,count_additive,160,target_loss,target_1.5,within_tolerance_improvement,-0.00859375,-0.039453125,0.02109375,0.149609375,0.141015625,,-0.038370464852607714,0.02249280959815919,-0.03935774594440755,0.021286100283486882
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_all_bin4,direct_risk,count_additive,160,cost_aware,pooled,objective_loss_reduction,0.09562346398830414,0.011107733123997841,0.18295265730905036,1.1347334769765536,1.0391100129882493,0.08426953635234995,0.009086265487932356,0.18831056558408366,0.013737105339628344,0.18469262287030733
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_all_bin4,direct_risk,count_additive,160,cost_aware,target_0.5,objective_loss_reduction,0.18968819676339627,0.06812260203287007,0.33551850872188804,1.1150434677302836,0.9253552709668874,0.17011731134528263,0.0629266573802504,0.3314354563587139,0.0673261692171202,0.3312091939418603
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_all_bin4,direct_risk,count_additive,160,cost_aware,target_1,objective_loss_reduction,0.04233242873847485,-0.10565993618369102,0.18838925746455776,1.0686929752379657,1.0263605464994907,0.039611403573649104,-0.10789617370969569,0.18827830013266517,-0.10979521046696947,0.1858886130423925
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_all_bin4,direct_risk,count_additive,160,cost_aware,target_1.5,objective_loss_reduction,0.054849766463041315,-0.03613119538091123,0.15459022672064604,1.2204639879614114,1.16561422149837,0.04494173281971148,-0.03300137183606171,0.16386867221858414,-0.03310771449834358,0.165383663019998
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_all_bin4,direct_risk,count_plus_PE_bin4,160,target_loss,pooled,objective_loss_reduction,-0.0014119037737449006,-0.04387893384012083,0.03500772750626005,0.931617529441913,0.9330294332156579,-0.0015155401536837802,-0.045123992256279,0.03570008111532144,-0.04434010062088959,0.03516439339754629
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_all_bin4,direct_risk,count_plus_PE_bin4,160,target_loss,pooled,within_tolerance_improvement,0.0019531249999999996,-0.008072916666666666,0.012499999999999999,0.17265625,0.174609375,,-0.007047157505157139,0.012681965528146728,-0.007943195955634277,0.013335144927536223
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_all_bin4,direct_risk,count_plus_PE_bin4,160,target_loss,target_0.5,objective_loss_reduction,0.07209898568689824,-0.002266603708267211,0.17432097116485235,0.8934542566537857,0.8213552709668874,0.08069689651144239,-0.0029657114951338517,0.1824656906784135,-0.0018191815567053073,0.17631402117659353
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_all_bin4,direct_risk,count_plus_PE_bin4,160,target_loss,target_0.5,within_tolerance_improvement,0.0109375,-0.014453125,0.041015625,0.19375,0.2046875,,-0.014166751012145748,0.04212705151313917,-0.013259469696969697,0.03930167028788693
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_all_bin4,direct_risk,count_plus_PE_bin4,160,target_loss,target_1,objective_loss_reduction,-0.0011126775294542312,-0.04167411835864186,0.036592100886628016,0.9405358821153641,0.9416485596448183,-0.001183025071783229,-0.04053834490633554,0.03834424160673587,-0.04471848201861045,0.04103510043333313
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_all_bin4,direct_risk,count_plus_PE_bin4,160,target_loss,target_1,within_tolerance_improvement,0.002734375,-0.009375,0.01796875,0.175390625,0.178125,,-0.009701870203637681,0.018476732207640956,-0.010614428487444361,0.02007707786228299
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_all_bin4,direct_risk,count_plus_PE_bin4,160,target_loss,target_1.5,objective_loss_reduction,-0.07522201947867871,-0.18976400539278984,0.0,0.9608624495565892,1.0360844690352677,-0.07828593938018032,-0.18921735390658298,0.0,-0.18100337592601906,0.0
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_all_bin4,direct_risk,count_plus_PE_bin4,160,target_loss,target_1.5,within_tolerance_improvement,-0.0078125,-0.026953125,0.003515625,0.148828125,0.141015625,,-0.026670731707317076,0.003376690571304802,-0.027208559322033896,0.0030458506420578103
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_all_bin4,direct_risk,count_plus_PE_bin4,160,cost_aware,pooled,objective_loss_reduction,0.009082559605439496,-0.04829039288039011,0.07044582461516054,1.048192572593689,1.0391100129882493,0.008664972298902342,-0.05289170572915402,0.07300041552799122,-0.04771648080576602,0.0705233628828464
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_all_bin4,direct_risk,count_plus_PE_bin4,160,cost_aware,target_0.5,objective_loss_reduction,0.02382411514222622,-0.005080832787975664,0.07777331582829346,0.9491793861091138,0.9253552709668874,0.02509969716039271,-0.005966964365495958,0.0818703543959811,-0.009399896173529942,0.07773514057920544
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_all_bin4,direct_risk,count_plus_PE_bin4,160,cost_aware,target_1,objective_loss_reduction,0.06017533561587333,-0.015793124172464024,0.1645536096598953,1.0865358821153641,1.0263605464994907,0.055382741248009834,-0.013875850915286207,0.16285275488678108,-0.014428032720739205,0.16667652050155182
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_all_bin4,direct_risk,count_plus_PE_bin4,160,cost_aware,target_1.5,objective_loss_reduction,-0.05675177194178105,-0.16484229583740237,0.0211705228667706,1.108862449556589,1.16561422149837,-0.05118017294613493,-0.17085868082393538,0.02325695581552458,-0.17999744708269505,0.023679741198572274
exploratory_post_outcome_not_confirmatory,direct_risk,head_pair_quadratic_screen,mean_effect,head_pair_quadratic_screen,160,target_loss,pooled,objective_loss_reduction,0.0479474845652779,-0.03696133218084772,0.1405247852873678,0.924552773249646,0.8766052886843682,0.05186019224922189,-0.041316097991133706,0.14226637568424083,-0.04301831944646506,0.1416242578876866
exploratory_post_outcome_not_confirmatory,direct_risk,head_pair_quadratic_screen,mean_effect,head_pair_quadratic_screen,160,target_loss,pooled,within_tolerance_improvement,-0.00013020833333333358,-0.024218749999999997,0.02265625,0.17877604166666666,0.17864583333333334,,-0.024151744974719447,0.023752665978672163,-0.02557320610687023,0.024713762719380677
exploratory_post_outcome_not_confirmatory,direct_risk,head_pair_quadratic_screen,mean_effect,head_pair_quadratic_screen,160,target_loss,target_0.5,objective_loss_reduction,0.07529358435422182,-0.032888656235300004,0.17736413301434367,0.8458167975768447,0.7705232132226228,0.08901878582918683,-0.044058546101782045,0.1796833290795314,-0.03252032506699656,0.1789029714522025
exploratory_post_outcome_not_confirmatory,direct_risk,head_pair_quadratic_screen,mean_effect,head_pair_quadratic_screen,160,target_loss,target_0.5,within_tolerance_improvement,0.011328125,-0.02109375,0.046484375,0.1921875,0.203515625,,-0.022596883468834688,0.04685072057413488,-0.01983813700918964,0.046073818572372735
exploratory_post_outcome_not_confirmatory,direct_risk,head_pair_quadratic_screen,mean_effect,head_pair_quadratic_screen,160,target_loss,target_1,objective_loss_reduction,0.08305857554078103,-0.0653417628351599,0.28319603143259875,0.905613336339593,0.822554760798812,0.0917152742874749,-0.0728015091159297,0.28924462023984754,-0.0696222383306098,0.27072788754766575
exploratory_post_outcome_not_confirmatory,direct_risk,head_pair_quadratic_screen,mean_effect,head_pair_quadratic_screen,160,target_loss,target_1,within_tolerance_improvement,0.0171875,-0.021484375,0.06015625,0.1796875,0.196875,,-0.021458001768346596,0.06220818370507032,-0.02339897015710742,0.06343984192959251
exploratory_post_outcome_not_confirmatory,direct_risk,head_pair_quadratic_screen,mean_effect,head_pair_quadratic_screen,160,target_loss,target_1.5,objective_loss_reduction,-0.01450970619916916,-0.13443471582606434,0.107260388592258,1.0222281858325004,1.0367378920316697,-0.014194194995075866,-0.13924447424949138,0.10579943031730213,-0.1422368318153393,0.10384950598248961
exploratory_post_outcome_not_confirmatory,direct_risk,head_pair_quadratic_screen,mean_effect,head_pair_quadratic_screen,160,target_loss,target_1.5,within_tolerance_improvement,-0.02890625,-0.06484375,0.01015625,0.164453125,0.135546875,,-0.0689675697865353,0.013334645669291332,-0.06862932195779076,0.008085930752924545
exploratory_post_outcome_not_confirmatory,direct_risk,head_pair_quadratic_screen,mean_effect,head_pair_quadratic_screen,160,cost_aware,pooled,objective_loss_reduction,0.049180466488003734,-0.029968353548025108,0.12450260721445082,1.024583499605457,0.9754030331174534,0.04800044750568594,-0.032985708400885695,0.13015844414805877,-0.03429445913771612,0.1336839242895283
exploratory_post_outcome_not_confirmatory,direct_risk,head_pair_quadratic_screen,mean_effect,head_pair_quadratic_screen,160,cost_aware,target_0.5,objective_loss_reduction,0.08313274952769278,-0.019367031281068908,0.19962276811040922,0.9798123978972434,0.8966796483695507,0.08484557830264486,-0.022435580945307693,0.2089641877783835,-0.025271457682796965,0.21629698984606177
exploratory_post_outcome_not_confirmatory,direct_risk,head_pair_quadratic_screen,mean_effect,head_pair_quadratic_screen,160,cost_aware,target_1,objective_loss_reduction,0.04201269945502282,-0.04576197776161135,0.1348098094742745,0.9617466688901187,0.9197339694350959,0.04368374834456832,-0.04848118117309387,0.13028864969120837,-0.0440284218715127,0.13711227960589695
exploratory_post_outcome_not_confirmatory,direct_risk,head_pair_quadratic_screen,mean_effect,head_pair_quadratic_screen,160,cost_aware,target_1.5,objective_loss_reduction,0.022395950481295578,-0.0902133963700384,0.1433977954566478,1.132191432029009,1.1097954815477133,0.019781063385331952,-0.09819725904864508,0.1414019879219317,-0.09595205989977543,0.14978502495600793
exploratory_post_outcome_not_confirmatory,direct_risk,head_pair_quadratic_screen,mean_effect,count_plus_all_bin4,160,target_loss,pooled,objective_loss_reduction,0.13863928460826477,0.06948248704584938,0.2159238006422917,1.015244573292633,0.8766052886843682,0.13655752343362051,0.05975553547014112,0.2207139177452556,0.05438703624446414,0.22255267549841956
exploratory_post_outcome_not_confirmatory,direct_risk,head_pair_quadratic_screen,mean_effect,count_plus_all_bin4,160,target_loss,pooled,within_tolerance_improvement,0.02109375,-0.0006542968750000016,0.041796875,0.15755208333333334,0.17864583333333334,,-0.001626246356803192,0.04287728317468066,-0.0015961025688911027,0.044264715843663205
exploratory_post_outcome_not_confirmatory,direct_risk,head_pair_quadratic_screen,mean_effect,count_plus_all_bin4,160,target_loss,target_0.5,objective_loss_reduction,0.247146431915462,0.1183246677229181,0.39211780908051874,1.0176696451380849,0.7705232132226228,0.24285526555322123,0.11375077447795628,0.39447457430319854,0.11408795531353305,0.39938248863098563
exploratory_post_outcome_not_confirmatory,direct_risk,head_pair_quadratic_screen,mean_effect,count_plus_all_bin4,160,target_loss,target_0.5,within_tolerance_improvement,0.035546875,-0.00822265625,0.0847851562499999,0.16796875,0.203515625,,-0.013064151241892107,0.0866045446764806,-0.010898158644566315,0.08567244877257045
exploratory_post_outcome_not_confirmatory,direct_risk,head_pair_quadratic_screen,mean_effect,count_plus_all_bin4,160,target_loss,target_1,objective_loss_reduction,0.19901299923658372,0.04319614654406905,0.385670840516686,1.0215677600353956,0.822554760798812,0.1948113546865342,0.03960370820853893,0.38938926784426653,0.04325478123515872,0.4016244085897949
exploratory_post_outcome_not_confirmatory,direct_risk,head_pair_quadratic_screen,mean_effect,count_plus_all_bin4,160,target_loss,target_1,within_tolerance_improvement,0.04453125,0.007001953125000002,0.08829101562499996,0.15234375,0.196875,,0.004460143486193226,0.08755390610059283,0.006615041131395087,0.08629334326177361
exploratory_post_outcome_not_confirmatory,direct_risk,head_pair_quadratic_screen,mean_effect,count_plus_all_bin4,160,target_loss,target_1.5,objective_loss_reduction,-0.030241577327251433,-0.13099811654537916,0.08247565801255403,1.0064963147044181,1.0367378920316697,-0.030046386544527588,-0.1321680421779339,0.08036651844689266,-0.1283373463238308,0.09187064829132241
exploratory_post_outcome_not_confirmatory,direct_risk,head_pair_quadratic_screen,mean_effect,count_plus_all_bin4,160,target_loss,target_1.5,within_tolerance_improvement,-0.016796875,-0.051572265624999995,0.019541015624999946,0.15234375,0.135546875,,-0.05357214285714285,0.019164802140914233,-0.053257270168855536,0.019147023168103416
exploratory_post_outcome_not_confirmatory,direct_risk,head_pair_quadratic_screen,mean_effect,count_plus_all_bin4,160,cost_aware,pooled,objective_loss_reduction,0.1674601249868671,0.08576618010786671,0.25871263620685786,1.1428631581043205,0.9754030331174534,0.14652683814275283,0.08288064270872753,0.2647459639848752,0.0761063869482822,0.26634068517312054
exploratory_post_outcome_not_confirmatory,direct_risk,head_pair_quadratic_screen,mean_effect,count_plus_all_bin4,160,cost_aware,target_0.5,objective_loss_reduction,0.21551626632362603,0.07169078127630056,0.3786178711820393,1.1121959146931768,0.8966796483695507,0.19377545221705011,0.05745109877351589,0.38116991172801834,0.06285570316213755,0.3720019102314504
exploratory_post_outcome_not_confirmatory,direct_risk,head_pair_quadratic_screen,mean_effect,count_plus_all_bin4,160,cost_aware,target_1,objective_loss_reduction,0.24016327548027042,0.0815752377025783,0.42340793966017654,1.1598972449153664,0.9197339694350959,0.20705564784559366,0.07880209134320416,0.4437931076936886,0.09013835794276442,0.44303624105611905
exploratory_post_outcome_not_confirmatory,direct_risk,head_pair_quadratic_screen,mean_effect,count_plus_all_bin4,160,cost_aware,target_1.5,objective_loss_reduction,0.04670083315670489,-0.06220784484185281,0.15539011645503337,1.1564963147044183,1.1097954815477133,0.04038130737030569,-0.059579010007699655,0.16426455919235514,-0.07085782179712544,0.1613767017437887
exploratory_post_outcome_not_confirmatory,direct_risk,head_pair_quadratic_screen,direct_risk,count_plus_all_bin4,160,target_loss,pooled,objective_loss_reduction,0.05642414453128973,-0.024177219116439424,0.1376127042993903,0.9330294332156579,0.8766052886843682,0.06047413138600099,-0.02840844387771257,0.14487774177983356,-0.03174048619855543,0.15083053539847485
exploratory_post_outcome_not_confirmatory,direct_risk,head_pair_quadratic_screen,direct_risk,count_plus_all_bin4,160,target_loss,pooled,within_tolerance_improvement,0.004036458333333331,-0.016933593750000003,0.02409179687499998,0.174609375,0.17864583333333334,,-0.018154713912366546,0.026506103152768554,-0.017060445569303837,0.02598639664205397
exploratory_post_outcome_not_confirmatory,direct_risk,head_pair_quadratic_screen,direct_risk,count_plus_all_bin4,160,target_loss,target_0.5,objective_loss_reduction,0.0508320577442646,-0.041434991154819724,0.1500889691617338,0.8213552709668874,0.7705232132226228,0.061888027679454526,-0.04300336084713122,0.16262665891391467,-0.049625799373182955,0.15540929031248157
exploratory_post_outcome_not_confirmatory,direct_risk,head_pair_quadratic_screen,direct_risk,count_plus_all_bin4,160,target_loss,target_0.5,within_tolerance_improvement,-0.001171875,-0.0390625,0.03907226562499995,0.2046875,0.203515625,,-0.03952691110924229,0.039755230125522976,-0.039621093749999996,0.04136546184738956
exploratory_post_outcome_not_confirmatory,direct_risk,head_pair_quadratic_screen,direct_risk,count_plus_all_bin4,160,target_loss,target_1,objective_loss_reduction,0.11909379884600639,-0.02105771901085973,0.26303756881505236,0.9416485596448183,0.822554760798812,0.12647372273465543,-0.01765258303747848,0.2709882476415305,-0.02241780682929062,0.2761760268777162
exploratory_post_outcome_not_confirmatory,direct_risk,head_pair_quadratic_screen,direct_risk,count_plus_all_bin4,160,target_loss,target_1,within_tolerance_improvement,0.01875,-0.017578125,0.056640625,0.178125,0.196875,,-0.017124937830958722,0.05796118447378951,-0.01933036777464022,0.057094934073560005
exploratory_post_outcome_not_confirmatory,direct_risk,head_pair_quadratic_screen,direct_risk,count_plus_all_bin4,160,target_loss,target_1.5,objective_loss_reduction,-0.0006534229964017854,-0.12272603224031627,0.13513342020101846,1.0360844690352677,1.0367378920316697,-0.0006306657574070278,-0.13022722100671802,0.14042858346787154,-0.13049918362634286,0.13747997191387673
exploratory_post_outcome_not_confirmatory,direct_risk,head_pair_quadratic_screen,direct_risk,count_plus_all_bin4,160,target_loss,target_1.5,within_tolerance_improvement,-0.00546875,-0.041015625,0.025390625,0.141015625,0.135546875,,-0.03926068376068376,0.025002413127413116,-0.03881868950111691,0.025308390022675726
exploratory_post_outcome_not_confirmatory,direct_risk,head_pair_quadratic_screen,direct_risk,count_plus_all_bin4,160,cost_aware,pooled,objective_loss_reduction,0.0637069798707962,-0.022107270590712647,0.14564349226169285,1.0391100129882493,0.9754030331174534,0.061309177155928936,-0.02253702490489563,0.14779874580204264,-0.026678709131088163,0.1478534442513334
exploratory_post_outcome_not_confirmatory,direct_risk,head_pair_quadratic_screen,direct_risk,count_plus_all_bin4,160,cost_aware,target_0.5,objective_loss_reduction,0.028675622597336758,-0.07681483899503948,0.1439300759997219,0.9253552709668874,0.8966796483695507,0.030988771012644804,-0.08308154046065883,0.14780020296904942,-0.08079643023330413,0.14215555324522858
exploratory_post_outcome_not_confirmatory,direct_risk,head_pair_quadratic_screen,direct_risk,count_plus_all_bin4,160,cost_aware,target_1,objective_loss_reduction,0.10662657706439493,-0.024205730772763515,0.23887509646005917,1.0263605464994907,0.9197339694350959,0.10388803177212526,-0.025780111084061294,0.2444945076595553,-0.025213773401212496,0.24410432615060182
exploratory_post_outcome_not_confirmatory,direct_risk,head_pair_quadratic_screen,direct_risk,count_plus_all_bin4,160,cost_aware,target_1.5,objective_loss_reduction,0.05581873995065689,-0.09155239263214172,0.19282150987796476,1.16561422149837,1.1097954815477133,0.04788783365983919,-0.08889379819926334,0.1996516301155088,-0.07702477098694308,0.1994768744828837
exploratory_post_outcome_not_confirmatory,direct_risk,head_pair_quadratic_screen,direct_risk,count_plus_PE_bin4,160,target_loss,pooled,objective_loss_reduction,0.05501224075754483,-0.03186630264545481,0.1424179846886544,0.931617529441913,0.8766052886843682,0.05905024220669184,-0.029917630350689235,0.15290194607568733,-0.02979777197669724,0.1476166876904728
exploratory_post_outcome_not_confirmatory,direct_risk,head_pair_quadratic_screen,direct_risk,count_plus_PE_bin4,160,target_loss,pooled,within_tolerance_improvement,0.005989583333333331,-0.012506510416666667,0.027480468749999966,0.17265625,0.17864583333333334,,-0.013573190767890228,0.02682867225241543,-0.013336601307189543,0.026646113301681807
exploratory_post_outcome_not_confirmatory,direct_risk,head_pair_quadratic_screen,direct_risk,count_plus_PE_bin4,160,target_loss,target_0.5,objective_loss_reduction,0.12293104343116283,0.001589596560224891,0.25275030336342735,0.8934542566537857,0.7705232132226228,0.13759075242595067,0.002608862652455591,0.2507912587263418,0.004057980494218928,0.2584508626115307
exploratory_post_outcome_not_confirmatory,direct_risk,head_pair_quadratic_screen,direct_risk,count_plus_PE_bin4,160,target_loss,target_0.5,within_tolerance_improvement,0.009765625,-0.025390625,0.04610351562499995,0.19375,0.203515625,,-0.027274582560296846,0.048544397954439746,-0.023111681381413327,0.04699583009247254
exploratory_post_outcome_not_confirmatory,direct_risk,head_pair_quadratic_screen,direct_risk,count_plus_PE_bin4,160,target_loss,target_1,objective_loss_reduction,0.11798112131655217,-0.02205418525263667,0.2663139414973555,0.9405358821153641,0.822554760798812,0.12544031924778906,-0.03112010911760483,0.26993057537101844,-0.030965008378089093,0.2870759562809135
exploratory_post_outcome_not_confirmatory,direct_risk,head_pair_quadratic_screen,direct_risk,count_plus_PE_bin4,160,target_loss,target_1,within_tolerance_improvement,0.021484375,-0.014072265625,0.058203125,0.175390625,0.196875,,-0.01862348178137652,0.06024011888219853,-0.014464911438583018,0.06151174007152266
exploratory_post_outcome_not_confirmatory,direct_risk,head_pair_quadratic_screen,direct_risk,count_plus_PE_bin4,160,target_loss,target_1.5,objective_loss_reduction,-0.07587544247508049,-0.19312414831481875,0.061717988848686116,0.9608624495565892,1.0367378920316697,-0.07896597739884087,-0.20296663731392614,0.06518791734394928,-0.19552313693047896,0.06448855490354623
exploratory_post_outcome_not_confirmatory,direct_risk,head_pair_quadratic_screen,direct_risk,count_plus_PE_bin4,160,target_loss,target_1.5,within_tolerance_improvement,-0.01328125,-0.0515625,0.022275390624999947,0.148828125,0.135546875,,-0.052974835778487335,0.023322471610515077,-0.05204961687277142,0.02388203768800783
exploratory_post_outcome_not_confirmatory,direct_risk,head_pair_quadratic_screen,direct_risk,count_plus_PE_bin4,160,cost_aware,pooled,objective_loss_reduction,0.07278953947623569,-0.02348222241302333,0.18531710530022777,1.048192572593689,0.9754030331174534,0.06944290713310665,-0.03510046147306762,0.18308450298259482,-0.03227816804713673,0.18658089444425394
exploratory_post_outcome_not_confirmatory,direct_risk,head_pair_quadratic_screen,direct_risk,count_plus_PE_bin4,160,cost_aware,target_0.5,objective_loss_reduction,0.05249973773956298,-0.058808846826478856,0.15538261486403626,0.9491793861091138,0.8966796483695507,0.05531065940524737,-0.05564955316860621,0.16992836160913616,-0.06170678552926102,0.16708881108429585
exploratory_post_outcome_not_confirmatory,direct_risk,head_pair_quadratic_screen,direct_risk,count_plus_PE_bin4,160,cost_aware,target_1,objective_loss_reduction,0.16680191268026828,0.02277780930288133,0.3283089516948909,1.0865358821153641,0.9197339694350959,0.15351716903773446,0.012161824589978774,0.32562482408618193,0.011608506080275534,0.3232370810161336
exploratory_post_outcome_not_confirmatory,direct_risk,head_pair_quadratic_screen,direct_risk,count_plus_PE_bin4,160,cost_aware,target_1.5,objective_loss_reduction,-0.0009330319911241773,-0.14560201066210868,0.14489283905662592,1.108862449556589,1.1097954815477133,-0.0008414316775694562,-0.14778168673331635,0.14269703270744397,-0.14885398259752597,0.13551875545929107
exploratory_post_outcome_not_confirmatory,direct_risk,head_pair_quadratic_screen,direct_risk,additive_head,160,target_loss,pooled,objective_loss_reduction,0.1947349078953266,0.10009208638531467,0.298848916972056,1.0713401965796947,0.8766052886843682,0.1817675734720187,0.09618243619388654,0.3102126036056534,0.0912244250765899,0.3118133072812256
exploratory_post_outcome_not_confirmatory,direct_risk,head_pair_quadratic_screen,direct_risk,additive_head,160,target_loss,pooled,within_tolerance_improvement,0.026692708333333325,0.005722656250000003,0.04791992187499998,0.151953125,0.17864583333333334,,0.004761904761904762,0.04882658945763032,0.004780932864949255,0.048489393939393916
exploratory_post_outcome_not_confirmatory,direct_risk,head_pair_quadratic_screen,direct_risk,additive_head,160,target_loss,target_0.5,objective_loss_reduction,0.2277346435934305,0.10063507572747767,0.36236502984538665,0.9982578568160534,0.7705232132226228,0.22813208234572868,0.09653267563824382,0.36750656882724847,0.09255402897992412,0.3660650935199973
exploratory_post_outcome_not_confirmatory,direct_risk,head_pair_quadratic_screen,direct_risk,additive_head,160,target_loss,target_0.5,within_tolerance_improvement,0.042578125,0.005068359375,0.08516601562499995,0.1609375,0.203515625,,0.005054548124219955,0.08479411853461281,0.0008259464142895228,0.08499298612725716
exploratory_post_outcome_not_confirmatory,direct_risk,head_pair_quadratic_screen,direct_risk,additive_head,160,target_loss,target_1,objective_loss_reduction,0.24414734840393065,0.10810946671292186,0.39574210499413287,1.0667021092027427,0.822554760798812,0.2288805340287621,0.10350984268882325,0.39781505219806906,0.10049308057238461,0.423285970736533
