analysis_status,screen_status,target,model,measurement_budget,term,coefficient
exploratory_post_outcome_not_confirmatory,bounded_posthoc_screen_no_ridge_tuning,1.0,head_pair_quadratic_screen,160,head_10:head_11,0.0006226403872300422
exploratory_post_outcome_not_confirmatory,bounded_posthoc_screen_no_ridge_tuning,1.0,head_pair_quadratic_screen,160,head_10:head_12,0.07811480585839693
exploratory_post_outcome_not_confirmatory,bounded_posthoc_screen_no_ridge_tuning,1.0,head_pair_quadratic_screen,160,head_11:head_12,0.6052058503663179
exploratory_post_outcome_not_confirmatory,bounded_posthoc_screen_no_ridge_tuning,1.5,head_pair_quadratic_screen,160,intercept,1.4991456098148437
exploratory_post_outcome_not_confirmatory,bounded_posthoc_screen_no_ridge_tuning,1.5,head_pair_quadratic_screen,160,head_0,-0.34302029654788524
exploratory_post_outcome_not_confirmatory,bounded_posthoc_screen_no_ridge_tuning,1.5,head_pair_quadratic_screen,160,head_1,0.45657875435841844
exploratory_post_outcome_not_confirmatory,bounded_posthoc_screen_no_ridge_tuning,1.5,head_pair_quadratic_screen,160,head_2,-0.4451765588746017
exploratory_post_outcome_not_confirmatory,bounded_posthoc_screen_no_ridge_tuning,1.5,head_pair_quadratic_screen,160,head_3,-0.04022848855698069
exploratory_post_outcome_not_confirmatory,bounded_posthoc_screen_no_ridge_tuning,1.5,head_pair_quadratic_screen,160,head_4,-0.27531898680995137
exploratory_post_outcome_not_confirmatory,bounded_posthoc_screen_no_ridge_tuning,1.5,head_pair_quadratic_screen,160,head_5,-0.13319415607830004
exploratory_post_outcome_not_confirmatory,bounded_posthoc_screen_no_ridge_tuning,1.5,head_pair_quadratic_screen,160,head_6,0.03989836862358847
exploratory_post_outcome_not_confirmatory,bounded_posthoc_screen_no_ridge_tuning,1.5,head_pair_quadratic_screen,160,head_7,-0.3460227431572213
exploratory_post_outcome_not_confirmatory,bounded_posthoc_screen_no_ridge_tuning,1.5,head_pair_quadratic_screen,160,head_8,-0.12477266119866662
exploratory_post_outcome_not_confirmatory,bounded_posthoc_screen_no_ridge_tuning,1.5,head_pair_quadratic_screen,160,head_9,0.5369721263019455
exploratory_post_outcome_not_confirmatory,bounded_posthoc_screen_no_ridge_tuning,1.5,head_pair_quadratic_screen,160,head_10,-0.07684806198360392
exploratory_post_outcome_not_confirmatory,bounded_posthoc_screen_no_ridge_tuning,1.5,head_pair_quadratic_screen,160,head_11,1.6133891844100778
exploratory_post_outcome_not_confirmatory,bounded_posthoc_screen_no_ridge_tuning,1.5,head_pair_quadratic_screen,160,head_12,1.294246230953267
exploratory_post_outcome_not_confirmatory,bounded_posthoc_screen_no_ridge_tuning,1.5,head_pair_quadratic_screen,160,head_0:head_1,0.3135051467062263
exploratory_post_outcome_not_confirmatory,bounded_posthoc_screen_no_ridge_tuning,1.5,head_pair_quadratic_screen,160,head_0:head_2,0.38961296790307476
exploratory_post_outcome_not_confirmatory,bounded_posthoc_screen_no_ridge_tuning,1.5,head_pair_quadratic_screen,160,head_0:head_3,0.008836924696802636
exploratory_post_outcome_not_confirmatory,bounded_posthoc_screen_no_ridge_tuning,1.5,head_pair_quadratic_screen,160,head_0:head_4,0.12528013003568478
exploratory_post_outcome_not_confirmatory,bounded_posthoc_screen_no_ridge_tuning,1.5,head_pair_quadratic_screen,160,head_0:head_5,0.09507332148621594
exploratory_post_outcome_not_confirmatory,bounded_posthoc_screen_no_ridge_tuning,1.5,head_pair_quadratic_screen,160,head_0:head_6,0.052310632582239516
exploratory_post_outcome_not_confirmatory,bounded_posthoc_screen_no_ridge_tuning,1.5,head_pair_quadratic_screen,160,head_0:head_7,0.2154835032020146
exploratory_post_outcome_not_confirmatory,bounded_posthoc_screen_no_ridge_tuning,1.5,head_pair_quadratic_screen,160,head_0:head_8,-0.03392157527145232
exploratory_post_outcome_not_confirmatory,bounded_posthoc_screen_no_ridge_tuning,1.5,head_pair_quadratic_screen,160,head_0:head_9,-0.23764668074607478
exploratory_post_outcome_not_confirmatory,bounded_posthoc_screen_no_ridge_tuning,1.5,head_pair_quadratic_screen,160,head_0:head_10,0.06540188874279834
exploratory_post_outcome_not_confirmatory,bounded_posthoc_screen_no_ridge_tuning,1.5,head_pair_quadratic_screen,160,head_0:head_11,-1.7021404901761081
exploratory_post_outcome_not_confirmatory,bounded_posthoc_screen_no_ridge_tuning,1.5,head_pair_quadratic_screen,160,head_0:head_12,-0.4777987590153019
exploratory_post_outcome_not_confirmatory,bounded_posthoc_screen_no_ridge_tuning,1.5,head_pair_quadratic_screen,160,head_1:head_2,-0.08726807904815427
exploratory_post_outcome_not_confirmatory,bounded_posthoc_screen_no_ridge_tuning,1.5,head_pair_quadratic_screen,160,head_1:head_3,-0.06372100954653229
exploratory_post_outcome_not_confirmatory,bounded_posthoc_screen_no_ridge_tuning,1.5,head_pair_quadratic_screen,160,head_1:head_4,-0.04338448944276893
exploratory_post_outcome_not_confirmatory,bounded_posthoc_screen_no_ridge_tuning,1.5,head_pair_quadratic_screen,160,head_1:head_5,-0.040900326330963695
exploratory_post_outcome_not_confirmatory,bounded_posthoc_screen_no_ridge_tuning,1.5,head_pair_quadratic_screen,160,head_1:head_6,-0.10028577592892245
exploratory_post_outcome_not_confirmatory,bounded_posthoc_screen_no_ridge_tuning,1.5,head_pair_quadratic_screen,160,head_1:head_7,-0.16067530743736635
exploratory_post_outcome_not_confirmatory,bounded_posthoc_screen_no_ridge_tuning,1.5,head_pair_quadratic_screen,160,head_1:head_8,-0.07338323837271818
exploratory_post_outcome_not_confirmatory,bounded_posthoc_screen_no_ridge_tuning,1.5,head_pair_quadratic_screen,160,head_1:head_9,0.010076685116690434
exploratory_post_outcome_not_confirmatory,bounded_posthoc_screen_no_ridge_tuning,1.5,head_pair_quadratic_screen,160,head_1:head_10,0.07272633982267611
exploratory_post_outcome_not_confirmatory,bounded_posthoc_screen_no_ridge_tuning,1.5,head_pair_quadratic_screen,160,head_1:head_11,-0.5927168183682897
exploratory_post_outcome_not_confirmatory,bounded_posthoc_screen_no_ridge_tuning,1.5,head_pair_quadratic_screen,160,head_1:head_12,0.04260336146657361
exploratory_post_outcome_not_confirmatory,bounded_posthoc_screen_no_ridge_tuning,1.5,head_pair_quadratic_screen,160,head_2:head_3,-0.016550507146300745
exploratory_post_outcome_not_confirmatory,bounded_posthoc_screen_no_ridge_tuning,1.5,head_pair_quadratic_screen,160,head_2:head_4,0.18933108352355008
exploratory_post_outcome_not_confirmatory,bounded_posthoc_screen_no_ridge_tuning,1.5,head_pair_quadratic_screen,160,head_2:head_5,0.09143303418323134
exploratory_post_outcome_not_confirmatory,bounded_posthoc_screen_no_ridge_tuning,1.5,head_pair_quadratic_screen,160,head_2:head_6,-0.0028954596454477503
exploratory_post_outcome_not_confirmatory,bounded_posthoc_screen_no_ridge_tuning,1.5,head_pair_quadratic_screen,160,head_2:head_7,0.09699023292749785
exploratory_post_outcome_not_confirmatory,bounded_posthoc_screen_no_ridge_tuning,1.5,head_pair_quadratic_screen,160,head_2:head_8,0.16347395545160578
exploratory_post_outcome_not_confirmatory,bounded_posthoc_screen_no_ridge_tuning,1.5,head_pair_quadratic_screen,160,head_2:head_9,-0.0896510089127861
exploratory_post_outcome_not_confirmatory,bounded_posthoc_screen_no_ridge_tuning,1.5,head_pair_quadratic_screen,160,head_2:head_10,-0.007682844979304806
exploratory_post_outcome_not_confirmatory,bounded_posthoc_screen_no_ridge_tuning,1.5,head_pair_quadratic_screen,160,head_2:head_11,0.005173498674858027
exploratory_post_outcome_not_confirmatory,bounded_posthoc_screen_no_ridge_tuning,1.5,head_pair_quadratic_screen,160,head_2:head_12,-0.3942651963097293
exploratory_post_outcome_not_confirmatory,bounded_posthoc_screen_no_ridge_tuning,1.5,head_pair_quadratic_screen,160,head_3:head_4,-0.03732681143292974
exploratory_post_outcome_not_confirmatory,bounded_posthoc_screen_no_ridge_tuning,1.5,head_pair_quadratic_screen,160,head_3:head_5,0.026445152451293735
exploratory_post_outcome_not_confirmatory,bounded_posthoc_screen_no_ridge_tuning,1.5,head_pair_quadratic_screen,160,head_3:head_6,-0.07594327751088398
exploratory_post_outcome_not_confirmatory,bounded_posthoc_screen_no_ridge_tuning,1.5,head_pair_quadratic_screen,160,head_3:head_7,0.16895967886281157
exploratory_post_outcome_not_confirmatory,bounded_posthoc_screen_no_ridge_tuning,1.5,head_pair_quadratic_screen,160,head_3:head_8,0.0282756637558009
exploratory_post_outcome_not_confirmatory,bounded_posthoc_screen_no_ridge_tuning,1.5,head_pair_quadratic_screen,160,head_3:head_9,0.06411362674190293
exploratory_post_outcome_not_confirmatory,bounded_posthoc_screen_no_ridge_tuning,1.5,head_pair_quadratic_screen,160,head_3:head_10,-0.1034270094016862
exploratory_post_outcome_not_confirmatory,bounded_posthoc_screen_no_ridge_tuning,1.5,head_pair_quadratic_screen,160,head_3:head_11,-0.13151581174029586
exploratory_post_outcome_not_confirmatory,bounded_posthoc_screen_no_ridge_tuning,1.5,head_pair_quadratic_screen,160,head_3:head_12,0.04907953889398569
exploratory_post_outcome_not_confirmatory,bounded_posthoc_screen_no_ridge_tuning,1.5,head_pair_quadratic_screen,160,head_4:head_5,-0.05300174848231726
exploratory_post_outcome_not_confirmatory,bounded_posthoc_screen_no_ridge_tuning,1.5,head_pair_quadratic_screen,160,head_4:head_6,-0.09935246281916978
exploratory_post_outcome_not_confirmatory,bounded_posthoc_screen_no_ridge_tuning,1.5,head_pair_quadratic_screen,160,head_4:head_7,0.04082829488959818
exploratory_post_outcome_not_confirmatory,bounded_posthoc_screen_no_ridge_tuning,1.5,head_pair_quadratic_screen,160,head_4:head_8,-0.022386802214572867
exploratory_post_outcome_not_confirmatory,bounded_posthoc_screen_no_ridge_tuning,1.5,head_pair_quadratic_screen,160,head_4:head_9,0.05030243352296474
exploratory_post_outcome_not_confirmatory,bounded_posthoc_screen_no_ridge_tuning,1.5,head_pair_quadratic_screen,160,head_4:head_10,0.07476221638261074
exploratory_post_outcome_not_confirmatory,bounded_posthoc_screen_no_ridge_tuning,1.5,head_pair_quadratic_screen,160,head_4:head_11,-0.0660432172111361
exploratory_post_outcome_not_confirmatory,bounded_posthoc_screen_no_ridge_tuning,1.5,head_pair_quadratic_screen,160,head_4:head_12,0.0535824959468991
exploratory_post_outcome_not_confirmatory,bounded_posthoc_screen_no_ridge_tuning,1.5,head_pair_quadratic_screen,160,head_5:head_6,0.06793494551819715
exploratory_post_outcome_not_confirmatory,bounded_posthoc_screen_no_ridge_tuning,1.5,head_pair_quadratic_screen,160,head_5:head_7,0.0217000324235708
exploratory_post_outcome_not_confirmatory,bounded_posthoc_screen_no_ridge_tuning,1.5,head_pair_quadratic_screen,160,head_5:head_8,0.09202639042498904
exploratory_post_outcome_not_confirmatory,bounded_posthoc_screen_no_ridge_tuning,1.5,head_pair_quadratic_screen,160,head_5:head_9,-0.01968563873624437
exploratory_post_outcome_not_confirmatory,bounded_posthoc_screen_no_ridge_tuning,1.5,head_pair_quadratic_screen,160,head_5:head_10,-0.061613269272810335
exploratory_post_outcome_not_confirmatory,bounded_posthoc_screen_no_ridge_tuning,1.5,head_pair_quadratic_screen,160,head_5:head_11,0.018248981070320962
exploratory_post_outcome_not_confirmatory,bounded_posthoc_screen_no_ridge_tuning,1.5,head_pair_quadratic_screen,160,head_5:head_12,-0.11165057937815558
exploratory_post_outcome_not_confirmatory,bounded_posthoc_screen_no_ridge_tuning,1.5,head_pair_quadratic_screen,160,head_6:head_7,0.07610742536678125
exploratory_post_outcome_not_confirmatory,bounded_posthoc_screen_no_ridge_tuning,1.5,head_pair_quadratic_screen,160,head_6:head_8,0.18314557901663828
exploratory_post_outcome_not_confirmatory,bounded_posthoc_screen_no_ridge_tuning,1.5,head_pair_quadratic_screen,160,head_6:head_9,-0.032513597821009925
exploratory_post_outcome_not_confirmatory,bounded_posthoc_screen_no_ridge_tuning,1.5,head_pair_quadratic_screen,160,head_6:head_10,0.07439090871507688
exploratory_post_outcome_not_confirmatory,bounded_posthoc_screen_no_ridge_tuning,1.5,head_pair_quadratic_screen,160,head_6:head_11,0.011544590128527517
exploratory_post_outcome_not_confirmatory,bounded_posthoc_screen_no_ridge_tuning,1.5,head_pair_quadratic_screen,160,head_6:head_12,-0.17080591373229798
exploratory_post_outcome_not_confirmatory,bounded_posthoc_screen_no_ridge_tuning,1.5,head_pair_quadratic_screen,160,head_7:head_8,-0.0040869514286393785
exploratory_post_outcome_not_confirmatory,bounded_posthoc_screen_no_ridge_tuning,1.5,head_pair_quadratic_screen,160,head_7:head_9,-0.046311263811594144
exploratory_post_outcome_not_confirmatory,bounded_posthoc_screen_no_ridge_tuning,1.5,head_pair_quadratic_screen,160,head_7:head_10,0.0032296136154745473
exploratory_post_outcome_not_confirmatory,bounded_posthoc_screen_no_ridge_tuning,1.5,head_pair_quadratic_screen,160,head_7:head_11,0.031880185139316404
exploratory_post_outcome_not_confirmatory,bounded_posthoc_screen_no_ridge_tuning,1.5,head_pair_quadratic_screen,160,head_7:head_12,-0.29426978132587367
exploratory_post_outcome_not_confirmatory,bounded_posthoc_screen_no_ridge_tuning,1.5,head_pair_quadratic_screen,160,head_8:head_9,-0.17664391042321714
exploratory_post_outcome_not_confirmatory,bounded_posthoc_screen_no_ridge_tuning,1.5,head_pair_quadratic_screen,160,head_8:head_10,-0.04357545993949932
exploratory_post_outcome_not_confirmatory,bounded_posthoc_screen_no_ridge_tuning,1.5,head_pair_quadratic_screen,160,head_8:head_11,-0.10962062469909767
exploratory_post_outcome_not_confirmatory,bounded_posthoc_screen_no_ridge_tuning,1.5,head_pair_quadratic_screen,160,head_8:head_12,-0.31478199371038457
exploratory_post_outcome_not_confirmatory,bounded_posthoc_screen_no_ridge_tuning,1.5,head_pair_quadratic_screen,160,head_9:head_10,-0.004256952114513388
exploratory_post_outcome_not_confirmatory,bounded_posthoc_screen_no_ridge_tuning,1.5,head_pair_quadratic_screen,160,head_9:head_11,-0.05136259435966022
exploratory_post_outcome_not_confirmatory,bounded_posthoc_screen_no_ridge_tuning,1.5,head_pair_quadratic_screen,160,head_9:head_12,0.06228388352053071
exploratory_post_outcome_not_confirmatory,bounded_posthoc_screen_no_ridge_tuning,1.5,head_pair_quadratic_screen,160,head_10:head_11,0.011280904309676288
exploratory_post_outcome_not_confirmatory,bounded_posthoc_screen_no_ridge_tuning,1.5,head_pair_quadratic_screen,160,head_10:head_12,0.051897293588512056
exploratory_post_outcome_not_confirmatory,bounded_posthoc_screen_no_ridge_tuning,1.5,head_pair_quadratic_screen,160,head_11:head_12,0.5894331137430543
