analysis_status,selector_family,model,measurement_budget,pool_id,target,policy,selected_mask_id,selected_head_count,selected_size_match_cell,predicted_target_loss,predicted_objective
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_PE_bin4,20,candidate_pool_00,0.5,cost_aware,mask_153f1c2a9e066490,6,n_heads_06,0.058635373019185866,0.17863537301918586
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_PE_bin4,20,candidate_pool_00,1.0,target_loss,mask_153f1c2a9e066490,6,n_heads_06,0.008321773403460409,0.008321773403460409
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_PE_bin4,20,candidate_pool_00,1.0,cost_aware,mask_153f1c2a9e066490,6,n_heads_06,0.008321773403460409,0.1283217734034604
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_PE_bin4,20,candidate_pool_00,1.5,target_loss,mask_153f1c2a9e066490,6,n_heads_06,0.13160791886938045,0.13160791886938045
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_PE_bin4,20,candidate_pool_00,1.5,cost_aware,mask_153f1c2a9e066490,6,n_heads_06,0.13160791886938045,0.25160791886938044
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_PE_bin4,20,candidate_pool_01,0.5,target_loss,mask_c6f04107d7ae9b56,9,n_heads_09,-0.22015418483339058,-0.22015418483339058
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_PE_bin4,20,candidate_pool_01,0.5,cost_aware,mask_c6f04107d7ae9b56,9,n_heads_09,-0.22015418483339058,-0.04015418483339059
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_PE_bin4,20,candidate_pool_01,1.0,target_loss,mask_c6f04107d7ae9b56,9,n_heads_09,-0.44780441482157585,-0.44780441482157585
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_PE_bin4,20,candidate_pool_01,1.0,cost_aware,mask_c6f04107d7ae9b56,9,n_heads_09,-0.44780441482157585,-0.26780441482157585
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_PE_bin4,20,candidate_pool_01,1.5,target_loss,mask_c6f04107d7ae9b56,9,n_heads_09,-0.5121291714430142,-0.5121291714430142
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_PE_bin4,20,candidate_pool_01,1.5,cost_aware,mask_c6f04107d7ae9b56,9,n_heads_09,-0.5121291714430142,-0.3321291714430142
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_PE_bin4,20,candidate_pool_02,0.5,target_loss,mask_c7772d470875866f,4,n_heads_04,0.7177493608412513,0.7177493608412513
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_PE_bin4,20,candidate_pool_02,0.5,cost_aware,mask_c7772d470875866f,4,n_heads_04,0.7177493608412513,0.7977493608412513
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_PE_bin4,20,candidate_pool_02,1.0,target_loss,mask_c7772d470875866f,4,n_heads_04,1.0038231950302945,1.0038231950302945
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_PE_bin4,20,candidate_pool_02,1.0,cost_aware,mask_c7772d470875866f,4,n_heads_04,1.0038231950302945,1.0838231950302946
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_PE_bin4,20,candidate_pool_02,1.5,target_loss,mask_c7772d470875866f,4,n_heads_04,1.3514725493618664,1.3514725493618664
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_PE_bin4,20,candidate_pool_02,1.5,cost_aware,mask_c7772d470875866f,4,n_heads_04,1.3514725493618664,1.4314725493618665
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_PE_bin4,20,candidate_pool_03,0.5,target_loss,mask_b0a4335ce26e22f0,4,n_heads_04,0.3909483940239526,0.3909483940239526
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_PE_bin4,20,candidate_pool_03,0.5,cost_aware,mask_b0a4335ce26e22f0,4,n_heads_04,0.3909483940239526,0.4709483940239526
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_PE_bin4,20,candidate_pool_03,1.0,target_loss,mask_b0a4335ce26e22f0,4,n_heads_04,0.8680583465503984,0.8680583465503984
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_PE_bin4,20,candidate_pool_03,1.0,cost_aware,mask_b0a4335ce26e22f0,4,n_heads_04,0.8680583465503984,0.9480583465503983
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_PE_bin4,20,candidate_pool_03,1.5,target_loss,mask_dc6c2cd7cadbb670,7,n_heads_07,1.309921975203573,1.309921975203573
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_PE_bin4,20,candidate_pool_03,1.5,cost_aware,mask_b0a4335ce26e22f0,4,n_heads_04,1.3363916193858736,1.4163916193858737
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_PE_bin4,20,candidate_pool_04,0.5,target_loss,mask_93f84412f1b2de39,7,n_heads_07,0.2672187229463937,0.2672187229463937
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_PE_bin4,20,candidate_pool_04,0.5,cost_aware,mask_93f84412f1b2de39,7,n_heads_07,0.2672187229463937,0.4072187229463937
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_PE_bin4,20,candidate_pool_04,1.0,target_loss,mask_6d2e3876c8f68db8,9,n_heads_09,0.24243727817942595,0.24243727817942595
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_PE_bin4,20,candidate_pool_04,1.0,cost_aware,mask_93f84412f1b2de39,7,n_heads_07,0.26851963022163683,0.40851963022163684
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_PE_bin4,20,candidate_pool_04,1.5,target_loss,mask_6d2e3876c8f68db8,9,n_heads_09,0.21571769675105879,0.21571769675105879
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_PE_bin4,20,candidate_pool_04,1.5,cost_aware,mask_6d2e3876c8f68db8,9,n_heads_09,0.21571769675105879,0.3957176967510588
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_PE_bin4,20,candidate_pool_05,0.5,target_loss,mask_de24099fc59a002a,4,n_heads_04,0.3326207223395241,0.3326207223395241
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_PE_bin4,20,candidate_pool_05,0.5,cost_aware,mask_de24099fc59a002a,4,n_heads_04,0.3326207223395241,0.4126207223395241
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_PE_bin4,20,candidate_pool_05,1.0,target_loss,mask_de24099fc59a002a,4,n_heads_04,0.6404600377858556,0.6404600377858556
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_PE_bin4,20,candidate_pool_05,1.0,cost_aware,mask_de24099fc59a002a,4,n_heads_04,0.6404600377858556,0.7204600377858555
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_PE_bin4,20,candidate_pool_05,1.5,target_loss,mask_de24099fc59a002a,4,n_heads_04,0.9851150981919357,0.9851150981919357
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_PE_bin4,20,candidate_pool_05,1.5,cost_aware,mask_de24099fc59a002a,4,n_heads_04,0.9851150981919357,1.0651150981919357
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_PE_bin4,20,candidate_pool_06,0.5,target_loss,mask_f2b097d9ab973b9b,7,n_heads_07,0.1654749151546204,0.1654749151546204
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_PE_bin4,20,candidate_pool_06,0.5,cost_aware,mask_f2b097d9ab973b9b,7,n_heads_07,0.1654749151546204,0.30547491515462044
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_PE_bin4,20,candidate_pool_06,1.0,target_loss,mask_f2b097d9ab973b9b,7,n_heads_07,0.3136829595981992,0.3136829595981992
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_PE_bin4,20,candidate_pool_06,1.0,cost_aware,mask_f2b097d9ab973b9b,7,n_heads_07,0.3136829595981992,0.4536829595981992
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_PE_bin4,20,candidate_pool_06,1.5,target_loss,mask_f2b097d9ab973b9b,7,n_heads_07,0.5438340167638023,0.5438340167638023
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_PE_bin4,20,candidate_pool_06,1.5,cost_aware,mask_f2b097d9ab973b9b,7,n_heads_07,0.5438340167638023,0.6838340167638023
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_PE_bin4,20,candidate_pool_07,0.5,target_loss,mask_66a1456a9ed6a190,9,n_heads_09,-0.16890128099728982,-0.16890128099728982
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_PE_bin4,20,candidate_pool_07,0.5,cost_aware,mask_66a1456a9ed6a190,9,n_heads_09,-0.16890128099728982,0.011098719002710172
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_PE_bin4,20,candidate_pool_07,1.0,target_loss,mask_66a1456a9ed6a190,9,n_heads_09,-0.41853783536307665,-0.41853783536307665
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_PE_bin4,20,candidate_pool_07,1.0,cost_aware,mask_66a1456a9ed6a190,9,n_heads_09,-0.41853783536307665,-0.23853783536307666
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_PE_bin4,20,candidate_pool_07,1.5,target_loss,mask_66a1456a9ed6a190,9,n_heads_09,-0.483330409897835,-0.483330409897835
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_PE_bin4,20,candidate_pool_07,1.5,cost_aware,mask_66a1456a9ed6a190,9,n_heads_09,-0.483330409897835,-0.303330409897835
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_PE_bin4,20,candidate_pool_08,0.5,target_loss,mask_0483c7c3a82ced7e,6,n_heads_06,-0.19383848269982148,-0.19383848269982148
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_PE_bin4,20,candidate_pool_08,0.5,cost_aware,mask_0483c7c3a82ced7e,6,n_heads_06,-0.19383848269982148,-0.07383848269982149
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_PE_bin4,20,candidate_pool_08,1.0,target_loss,mask_0483c7c3a82ced7e,6,n_heads_06,-0.039646648690627846,-0.039646648690627846
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_PE_bin4,20,candidate_pool_08,1.0,cost_aware,mask_0483c7c3a82ced7e,6,n_heads_06,-0.039646648690627846,0.08035335130937216
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_PE_bin4,20,candidate_pool_08,1.5,target_loss,mask_0483c7c3a82ced7e,6,n_heads_06,0.1905042877577152,0.1905042877577152
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_PE_bin4,20,candidate_pool_08,1.5,cost_aware,mask_0483c7c3a82ced7e,6,n_heads_06,0.1905042877577152,0.3105042877577152
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_PE_bin4,20,candidate_pool_09,0.5,target_loss,mask_6c66643ec3bf086c,6,n_heads_06,0.2576011403280321,0.2576011403280321
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_PE_bin4,20,candidate_pool_09,0.5,cost_aware,mask_6c66643ec3bf086c,6,n_heads_06,0.2576011403280321,0.3776011403280321
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_PE_bin4,20,candidate_pool_09,1.0,target_loss,mask_6c66643ec3bf086c,6,n_heads_06,0.27557915073201666,0.27557915073201666
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_PE_bin4,20,candidate_pool_09,1.0,cost_aware,mask_6c66643ec3bf086c,6,n_heads_06,0.27557915073201666,0.39557915073201666
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_PE_bin4,20,candidate_pool_09,1.5,target_loss,mask_6c66643ec3bf086c,6,n_heads_06,0.40901506943315935,0.40901506943315935
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_PE_bin4,20,candidate_pool_09,1.5,cost_aware,mask_6c66643ec3bf086c,6,n_heads_06,0.40901506943315935,0.5290150694331593
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_PE_bin4,40,candidate_pool_00,0.5,target_loss,mask_ff6985d2961f695d,9,n_heads_09,0.5098550917332921,0.5098550917332921
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_PE_bin4,40,candidate_pool_00,0.5,cost_aware,mask_ff6985d2961f695d,9,n_heads_09,0.5098550917332921,0.6898550917332922
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_PE_bin4,40,candidate_pool_00,1.0,target_loss,mask_ff6985d2961f695d,9,n_heads_09,0.19592830104454606,0.19592830104454606
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_PE_bin4,40,candidate_pool_00,1.0,cost_aware,mask_ff6985d2961f695d,9,n_heads_09,0.19592830104454606,0.37592830104454605
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_PE_bin4,40,candidate_pool_00,1.5,target_loss,mask_ff6985d2961f695d,9,n_heads_09,0.07733279162073958,0.07733279162073958
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_PE_bin4,40,candidate_pool_00,1.5,cost_aware,mask_ff6985d2961f695d,9,n_heads_09,0.07733279162073958,0.2573327916207396
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_PE_bin4,40,candidate_pool_01,0.5,target_loss,mask_625dbe9e05728352,8,n_heads_08,0.4293164066946621,0.4293164066946621
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_PE_bin4,40,candidate_pool_01,0.5,cost_aware,mask_625dbe9e05728352,8,n_heads_08,0.4293164066946621,0.5893164066946621
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_PE_bin4,40,candidate_pool_01,1.0,target_loss,mask_625dbe9e05728352,8,n_heads_08,0.4338412466626559,0.4338412466626559
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_PE_bin4,40,candidate_pool_01,1.0,cost_aware,mask_625dbe9e05728352,8,n_heads_08,0.4338412466626559,0.5938412466626559
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_PE_bin4,40,candidate_pool_01,1.5,target_loss,mask_3cd97f4a74d408b8,10,n_heads_10,0.5200484050760726,0.5200484050760726
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_PE_bin4,40,candidate_pool_01,1.5,cost_aware,mask_3cd97f4a74d408b8,10,n_heads_10,0.5200484050760726,0.7200484050760727
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_PE_bin4,40,candidate_pool_02,0.5,target_loss,mask_a0046e43df20ac57,5,n_heads_05,0.5301316707616088,0.5301316707616088
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_PE_bin4,40,candidate_pool_02,0.5,cost_aware,mask_a0046e43df20ac57,5,n_heads_05,0.5301316707616088,0.6301316707616088
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_PE_bin4,40,candidate_pool_02,1.0,target_loss,mask_a0046e43df20ac57,5,n_heads_05,0.39632482008692016,0.39632482008692016
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_PE_bin4,40,candidate_pool_02,1.0,cost_aware,mask_a0046e43df20ac57,5,n_heads_05,0.39632482008692016,0.49632482008692014
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_PE_bin4,40,candidate_pool_02,1.5,target_loss,mask_a0046e43df20ac57,5,n_heads_05,0.4923766316537034,0.4923766316537034
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_PE_bin4,40,candidate_pool_02,1.5,cost_aware,mask_a0046e43df20ac57,5,n_heads_05,0.4923766316537034,0.5923766316537034
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_PE_bin4,40,candidate_pool_03,0.5,target_loss,mask_9adcd6a8e2d813f5,5,n_heads_05,0.17514072554140278,0.17514072554140278
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_PE_bin4,40,candidate_pool_03,0.5,cost_aware,mask_9adcd6a8e2d813f5,5,n_heads_05,0.17514072554140278,0.2751407255414028
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_PE_bin4,40,candidate_pool_03,1.0,target_loss,mask_9adcd6a8e2d813f5,5,n_heads_05,0.2228286857361467,0.2228286857361467
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_PE_bin4,40,candidate_pool_03,1.0,cost_aware,mask_9adcd6a8e2d813f5,5,n_heads_05,0.2228286857361467,0.3228286857361467
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_PE_bin4,40,candidate_pool_03,1.5,target_loss,mask_5b90a18db67578c0,5,n_heads_05,0.38780514091957013,0.38780514091957013
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_PE_bin4,40,candidate_pool_03,1.5,cost_aware,mask_5b90a18db67578c0,5,n_heads_05,0.38780514091957013,0.48780514091957017
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_PE_bin4,40,candidate_pool_04,0.5,target_loss,mask_f0c601118b39fe23,4,n_heads_04,0.4553151746339922,0.4553151746339922
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_PE_bin4,40,candidate_pool_04,0.5,cost_aware,mask_f0c601118b39fe23,4,n_heads_04,0.4553151746339922,0.5353151746339921
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_PE_bin4,40,candidate_pool_04,1.0,target_loss,mask_ff0a498847885133,7,n_heads_07,0.5601836302519546,0.5601836302519546
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_PE_bin4,40,candidate_pool_04,1.0,cost_aware,mask_ff0a498847885133,7,n_heads_07,0.5601836302519546,0.7001836302519546
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_PE_bin4,40,candidate_pool_04,1.5,target_loss,mask_6d2e3876c8f68db8,9,n_heads_09,0.6363464982540729,0.6363464982540729
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_PE_bin4,40,candidate_pool_04,1.5,cost_aware,mask_6d2e3876c8f68db8,9,n_heads_09,0.6363464982540729,0.8163464982540729
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_PE_bin4,40,candidate_pool_05,0.5,target_loss,mask_9781274f8ee1fcdf,4,n_heads_04,0.7363694356018414,0.7363694356018414
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_PE_bin4,40,candidate_pool_05,0.5,cost_aware,mask_9781274f8ee1fcdf,4,n_heads_04,0.7363694356018414,0.8163694356018414
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_PE_bin4,40,candidate_pool_05,1.0,target_loss,mask_290a3cb1caf906c3,10,n_heads_10,0.6524443643572982,0.6524443643572982
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_PE_bin4,40,candidate_pool_05,1.0,cost_aware,mask_290a3cb1caf906c3,10,n_heads_10,0.6524443643572982,0.8524443643572983
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_PE_bin4,40,candidate_pool_05,1.5,target_loss,mask_290a3cb1caf906c3,10,n_heads_10,0.6622287744397191,0.6622287744397191
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_PE_bin4,40,candidate_pool_05,1.5,cost_aware,mask_290a3cb1caf906c3,10,n_heads_10,0.6622287744397191,0.862228774439719
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_PE_bin4,40,candidate_pool_06,0.5,target_loss,mask_bcf00f575657ab57,7,n_heads_07,0.29975528072558133,0.29975528072558133
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_PE_bin4,40,candidate_pool_06,0.5,cost_aware,mask_bcf00f575657ab57,7,n_heads_07,0.29975528072558133,0.43975528072558134
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_PE_bin4,40,candidate_pool_06,1.0,target_loss,mask_bcf00f575657ab57,7,n_heads_07,0.2996163909363203,0.2996163909363203
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_PE_bin4,40,candidate_pool_06,1.0,cost_aware,mask_bcf00f575657ab57,7,n_heads_07,0.2996163909363203,0.4396163909363203
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_PE_bin4,40,candidate_pool_06,1.5,target_loss,mask_bcf00f575657ab57,7,n_heads_07,0.41233801227982814,0.41233801227982814
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_PE_bin4,40,candidate_pool_06,1.5,cost_aware,mask_bcf00f575657ab57,7,n_heads_07,0.41233801227982814,0.5523380122798281
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_PE_bin4,40,candidate_pool_07,0.5,target_loss,mask_83fe021aaca96bf0,5,n_heads_05,-0.23125588273607672,-0.23125588273607672
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_PE_bin4,40,candidate_pool_07,0.5,cost_aware,mask_83fe021aaca96bf0,5,n_heads_05,-0.23125588273607672,-0.13125588273607672
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_PE_bin4,40,candidate_pool_07,1.0,target_loss,mask_83fe021aaca96bf0,5,n_heads_05,-0.41213869035089257,-0.41213869035089257
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_PE_bin4,40,candidate_pool_07,1.0,cost_aware,mask_83fe021aaca96bf0,5,n_heads_05,-0.41213869035089257,-0.3121386903508926
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_PE_bin4,40,candidate_pool_07,1.5,target_loss,mask_83fe021aaca96bf0,5,n_heads_05,-0.32225663429288254,-0.32225663429288254
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_PE_bin4,40,candidate_pool_07,1.5,cost_aware,mask_83fe021aaca96bf0,5,n_heads_05,-0.32225663429288254,-0.22225663429288253
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_PE_bin4,40,candidate_pool_08,0.5,target_loss,mask_bda88699e1e7badf,7,n_heads_07,0.27083964444560804,0.27083964444560804
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_PE_bin4,40,candidate_pool_08,0.5,cost_aware,mask_d71fb8f090c52558,4,n_heads_04,0.27226553961257094,0.35226553961257095
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_PE_bin4,40,candidate_pool_08,1.0,target_loss,mask_bda88699e1e7badf,7,n_heads_07,0.2610632192506718,0.2610632192506718
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_PE_bin4,40,candidate_pool_08,1.0,cost_aware,mask_bda88699e1e7badf,7,n_heads_07,0.2610632192506718,0.4010632192506718
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_PE_bin4,40,candidate_pool_08,1.5,target_loss,mask_bda88699e1e7badf,7,n_heads_07,0.41256319400268326,0.41256319400268326
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_PE_bin4,40,candidate_pool_08,1.5,cost_aware,mask_bda88699e1e7badf,7,n_heads_07,0.41256319400268326,0.5525631940026833
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_PE_bin4,40,candidate_pool_09,0.5,target_loss,mask_c3f11a7d9ebab23d,6,n_heads_06,0.46174218157227287,0.46174218157227287
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_PE_bin4,40,candidate_pool_09,0.5,cost_aware,mask_c3f11a7d9ebab23d,6,n_heads_06,0.46174218157227287,0.5817421815722729
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_PE_bin4,40,candidate_pool_09,1.0,target_loss,mask_c3f11a7d9ebab23d,6,n_heads_06,0.4127927161493621,0.4127927161493621
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_PE_bin4,40,candidate_pool_09,1.0,cost_aware,mask_c3f11a7d9ebab23d,6,n_heads_06,0.4127927161493621,0.5327927161493621
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_PE_bin4,40,candidate_pool_09,1.5,target_loss,mask_c3f11a7d9ebab23d,6,n_heads_06,0.5024107221685257,0.5024107221685257
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_PE_bin4,40,candidate_pool_09,1.5,cost_aware,mask_c3f11a7d9ebab23d,6,n_heads_06,0.5024107221685257,0.6224107221685257
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_PE_bin4,80,candidate_pool_00,0.5,target_loss,mask_ff6985d2961f695d,9,n_heads_09,0.7155935643081248,0.7155935643081248
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_PE_bin4,80,candidate_pool_00,0.5,cost_aware,mask_ff6985d2961f695d,9,n_heads_09,0.7155935643081248,0.8955935643081248
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_PE_bin4,80,candidate_pool_00,1.0,target_loss,mask_ff6985d2961f695d,9,n_heads_09,0.5473228384458374,0.5473228384458374
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_PE_bin4,80,candidate_pool_00,1.0,cost_aware,mask_ff6985d2961f695d,9,n_heads_09,0.5473228384458374,0.7273228384458374
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_PE_bin4,80,candidate_pool_00,1.5,target_loss,mask_ff6985d2961f695d,9,n_heads_09,0.5592280470653326,0.5592280470653326
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_PE_bin4,80,candidate_pool_00,1.5,cost_aware,mask_ff6985d2961f695d,9,n_heads_09,0.5592280470653326,0.7392280470653325
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_PE_bin4,80,candidate_pool_01,0.5,target_loss,mask_28f76a93a72310a5,4,n_heads_04,0.49804594686934084,0.49804594686934084
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_PE_bin4,80,candidate_pool_01,0.5,cost_aware,mask_28f76a93a72310a5,4,n_heads_04,0.49804594686934084,0.5780459468693409
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_PE_bin4,80,candidate_pool_01,1.0,target_loss,mask_c6f04107d7ae9b56,9,n_heads_09,0.4808125150451943,0.4808125150451943
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_PE_bin4,80,candidate_pool_01,1.0,cost_aware,mask_c6f04107d7ae9b56,9,n_heads_09,0.4808125150451943,0.6608125150451942
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_PE_bin4,80,candidate_pool_01,1.5,target_loss,mask_c6f04107d7ae9b56,9,n_heads_09,0.4894146075205426,0.4894146075205426
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_PE_bin4,80,candidate_pool_01,1.5,cost_aware,mask_c6f04107d7ae9b56,9,n_heads_09,0.4894146075205426,0.6694146075205426
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_PE_bin4,80,candidate_pool_02,0.5,target_loss,mask_c7772d470875866f,4,n_heads_04,0.6461399779585782,0.6461399779585782
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_PE_bin4,80,candidate_pool_02,0.5,cost_aware,mask_c7772d470875866f,4,n_heads_04,0.6461399779585782,0.7261399779585782
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_PE_bin4,80,candidate_pool_02,1.0,target_loss,mask_053a16108482e172,6,n_heads_06,0.5571863734292127,0.5571863734292127
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_PE_bin4,80,candidate_pool_02,1.0,cost_aware,mask_053a16108482e172,6,n_heads_06,0.5571863734292127,0.6771863734292127
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_PE_bin4,80,candidate_pool_02,1.5,target_loss,mask_053a16108482e172,6,n_heads_06,0.6257351494983875,0.6257351494983875
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_PE_bin4,80,candidate_pool_02,1.5,cost_aware,mask_053a16108482e172,6,n_heads_06,0.6257351494983875,0.7457351494983875
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_PE_bin4,80,candidate_pool_03,0.5,target_loss,mask_aedb2c503c8eced2,5,n_heads_05,0.23404986738420708,0.23404986738420708
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_PE_bin4,80,candidate_pool_03,0.5,cost_aware,mask_aedb2c503c8eced2,5,n_heads_05,0.23404986738420708,0.33404986738420706
exploratory_post_outcome_not_confirmatory,direct_risk,count_plus_PE_bin4,80,candidate_pool_03,1.0,target_loss,mask_aedb2c503c8eced2,5,n_heads_05,0.46016150827348384,0.46016150827348384
