target,reference,pair_index,pool_index,reference_minus_direct_loss
1.0,natural_mean_effect_head_pair_quadratic,21,18,-0.5321065783500671
1.0,natural_mean_effect_head_pair_quadratic,21,19,1.0525172352790833
1.0,natural_mean_effect_head_pair_quadratic,21,20,0.9913060665130615
1.0,natural_mean_effect_head_pair_quadratic,21,21,0.0
1.0,natural_mean_effect_head_pair_quadratic,21,22,0.0
1.0,natural_mean_effect_head_pair_quadratic,21,23,-1.3317565619945526
1.0,natural_mean_effect_head_pair_quadratic,21,24,1.2399076223373413
1.0,natural_mean_effect_head_pair_quadratic,21,25,-0.2952045500278473
1.0,natural_mean_effect_head_pair_quadratic,21,26,-0.4428466558456421
1.0,natural_mean_effect_head_pair_quadratic,21,27,0.6121299266815186
1.0,natural_mean_effect_head_pair_quadratic,21,28,-0.49928149580955505
1.0,natural_mean_effect_head_pair_quadratic,21,29,-0.08598059415817261
1.0,natural_mean_effect_head_pair_quadratic,21,30,-0.6526875793933868
1.0,natural_mean_effect_head_pair_quadratic,21,31,-0.25661134719848633
1.0,natural_mean_effect_head_pair_quadratic,21,32,1.1295114159584045
1.0,natural_mean_effect_head_pair_quadratic,21,33,0.0
1.0,natural_mean_effect_head_pair_quadratic,21,34,-0.10228168964385986
1.0,natural_mean_effect_head_pair_quadratic,21,35,1.736001968383789
1.0,natural_mean_effect_head_pair_quadratic,21,36,0.7999238967895508
1.0,natural_mean_effect_head_pair_quadratic,21,37,-1.162943720817566
1.0,natural_mean_effect_head_pair_quadratic,21,38,0.04855084419250488
1.0,natural_mean_effect_head_pair_quadratic,21,39,0.29937443137168884
1.0,natural_mean_effect_head_pair_quadratic,21,40,0.0
1.0,natural_mean_effect_head_pair_quadratic,21,41,-1.16376394033432
1.0,natural_mean_effect_head_pair_quadratic,21,42,0.9705179333686829
1.0,natural_mean_effect_head_pair_quadratic,21,43,1.2364953756332397
1.0,natural_mean_effect_head_pair_quadratic,21,44,0.0
1.0,natural_mean_effect_head_pair_quadratic,21,45,0.0
1.0,natural_mean_effect_head_pair_quadratic,21,46,0.8705452680587769
1.0,natural_mean_effect_head_pair_quadratic,21,47,0.0
1.0,natural_mean_effect_head_pair_quadratic,22,0,0.1455708146095276
1.0,natural_mean_effect_head_pair_quadratic,22,1,-0.37536174058914185
1.0,natural_mean_effect_head_pair_quadratic,22,2,0.6483985781669617
1.0,natural_mean_effect_head_pair_quadratic,22,3,-0.2338915467262268
1.0,natural_mean_effect_head_pair_quadratic,22,4,1.0797500610351562
1.0,natural_mean_effect_head_pair_quadratic,22,5,2.488106846809387
1.0,natural_mean_effect_head_pair_quadratic,22,6,-0.10370725393295288
1.0,natural_mean_effect_head_pair_quadratic,22,7,-0.4257309436798097
1.0,natural_mean_effect_head_pair_quadratic,22,8,1.1202616095542908
1.0,natural_mean_effect_head_pair_quadratic,22,9,0.18675971031188965
1.0,natural_mean_effect_head_pair_quadratic,22,10,0.48421549797058105
1.0,natural_mean_effect_head_pair_quadratic,22,11,-0.2573496699333191
1.0,natural_mean_effect_head_pair_quadratic,22,12,0.38012564182281505
1.0,natural_mean_effect_head_pair_quadratic,22,13,-1.335287868976593
1.0,natural_mean_effect_head_pair_quadratic,22,14,-0.232468843460083
1.0,natural_mean_effect_head_pair_quadratic,22,15,0.6759839057922363
1.0,natural_mean_effect_head_pair_quadratic,22,16,0.16439718008041382
1.0,natural_mean_effect_head_pair_quadratic,22,17,-0.49000293016433727
1.0,natural_mean_effect_head_pair_quadratic,22,18,0.7037979960441589
1.0,natural_mean_effect_head_pair_quadratic,22,19,-0.20160794258117676
1.0,natural_mean_effect_head_pair_quadratic,22,20,0.8925895094871521
1.0,natural_mean_effect_head_pair_quadratic,22,21,0.0
1.0,natural_mean_effect_head_pair_quadratic,22,22,0.0
1.0,natural_mean_effect_head_pair_quadratic,22,23,0.3029025197029114
1.0,natural_mean_effect_head_pair_quadratic,22,24,1.2768425643444061
1.0,natural_mean_effect_head_pair_quadratic,22,25,-0.2125251293182373
1.0,natural_mean_effect_head_pair_quadratic,22,26,-0.9606304168701172
1.0,natural_mean_effect_head_pair_quadratic,22,27,0.19295251369476318
1.0,natural_mean_effect_head_pair_quadratic,22,28,1.2577062845230103
1.0,natural_mean_effect_head_pair_quadratic,22,29,-0.12024694681167603
1.0,natural_mean_effect_head_pair_quadratic,22,30,0.3747243881225586
1.0,natural_mean_effect_head_pair_quadratic,22,31,0.15222209692001332
1.0,natural_mean_effect_head_pair_quadratic,22,32,0.14252835512161255
1.0,natural_mean_effect_head_pair_quadratic,22,33,0.0
1.0,natural_mean_effect_head_pair_quadratic,22,34,-0.09241634607315063
1.0,natural_mean_effect_head_pair_quadratic,22,35,0.6419070363044739
1.0,natural_mean_effect_head_pair_quadratic,22,36,0.048416316509246826
1.0,natural_mean_effect_head_pair_quadratic,22,37,0.2147107720375061
1.0,natural_mean_effect_head_pair_quadratic,22,38,1.566071778535843
1.0,natural_mean_effect_head_pair_quadratic,22,39,0.39718353748321533
1.0,natural_mean_effect_head_pair_quadratic,22,40,0.0
1.0,natural_mean_effect_head_pair_quadratic,22,41,0.13390696048736572
1.0,natural_mean_effect_head_pair_quadratic,22,42,0.6400710344314575
1.0,natural_mean_effect_head_pair_quadratic,22,43,0.8166620135307312
1.0,natural_mean_effect_head_pair_quadratic,22,44,0.0
1.0,natural_mean_effect_head_pair_quadratic,22,45,0.0
1.0,natural_mean_effect_head_pair_quadratic,22,46,0.057231366634368785
1.0,natural_mean_effect_head_pair_quadratic,22,47,0.0
1.0,natural_mean_effect_head_pair_quadratic,23,0,0.050797492265701294
1.0,natural_mean_effect_head_pair_quadratic,23,1,0.22970110177993774
1.0,natural_mean_effect_head_pair_quadratic,23,2,-0.05471634864807129
1.0,natural_mean_effect_head_pair_quadratic,23,3,0.07093149423599243
1.0,natural_mean_effect_head_pair_quadratic,23,4,0.963299959897995
1.0,natural_mean_effect_head_pair_quadratic,23,5,0.5291826725006104
1.0,natural_mean_effect_head_pair_quadratic,23,6,2.941141903400421
1.0,natural_mean_effect_head_pair_quadratic,23,7,-0.488209992647171
1.0,natural_mean_effect_head_pair_quadratic,23,8,1.1900708973407745
1.0,natural_mean_effect_head_pair_quadratic,23,9,1.7145697474479675
1.0,natural_mean_effect_head_pair_quadratic,23,10,0.8871431946754456
1.0,natural_mean_effect_head_pair_quadratic,23,11,-0.42072877287864685
1.0,natural_mean_effect_head_pair_quadratic,23,12,1.247158169746399
1.0,natural_mean_effect_head_pair_quadratic,23,13,-1.0678486227989197
1.0,natural_mean_effect_head_pair_quadratic,23,14,1.3926122784614563
1.0,natural_mean_effect_head_pair_quadratic,23,15,0.30540063977241516
1.0,natural_mean_effect_head_pair_quadratic,23,16,1.4495993554592133
1.0,natural_mean_effect_head_pair_quadratic,23,17,0.9129179120063782
1.0,natural_mean_effect_head_pair_quadratic,23,18,-1.128317803144455
1.0,natural_mean_effect_head_pair_quadratic,23,19,0.9364026188850403
1.0,natural_mean_effect_head_pair_quadratic,23,20,0.5219563841819763
1.0,natural_mean_effect_head_pair_quadratic,23,21,0.0
1.0,natural_mean_effect_head_pair_quadratic,23,22,0.0
1.0,natural_mean_effect_head_pair_quadratic,23,23,-1.5525514781475067
1.0,natural_mean_effect_head_pair_quadratic,23,24,1.3823407292366028
1.0,natural_mean_effect_head_pair_quadratic,23,25,-1.0172758996486664
1.0,natural_mean_effect_head_pair_quadratic,23,26,-0.556157648563385
1.0,natural_mean_effect_head_pair_quadratic,23,27,-0.4653741419315338
1.0,natural_mean_effect_head_pair_quadratic,23,28,-0.023231297731399536
1.0,natural_mean_effect_head_pair_quadratic,23,29,1.96225905418396
1.0,natural_mean_effect_head_pair_quadratic,23,30,0.4703393280506134
1.0,natural_mean_effect_head_pair_quadratic,23,31,0.17610538005828857
1.0,natural_mean_effect_head_pair_quadratic,23,32,1.7376546263694763
1.0,natural_mean_effect_head_pair_quadratic,23,33,0.0
1.0,natural_mean_effect_head_pair_quadratic,23,34,-0.7537187337875366
1.0,natural_mean_effect_head_pair_quadratic,23,35,2.80364066362381
1.0,natural_mean_effect_head_pair_quadratic,23,36,-0.4033754765987396
1.0,natural_mean_effect_head_pair_quadratic,23,37,-0.693304181098938
1.0,natural_mean_effect_head_pair_quadratic,23,38,-0.22047382593154907
1.0,natural_mean_effect_head_pair_quadratic,23,39,0.04171237349510193
1.0,natural_mean_effect_head_pair_quadratic,23,40,0.0
1.0,natural_mean_effect_head_pair_quadratic,23,41,-0.27693095803260803
1.0,natural_mean_effect_head_pair_quadratic,23,42,1.1735123991966248
1.0,natural_mean_effect_head_pair_quadratic,23,43,1.2705006301403046
1.0,natural_mean_effect_head_pair_quadratic,23,44,0.0
1.0,natural_mean_effect_head_pair_quadratic,23,45,0.0
1.0,natural_mean_effect_head_pair_quadratic,23,46,0.7842373251914978
1.0,natural_mean_effect_head_pair_quadratic,23,47,0.0
1.0,natural_mean_effect_head_pair_quadratic,24,0,-0.19401443004608154
1.0,natural_mean_effect_head_pair_quadratic,24,1,-0.12740683555603027
1.0,natural_mean_effect_head_pair_quadratic,24,2,0.1913740038871765
1.0,natural_mean_effect_head_pair_quadratic,24,3,-0.04708290100097656
1.0,natural_mean_effect_head_pair_quadratic,24,4,0.11572879552841187
1.0,natural_mean_effect_head_pair_quadratic,24,5,0.40545529127120983
1.0,natural_mean_effect_head_pair_quadratic,24,6,0.6705887913703918
1.0,natural_mean_effect_head_pair_quadratic,24,7,0.8203850984573364
1.0,natural_mean_effect_head_pair_quadratic,24,8,0.2495347261428833
1.0,natural_mean_effect_head_pair_quadratic,24,9,0.5054240822792053
1.0,natural_mean_effect_head_pair_quadratic,24,10,0.028019249439239502
1.0,natural_mean_effect_head_pair_quadratic,24,11,0.5654016137123108
1.0,natural_mean_effect_head_pair_quadratic,24,12,0.12801051139831543
1.0,natural_mean_effect_head_pair_quadratic,24,13,0.22955143451690674
1.0,natural_mean_effect_head_pair_quadratic,24,14,-0.10542231798171997
1.0,natural_mean_effect_head_pair_quadratic,24,15,0.31143486499786377
1.0,natural_mean_effect_head_pair_quadratic,24,16,0.7753332853317261
1.0,natural_mean_effect_head_pair_quadratic,24,17,0.17475175857543945
1.0,natural_mean_effect_head_pair_quadratic,24,18,0.09744018316268921
1.0,natural_mean_effect_head_pair_quadratic,24,19,-0.3362886905670166
1.0,natural_mean_effect_head_pair_quadratic,24,20,0.4593096375465392
1.0,natural_mean_effect_head_pair_quadratic,24,21,0.0
1.0,natural_mean_effect_head_pair_quadratic,24,22,0.0
1.0,natural_mean_effect_head_pair_quadratic,24,23,0.19236445426940918
1.0,natural_mean_effect_head_pair_quadratic,24,24,1.0385262966156006
1.0,natural_mean_effect_head_pair_quadratic,24,25,0.22671306133270264
1.0,natural_mean_effect_head_pair_quadratic,24,26,-0.7172641754150391
1.0,natural_mean_effect_head_pair_quadratic,24,27,0.08939826488494884
1.0,natural_mean_effect_head_pair_quadratic,24,28,0.5353477001190186
1.0,natural_mean_effect_head_pair_quadratic,24,29,0.4520810246467591
1.0,natural_mean_effect_head_pair_quadratic,24,30,0.6350505352020264
1.0,natural_mean_effect_head_pair_quadratic,24,31,-0.018221139907836914
1.0,natural_mean_effect_head_pair_quadratic,24,32,0.16817504167556763
1.0,natural_mean_effect_head_pair_quadratic,24,33,0.0
1.0,natural_mean_effect_head_pair_quadratic,24,34,0.5063154697418213
1.0,natural_mean_effect_head_pair_quadratic,24,35,0.5842931866645813
1.0,natural_mean_effect_head_pair_quadratic,24,36,-0.23668313026428223
1.0,natural_mean_effect_head_pair_quadratic,24,37,0.47405028343200684
1.0,natural_mean_effect_head_pair_quadratic,24,38,0.8945333361625671
1.0,natural_mean_effect_head_pair_quadratic,24,39,-0.22788071632385248
1.0,natural_mean_effect_head_pair_quadratic,24,40,0.0
1.0,natural_mean_effect_head_pair_quadratic,24,41,0.5798404812812805
1.0,natural_mean_effect_head_pair_quadratic,24,42,0.3985100984573363
1.0,natural_mean_effect_head_pair_quadratic,24,43,0.2768024206161499
1.0,natural_mean_effect_head_pair_quadratic,24,44,0.0
1.0,natural_mean_effect_head_pair_quadratic,24,45,0.0
1.0,natural_mean_effect_head_pair_quadratic,24,46,0.11326521635055542
1.0,natural_mean_effect_head_pair_quadratic,24,47,0.0
1.0,natural_mean_effect_head_pair_quadratic,25,0,-1.0277940034866333
1.0,natural_mean_effect_head_pair_quadratic,25,1,1.3572904467582703
1.0,natural_mean_effect_head_pair_quadratic,25,2,-0.1500643491744995
1.0,natural_mean_effect_head_pair_quadratic,25,3,-0.02147531509399414
1.0,natural_mean_effect_head_pair_quadratic,25,4,0.15626251697540283
1.0,natural_mean_effect_head_pair_quadratic,25,5,1.5051535367965698
1.0,natural_mean_effect_head_pair_quadratic,25,6,1.5932514071464539
1.0,natural_mean_effect_head_pair_quadratic,25,7,0.9369469881057739
1.0,natural_mean_effect_head_pair_quadratic,25,8,-0.4575353264808655
1.0,natural_mean_effect_head_pair_quadratic,25,9,0.12068432569503784
1.0,natural_mean_effect_head_pair_quadratic,25,10,0.6662061214447021
1.0,natural_mean_effect_head_pair_quadratic,25,11,0.1913166046142578
1.0,natural_mean_effect_head_pair_quadratic,25,12,1.6040683388710022
1.0,natural_mean_effect_head_pair_quadratic,25,13,-0.9520794153213501
1.0,natural_mean_effect_head_pair_quadratic,25,14,-0.2405167818069458
1.0,natural_mean_effect_head_pair_quadratic,25,15,2.1526503562927246
1.0,natural_mean_effect_head_pair_quadratic,25,16,0.40165573358535767
1.0,natural_mean_effect_head_pair_quadratic,25,17,-0.11279010772705078
1.0,natural_mean_effect_head_pair_quadratic,25,18,0.14071035385131836
1.0,natural_mean_effect_head_pair_quadratic,25,19,0.8164985775947571
1.0,natural_mean_effect_head_pair_quadratic,25,20,0.27330881357192993
1.0,natural_mean_effect_head_pair_quadratic,25,21,0.0
1.0,natural_mean_effect_head_pair_quadratic,25,22,0.0
1.0,natural_mean_effect_head_pair_quadratic,25,23,1.427462100982666
1.0,natural_mean_effect_head_pair_quadratic,25,24,1.5799362361431122
1.0,natural_mean_effect_head_pair_quadratic,25,25,0.03045368194580078
1.0,natural_mean_effect_head_pair_quadratic,25,26,-0.15356016159057617
1.0,natural_mean_effect_head_pair_quadratic,25,27,-0.6926548480987549
1.0,natural_mean_effect_head_pair_quadratic,25,28,0.6155641674995422
1.0,natural_mean_effect_head_pair_quadratic,25,29,0.21860748529434204
1.0,natural_mean_effect_head_pair_quadratic,25,30,0.42315685749053955
1.0,natural_mean_effect_head_pair_quadratic,25,31,-0.48278093338012695
1.0,natural_mean_effect_head_pair_quadratic,25,32,1.2153362035751343
1.0,natural_mean_effect_head_pair_quadratic,25,33,0.0
1.0,natural_mean_effect_head_pair_quadratic,25,34,-0.17954760789871216
1.0,natural_mean_effect_head_pair_quadratic,25,35,0.3599562644958496
1.0,natural_mean_effect_head_pair_quadratic,25,36,-1.4032993912696838
1.0,natural_mean_effect_head_pair_quadratic,25,37,1.612187922000885
1.0,natural_mean_effect_head_pair_quadratic,25,38,0.19924873113632202
1.0,natural_mean_effect_head_pair_quadratic,25,39,0.5127701759338379
1.0,natural_mean_effect_head_pair_quadratic,25,40,0.0
1.0,natural_mean_effect_head_pair_quadratic,25,41,0.622737467288971
1.0,natural_mean_effect_head_pair_quadratic,25,42,-0.41097140312194824
1.0,natural_mean_effect_head_pair_quadratic,25,43,0.7910324335098267
1.0,natural_mean_effect_head_pair_quadratic,25,44,0.0
1.0,natural_mean_effect_head_pair_quadratic,25,45,0.0
1.0,natural_mean_effect_head_pair_quadratic,25,46,-0.10682004690170288
1.0,natural_mean_effect_head_pair_quadratic,25,47,0.0
1.0,natural_mean_effect_head_pair_quadratic,26,0,0.0068509578704833984
1.0,natural_mean_effect_head_pair_quadratic,26,1,-0.47293025255203247
1.0,natural_mean_effect_head_pair_quadratic,26,2,0.16299837827682495
1.0,natural_mean_effect_head_pair_quadratic,26,3,0.6547003388404846
1.0,natural_mean_effect_head_pair_quadratic,26,4,1.3090400695800781
1.0,natural_mean_effect_head_pair_quadratic,26,5,0.3875287175178528
1.0,natural_mean_effect_head_pair_quadratic,26,6,0.6757480502128601
1.0,natural_mean_effect_head_pair_quadratic,26,7,-1.755753517150879
1.0,natural_mean_effect_head_pair_quadratic,26,8,0.8995464146137238
1.0,natural_mean_effect_head_pair_quadratic,26,9,0.46734803915023804
1.0,natural_mean_effect_head_pair_quadratic,26,10,0.7129945158958435
1.0,natural_mean_effect_head_pair_quadratic,26,11,-1.5073868036270142
1.0,natural_mean_effect_head_pair_quadratic,26,12,-0.043389976024627686
1.0,natural_mean_effect_head_pair_quadratic,26,13,-0.5909655690193176
1.0,natural_mean_effect_head_pair_quadratic,26,14,1.1888132095336914
1.0,natural_mean_effect_head_pair_quadratic,26,15,0.5649811029434204
1.0,natural_mean_effect_head_pair_quadratic,26,16,0.0538821816444397
1.0,natural_mean_effect_head_pair_quadratic,26,17,0.7420536279678345
1.0,natural_mean_effect_head_pair_quadratic,26,18,0.3031773567199707
1.0,natural_mean_effect_head_pair_quadratic,26,19,-0.49814677238464355
1.0,natural_mean_effect_head_pair_quadratic,26,20,-0.6161187291145325
1.0,natural_mean_effect_head_pair_quadratic,26,21,0.0
1.0,natural_mean_effect_head_pair_quadratic,26,22,0.0
1.0,natural_mean_effect_head_pair_quadratic,26,23,-1.1705211997032166
1.0,natural_mean_effect_head_pair_quadratic,26,24,-0.13890880346298218
1.0,natural_mean_effect_head_pair_quadratic,26,25,-0.3140701949596405
1.0,natural_mean_effect_head_pair_quadratic,26,26,-0.32935434579849243
1.0,natural_mean_effect_head_pair_quadratic,26,27,-0.9158170223236084
1.0,natural_mean_effect_head_pair_quadratic,26,28,-0.3048950433731079
1.0,natural_mean_effect_head_pair_quadratic,26,29,1.4739134907722473
1.0,natural_mean_effect_head_pair_quadratic,26,30,0.2048710584640503
1.0,natural_mean_effect_head_pair_quadratic,26,31,0.10052764415740967
1.0,natural_mean_effect_head_pair_quadratic,26,32,1.3712517023086548
1.0,natural_mean_effect_head_pair_quadratic,26,33,0.0
1.0,natural_mean_effect_head_pair_quadratic,26,34,-1.058268129825592
1.0,natural_mean_effect_head_pair_quadratic,26,35,0.8056468963623047
1.0,natural_mean_effect_head_pair_quadratic,26,36,0.2767031192779541
1.0,natural_mean_effect_head_pair_quadratic,26,37,-0.6848322153091431
1.0,natural_mean_effect_head_pair_quadratic,26,38,0.01754450798034668
1.0,natural_mean_effect_head_pair_quadratic,26,39,-0.9891926050186157
1.0,natural_mean_effect_head_pair_quadratic,26,40,0.0
1.0,natural_mean_effect_head_pair_quadratic,26,41,-0.8692298531532288
1.0,natural_mean_effect_head_pair_quadratic,26,42,1.0863154530525208
1.0,natural_mean_effect_head_pair_quadratic,26,43,1.1569164991378784
1.0,natural_mean_effect_head_pair_quadratic,26,44,0.0
1.0,natural_mean_effect_head_pair_quadratic,26,45,0.0
1.0,natural_mean_effect_head_pair_quadratic,26,46,-0.1153227686882019
1.0,natural_mean_effect_head_pair_quadratic,26,47,0.0
1.0,natural_mean_effect_head_pair_quadratic,27,0,-0.0838322639465332
1.0,natural_mean_effect_head_pair_quadratic,27,1,1.4076209664344788
1.0,natural_mean_effect_head_pair_quadratic,27,2,-0.37748849391937256
1.0,natural_mean_effect_head_pair_quadratic,27,3,-0.27626997232437134
1.0,natural_mean_effect_head_pair_quadratic,27,4,0.4239999055862427
1.0,natural_mean_effect_head_pair_quadratic,27,5,2.600377321243286
1.0,natural_mean_effect_head_pair_quadratic,27,6,-0.12930965423583984
1.0,natural_mean_effect_head_pair_quadratic,27,7,1.4511444568634033
1.0,natural_mean_effect_head_pair_quadratic,27,8,0.1403871774673462
1.0,natural_mean_effect_head_pair_quadratic,27,9,0.04450094699859619
1.0,natural_mean_effect_head_pair_quadratic,27,10,0.6739174723625183
1.0,natural_mean_effect_head_pair_quadratic,27,11,1.0999127626419067
1.0,natural_mean_effect_head_pair_quadratic,27,12,0.5006194114685059
1.0,natural_mean_effect_head_pair_quadratic,27,13,0.17016839981079102
1.0,natural_mean_effect_head_pair_quadratic,27,14,0.3736117482185364
1.0,natural_mean_effect_head_pair_quadratic,27,15,1.6490330696105957
1.0,natural_mean_effect_head_pair_quadratic,27,16,0.1902206540107727
1.0,natural_mean_effect_head_pair_quadratic,27,17,0.14838314056396484
1.0,natural_mean_effect_head_pair_quadratic,27,18,0.8664891719818115
1.0,natural_mean_effect_head_pair_quadratic,27,19,0.41196703910827637
1.0,natural_mean_effect_head_pair_quadratic,27,20,-0.20120888948440552
1.0,natural_mean_effect_head_pair_quadratic,27,21,0.0
1.0,natural_mean_effect_head_pair_quadratic,27,22,0.0
1.0,natural_mean_effect_head_pair_quadratic,27,23,0.3927984833717346
1.0,natural_mean_effect_head_pair_quadratic,27,24,1.3239965438842773
1.0,natural_mean_effect_head_pair_quadratic,27,25,-0.004117131233215332
1.0,natural_mean_effect_head_pair_quadratic,27,26,-0.10445111989974976
1.0,natural_mean_effect_head_pair_quadratic,27,27,-0.11781692504882812
1.0,natural_mean_effect_head_pair_quadratic,27,28,0.7839827537536621
1.0,natural_mean_effect_head_pair_quadratic,27,29,-0.1815556287765503
1.0,natural_mean_effect_head_pair_quadratic,27,30,0.21480178833007812
1.0,natural_mean_effect_head_pair_quadratic,27,31,-0.006371676921844482
1.0,natural_mean_effect_head_pair_quadratic,27,32,0.2798879146575928
1.0,natural_mean_effect_head_pair_quadratic,27,33,0.0
1.0,natural_mean_effect_head_pair_quadratic,27,34,-0.39786094427108765
1.0,natural_mean_effect_head_pair_quadratic,27,35,0.05055719614028931
1.0,natural_mean_effect_head_pair_quadratic,27,36,-1.5951144695281982
1.0,natural_mean_effect_head_pair_quadratic,27,37,1.4417604207992554
1.0,natural_mean_effect_head_pair_quadratic,27,38,2.859471708536148
1.0,natural_mean_effect_head_pair_quadratic,27,39,-0.3908749222755432
1.0,natural_mean_effect_head_pair_quadratic,27,40,0.0
1.0,natural_mean_effect_head_pair_quadratic,27,41,0.9469612240791321
1.0,natural_mean_effect_head_pair_quadratic,27,42,-0.18080437183380127
1.0,natural_mean_effect_head_pair_quadratic,27,43,0.19303733110427856
1.0,natural_mean_effect_head_pair_quadratic,27,44,0.0
1.0,natural_mean_effect_head_pair_quadratic,27,45,0.0
1.0,natural_mean_effect_head_pair_quadratic,27,46,-0.13075405359268188
1.0,natural_mean_effect_head_pair_quadratic,27,47,0.0
1.0,natural_mean_effect_head_pair_quadratic,28,0,-0.8313195109367371
1.0,natural_mean_effect_head_pair_quadratic,28,1,0.7099465131759644
1.0,natural_mean_effect_head_pair_quadratic,28,2,-0.5612790584564209
1.0,natural_mean_effect_head_pair_quadratic,28,3,-0.18612313270568848
1.0,natural_mean_effect_head_pair_quadratic,28,4,0.4082501530647278
1.0,natural_mean_effect_head_pair_quadratic,28,5,1.796576738357544
1.0,natural_mean_effect_head_pair_quadratic,28,6,0.6038038730621338
1.0,natural_mean_effect_head_pair_quadratic,28,7,2.0000048875808716
1.0,natural_mean_effect_head_pair_quadratic,28,8,0.7251474261283875
1.0,natural_mean_effect_head_pair_quadratic,28,9,0.20062178373336792
1.0,natural_mean_effect_head_pair_quadratic,28,10,0.6168411374092102
1.0,natural_mean_effect_head_pair_quadratic,28,11,1.2054829597473145
1.0,natural_mean_effect_head_pair_quadratic,28,12,0.27770453691482544
1.0,natural_mean_effect_head_pair_quadratic,28,13,-0.3110785484313965
1.0,natural_mean_effect_head_pair_quadratic,28,14,0.0022929906845092773
1.0,natural_mean_effect_head_pair_quadratic,28,15,1.9011399149894714
1.0,natural_mean_effect_head_pair_quadratic,28,16,0.868405282497406
1.0,natural_mean_effect_head_pair_quadratic,28,17,0.36391353607177734
1.0,natural_mean_effect_head_pair_quadratic,28,18,0.2182813286781311
1.0,natural_mean_effect_head_pair_quadratic,28,19,0.4244018793106079
1.0,natural_mean_effect_head_pair_quadratic,28,20,0.4356016516685486
1.0,natural_mean_effect_head_pair_quadratic,28,21,0.0
1.0,natural_mean_effect_head_pair_quadratic,28,22,0.0
1.0,natural_mean_effect_head_pair_quadratic,28,23,0.37892335653305054
1.0,natural_mean_effect_head_pair_quadratic,28,24,1.3437303304672241
1.0,natural_mean_effect_head_pair_quadratic,28,25,0.3164064288139343
1.0,natural_mean_effect_head_pair_quadratic,28,26,0.14895743131637573
1.0,natural_mean_effect_head_pair_quadratic,28,27,0.6476885080337524
1.0,natural_mean_effect_head_pair_quadratic,28,28,0.3050987124443054
1.0,natural_mean_effect_head_pair_quadratic,28,29,0.23160332441329956
1.0,natural_mean_effect_head_pair_quadratic,28,30,1.0111671090126038
1.0,natural_mean_effect_head_pair_quadratic,28,31,0.4536476731300354
1.0,natural_mean_effect_head_pair_quadratic,28,32,0.41487008333206177
1.0,natural_mean_effect_head_pair_quadratic,28,33,0.0
1.0,natural_mean_effect_head_pair_quadratic,28,34,-0.23281490802764893
1.0,natural_mean_effect_head_pair_quadratic,28,35,0.42596960067749023
1.0,natural_mean_effect_head_pair_quadratic,28,36,-0.5869861245155334
1.0,natural_mean_effect_head_pair_quadratic,28,37,1.3747285604476929
1.0,natural_mean_effect_head_pair_quadratic,28,38,2.2931534349918365
1.0,natural_mean_effect_head_pair_quadratic,28,39,-0.06349241733551025
1.0,natural_mean_effect_head_pair_quadratic,28,40,0.0
1.0,natural_mean_effect_head_pair_quadratic,28,41,1.2821537256240845
1.0,natural_mean_effect_head_pair_quadratic,28,42,-0.37035101652145386
1.0,natural_mean_effect_head_pair_quadratic,28,43,0.6629239916801453
1.0,natural_mean_effect_head_pair_quadratic,28,44,0.0
1.0,natural_mean_effect_head_pair_quadratic,28,45,0.0
1.0,natural_mean_effect_head_pair_quadratic,28,46,0.04002785682678223
1.0,natural_mean_effect_head_pair_quadratic,28,47,0.0
1.0,natural_mean_effect_head_pair_quadratic,29,0,0.15010619163513184
1.0,natural_mean_effect_head_pair_quadratic,29,1,-1.1036406755447388
1.0,natural_mean_effect_head_pair_quadratic,29,2,0.7115077972412109
1.0,natural_mean_effect_head_pair_quadratic,29,3,0.4499285817146301
1.0,natural_mean_effect_head_pair_quadratic,29,4,0.7015754580497742
1.0,natural_mean_effect_head_pair_quadratic,29,5,-0.10407274961471558
1.0,natural_mean_effect_head_pair_quadratic,29,6,0.9293608665466309
1.0,natural_mean_effect_head_pair_quadratic,29,7,-0.39959198236465454
1.0,natural_mean_effect_head_pair_quadratic,29,8,0.44410574436187744
1.0,natural_mean_effect_head_pair_quadratic,29,9,0.6785829663276672
1.0,natural_mean_effect_head_pair_quadratic,29,10,0.3615506887435913
1.0,natural_mean_effect_head_pair_quadratic,29,11,-0.18924635648727417
1.0,natural_mean_effect_head_pair_quadratic,29,12,0.1944103240966797
1.0,natural_mean_effect_head_pair_quadratic,29,13,0.15036380290985107
1.0,natural_mean_effect_head_pair_quadratic,29,14,1.0362603664398193
1.0,natural_mean_effect_head_pair_quadratic,29,15,-0.20485210418701172
1.0,natural_mean_effect_head_pair_quadratic,29,16,0.7671151161193848
1.0,natural_mean_effect_head_pair_quadratic,29,17,0.6039838790893555
1.0,natural_mean_effect_head_pair_quadratic,29,18,0.7821584343910217
1.0,natural_mean_effect_head_pair_quadratic,29,19,-0.6932463049888611
1.0,natural_mean_effect_head_pair_quadratic,29,20,0.8902662396430969
1.0,natural_mean_effect_head_pair_quadratic,29,21,0.0
1.0,natural_mean_effect_head_pair_quadratic,29,22,0.0
1.0,natural_mean_effect_head_pair_quadratic,29,23,-0.14138835668563843
1.0,natural_mean_effect_head_pair_quadratic,29,24,0.5127490460872651
1.0,natural_mean_effect_head_pair_quadratic,29,25,-0.26291000843048096
1.0,natural_mean_effect_head_pair_quadratic,29,26,-0.34779709577560425
